Index, Time, Period, Seconds since, Mound, Comment, "LSF"  [CurrentAnalysis.Dry basis], "LSF"  [Rolling.Analysis1.Dry basis], "SM"  [Rolling.Analysis1.Dry basis], "IM"  [Rolling.Analysis1.Dry basis], "Tph"  [Rolling.Analysis1.Dry basis], "IM"  [CurrentProduct.Dry basis], "LSF"  [CurrentProduct.Dry basis], "Tph"  [CurrentProduct.Dry basis], "SM"  [CurrentProduct.Dry basis], "CaO"  [CurrentProduct.Dry basis], "CaO"  [Rolling.Analysis1.Dry basis], "MgO"  [CurrentProduct.Dry basis], "MgO"  [Rolling.Analysis1.Dry basis], "Al2O3"  [CurrentProduct.Dry basis], "Fe2O3"  [CurrentProduct.Dry basis], "Al2O3"  [Rolling.Analysis1.Dry basis], "Fe2O3"  [Rolling.Analysis1.Dry basis], "SiO2"  [CurrentProduct.Dry basis], "SiO2"  [Rolling.Analysis1.Dry basis], "SM"  [CurrentAnalysis.Dry basis], "CaO"  [CurrentAnalysis.Dry basis], "MgO"  [CurrentAnalysis.Dry basis], "IM"  [CurrentAnalysis.Dry basis], "Fe2O3"  [CurrentAnalysis.Dry basis], "Al2O3"  [CurrentAnalysis.Dry basis], "SiO2"  [CurrentAnalysis.Dry basis], "Tph"  [CurrentAnalysis.Dry basis], "Tons"  [CurrentProduct.Dry basis]
11, 16/09/2024 07:32:49, 60.058, 60.06, Pila 7624 sur[Pila 7624 sur], AC mantencion 03-03-2016 ., 97.94214, 100.88218, 3.08025, 2.29895, 1169.85831, 2.34042, 94.16452, 1133.38238, 3.14258, 41.69245, 42.48901, 3.03868, 2.79266, 3.15884, 1.34969, 3.04338, 1.32381, 14.16838, 13.45207, 3.08007, 42.1698, 2.70229, 2.16618, 1.41112, 3.05674, 13.7613, 1194.48, 451.6487
12, 16/09/2024 07:33:49, 60.062, 60.06, Pila 7624 sur[Pila 7624 sur], AC mantencion 03-03-2016 ., 108.76587, 102.00629, 3.0399, 2.36386, 1176.31708, 2.36545, 94.75261, 1140.10014, 3.12006, 41.70331, 42.5381, 3.08059, 2.85041, 3.17, 1.34012, 3.07364, 1.30026, 14.07184, 13.29621, 2.65645, 41.91445, 3.94874, 2.97929, 1.14135, 3.40042, 12.06501, 1282.09, 473.0169
13, 16/09/2024 07:34:49, 60.056, 60.06, Pila 7624 sur[Pila 7624 sur], AC mantencion 03-03-2016 ., 109.71991, 102.55292, 3.04306, 2.36607, 1174.67757, 2.3746, 95.26828, 1139.64934, 3.1075, 41.75293, 42.66184, 3.05576, 2.77422, 3.1715, 1.33559, 3.06412, 1.29502, 14.00578, 13.26514, 2.78867, 42.98825, 2.4361, 2.62467, 1.22248, 3.20861, 12.35686, 1128.31, 491.822
14, 16/09/2024 07:35:49, 60.062, 60.06, Pila 7624 sur[Pila 7624 sur], AC mantencion 03-03-2016 ., 101.02863, 103.27323, 3.0359, 2.36995, 1176.83933, 2.38479, 95.47694, 1139.83194, 3.09568, 41.79546, 42.78259, 3.01316, 2.67585, 3.18248, 1.33449, 3.05921, 1.29084, 13.98311, 13.20632, 2.80792, 42.89164, 1.91522, 2.65329, 1.30616, 3.46561, 13.39876, 1144.54, 510.8977
15, 16/09/2024 07:36:49, 60.062, 60.06, Pila 7624 sur[Pila 7624 sur], AC mantencion 03-03-2016 ., 103.36785, 104.03462, 3.02739, 2.39912, 1174.47935, 2.37274, 95.75338, 1140.76128, 3.10266, 41.83322, 42.80459, 3.0051, 2.69601, 3.16521, 1.33399, 3.0566, 1.27405, 13.95946, 13.11059, 3.30622, 42.81387, 2.79473, 2.05559, 1.32065, 2.71472, 13.34184, 1165.21, 530.3179
16, 16/09/2024 07:37:49, 60.059, 60.06, Pila 7624 sur[Pila 7624 sur], AC mantencion 03-03-2016 ., 94.54098, 103.80573, 2.99616, 2.43206, 1175.31889, 2.38167, 95.71018, 1141.23701, 3.08881, 41.84684, 42.7331, 2.99146, 2.75758, 3.18376, 1.33678, 3.09849, 1.27402, 13.96311, 13.10074, 2.75158, 42.22294, 2.61394, 2.61456, 1.41407, 3.69717, 14.064, 1154.35, 549.5571
17, 16/09/2024 07:38:49, 60.062, 60.06, Pila 7624 sur[Pila 7624 sur], AC mantencion 03-03-2016 ., 87.5275, 102.37976, 2.98365, 2.47166, 1170.24977, 2.38739, 95.42644, 1140.89555, 3.09317, 41.79874, 42.50862, 3.01647, 2.86433, 3.18772, 1.33523, 3.15094, 1.27483, 13.99023, 13.20493, 3.21907, 40.38348, 3.75107, 2.56173, 1.28963, 3.30369, 14.78622, 1130.94, 568.406
18, 16/09/2024 07:39:49, 60.058, 60.06, Pila 7624 sur[Pila 7624 sur], AC mantencion 03-03-2016 ., 101.43126, 102.1009, 2.92958, 2.51903, 1167.66784, 2.41099, 95.61729, 1142.85899, 3.06306, 41.7927, 42.51161, 3.0223, 2.81409, 3.21776, 1.33462, 3.22836, 1.28159, 13.94423, 13.21227, 2.34253, 41.61992, 3.18854, 3.09348, 1.31727, 4.07494, 12.63142, 1198.72, 588.3847
19, 16/09/2024 07:40:49, 60.059, 60.06, Pila 7624 sur[Pila 7624 sur], AC mantencion 03-03-2016 ., 85.15589, 100.69248, 2.92448, 2.53871, 1159.00216, 2.41535, 95.29532, 1140.24069, 3.06049, 41.74734, 42.34338, 3.03461, 2.85402, 3.22919, 1.33694, 3.27253, 1.28905, 13.97462, 13.34025, 2.98138, 40.1969, 3.45297, 2.55531, 1.41564, 3.6174, 15.00543, 1052.41, 605.9249
20, 16/09/2024 07:41:49, 60.062, 60.06, Pila 7624 sur[Pila 7624 sur], AC mantencion 03-03-2016 ., 91.33112, 99.47318, 2.92765, 2.57439, 1154.67319, 2.42258, 95.17772, 1139.07958, 3.05877, 41.70081, 42.06089, 3.07917, 3.02822, 3.23392, 1.33491, 3.29977, 1.28177, 13.97497, 13.41313, 3.0032, 40.17129, 4.54224, 2.67288, 1.26796, 3.38909, 13.98604, 1100.73, 624.2704
21, 16/09/2024 07:42:50, 60.058, 60.06, Pila 7624 sur[Pila 7624 sur], AC mantencion 03-03-2016 ., 104.72201, 99.45593, 2.92318, 2.59444, 1155.49913, 2.41504, 95.45705, 1140.46809, 3.067, 41.75238, 42.02648, 3.06028, 3.073, 3.21788, 1.33243, 3.30898, 1.27541, 13.95581, 13.40099, 3.36405, 43.36607, 2.46788, 2.16353, 1.25482, 2.71484, 13.35411, 1184.38, 644.01
22, 16/09/2024 07:43:50, 60.061, 60.06, Pila 7624 sur[Pila 7624 sur], AC mantencion 03-03-2016 ., 96.86521, 99.57791, 2.96861, 2.57105, 1152.28482, 2.4078, 95.49487, 1139.00409, 3.09046, 41.71976, 41.88408, 3.11097, 3.22931, 3.18958, 1.32469, 3.24103, 1.26058, 13.95115, 13.36351, 4.22586, 40.56444, 4.86785, 2.09082, 1.05513, 2.20609, 13.78149, 1086.96, 662.126
23, 16/09/2024 07:44:50, 60.06, 60.06, Pila 7624 sur[Pila 7624 sur], AC mantencion 03-03-2016 ., 98.36425, 98.63698, 2.90497, 2.60333, 1147.59799, 2.4009, 95.57455, 1139.49814, 3.08539, 41.73521, 41.86738, 3.09458, 3.12263, 3.1902, 1.32875, 3.34536, 1.28503, 13.94271, 13.45112, 2.91708, 42.26686, 2.52992, 2.18667, 1.46863, 3.2114, 13.65203, 1156.47, 681.4004
24, 16/09/2024 07:45:50, 60.059, 60.06, Pila 7624 sur[Pila 7624 sur], AC mantencion 03-03-2016 ., 103.69476, 98.55045, 2.96775, 2.50935, 1148.66417, 2.3972, 95.77194, 1138.94969, 3.08429, 41.706, 41.80578, 3.14401, 3.22129, 3.18102, 1.32697, 3.24808, 1.29439, 13.90395, 13.48093, 3.04058, 40.64599, 4.92449, 2.25681, 1.2628, 2.8499, 12.50501, 1118.91, 700.0489
25, 16/09/2024 07:46:50, 60.061, 60.06, Pila 7624 sur[Pila 7624 sur], AC mantencion 03-03-2016 ., 90.86, 98.21732, 3.02355, 2.45516, 1150.0627, 2.3904, 95.64194, 1138.34912, 3.09688, 41.66947, 41.66731, 3.17531, 3.3565, 3.16843, 1.32548, 3.17567, 1.29347, 13.91711, 13.51269, 3.6333, 40.29993, 4.34782, 2.12411, 1.26948, 2.69651, 14.40959, 1115.74, 718.6446
26, 16/09/2024 07:47:50, 60.058, 60.06, Pila 7624 sur[Pila 7624 sur], AC mantencion 03-03-2016 ., 87.74684, 97.48955, 3.01071, 2.51461, 1146.12829, 2.40606, 95.42791, 1138.3237, 3.0913, 41.65697, 41.6007, 3.16502, 3.36367, 3.18559, 1.32398, 3.22762, 1.28355, 13.94044, 13.5818, 2.90169, 41.15874, 2.76626, 3.0397, 1.26574, 3.84747, 14.83696, 1137.36, 737.6007
27, 16/09/2024 07:48:50, 60.062, 60.06, Pila 7624 sur[Pila 7624 sur], AC mantencion 03-03-2016 ., 84.57561, 95.80594, 3.02841, 2.56404, 1134.56364, 2.43765, 95.14328, 1138.02603, 3.08551, 41.58982, 41.40068, 3.2108, 3.42763, 3.20704, 1.31563, 3.26872, 1.27484, 13.95477, 13.75976, 2.88252, 38.95888, 5.00437, 4.09536, 0.98834, 4.04761, 14.5162, 1126.33, 756.3729
28, 16/09/2024 07:49:50, 60.06, 60.06, Pila 7624 sur[Pila 7624 sur], AC mantencion 03-03-2016 ., 99.05127, 95.17055, 3.03327, 2.54957, 1131.77064, 2.43698, 95.23277, 1136.77411, 3.08017, 41.62054, 41.39033, 3.18474, 3.40899, 3.21112, 1.31767, 3.28001, 1.2865, 13.94943, 13.85145, 2.86666, 42.91515, 2.0825, 2.41038, 1.40359, 3.38319, 13.72204, 1084.38, 774.4459
29, 16/09/2024 07:50:50, 60.059, 60.06, Pila 7624 sur[Pila 7624 sur], AC mantencion 03-03-2016 ., 90.2274, 94.45772, 3.02874, 2.58335, 1127.95631, 2.45353, 95.11516, 1135.6117, 3.07163, 41.60406, 41.25701, 3.18949, 3.50921, 3.22789, 1.31561, 3.31022, 1.28137, 13.95596, 13.90672, 2.74983, 40.89185, 3.39405, 3.21973, 1.2269, 3.9503, 14.23644, 1085.87, 792.5438
30, 16/09/2024 07:51:50, 60.062, 60.06, Pila 7624 sur[Pila 7624 sur], AC mantencion 03-03-2016 ., 91.52277, 93.66327, 2.96673, 2.65394, 1130.33284, 2.46803, 95.02561, 1137.13942, 3.05413, 41.60447, 41.17346, 3.15994, 3.45156, 3.25281, 1.31798, 3.4178, 1.28782, 13.95978, 13.96033, 2.48478, 41.59809, 1.95699, 3.01659, 1.41352, 4.26401, 14.10741, 1197.79, 812.507
31, 16/09/2024 07:52:50, 65.096, 60.06, Pila 7624 sur[Pila 7624 sur], AC mantencion 03-03-2016 ., 94.36102, 93.6574, 2.99948, 2.5956, 1128.69546, 2.45312, 95.00792, 1136.95483, 3.05774, 41.61929, 41.17905, 3.14223, 3.43379, 3.24568, 1.32308, 3.3654, 1.29658, 13.97008, 13.9835, 3.19496, 42.16895, 2.48084, 1.96836, 1.51348, 2.97908, 14.35353, 1130.13, 834.4817
32, 16/09/2024 07:53:55, 61.029, 65.1, Pila 7624 sur[Pila 7624 sur], AC mantencion 03-03-2016 ., 82.97524, 93.31466, 2.99957, 2.583, 1129.1494, 2.4516, 94.71939, 1136.9725, 3.06128, 41.57514, 41.12795, 3.16211, 3.45324, 3.2482, 1.32493, 3.36909, 1.30433, 13.9996, 14.01826, 3.21155, 39.61368, 4.04366, 2.3881, 1.40686, 3.35972, 15.30809, 1137.75, 853.4443
33, 16/09/2024 07:54:56, 60.06, 61.03, Pila 7624 sur[Pila 7624 sur], AC mantencion 03-03-2016 ., 92.51989, 92.73359, 3.06519, 2.52357, 1123.84781, 2.44703, 94.67274, 1136.67329, 3.06376, 41.54619, 41.03368, 3.17995, 3.50762, 3.2435, 1.32548, 3.29698, 1.30648, 13.99826, 14.11048, 3.18239, 40.22297, 3.99563, 2.24226, 1.35071, 3.02865, 13.93685, 1123.03, 872.1615
34, 16/09/2024 07:55:56, 60.059, 60.06, Pila 7624 sur[Pila 7624 sur], AC mantencion 03-03-2016 ., 74.58025, 92.00147, 3.06913, 2.52726, 1121.17836, 2.45044, 94.23722, 1134.17245, 3.06326, 41.49843, 40.96364, 3.18753, 3.51592, 3.25648, 1.32893, 3.31506, 1.31172, 14.04632, 14.20021, 3.04091, 38.90188, 3.59156, 2.61076, 1.51303, 3.95015, 16.61302, 1003.8, 888.8915
35, 16/09/2024 07:56:56, 60.061, 60.06, Pila 7624 sur[Pila 7624 sur], AC mantencion 03-03-2016 ., 104.33542, 92.81603, 3.05078, 2.54293, 1124.75583, 2.45955, 94.43562, 1134.60229, 3.05625, 41.51409, 41.10198, 3.18168, 3.4078, 3.26088, 1.3258, 3.32034, 1.30572, 14.01807, 14.11306, 2.7389, 42.23035, 2.91315, 2.92906, 1.18218, 3.46269, 12.72185, 1154.46, 908.1325
36, 16/09/2024 07:57:56, 60.059, 60.06, Pila 7624 sur[Pila 7624 sur], AC mantencion 03-03-2016 ., 98.01813, 92.35219, 3.02489, 2.5792, 1118.1342, 2.46421, 94.50385, 1133.66281, 3.05397, 41.52845, 41.01465, 3.17432, 3.43567, 3.26354, 1.32438, 3.36816, 1.3059, 14.01137, 14.13852, 2.94015, 42.25152, 2.80242, 2.71329, 1.25231, 3.39788, 13.67226, 1086.55, 926.2417
37, 16/09/2024 07:58:57, 60.06, 60.06, Pila 7624 sur[Pila 7624 sur], AC mantencion 03-03-2016 ., 120.80436, 93.71405, 2.9705, 2.59022, 1124.10138, 2.46189, 94.96021, 1134.53391, 3.05357, 41.56693, 41.20764, 3.17636, 3.3297, 3.2504, 1.32029, 3.39303, 1.30994, 13.95691, 13.97016, 3.03096, 43.3253, 3.26904, 2.3366, 1.13051, 2.64154, 11.43292, 1175.71, 945.8368
38, 16/09/2024 07:59:57, 60.06, 60.06, Pila 7624 sur[Pila 7624 sur], AC mantencion 03-03-2016 ., 107.3005, 94.28175, 2.99155, 2.6182, 1125.5373, 2.46319, 95.19457, 1135.39067, 3.05729, 41.60176, 41.27984, 3.16371, 3.3302, 3.24206, 1.31621, 3.36695, 1.28598, 13.93595, 13.9195, 3.26136, 43.25061, 2.56142, 2.53565, 1.12188, 2.84469, 12.93642, 1176.71, 965.4487
39, 16/09/2024 08:00:57, 60.06, 60.06, Pila 7624 sur[Pila 7624 sur], AC mantencion 03-03-2016 ., 105.8277, 94.50426, 2.98455, 2.62935, 1132.61348, 2.46286, 95.40361, 1137.11319, 3.05472, 41.64473, 41.49322, 3.13793, 3.12292, 3.24061, 1.31579, 3.38724, 1.28825, 13.91855, 13.95425, 2.9315, 43.66457, 1.92396, 2.44695, 1.29624, 3.17183, 13.09812, 1218.97, 985.7648
40, 16/09/2024 08:01:57, 60.06, 60.06, Pila 7624 sur[Pila 7624 sur], AC mantencion 03-03-2016 ., 94.18967, 94.7226, 2.98501, 2.62477, 1138.41419, 2.45578, 95.37893, 1138.36769, 3.06415, 41.64745, 41.59138, 3.14255, 3.06012, 3.23017, 1.31533, 3.38541, 1.28979, 13.9281, 13.95552, 3.58833, 41.77908, 3.36875, 2.10326, 1.29276, 2.71901, 14.39557, 1200.19, 1005.768
41, 16/09/2024 08:02:57, 66.068, 60.06, Pila 7624 sur[Pila 7624 sur], AC mantencion 03-03-2016 ., 112.58756, 96.51682, 2.96555, 2.63968, 1146.31695, 2.47036, 95.73426, 1140.5915, 3.055, 41.67504, 41.72064, 3.14631, 3.09899, 3.23423, 1.30921, 3.35727, 1.27185, 13.88022, 13.72786, 2.66963, 42.805, 3.30079, 3.2202, 1.05622, 3.40123, 11.89975, 1233.82, 1029.7589
42, 16/09/2024 08:04:03, 60.059, 66.07, Pila 7624 sur[Pila 7624 sur], AC mantencion 03-03-2016 ., 103.11684, 97.77158, 2.97843, 2.5988, 1150.33512, 2.48152, 95.86663, 1141.46432, 3.05538, 41.68064, 41.91518, 3.15921, 3.02597, 3.23387, 1.30318, 3.30314, 1.27102, 13.8624, 13.6238, 3.07648, 41.95658, 3.81876, 3.2337, 0.99396, 3.21419, 12.94628, 1186.9, 1049.5405
43, 16/09/2024 08:05:03, 60.06, 60.06, Pila 7624 sur[Pila 7624 sur], AC mantencion 03-03-2016 ., 103.27344, 98.04574, 2.98848, 2.58842, 1154.9274, 2.47753, 95.99545, 1141.77426, 3.05483, 41.71052, 41.94731, 3.13184, 2.99262, 3.23092, 1.30409, 3.28304, 1.26836, 13.8537, 13.60178, 3.02419, 43.33919, 1.63937, 2.26841, 1.3536, 3.07053, 13.37943, 1158.62, 1068.8509
44, 16/09/2024 08:06:03, 60.06, 60.06, Pila 7624 sur[Pila 7624 sur], AC mantencion 03-03-2016 ., 107.31303, 99.14095, 2.9706, 2.58836, 1160.73105, 2.48919, 96.18691, 1142.44143, 3.04416, 41.74464, 42.12099, 3.10901, 2.89356, 3.24142, 1.3022, 3.27766, 1.26631, 13.8315, 13.4983, 2.51925, 43.5985, 1.86874, 3.17739, 1.19965, 3.81174, 12.62492, 1178.74, 1088.4965
45, 16/09/2024 08:07:03, 60.06, 60.06, Pila 7624 sur[Pila 7624 sur], AC mantencion 03-03-2016 ., 96.79889, 99.53501, 3.02408, 2.54623, 1155.83675, 2.48814, 96.1969, 1142.11611, 3.04628, 41.72156, 42.04328, 3.12948, 3.04574, 3.23691, 1.30094, 3.19316, 1.25407, 13.82352, 13.44879, 3.17895, 40.38416, 4.31515, 2.42367, 1.22762, 2.97534, 13.361, 1123.2, 1107.2165
46, 16/09/2024 08:08:03, 60.06, 60.06, Pila 7624 sur[Pila 7624 sur], AC mantencion 03-03-2016 ., 81.78078, 98.78749, 3.0511, 2.5886, 1149.12753, 2.48632, 95.96033, 1140.09017, 3.05607, 41.67374, 41.82931, 3.16127, 3.21584, 3.23125, 1.29961, 3.18979, 1.23224, 13.8466, 13.49208, 3.76635, 38.55125, 5.23108, 2.35949, 1.21298, 2.86202, 15.3479, 1006.35, 1123.989
47, 16/09/2024 08:09:03, 60.059, 60.06, Pila 7624 sur[Pila 7624 sur], AC mantencion 03-03-2016 ., 75.59976, 98.45448, 3.00463, 2.62022, 1139.59755, 2.49206, 95.63736, 1137.6325, 3.04719, 41.62829, 41.78568, 3.16849, 3.18741, 3.24911, 1.30379, 3.25178, 1.24103, 13.87351, 13.49923, 2.57313, 38.28594, 3.68718, 2.8282, 1.60422, 4.53706, 15.80231, 966.067, 1140.0901
48, 16/09/2024 08:10:03, 60.061, 60.06, Pila 7624 sur[Pila 7624 sur], AC mantencion 03-03-2016 ., 71.34113, 96.98189, 2.95616, 2.70503, 1130.56984, 2.5076, 95.23218, 1135.17432, 3.03708, 41.59707, 41.75316, 3.16053, 3.10092, 3.27574, 1.30633, 3.37469, 1.24756, 13.91612, 13.6641, 2.52949, 39.19275, 2.56161, 3.51756, 1.493, 5.25169, 17.06059, 960.018, 1156.0904
49, 16/09/2024 08:11:03, 60.061, 60.06, Pila 7624 sur[Pila 7624 sur], AC mantencion 03-03-2016 ., 72.84663, 96.92641, 2.96259, 2.67005, 1126.74145, 2.50136, 94.87667, 1132.38001, 3.03879, 41.57646, 41.82145, 3.14806, 3.02406, 3.2825, 1.31228, 3.36421, 1.25998, 13.96259, 13.6996, 3.14828, 39.92679, 2.17494, 2.14445, 1.7738, 3.80384, 17.55996, 922.2, 1171.4604
50, 16/09/2024 08:12:03, 60.056, 60.06, Pila 7624 sur[Pila 7624 sur], AC mantencion 03-03-2016 ., 65.54613, 94.33724, 2.96244, 2.67657, 1112.15851, 2.50919, 94.41252, 1129.33994, 3.03377, 41.53669, 41.61052, 3.14365, 3.01929, 3.30317, 1.31643, 3.44145, 1.28577, 14.01481, 14.00414, 2.74739, 38.16684, 2.77303, 3.02188, 1.65636, 5.00531, 18.30217, 888.973, 1186.2766
51, 16/09/2024 08:13:03, 60.063, 60.06, Pila 7624 sur[Pila 7624 sur], AC mantencion 03-03-2016 ., 78.49489, 93.11364, 2.93055, 2.70698, 1104.25937, 2.51897, 94.18238, 1126.91691, 3.02464, 41.50653, 41.43257, 3.14725, 3.05608, 3.32128, 1.3185, 3.51561, 1.29872, 14.03366, 14.10864, 2.49855, 39.14974, 3.42316, 3.19214, 1.47803, 4.71807, 15.48125, 944.277, 1202.0146
52, 16/09/2024 08:14:03, 60.058, 60.06, Pila 7624 sur[Pila 7624 sur], AC mantencion 03-03-2016 ., 68.69023, 89.87809, 2.94979, 2.70737, 1087.9363, 2.51659, 93.79336, 1124.14937, 3.02919, 41.47077, 41.13228, 3.15353, 3.07334, 3.32686, 1.32197, 3.59496, 1.32784, 14.08217, 14.52121, 3.35072, 38.50399, 3.66668, 2.35583, 1.60549, 3.78226, 18.05282, 903.148, 1217.0671
53, 16/09/2024 08:15:03, 60.061, 60.06, Pila 7624 sur[Pila 7624 sur], AC mantencion 03-03-2016 ., 70.59534, 87.47286, 2.94224, 2.71699, 1072.73649, 2.519, 93.44604, 1121.80599, 3.03057, 41.42034, 40.75734, 3.17559, 3.21868, 3.33468, 1.32381, 3.67183, 1.35143, 14.11786, 14.77967, 3.12383, 37.43199, 4.91561, 2.69033, 1.46868, 3.95122, 16.9308, 939.703, 1232.7288
54, 16/09/2024 08:16:04, 60.06, 60.06, Pila 7624 sur[Pila 7624 sur], AC mantencion 03-03-2016 ., 70.34401, 85.11928, 2.96931, 2.69834, 1048.62502, 2.51348, 93.11969, 1118.5966, 3.0354, 41.41695, 40.54204, 3.15123, 3.20172, 3.33934, 1.32857, 3.71639, 1.37729, 14.16897, 15.12468, 3.40925, 41.05263, 0.90868, 2.13291, 1.76456, 3.76365, 18.84705, 833.953, 1246.628
