Index, Time, Period, Seconds since, Mound, Comment, "LSF"  [CurrentAnalysis.Dry basis], "LSF"  [Rolling.Analysis1.Dry basis], "SM"  [Rolling.Analysis1.Dry basis], "IM"  [Rolling.Analysis1.Dry basis], "Tph"  [Rolling.Analysis1.Dry basis], "IM"  [CurrentProduct.Dry basis], "LSF"  [CurrentProduct.Dry basis], "Tph"  [CurrentProduct.Dry basis], "SM"  [CurrentProduct.Dry basis], "CaO"  [CurrentProduct.Dry basis], "CaO"  [Rolling.Analysis1.Dry basis], "MgO"  [CurrentProduct.Dry basis], "MgO"  [Rolling.Analysis1.Dry basis], "Al2O3"  [CurrentProduct.Dry basis], "Fe2O3"  [CurrentProduct.Dry basis], "Al2O3"  [Rolling.Analysis1.Dry basis], "Fe2O3"  [Rolling.Analysis1.Dry basis], "SiO2"  [CurrentProduct.Dry basis], "SiO2"  [Rolling.Analysis1.Dry basis], "SM"  [CurrentAnalysis.Dry basis], "CaO"  [CurrentAnalysis.Dry basis], "MgO"  [CurrentAnalysis.Dry basis], "IM"  [CurrentAnalysis.Dry basis], "Fe2O3"  [CurrentAnalysis.Dry basis], "Al2O3"  [CurrentAnalysis.Dry basis], "SiO2"  [CurrentAnalysis.Dry basis], "Tph"  [CurrentAnalysis.Dry basis], "Tons"  [CurrentProduct.Dry basis]
11, 19/09/2024 07:40:10, 60.058, 60.06, Pila 7724 norte[Pila 7724 norte], AC mantencion 03-03-2016 ., 79.81202, 78.42472, 2.8007, 2.53139, 1114.98448, 2.62461, 82.60371, 1145.40756, 2.79482, 39.73537, 39.19979, 3.56738, 3.62634, 3.93172, 1.49802, 4.03858, 1.5954, 15.17517, 15.77908, 2.7233, 38.39751, 4.67071, 2.80996, 1.4571, 4.09439, 15.11837, 1099.42, 209.2636
12, 19/09/2024 07:41:10, 60.061, 60.06, Pila 7724 norte[Pila 7724 norte], AC mantencion 03-03-2016 ., 86.5039, 79.38369, 2.81264, 2.54606, 1114.65533, 2.58086, 82.90812, 1141.80884, 2.83263, 39.70055, 39.24547, 3.66759, 3.70404, 3.8504, 1.4919, 3.98567, 1.56543, 15.13278, 15.61324, 3.35735, 39.29427, 4.78372, 2.06716, 1.42298, 2.94153, 14.65318, 1100.76, 227.6096
13, 19/09/2024 07:42:10, 60.057, 60.06, Pila 7724 norte[Pila 7724 norte], AC mantencion 03-03-2016 ., 88.97538, 81.15711, 2.80095, 2.5418, 1118.51698, 2.56455, 83.34554, 1139.92346, 2.81115, 39.76537, 39.41745, 3.60875, 3.70621, 3.8558, 1.5035, 3.92833, 1.54549, 15.06583, 15.3319, 2.55862, 40.55939, 2.88777, 2.38338, 1.64558, 3.92206, 14.24546, 1116.87, 246.2241
14, 19/09/2024 07:43:10, 60.061, 60.06, Pila 7724 norte[Pila 7724 norte], AC mantencion 03-03-2016 ., 87.44714, 82.54306, 2.8354, 2.50675, 1127.52858, 2.51638, 83.63137, 1139.77305, 2.84784, 39.80212, 39.71123, 3.60563, 3.5666, 3.78286, 1.50329, 3.83481, 1.52979, 15.05408, 15.21081, 3.43115, 40.27363, 3.56524, 1.89443, 1.50051, 2.84261, 14.90186, 1137.82, 265.1877
15, 19/09/2024 07:44:10, 60.062, 60.06, Pila 7724 norte[Pila 7724 norte], AC mantencion 03-03-2016 ., 84.66814, 83.70155, 2.86097, 2.51618, 1141.52894, 2.51618, 83.70155, 1141.52894, 2.86097, 39.77911, 39.77911, 3.6626, 3.6626, 3.76205, 1.49514, 3.76205, 1.49514, 15.04067, 15.04067, 3.05343, 39.4635, 4.43052, 2.51329, 1.38501, 3.48093, 14.85781, 1165.5, 284.6128
16, 19/09/2024 07:45:10, 60.059, 60.06, Pila 7724 norte[Pila 7724 norte], AC mantencion 03-03-2016 ., 85.93395, 84.85817, 2.85179, 2.57702, 1146.13686, 2.55225, 83.84082, 1141.84421, 2.85953, 39.80385, 39.89927, 3.67022, 3.6725, 3.77434, 1.47883, 3.75676, 1.45779, 15.02162, 14.8708, 2.83803, 40.16747, 3.78267, 3.19636, 1.23762, 3.95586, 14.73925, 1146.54, 303.7218
17, 19/09/2024 07:46:10, 60.062, 60.06, Pila 7724 norte[Pila 7724 norte], AC mantencion 03-03-2016 ., 91.04073, 85.75393, 2.84785, 2.58156, 1149.16316, 2.56574, 84.23719, 1141.79152, 2.85153, 39.80336, 39.98925, 3.71129, 3.67171, 3.77121, 1.46984, 3.73222, 1.44573, 14.94504, 14.74601, 2.72001, 39.79124, 4.35987, 2.80307, 1.3276, 3.72135, 13.7332, 1140.95, 322.7376
18, 19/09/2024 07:47:10, 60.059, 60.06, Pila 7724 norte[Pila 7724 norte], AC mantencion 03-03-2016 ., 90.7474, 86.2284, 2.86596, 2.54783, 1152.53077, 2.56297, 84.60309, 1144.98371, 2.85151, 39.86438, 40.02394, 3.69843, 3.71981, 3.7596, 1.46689, 3.68107, 1.44479, 14.90339, 14.6905, 2.85106, 40.83513, 3.49226, 2.51716, 1.41962, 3.57342, 14.23546, 1196.64, 342.6817
19, 19/09/2024 07:48:10, 60.063, 60.06, Pila 7724 norte[Pila 7724 norte], AC mantencion 03-03-2016 ., 87.09094, 86.36952, 2.83203, 2.59233, 1151.12031, 2.586, 84.72664, 1142.5834, 2.8371, 39.87466, 40.08741, 3.70259, 3.64642, 3.78101, 1.46211, 3.73723, 1.44165, 14.87527, 14.66673, 2.58387, 40.06641, 3.7804, 3.04574, 1.37271, 4.18092, 14.34983, 1097.62, 360.9753
20, 19/09/2024 07:49:11, 60.058, 60.06, Pila 7724 norte[Pila 7724 norte], AC mantencion 03-03-2016 ., 98.83451, 87.25707, 2.81787, 2.62229, 1155.95509, 2.5928, 85.4005, 1144.4815, 2.83522, 40.01175, 40.1156, 3.6337, 3.70256, 3.76892, 1.45361, 3.72962, 1.42228, 14.80704, 14.51736, 2.79817, 42.5068, 2.37829, 2.73236, 1.29868, 3.54846, 13.56312, 1179.34, 380.631
21, 19/09/2024 07:50:11, 66.064, 60.06, Pila 7724 norte[Pila 7724 norte], AC mantencion 03-03-2016 ., 79.16114, 87.29854, 2.82624, 2.63257, 1158.01381, 2.60519, 85.04964, 1142.2884, 2.83059, 39.96609, 40.12406, 3.66195, 3.72692, 3.79043, 1.45495, 3.7227, 1.41409, 14.84752, 14.51783, 2.75473, 39.15704, 4.16257, 2.82101, 1.47872, 4.17149, 15.56481, 1103.38, 402.0856
22, 19/09/2024 07:51:17, 60.058, 66.06, Pila 7724 norte[Pila 7724 norte], AC mantencion 03-03-2016 ., 82.46577, 87.79, 2.79896, 2.68142, 1155.84823, 2.65088, 84.92505, 1144.0133, 2.81318, 39.99655, 40.17481, 3.60558, 3.70668, 3.83723, 1.44753, 3.75648, 1.40093, 14.86695, 14.43541, 2.50323, 40.62181, 2.4387, 3.71394, 1.29381, 4.80514, 15.26712, 1179.3, 421.7406
23, 19/09/2024 07:52:17, 60.064, 60.06, Pila 7724 norte[Pila 7724 norte], AC mantencion 03-03-2016 ., 99.50931, 88.53445, 2.79474, 2.66437, 1152.65062, 2.63598, 85.53429, 1149.11655, 2.81645, 40.03009, 40.21458, 3.63335, 3.72858, 3.80353, 1.44293, 3.72736, 1.39897, 14.77642, 14.32675, 2.89343, 40.69021, 4.18574, 2.31797, 1.35104, 3.13168, 12.97046, 1252.24, 442.6112
24, 19/09/2024 07:53:17, 60.058, 60.06, Pila 7724 norte[Pila 7724 norte], AC mantencion 03-03-2016 ., 93.79537, 88.49656, 2.82388, 2.67049, 1150.13697, 2.61774, 85.87405, 1150.23489, 2.83416, 40.09647, 40.24686, 3.62863, 3.735, 3.76689, 1.43898, 3.70012, 1.38556, 14.75426, 14.36132, 3.30996, 41.53988, 3.5227, 2.18813, 1.35109, 2.95637, 14.25752, 1175.5, 462.2029
25, 19/09/2024 07:54:17, 60.061, 60.06, Pila 7724 norte[Pila 7724 norte], AC mantencion 03-03-2016 ., 95.50935, 88.55033, 2.87261, 2.60332, 1153.14144, 2.60498, 86.24033, 1151.82605, 2.84345, 40.11427, 40.27457, 3.65149, 3.77443, 3.73686, 1.4345, 3.62044, 1.3907, 14.7045, 14.39502, 3.09741, 40.51572, 4.17632, 2.28791, 1.33126, 3.04581, 13.55761, 1188.94, 482.0186
26, 19/09/2024 07:55:17, 60.059, 60.06, Pila 7724 norte[Pila 7724 norte], AC mantencion 03-03-2016 ., 95.62082, 89.5823, 2.89297, 2.55718, 1157.13178, 2.58632, 86.58593, 1152.23851, 2.8501, 40.19899, 40.52454, 3.60222, 3.62665, 3.71498, 1.4364, 3.56137, 1.3927, 14.68192, 14.33198, 3.0339, 42.30556, 2.37705, 2.13749, 1.48342, 3.1708, 14.12045, 1162.5, 501.3937
27, 19/09/2024 07:56:17, 60.062, 60.06, Pila 7724 norte[Pila 7724 norte], AC mantencion 03-03-2016 ., 107.06889, 90.8179, 2.88415, 2.57771, 1160.91123, 2.57914, 87.25442, 1152.56183, 2.86074, 40.26804, 40.70105, 3.61613, 3.57641, 3.67794, 1.42604, 3.54539, 1.3754, 14.60116, 14.19233, 3.21116, 41.94837, 3.95968, 2.3578, 1.16524, 2.7474, 12.56412, 1160.94, 520.7428
28, 19/09/2024 07:57:17, 66.066, 60.06, Pila 7724 norte[Pila 7724 norte], AC mantencion 03-03-2016 ., 119.56084, 92.41208, 2.87307, 2.62331, 1149.64498, 2.59503, 88.12931, 1145.20328, 2.84352, 40.37345, 40.87479, 3.57741, 3.5511, 3.67656, 1.41677, 3.52748, 1.34467, 14.48299, 13.99805, 2.32599, 43.33846, 2.48402, 3.14849, 1.15501, 3.63653, 11.14506, 934.268, 538.9091
29, 19/09/2024 07:58:23, 60.058, 66.07, Pila 7724 norte[Pila 7724 norte], AC mantencion 03-03-2016 ., 127.66578, 94.61005, 2.84995, 2.66594, 1150.27324, 2.59042, 89.18432, 1145.28337, 2.8489, 40.47807, 41.07581, 3.58457, 3.56537, 3.63466, 1.40312, 3.50214, 1.31366, 14.35216, 13.72482, 3.0582, 43.22497, 3.77107, 2.41998, 1.03255, 2.49874, 10.79937, 1147.54, 558.0347
30, 19/09/2024 07:59:23, 60.062, 60.06, Pila 7724 norte[Pila 7724 norte], AC mantencion 03-03-2016 ., 119.4285, 96.76847, 2.82862, 2.69106, 1151.75361, 2.59926, 90.03715, 1146.71732, 2.84521, 40.57901, 41.33763, 3.56365, 3.46868, 3.61664, 1.39141, 3.4773, 1.29217, 14.24897, 13.49105, 2.72277, 43.33948, 2.98533, 2.91924, 1.06814, 3.11816, 11.39834, 1187.16, 577.8206
31, 19/09/2024 08:00:23, 60.056, 60.06, Pila 7724 norte[Pila 7724 norte], AC mantencion 03-03-2016 ., 96.92282, 97.54774, 2.84059, 2.65914, 1152.65702, 2.60161, 90.25294, 1147.15751, 2.85065, 40.63035, 41.46705, 3.5365, 3.39983, 3.60733, 1.38658, 3.43673, 1.29242, 14.23586, 13.4336, 3.02825, 42.1622, 2.72659, 2.6802, 1.24226, 3.32951, 13.84447, 1160.31, 597.1591
32, 19/09/2024 08:01:23, 60.063, 60.06, Pila 7724 norte[Pila 7724 norte], AC mantencion 03-03-2016 ., 107.35246, 98.5705, 2.86027, 2.63308, 1152.20115, 2.59582, 90.71701, 1146.74778, 2.85548, 40.65972, 41.58035, 3.56088, 3.39761, 3.58396, 1.38067, 3.38083, 1.28398, 14.17639, 13.34264, 3.03862, 41.5398, 4.30987, 2.38922, 1.19779, 2.86177, 12.33547, 1133.8, 616.0558
33, 19/09/2024 08:02:23, 60.061, 60.06, Pila 7724 norte[Pila 7724 norte], AC mantencion 03-03-2016 ., 98.86052, 99.15795, 2.86953, 2.61898, 1150.65485, 2.58711, 90.95247, 1147.59741, 2.85934, 40.6761, 41.60434, 3.56987, 3.42142, 3.56864, 1.37939, 3.34838, 1.27851, 14.14813, 13.27698, 2.99456, 41.1848, 3.8503, 2.30686, 1.33956, 3.09018, 13.26513, 1174.34, 635.6282
34, 19/09/2024 08:03:23, 66.066, 60.06, Pila 7724 norte[Pila 7724 norte], AC mantencion 03-03-2016 ., 98.51228, 99.92843, 2.90512, 2.58105, 1145.56719, 2.58392, 91.17079, 1143.9243, 2.86559, 40.68938, 41.66347, 3.58775, 3.44888, 3.55321, 1.37512, 3.27836, 1.27017, 14.12258, 13.21401, 3.09047, 41.09778, 4.14784, 2.47284, 1.2409, 3.06854, 13.3182, 1027.01, 655.5978
35, 19/09/2024 08:04:29, 60.061, 66.07, Pila 7724 norte[Pila 7724 norte], AC mantencion 03-03-2016 ., 95.02113, 99.66515, 2.89326, 2.57, 1144.54765, 2.58347, 91.28004, 1144.51035, 2.85889, 40.73122, 41.63996, 3.54922, 3.44125, 3.55981, 1.37792, 3.29332, 1.28145, 14.11644, 13.236, 2.64527, 42.1531, 2.2377, 2.56896, 1.47304, 3.78419, 13.90679, 1164.31, 675.0029
36, 19/09/2024 08:05:30, 60.058, 60.06, Pila 7724 norte[Pila 7724 norte], AC mantencion 03-03-2016 ., 87.92614, 100.58449, 2.94178, 2.52204, 1147.49975, 2.57256, 91.18443, 1144.48069, 2.87361, 40.73581, 41.77147, 3.54245, 3.38005, 3.54376, 1.37752, 3.20915, 1.27244, 14.14181, 13.18388, 3.46875, 40.8984, 3.3016, 2.18112, 1.36325, 2.9734, 15.04277, 1143.43, 694.0601
37, 19/09/2024 08:06:30, 60.061, 60.06, Pila 7724 norte[Pila 7724 norte], AC mantencion 03-03-2016 ., 87.92683, 101.06037, 2.97993, 2.42671, 1147.55787, 2.56449, 91.09234, 1145.46339, 2.87495, 40.73343, 41.77088, 3.53403, 3.43188, 3.54267, 1.38143, 3.12416, 1.28741, 14.15656, 13.14617, 2.92189, 40.64645, 3.23463, 2.30437, 1.52049, 3.50376, 14.6803, 1180.14, 713.7292
38, 19/09/2024 08:07:30, 60.06, 60.06, Pila 7724 norte[Pila 7724 norte], AC mantencion 03-03-2016 ., 81.60692, 99.78043, 2.98553, 2.44467, 1138.30237, 2.56458, 90.84008, 1144.8376, 2.87743, 40.66818, 41.61956, 3.58322, 3.50733, 3.54415, 1.38196, 3.154, 1.29015, 14.17451, 13.26815, 2.97059, 38.16993, 5.46624, 2.56806, 1.40214, 3.60078, 14.86164, 1120.93, 732.4114
39, 19/09/2024 08:08:30, 60.059, 60.06, Pila 7724 norte[Pila 7724 norte], AC mantencion 03-03-2016 ., 96.5553, 100.01056, 2.98825, 2.46999, 1132.44845, 2.56462, 90.97191, 1143.40241, 2.88809, 40.6741, 41.58016, 3.59052, 3.52983, 3.52795, 1.37562, 3.15022, 1.2754, 14.16196, 13.22482, 3.41446, 40.90724, 3.88281, 2.56638, 1.12156, 2.87836, 13.65756, 1085.29, 750.4996
40, 19/09/2024 08:09:30, 60.057, 60.06, Pila 7724 norte[Pila 7724 norte], AC mantencion 03-03-2016 ., 97.14024, 100.1349, 2.9623, 2.49302, 1129.23421, 2.5658, 91.1168, 1143.38503, 2.8842, 40.67418, 41.5931, 3.60483, 3.52725, 3.527, 1.37462, 3.17994, 1.27553, 14.13723, 13.19845, 2.7301, 40.6713, 4.1612, 2.6131, 1.33539, 3.48952, 13.1725, 1142.7, 769.5446
41, 19/09/2024 08:10:30, 60.063, 60.06, Pila 7724 norte[Pila 7724 norte], AC mantencion 03-03-2016 ., 98.35021, 100.333, 2.94212, 2.53383, 1129.62684, 2.56853, 91.28591, 1143.99586, 2.88099, 40.68678, 41.51713, 3.60697, 3.61452, 3.52604, 1.37279, 3.20133, 1.26344, 14.11345, 13.1359, 2.75223, 41.17746, 3.69057, 2.68154, 1.30086, 3.48831, 13.18087, 1168.14, 789.0136
42, 19/09/2024 08:11:30, 60.06, 60.06, Pila 7724 norte[Pila 7724 norte], AC mantencion 03-03-2016 ., 85.46688, 98.87597, 2.92657, 2.53295, 1126.11339, 2.56372, 91.15183, 1143.16999, 2.88252, 40.63745, 41.29597, 3.64581, 3.6987, 3.5235, 1.37437, 3.24615, 1.28157, 14.11824, 13.25069, 2.9491, 38.52203, 5.31158, 2.36757, 1.44226, 3.41464, 14.32347, 1107.88, 807.4783
43, 19/09/2024 08:12:30, 60.061, 60.06, Pila 7724 norte[Pila 7724 norte], AC mantencion 03-03-2016 ., 93.84017, 97.41684, 2.98292, 2.47571, 1139.04119, 2.55566, 91.21041, 1143.05934, 2.88848, 40.60271, 41.02336, 3.69126, 3.90173, 3.50882, 1.37296, 3.1979, 1.29171, 14.10093, 13.39215, 3.17988, 39.13651, 5.59922, 2.20133, 1.31351, 2.89147, 13.37135, 1138.35, 826.4508
44, 19/09/2024 08:13:30, 60.059, 60.06, Pila 7724 norte[Pila 7724 norte], AC mantencion 03-03-2016 ., 101.17819, 96.01249, 2.93563, 2.5066, 1139.60515, 2.56295, 91.42569, 1143.35185, 2.87687, 40.64256, 40.95701, 3.66984, 3.83367, 3.51922, 1.37311, 3.29702, 1.31534, 14.07464, 13.5402, 2.42518, 42.33742, 2.75737, 2.87198, 1.37957, 3.96208, 12.95444, 1155.9, 845.7159
45, 19/09/2024 08:14:30, 60.061, 60.06, Pila 7724 norte[Pila 7724 norte], AC mantencion 03-03-2016 ., 94.86322, 94.55761, 2.93136, 2.50302, 1139.39389, 2.56799, 91.50489, 1144.28339, 2.87269, 40.68472, 40.89455, 3.64189, 3.79797, 3.52622, 1.37315, 3.34567, 1.33665, 14.07439, 13.72556, 2.70464, 42.48539, 2.44806, 2.78296, 1.37455, 3.82532, 14.06379, 1184.2, 865.4525
46, 19/09/2024 08:15:30, 60.06, 60.06, Pila 7724 norte[Pila 7724 norte], AC mantencion 03-03-2016 ., 88.54684, 93.97337, 2.96293, 2.4374, 1138.40878, 2.54883, 91.43815, 1144.31505, 2.88561, 40.69736, 40.83461, 3.62541, 3.80889, 3.50881, 1.37663, 3.30529, 1.35607, 14.09746, 13.81132, 3.56118, 41.27157, 2.87678, 1.77044, 1.53504, 2.71769, 15.14472, 1145.75, 884.5484
47, 19/09/2024 08:16:30, 60.058, 60.06, Pila 7724 norte[Pila 7724 norte], AC mantencion 03-03-2016 ., 98.6769, 93.47778, 2.98816, 2.43713, 1137.83349, 2.54588, 91.58261, 1143.9131, 2.89596, 40.72653, 40.86874, 3.61333, 3.72532, 3.49357, 1.37225, 3.30048, 1.35425, 14.0912, 13.90909, 3.49988, 42.09953, 3.04478, 2.38171, 1.16568, 2.77632, 13.79653, 1124.95, 903.2975
48, 19/09/2024 08:17:30, 60.061, 60.06, Pila 7724 norte[Pila 7724 norte], AC mantencion 03-03-2016 ., 108.97853, 94.05567, 2.97908, 2.45698, 1135.3378, 2.54725, 91.90233, 1143.7872, 2.89509, 40.76911, 40.97402, 3.59648, 3.65521, 3.48649, 1.36873, 3.30504, 1.34516, 14.05629, 13.85332, 2.84926, 42.77198, 2.80174, 2.62096, 1.2028, 3.1525, 12.4094, 1137.79, 922.2606
49, 19/09/2024 08:18:30, 60.059, 60.06, Pila 7724 norte[Pila 7724 norte], AC mantencion 03-03-2016 ., 101.10189, 94.20405, 2.96831, 2.47012, 1142.96943, 2.54985, 92.07805, 1143.63455, 2.89565, 40.79425, 41.03372, 3.59583, 3.61428, 3.48234, 1.36571, 3.32021, 1.34415, 14.03826, 13.84528, 2.92503, 41.99669, 3.56383, 2.69007, 1.22007, 3.28208, 13.16895, 1136.2, 941.1973
50, 19/09/2024 08:19:30, 60.061, 60.06, Pila 7724 norte[Pila 7724 norte], AC mantencion 03-03-2016 ., 109.73481, 95.09499, 2.98087, 2.46346, 1141.10651, 2.54855, 92.39194, 1143.49949, 2.89353, 40.84574, 41.11477, 3.56859, 3.61415, 3.47667, 1.36418, 3.28079, 1.33178, 14.00715, 13.74946, 2.78034, 43.38186, 2.22567, 2.48082, 1.28876, 3.19719, 12.47249, 1136.79, 960.1439
51, 19/09/2024 08:20:30, 60.062, 60.06, Pila 7724 norte[Pila 7724 norte], AC mantencion 03-03-2016 ., 106.93427, 96.39059, 2.97657, 2.45446, 1143.88379, 2.53891, 92.66483, 1144.30658, 2.90224, 40.89865, 41.29048, 3.54465, 3.54987, 3.45813, 1.36205, 3.2514, 1.32469, 13.98935, 13.62104, 3.43189, 43.4336, 2.3938, 2.03741, 1.25978, 2.56668, 13.13199, 1183.59, 979.8705
52, 19/09/2024 08:21:30, 60.058, 60.06, Pila 7724 norte[Pila 7724 norte], AC mantencion 03-03-2016 ., 94.45969, 96.87325, 2.98723, 2.4673, 1144.10989, 2.53757, 92.70055, 1145.07632, 2.90544, 40.91915, 41.37785, 3.53428, 3.53475, 3.45466, 1.36141, 3.23641, 1.31173, 13.99279, 13.58636, 3.07074, 41.93442, 3.02063, 2.4695, 1.32936, 3.28285, 14.16291, 1183.32, 999.5925
53, 19/09/2024 08:22:31, 60.056, 60.06, Pila 7724 norte[Pila 7724 norte], AC mantencion 03-03-2016 ., 92.76498, 97.67916, 2.9952, 2.46756, 1145.34891, 2.53832, 92.70175, 1144.98126, 2.90867, 40.91215, 41.52977, 3.5428, 3.44003, 3.45089, 1.35952, 3.21396, 1.30248, 13.99191, 13.52766, 3.08969, 40.54439, 3.98991, 2.5809, 1.26049, 3.25319, 13.94589, 1139.98, 1018.5922
54, 19/09/2024 08:23:31, 66.071, 60.06, Pila 7724 norte[Pila 7724 norte], AC mantencion 03-03-2016 ., 99.68715, 97.90125, 2.96502, 2.49822, 1147.80119, 2.54673, 92.84476, 1144.6285, 2.90853, 40.94198, 41.62801, 3.52851, 3.36914, 3.45132, 1.3552, 3.25442, 1.3027, 13.97993, 13.51194, 2.90196, 42.31131, 2.87054, 3.0016, 1.1563, 3.47075, 13.42751, 1128.25, 1040.5305
