Index, Time, Period, Seconds since, Mound, Comment, "LSF"  [CurrentAnalysis.Dry basis], "LSF"  [Rolling.Analysis1.Dry basis], "SM"  [Rolling.Analysis1.Dry basis], "IM"  [Rolling.Analysis1.Dry basis], "Tph"  [Rolling.Analysis1.Dry basis], "IM"  [CurrentProduct.Dry basis], "LSF"  [CurrentProduct.Dry basis], "SM"  [CurrentProduct.Dry basis], "Tph"  [CurrentProduct.Dry basis], "CaO"  [CurrentProduct.Dry basis], "CaO"  [Rolling.Analysis1.Dry basis], "MgO"  [CurrentProduct.Dry basis], "MgO"  [Rolling.Analysis1.Dry basis], "Al2O3"  [CurrentProduct.Dry basis], "Fe2O3"  [CurrentProduct.Dry basis], "Al2O3"  [Rolling.Analysis1.Dry basis], "Fe2O3"  [Rolling.Analysis1.Dry basis], "SiO2"  [CurrentProduct.Dry basis], "SiO2"  [Rolling.Analysis1.Dry basis], "SM"  [CurrentAnalysis.Dry basis], "CaO"  [CurrentAnalysis.Dry basis], "IM"  [CurrentAnalysis.Dry basis], "Fe2O3"  [CurrentAnalysis.Dry basis], "Al2O3"  [CurrentAnalysis.Dry basis], "SiO2"  [CurrentAnalysis.Dry basis], "Tph"  [CurrentAnalysis.Dry basis], "Tons"  [CurrentProduct.Dry basis], "MgO"  [CurrentAnalysis.Dry basis]
1, 30/07/2024 13:20:11, 60.059, 0, Pila 6224 Sur[Pila 6224 Sur], AC mantencion 03-03-2016 ., 86.36877, 101.96593, 2.98761, 2.43162, 1176.11862, 2.76105, 86.36877, 2.70144, 1142.16, 41.05301, 42.36028, 2.74736, 2.8938, 4.05599, 1.469, 3.13469, 1.28914, 14.92547, 13.21668, 2.70144, 41.05301, 2.76105, 1.469, 4.05599, 14.92547, 1142.16, 19.0361, 2.74736
2, 30/07/2024 13:21:11, 60.063, 60.06, Pila 6224 Sur[Pila 6224 Sur], AC mantencion 03-03-2016 ., 60.37287, 97.68296, 2.94034, 2.44396, 1181.62719, 2.57687, 71.26116, 2.63417, 1204.77596, 39.54015, 41.99424, 2.28629, 2.90723, 4.75453, 1.84508, 3.29488, 1.34817, 17.3845, 13.65217, 2.58755, 38.03929, 2.45948, 2.20177, 5.41521, 19.70934, 1261.47, 40.0606, 1.84259
3, 30/07/2024 13:22:11, 60.061, 60.06, Pila 6224 Sur[Pila 6224 Sur], AC mantencion 03-03-2016 ., 71.93888, 94.3954, 2.95274, 2.39655, 1195.63419, 2.35686, 71.50706, 2.83401, 1255.01509, 39.93438, 41.81604, 1.97575, 2.79934, 4.37743, 1.85732, 3.36394, 1.40366, 17.66933, 14.07749, 3.25641, 40.63921, 1.97063, 1.8792, 3.70321, 18.17859, 1344.81, 62.474, 1.42055
4, 30/07/2024 13:23:11, 60.06, 60.06, Pila 6224 Sur[Pila 6224 Sur], AC mantencion 03-03-2016 ., 62.98029, 90.96368, 3.00792, 2.38207, 1203.32392, 2.40326, 69.31721, 2.95823, 1240.07998, 39.57812, 41.54689, 2.16223, 2.79381, 4.33207, 1.80258, 3.4058, 1.42976, 18.14771, 14.54499, 3.37935, 38.44968, 2.57057, 1.62937, 4.18841, 19.66033, 1193.16, 82.3601, 2.75204
5, 30/07/2024 13:24:11, 60.059, 60.06, Pila 6224 Sur[Pila 6224 Sur], AC mantencion 03-03-2016 ., 73.05734, 88.29847, 3.00215, 2.41421, 1211.60735, 2.41896, 70.06967, 2.98328, 1248.46797, 39.69946, 41.36457, 2.18806, 2.74365, 4.27435, 1.76703, 3.51247, 1.45492, 18.02315, 14.91282, 3.08664, 40.16066, 2.48528, 1.63098, 4.05345, 17.54579, 1280.83, 103.7072, 2.28667
6, 30/07/2024 13:25:11, 60.058, 60.06, Pila 6224 Sur[Pila 6224 Sur], AC mantencion 03-03-2016 ., 73.00271, 86.20486, 3.01709, 2.37641, 1223.58457, 2.35023, 70.56877, 3.10209, 1255.34425, 39.78136, 41.21523, 2.28629, 2.68776, 4.0737, 1.73332, 3.55305, 1.49514, 18.01388, 15.23084, 3.82582, 40.15646, 1.98477, 1.57316, 3.12236, 17.96424, 1288.55, 125.183, 2.75064
7, 30/07/2024 13:26:11, 60.062, 60.06, Pila 6224 Sur[Pila 6224 Sur], AC mantencion 03-03-2016 ., 65.76277, 83.41185, 3.05675, 2.3805, 1227.30016, 2.35617, 69.90291, 3.16217, 1245.52092, 39.48304, 40.96879, 2.51838, 2.66584, 4.01504, 1.70405, 3.60953, 1.51629, 18.08475, 15.66837, 3.5882, 37.60029, 2.39886, 1.51946, 3.64497, 18.53104, 1183.16, 144.9023, 3.98193
8, 30/07/2024 13:27:11, 60.059, 60.06, Pila 6224 Sur[Pila 6224 Sur], AC mantencion 03-03-2016 ., 67.10683, 80.32095, 3.04259, 2.43359, 1227.38417, 2.3862, 69.55254, 3.14769, 1245.70395, 39.26767, 40.49164, 2.68386, 2.77903, 4.04439, 1.69491, 3.74339, 1.53822, 18.06553, 16.06974, 3.04969, 37.76945, 2.6044, 1.6313, 4.24856, 17.93176, 1246.98, 165.6853, 3.83483
9, 30/07/2024 13:28:11, 60.061, 60.06, Pila 6224 Sur[Pila 6224 Sur], AC mantencion 03-03-2016 ., 69.0849, 78.12105, 3.03915, 2.46138, 1232.58105, 2.38902, 69.49987, 3.14647, 1247.23487, 39.30535, 40.35024, 2.62318, 2.64807, 4.0541, 1.69698, 3.8514, 1.56473, 18.09561, 16.46042, 3.13693, 39.60055, 2.4113, 1.71323, 4.13112, 18.33331, 1259.32, 186.674, 2.13736
10, 30/07/2024 13:29:11, 60.06, 60.06, Pila 6224 Sur[Pila 6224 Sur], AC mantencion 03-03-2016 ., 73.54705, 76.25199, 3.08369, 2.41383, 1230.056, 2.33734, 69.86701, 3.18909, 1239.91484, 39.29337, 40.03673, 2.69861, 2.74419, 3.95838, 1.69354, 3.84359, 1.59232, 18.02448, 16.76263, 3.67984, 39.17326, 1.83893, 1.66078, 3.05406, 17.34984, 1169.83, 206.1712, 3.41025
