Index, Time, Period, Seconds since, Mound, Comment, "LSF"  [CurrentAnalysis.Dry basis], "LSF"  [Rolling.Analysis1.Dry basis], "SM"  [Rolling.Analysis1.Dry basis], "IM"  [Rolling.Analysis1.Dry basis], "Tph"  [Rolling.Analysis1.Dry basis], "IM"  [CurrentProduct.Dry basis], "LSF"  [CurrentProduct.Dry basis], "SM"  [CurrentProduct.Dry basis], "Tph"  [CurrentProduct.Dry basis], "CaO"  [CurrentProduct.Dry basis], "CaO"  [Rolling.Analysis1.Dry basis], "MgO"  [CurrentProduct.Dry basis], "MgO"  [Rolling.Analysis1.Dry basis], "Al2O3"  [CurrentProduct.Dry basis], "Fe2O3"  [CurrentProduct.Dry basis], "Al2O3"  [Rolling.Analysis1.Dry basis], "Fe2O3"  [Rolling.Analysis1.Dry basis], "SiO2"  [CurrentProduct.Dry basis], "SiO2"  [Rolling.Analysis1.Dry basis], "SM"  [CurrentAnalysis.Dry basis], "CaO"  [CurrentAnalysis.Dry basis], "MgO"  [CurrentAnalysis.Dry basis], "IM"  [CurrentAnalysis.Dry basis], "Fe2O3"  [CurrentAnalysis.Dry basis], "Al2O3"  [CurrentAnalysis.Dry basis], "SiO2"  [CurrentAnalysis.Dry basis], "Tph"  [CurrentAnalysis.Dry basis]
1, 16/02/2023 16:57:06, 60.059, 0, Pila 1423 norte[Pila 1423 norte], AC mantencion 03-03-2016 ., 102.00314, 89.16464, 3.14062, 2.22725, 1008.70574, 2.08603, 102.34815, 3.48013, 1088.33269, 42.55896, 41.51838, 2.91585, 2.64354, 2.61407, 1.25313, 3.27595, 1.47085, 13.45836, 14.90788, 3.90552, 43.85314, 1.96337, 1.70253, 1.33464, 2.27227, 14.08684, 1097.45
2, 16/02/2023 16:58:06, 60.06, 60.06, Pila 1423 norte[Pila 1423 norte], AC mantencion 03-03-2016 ., 97.52006, 90.45597, 3.19322, 2.20224, 1005.15957, 1.94947, 100.74029, 3.67697, 1072.68323, 42.37866, 41.6647, 3.03509, 2.64569, 2.46149, 1.26265, 3.18184, 1.44482, 13.69355, 14.77395, 4.13771, 42.00238, 3.28229, 1.67262, 1.28233, 2.14486, 14.18073, 1039.93
3, 16/02/2023 16:59:06, 60.06, 60.06, Pila 1423 norte[Pila 1423 norte], AC mantencion 03-03-2016 ., 98.45073, 91.82706, 3.21497, 2.20273, 1010.90556, 1.87114, 100.13181, 3.74731, 1088.62288, 42.44884, 41.73381, 2.93702, 2.73433, 2.40495, 1.28529, 3.12065, 1.41672, 13.82846, 14.58751, 3.95469, 42.64826, 2.65797, 1.66266, 1.34969, 2.24407, 14.21218, 1133.84
4, 16/02/2023 17:00:06, 60.061, 60.06, Pila 1423 norte[Pila 1423 norte], AC mantencion 03-03-2016 ., 115.68782, 94.35384, 3.1558, 2.25537, 1019.20666, 2.03534, 103.17016, 3.47367, 1104.13961, 42.93794, 42.10845, 2.50929, 2.52498, 2.60046, 1.27765, 3.13791, 1.3913, 13.47127, 14.29327, 2.64519, 44.77686, 0.90037, 2.67097, 1.24891, 3.33581, 12.12745, 1162.22
5, 16/02/2023 17:01:06, 60.058, 60.06, Pila 1423 norte[Pila 1423 norte], AC mantencion 03-03-2016 ., 103.00254, 95.34813, 3.18436, 2.20679, 1027.52247, 2.0333, 103.14136, 3.43318, 1110.56823, 42.89011, 42.25898, 2.54975, 2.45264, 2.62519, 1.2911, 3.07119, 1.3917, 13.44531, 14.21147, 3.24945, 42.65912, 2.74371, 2.02408, 1.35554, 2.74371, 13.32033, 1141.61
6, 16/02/2023 17:02:06, 60.061, 60.06, Pila 1423 norte[Pila 1423 norte], AC mantencion 03-03-2016 ., 100.02388, 95.84907, 3.19198, 2.19869, 1033.25771, 1.9992, 102.68637, 3.40141, 1114.44491, 42.68661, 42.21147, 2.69835, 2.55808, 2.63218, 1.31662, 3.0418, 1.38346, 13.43147, 14.12534, 3.22588, 41.49833, 3.56593, 1.82381, 1.46561, 2.67299, 13.35059, 1137.13
7, 16/02/2023 17:03:06, 60.061, 60.06, Pila 1423 norte[Pila 1423 norte], AC mantencion 03-03-2016 ., 100.92054, 96.18098, 3.26967, 2.11411, 1032.55878, 1.93391, 102.47995, 3.46944, 1102.64082, 42.67648, 42.15483, 2.7283, 2.68384, 2.5621, 1.32483, 2.92718, 1.38459, 13.48547, 14.09807, 4.07327, 42.59824, 2.95805, 1.45877, 1.38784, 2.02453, 13.89951, 1011.74
8, 16/02/2023 17:04:07, 60.059, 60.06, Pila 1423 norte[Pila 1423 norte], AC mantencion 03-03-2016 ., 115.08565, 96.84948, 3.26035, 2.11731, 1038.28747, 1.99088, 103.73168, 3.40006, 1097.18702, 42.82624, 42.12216, 2.65722, 2.77672, 2.6116, 1.31178, 2.91356, 1.37607, 13.33973, 13.9857, 2.86795, 44.07501, 2.06421, 2.51427, 1.20292, 3.02445, 12.12387, 1051.53
9, 16/02/2023 17:05:07, 60.061, 60.06, Pila 1423 norte[Pila 1423 norte], AC mantencion 03-03-2016 ., 112.31364, 98.40583, 3.21144, 2.15001, 1038.88839, 2.00301, 104.49436, 3.35321, 1088.99281, 42.94222, 42.32522, 2.58247, 2.67464, 2.63754, 1.31678, 2.93456, 1.3649, 13.25966, 13.80747, 2.93232, 44.07211, 1.85402, 2.11664, 1.36551, 2.89028, 12.47932, 1008.96
10, 16/02/2023 17:06:07, 60.059, 60.06, Pila 1423 norte[Pila 1423 norte], AC mantencion 03-03-2016 ., 138.29164, 100.90735, 3.27292, 2.07379, 1039.3578, 1.95279, 106.83032, 3.37807, 1079.34121, 43.18916, 42.61166, 2.5302, 2.61242, 2.55628, 1.30904, 2.80092, 1.35063, 13.05733, 13.58768, 3.74685, 45.8393, 1.96051, 1.36577, 1.22398, 1.67167, 10.84953, 971.405
11, 16/02/2023 17:07:07, 60.06, 60.06, Pila 1423 norte[Pila 1423 norte], AC mantencion 03-03-2016 ., 135.54734, 103.02777, 3.33232, 2.04269, 1033.49202, 1.96114, 108.45486, 3.40858, 1064.04589, 43.24775, 42.73088, 2.62452, 2.70211, 2.50447, 1.27705, 2.69381, 1.31876, 12.88961, 13.37115, 4.00314, 43.97596, 3.88343, 2.13389, 0.84719, 1.80781, 10.62834, 851.444
12, 16/02/2023 17:08:07, 60.061, 60.06, Pila 1423 norte[Pila 1423 norte], AC mantencion 03-03-2016 ., 171.42521, 107.00291, 3.41401, 2.01107, 1028.0861, 2.01217, 111.22232, 3.40699, 1049.4001, 43.47553, 43.12279, 2.60005, 2.65034, 2.47656, 1.23079, 2.54813, 1.26705, 12.6309, 13.02507, 3.37247, 46.82757, 2.23294, 3.80964, 0.54026, 2.05818, 8.76314, 823.88
13, 16/02/2023 17:17:19, 60.059, 552.56, Pila 1423 norte[Pila 1423 norte], AC mantencion 03-03-2016 ., 91.3187, 107.2543, 3.43167, 2.0168, 1035.63259, 2.02875, 109.61407, 3.40477, 1046.57916, 43.44443, 43.24453, 2.5219, 2.56344, 2.51918, 1.24174, 2.53978, 1.25931, 12.80508, 13.03719, 3.37969, 42.99651, 1.44965, 2.22973, 1.39119, 3.10198, 15.1855, 1008.8
14, 16/02/2023 17:18:19, 66.069, 60.06, Pila 1423 norte[Pila 1423 norte], AC mantencion 03-03-2016 ., 82.49743, 107.40124, 3.38057, 2.07869, 1038.47958, 2.07869, 107.40124, 3.38057, 1038.47958, 43.19248, 43.19248, 2.60886, 2.60886, 2.59259, 1.24722, 2.59259, 1.24722, 12.98073, 12.98073, 3.1274, 39.72781, 3.79683, 2.72043, 1.32157, 3.59523, 15.37679, 930.107
