Index, Time, Period, Seconds since, Mound, Comment, "LSF"  [CurrentAnalysis.Dry basis], "LSF"  [Rolling.Analysis1.Dry basis], "SM"  [Rolling.Analysis1.Dry basis], "IM"  [Rolling.Analysis1.Dry basis], "Tph"  [Rolling.Analysis1.Dry basis], "IM"  [CurrentProduct.Dry basis], "LSF"  [CurrentProduct.Dry basis], "SM"  [CurrentProduct.Dry basis], "Tph"  [CurrentProduct.Dry basis], "CaO"  [CurrentProduct.Dry basis], "CaO"  [Rolling.Analysis1.Dry basis], "MgO"  [CurrentProduct.Dry basis], "MgO"  [Rolling.Analysis1.Dry basis], "Al2O3"  [CurrentProduct.Dry basis], "Fe2O3"  [CurrentProduct.Dry basis], "Al2O3"  [Rolling.Analysis1.Dry basis], "Fe2O3"  [Rolling.Analysis1.Dry basis], "SiO2"  [CurrentProduct.Dry basis], "SiO2"  [Rolling.Analysis1.Dry basis], "SM"  [CurrentAnalysis.Dry basis], "CaO"  [CurrentAnalysis.Dry basis], "IM"  [CurrentAnalysis.Dry basis], "Fe2O3"  [CurrentAnalysis.Dry basis], "Al2O3"  [CurrentAnalysis.Dry basis], "SiO2"  [CurrentAnalysis.Dry basis], "Tph"  [CurrentAnalysis.Dry basis], "Tons"  [CurrentProduct.Dry basis], "MgO"  [CurrentAnalysis.Dry basis]
1, 13/08/2024 08:39:11, 60.061, 0, Pila 6624 Sur[Pila 6624 Sur], AC mantencion 03-03-2016 ., 99.36142, 105.90402, 3.43463, 2.61788, 1043.76845, 2.5668, 97.19266, 3.67473, 1074.56671, 42.31311, 42.7945, 2.92838, 3.02209, 2.76747, 1.07818, 2.74538, 1.0487, 14.13173, 13.03127, 3.31304, 42.71368, 2.59134, 1.16113, 3.00887, 13.81536, 1145.55, 213.9044, 2.45908
2, 13/08/2024 08:40:11, 60.059, 60.06, Pila 6624 Sur[Pila 6624 Sur], AC mantencion 03-03-2016 ., 98.23471, 102.97302, 3.48164, 2.62753, 1060.53704, 2.54771, 97.27812, 3.66705, 1081.91885, 42.29141, 42.5599, 2.95087, 3.05709, 2.76327, 1.08461, 2.77648, 1.05669, 14.11038, 13.34572, 3.58313, 42.05228, 2.35167, 1.15536, 2.71704, 13.87531, 1163.05, 233.2885, 3.19836
3, 13/08/2024 08:41:12, 60.062, 60.06, Pila 6624 Sur[Pila 6624 Sur], AC mantencion 03-03-2016 ., 100.81973, 100.31725, 3.59464, 2.5782, 1076.62723, 2.52325, 97.54856, 3.67747, 1088.34503, 42.36115, 42.55598, 2.91219, 2.91172, 2.7458, 1.0882, 2.75446, 1.06837, 14.09941, 13.74168, 3.8078, 43.19027, 2.24371, 1.13087, 2.53735, 13.96784, 1165.52, 252.7139, 2.45103
4, 13/08/2024 08:42:12, 60.06, 60.06, Pila 6624 Sur[Pila 6624 Sur], AC mantencion 03-03-2016 ., 104.59728, 98.04833, 3.73313, 2.44854, 1095.43471, 2.44854, 98.04833, 3.73313, 1095.43471, 42.4784, 42.4784, 2.83217, 2.83217, 2.67974, 1.09442, 2.67974, 1.09442, 14.08945, 14.08945, 4.63065, 43.9629, 1.56971, 1.17336, 1.84184, 13.96235, 1186.07, 272.4817, 1.81703
5, 13/08/2024 08:43:12, 60.058, 60.06, Pila 6624 Sur[Pila 6624 Sur], AC mantencion 03-03-2016 ., 91.35862, 92.19724, 3.7811, 2.42537, 1111.62351, 2.45975, 97.56751, 3.73627, 1099.83301, 42.5444, 42.1207, 2.73774, 2.6955, 2.69852, 1.09707, 2.78566, 1.14855, 14.18134, 14.87564, 3.77727, 43.47817, 2.61323, 1.1345, 2.96472, 15.48388, 1161.73, 291.8438, 1.39813
6, 13/08/2024 08:44:12, 60.062, 60.06, Pila 6624 Sur[Pila 6624 Sur], AC mantencion 03-03-2016 ., 102.7688, 91.91116, 3.77853, 2.42992, 1120.19525, 2.47832, 97.89501, 3.69637, 1106.31875, 42.65507, 42.25423, 2.62906, 2.51489, 2.72868, 1.10102, 2.80641, 1.15494, 14.15598, 14.96808, 3.1822, 44.27953, 2.73666, 1.15906, 3.17197, 13.78223, 1200.89, 311.8586, 1.03085
7, 13/08/2024 08:45:12, 60.059, 60.06, Pila 6624 Sur[Pila 6624 Sur], AC mantencion 03-03-2016 ., 99.38829, 92.43658, 3.78788, 2.43221, 1123.08501, 2.48835, 97.98422, 3.68566, 1110.3058, 42.70338, 42.40612, 2.58654, 2.42344, 2.73956, 1.10096, 2.79493, 1.14913, 14.15485, 14.93962, 3.52419, 43.4633, 2.64703, 1.09983, 2.91129, 14.13593, 1173.86, 331.4229, 1.91466
8, 13/08/2024 08:46:12, 60.059, 60.06, Pila 6624 Sur[Pila 6624 Sur], AC mantencion 03-03-2016 ., 83.28221, 92.59177, 3.84438, 2.40123, 1128.93633, 2.48274, 97.0673, 3.71586, 1113.10631, 42.64132, 42.32319, 2.5921, 2.55073, 2.73928, 1.10333, 2.73746, 1.14002, 14.27862, 14.90651, 4.2307, 41.57151, 2.38977, 1.14422, 2.73441, 16.40932, 1161.07, 350.7741, 2.68776
9, 13/08/2024 08:47:12, 60.059, 60.06, Pila 6624 Sur[Pila 6624 Sur], AC mantencion 03-03-2016 ., 90.27997, 92.20661, 3.78035, 2.42626, 1132.30786, 2.49336, 96.67642, 3.68618, 1118.03513, 42.64844, 42.35608, 2.54733, 2.46417, 2.77424, 1.11265, 2.80174, 1.15475, 14.32778, 14.95693, 3.25498, 42.77021, 2.65524, 1.27706, 3.39091, 15.19418, 1204.18, 370.8438, 1.75705
10, 13/08/2024 08:48:12, 60.061, 60.06, Pila 6624 Sur[Pila 6624 Sur], AC mantencion 03-03-2016 ., 96.02515, 92.17351, 3.7198, 2.4026, 1134.77085, 2.48525, 96.6431, 3.64776, 1120.45973, 42.72376, 42.50547, 2.45206, 2.27257, 2.80417, 1.12833, 2.8464, 1.18472, 14.3448, 14.99493, 3.04772, 44.17252, 2.36339, 1.43124, 3.38257, 14.67116, 1166.7, 390.2889, 0.60894
11, 13/08/2024 08:49:12, 60.062, 60.06, Pila 6624 Sur[Pila 6624 Sur], AC mantencion 03-03-2016 ., 99.724, 93.71928, 3.64541, 2.3894, 1145.49304, 2.45385, 96.78881, 3.63708, 1124.50115, 42.70184, 42.66458, 2.48219, 2.23163, 2.79606, 1.13946, 2.85756, 1.19593, 14.31378, 14.77662, 3.43393, 42.27611, 1.94854, 1.35443, 2.63917, 13.71375, 1203.16, 410.3416, 3.06395
12, 13/08/2024 08:50:12, 60.059, 60.06, Pila 6624 Sur[Pila 6624 Sur], AC mantencion 03-03-2016 ., 94.86472, 94.71438, 3.57439, 2.37007, 1152.41578, 2.42124, 96.70254, 3.62451, 1125.90089, 42.66112, 42.70515, 2.50166, 2.25268, 2.79416, 1.15402, 2.87455, 1.21286, 14.31022, 14.61001, 3.37506, 41.79476, 1.88114, 1.46384, 2.75369, 14.23442, 1155.72, 429.6035, 2.91608
