Index, Time, Period, Seconds since, Mound, Comment, "LSF"  [CurrentAnalysis.Dry basis], "LSF"  [Rolling.Analysis1.Dry basis], "SM"  [Rolling.Analysis1.Dry basis], "IM"  [Rolling.Analysis1.Dry basis], "Tph"  [Rolling.Analysis1.Dry basis], "IM"  [CurrentProduct.Dry basis], "LSF"  [CurrentProduct.Dry basis], "SM"  [CurrentProduct.Dry basis], "Tph"  [CurrentProduct.Dry basis], "CaO"  [CurrentProduct.Dry basis], "CaO"  [Rolling.Analysis1.Dry basis], "MgO"  [CurrentProduct.Dry basis], "MgO"  [Rolling.Analysis1.Dry basis], "Al2O3"  [CurrentProduct.Dry basis], "Fe2O3"  [CurrentProduct.Dry basis], "Al2O3"  [Rolling.Analysis1.Dry basis], "Fe2O3"  [Rolling.Analysis1.Dry basis], "SiO2"  [CurrentProduct.Dry basis], "SiO2"  [Rolling.Analysis1.Dry basis], "SM"  [CurrentAnalysis.Dry basis], "CaO"  [CurrentAnalysis.Dry basis], "IM"  [CurrentAnalysis.Dry basis], "Fe2O3"  [CurrentAnalysis.Dry basis], "Al2O3"  [CurrentAnalysis.Dry basis], "SiO2"  [CurrentAnalysis.Dry basis], "Tph"  [CurrentAnalysis.Dry basis], "Tons"  [CurrentProduct.Dry basis], "MgO"  [CurrentAnalysis.Dry basis]
1, 20/03/2024 17:57:30, 60.058, 0, Pila 2124 Norte[Pila 2124 Norte], AC mantencion 03-03-2016 ., 166.39701, 90.81029, 3.01604, 2.35548, 1072.69885, 2.63911, 166.39701, 3.17723, 912.298, 45.53389, 41.05882, 3.34797, 3.23395, 1.99837, 0.75721, 3.35263, 1.42333, 8.75512, 14.40449, 3.17723, 45.53389, 2.63911, 0.75721, 1.99837, 8.75512, 912.298, 15.205, 3.34797
2, 20/03/2024 17:58:30, 60.062, 60.06, Pila 2124 Norte[Pila 2124 Norte], AC mantencion 03-03-2016 ., 96.78038, 91.79001, 3.07311, 2.28842, 1072.35103, 1.94453, 122.00237, 3.47807, 990.49628, 43.82342, 41.17306, 3.02533, 3.21891, 2.20897, 1.13599, 3.24363, 1.41741, 11.63399, 14.32389, 3.67184, 42.22391, 1.62216, 1.47778, 2.3972, 14.22833, 1057.93, 32.8372, 2.72961
3, 20/03/2024 17:59:30, 60.059, 60.06, Pila 2124 Norte[Pila 2124 Norte], AC mantencion 03-03-2016 ., 100.12026, 92.54847, 3.07572, 2.2759, 1073.14092, 2.14579, 113.07159, 3.2897, 1057.37233, 43.51178, 41.29078, 2.78808, 3.19157, 2.56771, 1.19663, 3.21862, 1.41422, 12.38354, 14.24932, 3.0466, 42.95013, 2.45013, 1.30104, 3.18773, 13.67548, 1169.99, 52.337, 2.37578
4, 20/03/2024 18:00:30, 60.059, 60.06, Pila 2124 Norte[Pila 2124 Norte], AC mantencion 03-03-2016 ., 103.22207, 94.16387, 3.08291, 2.22455, 1081.23148, 2.05998, 110.1413, 3.28838, 1109.45142, 43.32421, 41.40608, 2.70923, 3.22647, 2.5925, 1.2585, 3.14431, 1.41346, 12.66355, 14.05119, 3.28526, 42.8451, 1.87531, 1.41606, 2.65555, 13.37632, 1241.21, 73.0238, 2.50831
5, 20/03/2024 18:01:30, 60.076, 60.06, Pila 2124 Norte[Pila 2124 Norte], AC mantencion 03-03-2016 ., 86.49751, 93.87322, 3.03654, 2.30436, 1090.68205, 2.4144, 104.3474, 3.05771, 1130.40757, 42.93562, 41.50955, 2.58537, 3.09328, 3.03513, 1.25709, 3.23851, 1.40538, 13.12437, 14.10135, 2.49695, 41.44046, 3.75259, 1.25072, 4.69343, 14.84222, 1206.51, 93.1322, 2.11838
6, 20/03/2024 18:02:30, 60.062, 60.08, Pila 2124 Norte[Pila 2124 Norte], AC mantencion 03-03-2016 ., 108.90841, 95.2391, 3.03926, 2.27374, 1097.1369, 2.36317, 105.12306, 3.06697, 1141.39405, 42.91002, 41.61939, 2.6341, 3.09288, 2.9846, 1.26297, 3.18548, 1.40098, 13.02717, 13.93943, 3.11284, 42.78974, 2.13058, 1.2903, 2.74909, 12.57394, 1192.86, 113.0132, 2.8611
7, 20/03/2024 18:03:30, 60.058, 60.06, Pila 2124 Norte[Pila 2124 Norte], AC mantencion 03-03-2016 ., 99.24938, 96.38557, 3.01882, 2.29926, 1104.29102, 2.46252, 104.22776, 2.99917, 1145.40696, 42.83977, 41.71663, 2.62145, 3.0991, 3.10162, 1.25953, 3.18437, 1.38496, 13.07981, 13.794, 2.66522, 42.43016, 3.05208, 1.2395, 3.78305, 13.38621, 1168.69, 132.4914, 2.54776
8, 20/03/2024 18:04:30, 60.062, 60.06, Pila 2124 Norte[Pila 2124 Norte], AC mantencion 03-03-2016 ., 110.41619, 98.32128, 2.95013, 2.33355, 1113.0024, 2.50842, 105.01022, 2.89725, 1149.99089, 43.08181, 42.04483, 2.38869, 2.9084, 3.20882, 1.27922, 3.22525, 1.38212, 13.003, 13.59233, 2.33177, 44.72489, 2.78697, 1.41314, 3.93838, 12.47854, 1180.85, 152.1722, 0.80362
9, 20/03/2024 18:05:30, 60.06, 60.06, Pila 2124 Norte[Pila 2124 Norte], AC mantencion 03-03-2016 ., 119.37837, 100.71759, 2.8885, 2.38809, 1121.77172, 2.54632, 106.5534, 2.84106, 1154.792, 43.29953, 42.46048, 2.27054, 2.67582, 3.24719, 1.27525, 3.26131, 1.36566, 12.84852, 13.36498, 2.43894, 44.95987, 2.84336, 1.24495, 3.53983, 11.6698, 1191.58, 172.0318, 1.36916
10, 20/03/2024 18:06:30, 66.065, 60.06, Pila 2124 Norte[Pila 2124 Norte], AC mantencion 03-03-2016 ., 110.83463, 102.28384, 2.87227, 2.39448, 1135.08841, 2.51698, 107.063, 2.85159, 1162.15395, 43.39999, 42.71663, 2.22244, 2.53983, 3.2185, 1.27872, 3.24939, 1.35703, 12.82424, 13.23089, 2.93164, 44.128, 2.30893, 1.30384, 3.01047, 12.648, 1215.73, 195.6709, 1.87358
