Index, Time, Period, Seconds since, Mound, Comment, "LSF"  [CurrentAnalysis.Dry basis], "LSF"  [Rolling.Analysis1.Dry basis], "SM"  [Rolling.Analysis1.Dry basis], "IM"  [Rolling.Analysis1.Dry basis], "Tph"  [Rolling.Analysis1.Dry basis], "IM"  [CurrentProduct.Dry basis], "LSF"  [CurrentProduct.Dry basis], "Tph"  [CurrentProduct.Dry basis], "SM"  [CurrentProduct.Dry basis], "CaO"  [CurrentProduct.Dry basis], "CaO"  [Rolling.Analysis1.Dry basis], "MgO"  [CurrentProduct.Dry basis], "MgO"  [Rolling.Analysis1.Dry basis], "Al2O3"  [CurrentProduct.Dry basis], "Fe2O3"  [CurrentProduct.Dry basis], "Al2O3"  [Rolling.Analysis1.Dry basis], "Fe2O3"  [Rolling.Analysis1.Dry basis], "SiO2"  [CurrentProduct.Dry basis], "SiO2"  [Rolling.Analysis1.Dry basis], "SM"  [CurrentAnalysis.Dry basis], "CaO"  [CurrentAnalysis.Dry basis], "MgO"  [CurrentAnalysis.Dry basis], "IM"  [CurrentAnalysis.Dry basis], "Fe2O3"  [CurrentAnalysis.Dry basis], "Al2O3"  [CurrentAnalysis.Dry basis], "SiO2"  [CurrentAnalysis.Dry basis], "Tph"  [CurrentAnalysis.Dry basis], "Tons"  [CurrentProduct.Dry basis]
17, 22/09/2024 08:31:16, 60.063, 60.06, Pila 7824 Sur[Pila 7824 Sur], AC mantencion 03-03-2016 ., 107.24595, 95.29257, 2.82884, 2.62521, 1073.34235, 2.66982, 102.95841, 1123.00071, 2.75166, 42.36944, 41.47626, 3.03694, 3.23316, 3.42535, 1.28299, 3.51987, 1.3408, 12.95577, 13.75007, 3.406, 43.53544, 2.6771, 1.95261, 1.30475, 2.54766, 13.12132, 1016.17, 897.6326
18, 22/09/2024 08:32:16, 60.058, 60.06, Pila 7824 Sur[Pila 7824 Sur], AC mantencion 03-03-2016 ., 113.65034, 96.55842, 2.79506, 2.6659, 1069.92271, 2.67761, 103.14629, 1121.93883, 2.74622, 42.36077, 41.44459, 3.05322, 3.34279, 3.42698, 1.27987, 3.52232, 1.32125, 12.92603, 13.53808, 2.46898, 41.92486, 3.86912, 3.12355, 1.12322, 3.50844, 11.43546, 1068.41, 915.4394
19, 22/09/2024 08:33:16, 60.062, 60.06, Pila 7824 Sur[Pila 7824 Sur], AC mantencion 03-03-2016 ., 100.78424, 98.65993, 2.77027, 2.67777, 1069.08018, 2.67182, 103.10058, 1120.88107, 2.74648, 42.35339, 41.64465, 3.05559, 3.30789, 3.42569, 1.28215, 3.49532, 1.30531, 12.92999, 13.29906, 2.75963, 41.97362, 3.17689, 2.40018, 1.39965, 3.35942, 13.13326, 1066.4, 933.2127
20, 22/09/2024 08:34:16, 60.058, 60.06, Pila 7824 Sur[Pila 7824 Sur], AC mantencion 03-03-2016 ., 103.6641, 101.11658, 2.76462, 2.69667, 1064.66726, 2.67518, 103.11087, 1119.53127, 2.74305, 42.35698, 41.99968, 3.04616, 3.14202, 3.43053, 1.28235, 3.45197, 1.28008, 12.92768, 13.08233, 2.5692, 42.54917, 2.54023, 2.85388, 1.29311, 3.69039, 12.80359, 1047.37, 950.6688
21, 22/09/2024 08:35:16, 60.059, 60.06, Pila 7824 Sur[Pila 7824 Sur], AC mantencion 03-03-2016 ., 91.5655, 102.06884, 2.77827, 2.71349, 1054.81604, 2.6651, 102.8845, 1117.83498, 2.75366, 42.35197, 42.09613, 3.04197, 3.15391, 3.42263, 1.28424, 3.41823, 1.25972, 12.96112, 12.99662, 3.39338, 42.07148, 2.8075, 2.14479, 1.38976, 2.98075, 14.8308, 1023.28, 967.7235
22, 22/09/2024 08:36:16, 60.063, 60.06, Pila 7824 Sur[Pila 7824 Sur], AC mantencion 03-03-2016 ., 94.62206, 102.53902, 2.75468, 2.76903, 1053.33841, 2.66304, 102.72581, 1117.3886, 2.75327, 42.32849, 42.15049, 3.0478, 3.13064, 3.42575, 1.28641, 3.45049, 1.2461, 12.97384, 12.93758, 2.73341, 41.05674, 3.36075, 2.56145, 1.40284, 3.59331, 13.65653, 1093.69, 985.9516
23, 22/09/2024 08:37:16, 60.058, 60.06, Pila 7824 Sur[Pila 7824 Sur], AC mantencion 03-03-2016 ., 85.3283, 102.50233, 2.76063, 2.7771, 1055.13249, 2.66323, 102.38603, 1116.28441, 2.75652, 42.28204, 41.98607, 3.07142, 3.31463, 3.42985, 1.28785, 3.43425, 1.23663, 13.00442, 12.89459, 2.92888, 39.64874, 4.40845, 2.67367, 1.36938, 3.66127, 14.73418, 1054.33, 1003.5237
24, 22/09/2024 08:38:16, 60.061, 60.06, Pila 7824 Sur[Pila 7824 Sur], AC mantencion 03-03-2016 ., 94.7571, 102.02317, 2.73449, 2.76379, 1051.99103, 2.65532, 102.24619, 1115.98589, 2.75674, 42.24337, 41.74033, 3.0928, 3.49713, 3.42849, 1.29118, 3.45484, 1.25004, 13.01088, 12.86548, 2.76841, 40.1196, 4.26679, 2.2756, 1.4739, 3.354, 13.36559, 1099.64, 1021.8511
25, 22/09/2024 08:39:16, 60.06, 60.06, Pila 7824 Sur[Pila 7824 Sur], AC mantencion 03-03-2016 ., 92.33463, 100.72847, 2.73653, 2.7303, 1054.52488, 2.65328, 102.05592, 1116.29791, 2.75582, 42.22248, 41.66251, 3.09549, 3.46257, 3.4335, 1.29406, 3.47961, 1.27444, 13.0283, 13.0096, 2.7097, 41.06253, 3.24258, 2.55374, 1.45207, 3.70821, 13.98282, 1133.18, 1040.7375
26, 22/09/2024 08:40:16, 60.059, 60.06, Pila 7824 Sur[Pila 7824 Sur], AC mantencion 03-03-2016 ., 90.23349, 99.53576, 2.77821, 2.65724, 1055.65071, 2.64655, 101.84591, 1115.38054, 2.76041, 42.18508, 41.56242, 3.11962, 3.49677, 3.43021, 1.29611, 3.44209, 1.29537, 13.04657, 13.16165, 3.0367, 39.96937, 4.54802, 2.28242, 1.41733, 3.23493, 14.1275, 1061.41, 1058.4276
27, 22/09/2024 08:41:16, 60.071, 60.06, Pila 7824 Sur[Pila 7824 Sur], AC mantencion 03-03-2016 ., 84.00843, 98.30476, 2.78446, 2.67473, 1058.23127, 2.6511, 101.51335, 1114.5811, 2.76619, 42.14542, 41.48018, 3.13775, 3.49592, 3.43342, 1.29509, 3.47736, 1.30008, 13.07996, 13.30256, 3.10391, 39.75599, 4.22796, 2.93868, 1.23405, 3.62647, 15.08659, 1067, 1076.2109
28, 22/09/2024 08:42:16, 60.05, 60.07, Pila 7824 Sur[Pila 7824 Sur], AC mantencion 03-03-2016 ., 72.57881, 95.99324, 2.85179, 2.57852, 1059.03572, 2.64375, 100.94922, 1113.55589, 2.77556, 42.07462, 41.1555, 3.16646, 3.66316, 3.43404, 1.29893, 3.42607, 1.3287, 13.13662, 13.55961, 3.33077, 37.61141, 4.9669, 2.2556, 1.53893, 3.4712, 16.68756, 1050.54, 1093.7198
29, 22/09/2024 08:43:16, 60.059, 60.05, Pila 7824 Sur[Pila 7824 Sur], AC mantencion 03-03-2016 ., 96.82301, 95.69789, 2.86342, 2.53933, 1064.61159, 2.64318, 100.87941, 1113.27365, 2.77508, 42.06944, 41.1352, 3.16824, 3.67198, 3.43631, 1.30007, 3.40851, 1.34229, 13.14386, 13.60354, 2.74768, 41.75727, 3.27524, 2.61031, 1.36886, 3.57315, 13.57905, 1096.38, 1111.9928
30, 22/09/2024 08:44:16, 60.062, 60.06, Pila 7824 Sur[Pila 7824 Sur], AC mantencion 03-03-2016 ., 86.93599, 94.24245, 2.84682, 2.55178, 1066.39848, 2.6426, 100.62434, 1112.7091, 2.77488, 42.07507, 41.10414, 3.15043, 3.59444, 3.44551, 1.30383, 3.48099, 1.36414, 13.17886, 13.79323, 2.76408, 42.42031, 2.03142, 2.61203, 1.5399, 4.02224, 15.37418, 1077.76, 1129.9554
31, 22/09/2024 08:45:17, 60.059, 60.06, Pila 7824 Sur[Pila 7824 Sur], AC mantencion 03-03-2016 ., 89.44996, 92.90435, 2.88561, 2.47508, 1070.62512, 2.63242, 100.43512, 1112.376, 2.77537, 42.04874, 41.06158, 3.16254, 3.55529, 3.4458, 1.30899, 3.45652, 1.39653, 13.19631, 14.00402, 2.80425, 40.3936, 3.92164, 2.12236, 1.63196, 3.46361, 14.28926, 1091.69, 1148.1503
32, 22/09/2024 08:46:17, 60.059, 60.06, Pila 7824 Sur[Pila 7824 Sur], AC mantencion 03-03-2016 ., 74.33966, 90.64382, 2.86037, 2.52621, 1075.34432, 2.63453, 99.94694, 1112.02229, 2.77758, 41.99963, 40.74836, 3.17357, 3.63441, 3.45689, 1.31215, 3.56308, 1.41044, 13.24639, 14.22613, 2.89777, 38.74815, 3.89074, 2.75359, 1.51719, 4.17772, 16.50258, 1089.66, 1166.3113
33, 22/09/2024 08:47:17, 60.061, 60.06, Pila 7824 Sur[Pila 7824 Sur], AC mantencion 03-03-2016 ., 83.06759, 88.8632, 2.87808, 2.50841, 1075.2063, 2.6361, 99.65924, 1111.33619, 2.77743, 41.98319, 40.67512, 3.16345, 3.54339, 3.46622, 1.3149, 3.6012, 1.43565, 13.27926, 14.49648, 2.7691, 40.84095, 2.47766, 2.72873, 1.49985, 4.09269, 15.4863, 1066.31, 1184.0832
34, 22/09/2024 08:48:17, 60.057, 60.06, Pila 7824 Sur[Pila 7824 Sur], AC mantencion 03-03-2016 ., 74.72706, 87.08727, 2.87107, 2.51118, 1075.75088, 2.63256, 99.20525, 1110.78939, 2.77591, 41.95152, 40.52793, 3.15956, 3.52544, 3.47991, 1.32187, 3.67037, 1.46161, 13.32932, 14.73431, 2.69618, 39.75759, 2.8923, 2.45605, 1.79507, 4.40877, 16.72664, 1074.64, 1201.9939
35, 22/09/2024 08:49:17, 60.063, 60.06, Pila 7824 Sur[Pila 7824 Sur], AC mantencion 03-03-2016 ., 83.04701, 85.85223, 2.90012, 2.5091, 1081.19743, 2.63496, 98.92446, 1111.04927, 2.77977, 41.92477, 40.37186, 3.16507, 3.58948, 3.48412, 1.32227, 3.67504, 1.46469, 13.36066, 14.9058, 3.01449, 40.18803, 3.52078, 2.7874, 1.3477, 3.75659, 15.38683, 1127.67, 1220.7885
36, 22/09/2024 08:50:17, 60.058, 60.06, Pila 7824 Sur[Pila 7824 Sur], AC mantencion 03-03-2016 ., 92.24823, 85.93294, 2.87, 2.52072, 1088.98204, 2.63033, 98.81538, 1111.50316, 2.78083, 41.92832, 40.38833, 3.15464, 3.56127, 3.48548, 1.32511, 3.71193, 1.47257, 13.37742, 14.87949, 2.84593, 42.15416, 2.47781, 2.36692, 1.5095, 3.57286, 14.46403, 1140.65, 1239.7993
37, 22/09/2024 08:51:17, 60.06, 60.06, Pila 7824 Sur[Pila 7824 Sur], AC mantencion 03-03-2016 ., 85.77853, 85.38525, 2.88976, 2.49616, 1085.75677, 2.62338, 98.61964, 1110.56398, 2.78456, 41.89876, 40.30402, 3.16818, 3.61206, 3.48337, 1.32782, 3.69543, 1.48044, 13.39706, 14.95702, 3.04972, 39.77797, 4.13885, 2.18972, 1.52184, 3.3324, 14.80409, 1043.62, 1257.1929
38, 22/09/2024 08:52:17, 60.061, 60.06, Pila 7824 Sur[Pila 7824 Sur], AC mantencion 03-03-2016 ., 80.91501, 85.10221, 2.87465, 2.52519, 1082.26765, 2.63099, 98.3548, 1109.06697, 2.78331, 41.88606, 40.38052, 3.15406, 3.46547, 3.49575, 1.32868, 3.74386, 1.48261, 13.42788, 15.02428, 2.70271, 40.84766, 2.04536, 3.19735, 1.39505, 4.46046, 15.82573, 995.652, 1273.7871
39, 22/09/2024 08:53:17, 60.059, 60.06, Pila 7824 Sur[Pila 7824 Sur], AC mantencion 03-03-2016 ., 83.28165, 84.39267, 2.86028, 2.54035, 1078.60019, 2.62879, 98.12629, 1108.18747, 2.78005, 41.87277, 40.42873, 3.14434, 3.34267, 3.50563, 1.33355, 3.80284, 1.49698, 13.45317, 15.15897, 2.58176, 40.85825, 2.41535, 2.50005, 1.69749, 4.24381, 15.33902, 1043.79, 1291.1836
40, 22/09/2024 08:54:17, 60.061, 60.06, Pila 7824 Sur[Pila 7824 Sur], AC mantencion 03-03-2016 ., 88.99726, 84.15045, 2.81479, 2.55616, 1071.03916, 2.63114, 98.00121, 1107.04504, 2.76899, 41.86378, 40.42845, 3.13586, 3.29509, 3.52255, 1.33879, 3.87475, 1.51585, 13.461, 15.17341, 2.13533, 41.13331, 2.47302, 2.77112, 1.74626, 4.83911, 14.06193, 1020.3, 1308.1885
41, 22/09/2024 08:55:17, 60.06, 60.06, Pila 7824 Sur[Pila 7824 Sur], AC mantencion 03-03-2016 ., 83.62321, 83.74133, 2.78651, 2.56453, 1074.41226, 2.62793, 97.78238, 1107.09632, 2.76623, 41.8364, 40.41844, 3.14082, 3.22511, 3.53009, 1.3433, 3.93107, 1.53286, 13.48092, 15.22529, 2.59798, 39.84176, 3.49674, 2.44164, 1.66782, 4.07222, 14.91253, 1110.72, 1326.7005
42, 22/09/2024 08:56:17, 60.059, 60.06, Pila 7824 Sur[Pila 7824 Sur], AC mantencion 03-03-2016 ., 81.5099, 83.57136, 2.74444, 2.56656, 1077.24028, 2.63191, 97.53586, 1107.11491, 2.76134, 41.80407, 40.39344, 3.14517, 3.17431, 3.54322, 1.34625, 3.99068, 1.55487, 13.50148, 15.21943, 2.47257, 39.40718, 3.46322, 2.88331, 1.56273, 4.50583, 15.00494, 1108.45, 1345.1747
43, 22/09/2024 08:57:17, 60.061, 60.06, Pila 7824 Sur[Pila 7824 Sur], AC mantencion 03-03-2016 ., 86.23268, 84.51248, 2.69356, 2.61029, 1078.46859, 2.63628, 97.38068, 1106.62387, 2.75738, 41.77162, 40.50084, 3.15958, 3.12995, 3.55215, 1.34741, 4.04062, 1.54796, 13.50994, 15.05314, 2.49677, 39.28782, 4.25949, 2.9496, 1.43533, 4.23365, 14.15413, 1069.57, 1363.0009
44, 22/09/2024 08:58:17, 60.059, 60.06, Pila 7824 Sur[Pila 7824 Sur], AC mantencion 03-03-2016 ., 102.48122, 84.84158, 2.67533, 2.59573, 1079.34038, 2.63265, 97.44714, 1106.65419, 2.75319, 41.78666, 40.58089, 3.14822, 3.06279, 3.55449, 1.35015, 4.05103, 1.56065, 13.50338, 15.01312, 2.4654, 42.89819, 2.30866, 2.40001, 1.55308, 3.7274, 13.01847, 1108.89, 1381.4824
45, 22/09/2024 08:59:17, 60.062, 60.06, Pila 7824 Sur[Pila 7824 Sur], AC mantencion 03-03-2016 ., 91.71764, 85.13223, 2.67247, 2.55675, 1077.70432, 2.62374, 97.37107, 1105.97672, 2.7528, 41.78713, 40.53973, 3.14228, 3.10632, 3.55456, 1.35477, 4.02062, 1.57255, 13.51441, 14.94758, 2.72446, 41.82334, 2.67263, 2.07074, 1.71955, 3.56075, 14.38597, 1052.63, 1399.0263
46, 22/09/2024 09:00:17, 60.06, 60.06, Pila 7824 Sur[Pila 7824 Sur], AC mantencion 03-03-2016 ., 81.87816, 84.6296, 2.70258, 2.54347, 1075.75051, 2.6132, 97.14931, 1105.43257, 2.75995, 41.77509, 40.56715, 3.13986, 3.03983, 3.54973, 1.35838, 4.00193, 1.57342, 13.54617, 15.06784, 3.34389, 40.80675, 2.9458, 1.92009, 1.64721, 3.1628, 16.08414, 1062.44, 1416.7337
47, 22/09/2024 09:01:18, 60.058, 60.06, Pila 7824 Sur[Pila 7824 Sur], AC mantencion 03-03-2016 ., 79.64623, 85.0563, 2.71416, 2.50923, 1070.26352, 2.60787, 96.91588, 1104.24001, 2.76445, 41.75572, 40.65735, 3.13968, 2.98788, 3.5496, 1.36111, 3.96114, 1.57862, 13.57544, 15.03581, 3.13676, 40.06054, 3.1232, 2.21509, 1.59668, 3.53678, 16.10245, 1003.19, 1433.4535
48, 22/09/2024 09:02:18, 60.061, 60.06, Pila 7824 Sur[Pila 7824 Sur], AC mantencion 03-03-2016 ., 82.27707, 85.01157, 2.71933, 2.5132, 1067.33647, 2.61041, 96.72592, 1103.25569, 2.76562, 41.73512, 40.60037, 3.14441, 3.05737, 3.55442, 1.36163, 3.95274, 1.57279, 13.59591, 15.02575, 2.85693, 39.95696, 3.54921, 2.82186, 1.40551, 3.96617, 15.34652, 1020.28, 1450.4582
49, 22/09/2024 09:03:18, 60.059, 60.06, Pila 7824 Sur[Pila 7824 Sur], AC mantencion 03-03-2016 ., 78.53472, 85.35439, 2.71354, 2.54725, 1060.42245, 2.61524, 96.49163, 1101.70546, 2.76349, 41.7334, 40.71186, 3.12501, 2.96416, 3.56706, 1.36395, 3.96953, 1.55836, 13.62682, 15.00017, 2.60849, 41.51464, 1.29855, 3.006, 1.58003, 4.74958, 16.51071, 961.372, 1466.4811
50, 22/09/2024 09:04:18, 60.059, 60.06, Pila 7824 Sur[Pila 7824 Sur], AC mantencion 03-03-2016 ., 84.88396, 85.49295, 2.71338, 2.52632, 1054.26557, 2.61323, 96.34794, 1100.98365, 2.76681, 41.70007, 40.6277, 3.14803, 3.06671, 3.56503, 1.36422, 3.9463, 1.56208, 13.6383, 14.94633, 3.05588, 38.88355, 5.09305, 2.44578, 1.38729, 3.39301, 14.608, 1039.91, 1483.8129
51, 22/09/2024 09:05:18, 60.061, 60.06, Pila 7824 Sur[Pila 7824 Sur], AC mantencion 03-03-2016 ., 85.71919, 85.03662, 2.711, 2.57206, 1051.19011, 2.61894, 96.20547, 1100.96969, 2.76736, 41.69667, 40.57066, 3.14058, 3.07205, 3.57145, 1.3637, 3.98417, 1.54902, 13.65734, 15.00051, 2.80849, 41.40806, 2.5282, 3.10383, 1.32043, 4.09838, 15.21867, 1099.84, 1502.1435
52, 22/09/2024 09:06:18, 60.059, 60.06, Pila 7824 Sur[Pila 7824 Sur], AC mantencion 03-03-2016 ., 82.79142, 84.83363, 2.69729, 2.60475, 1052.55, 2.61979, 96.03188, 1100.53733, 2.7678, 41.68338, 40.62043, 3.13951, 2.99869, 3.57657, 1.36521, 4.03003, 1.54718, 13.67787, 15.04334, 2.80197, 40.52643, 3.04606, 2.68656, 1.49497, 4.01634, 15.44251, 1063.91, 1519.8754
53, 22/09/2024 09:07:18, 60.06, 60.06, Pila 7824 Sur[Pila 7824 Sur], AC mantencion 03-03-2016 ., 92.74487, 85.61891, 2.70807, 2.56371, 1058.19909, 2.61806, 95.99117, 1100.33046, 2.76906, 41.6965, 40.75656, 3.12228, 2.96566, 3.57715, 1.36634, 3.97554, 1.5507, 13.68882, 14.96543, 2.87303, 42.80693, 1.66189, 2.48082, 1.4616, 3.62597, 14.61675, 1082.91, 1537.924
54, 22/09/2024 09:08:18, 60.061, 60.06, Pila 7824 Sur[Pila 7824 Sur], AC mantencion 03-03-2016 ., 92.41207, 86.18891, 2.73756, 2.54774, 1055.78065, 2.61358, 95.95173, 1099.30533, 2.77222, 41.69397, 40.79448, 3.11803, 2.98632, 3.57319, 1.36716, 3.90881, 1.53423, 13.69573, 14.90065, 3.08299, 41.45576, 2.72326, 2.22074, 1.44368, 3.20604, 14.33506, 1005.2, 1554.6773
