Index, Time, Period, Seconds since, Mound, Comment, "LSF"  [CurrentAnalysis.Dry basis], "LSF"  [Rolling.Analysis1.Dry basis], "SM"  [Rolling.Analysis1.Dry basis], "IM"  [Rolling.Analysis1.Dry basis], "Tph"  [Rolling.Analysis1.Dry basis], "IM"  [CurrentProduct.Dry basis], "LSF"  [CurrentProduct.Dry basis], "SM"  [CurrentProduct.Dry basis], "Tph"  [CurrentProduct.Dry basis], "CaO"  [CurrentProduct.Dry basis], "CaO"  [Rolling.Analysis1.Dry basis], "MgO"  [CurrentProduct.Dry basis], "MgO"  [Rolling.Analysis1.Dry basis], "Al2O3"  [CurrentProduct.Dry basis], "Fe2O3"  [CurrentProduct.Dry basis], "Al2O3"  [Rolling.Analysis1.Dry basis], "Fe2O3"  [Rolling.Analysis1.Dry basis], "SiO2"  [CurrentProduct.Dry basis], "SiO2"  [Rolling.Analysis1.Dry basis], "SM"  [CurrentAnalysis.Dry basis], "CaO"  [CurrentAnalysis.Dry basis], "IM"  [CurrentAnalysis.Dry basis], "Fe2O3"  [CurrentAnalysis.Dry basis], "Al2O3"  [CurrentAnalysis.Dry basis], "SiO2"  [CurrentAnalysis.Dry basis], "Tph"  [CurrentAnalysis.Dry basis], "Tons"  [CurrentProduct.Dry basis], "MgO"  [CurrentAnalysis.Dry basis]
1, 07/06/2024 07:39:11, 60.061, 0, Pila 4524 norte[Pila 4524 norte], AC mantencion 03-03-2016 ., 91.06601, 100.51069, 2.90661, 2.23032, 1097.30432, 2.64626, 91.06601, 2.73925, 1076.87, 41.93271, 42.00736, 2.17746, 3.12777, 3.83915, 1.45079, 3.15212, 1.4133, 14.49046, 13.26992, 2.73925, 41.93271, 2.64626, 1.45079, 3.83915, 14.49046, 1076.87, 17.9478, 2.17746
2, 07/06/2024 07:40:12, 60.059, 60.06, Pila 4524 norte[Pila 4524 norte], AC mantencion 03-03-2016 ., 98.56813, 100.88475, 2.86795, 2.26242, 1106.46195, 2.59882, 94.96894, 2.61932, 1151.6349, 42.42321, 42.12175, 2.16867, 3.05788, 3.85547, 1.48355, 3.20016, 1.41448, 13.98459, 13.23455, 2.51669, 42.84535, 2.55919, 1.5119, 3.86923, 13.54261, 1217.75, 38.2437, 2.16077
3, 07/06/2024 07:41:12, 60.061, 60.06, Pila 4524 norte[Pila 4524 norte], AC mantencion 03-03-2016 ., 99.62707, 101.36254, 2.91524, 2.22944, 1124.67449, 2.46839, 96.62569, 2.73987, 1209.28236, 42.49181, 42.11939, 2.24543, 3.11807, 3.5978, 1.45755, 3.12535, 1.40186, 13.85103, 13.19789, 2.98452, 42.60828, 2.23077, 1.41237, 3.15068, 13.61855, 1310.24, 60.0811, 2.37844
4, 07/06/2024 07:42:12, 60.06, 60.06, Pila 4524 norte[Pila 4524 norte], AC mantencion 03-03-2016 ., 84.41452, 99.7077, 2.94593, 2.22307, 1127.36695, 2.41941, 93.37798, 2.8714, 1199.92697, 42.30215, 42.0537, 2.22848, 3.05094, 3.536, 1.46151, 3.14017, 1.41253, 14.34986, 13.41194, 3.2994, 41.71218, 2.26919, 1.47373, 3.34418, 15.89623, 1171.13, 79.5999, 2.17582
5, 07/06/2024 07:43:12, 60.06, 60.06, Pila 4524 norte[Pila 4524 norte], AC mantencion 03-03-2016 ., 92.9525, 98.4275, 2.99097, 2.18751, 1133.82658, 2.39082, 93.28915, 2.96812, 1205.18427, 42.44742, 42.09979, 2.13565, 2.92613, 3.43696, 1.43757, 3.12657, 1.42928, 14.46817, 13.62643, 3.39346, 43.00811, 2.27055, 1.34483, 3.05351, 14.92558, 1225.67, 100.0278, 1.77629
6, 07/06/2024 07:44:12, 60.059, 60.06, Pila 4524 norte[Pila 4524 norte], AC mantencion 03-03-2016 ., 94.36922, 97.70017, 3.05796, 2.14675, 1142.92478, 2.25582, 93.46298, 3.10111, 1199.48241, 42.32809, 42.0905, 2.32221, 2.90815, 3.23479, 1.43398, 3.06988, 1.43001, 14.47838, 13.76048, 4.00667, 41.71827, 1.56141, 1.41563, 2.21038, 14.52824, 1170.24, 119.5318, 3.26684
7, 07/06/2024 07:45:12, 60.061, 60.06, Pila 4524 norte[Pila 4524 norte], AC mantencion 03-03-2016 ., 90.29289, 97.1091, 3.07234, 2.13129, 1152.8568, 2.28475, 93.01804, 3.07209, 1193.0994, 42.26307, 42.07344, 2.33774, 2.88779, 3.28498, 1.43778, 3.06758, 1.4393, 14.50875, 13.84666, 2.90424, 41.85306, 2.46273, 1.46156, 3.59942, 14.69829, 1153.41, 138.7554, 2.43499
8, 07/06/2024 07:46:12, 60.059, 60.06, Pila 4524 norte[Pila 4524 norte], AC mantencion 03-03-2016 ., 82.31477, 94.88491, 3.11811, 2.11237, 1150.3265, 2.21917, 91.67555, 3.14389, 1181.82404, 42.0679, 41.97609, 2.48659, 2.8373, 3.22188, 1.45184, 3.08252, 1.45927, 14.69367, 14.16181, 3.74033, 40.59046, 1.76122, 1.5582, 2.74433, 16.0929, 1096.19, 157.0252, 3.61299
9, 07/06/2024 07:47:12, 60.06, 60.06, Pila 4524 norte[Pila 4524 norte], AC mantencion 03-03-2016 ., 93.74755, 94.63538, 3.12017, 2.1485, 1149.47622, 2.23798, 91.89177, 3.16464, 1174.39011, 42.07866, 42.0631, 2.51397, 2.71276, 3.20427, 1.43176, 3.11142, 1.44818, 14.67138, 14.2267, 3.35358, 42.16701, 2.41997, 1.26278, 3.0559, 14.48306, 1111.37, 175.5481, 2.74419
10, 07/06/2024 07:48:12, 60.059, 60.06, Pila 4524 norte[Pila 4524 norte], AC mantencion 03-03-2016 ., 97.90957, 94.39451, 3.13818, 2.13951, 1149.75837, 2.21008, 92.44583, 3.17557, 1170.38811, 42.09114, 42.02366, 2.5139, 2.69778, 3.16428, 1.43175, 3.09641, 1.44725, 14.59504, 14.25882, 3.28694, 42.20696, 1.95101, 1.43161, 2.79308, 13.88633, 1133.19, 194.4346, 2.51328
11, 07/06/2024 07:49:12, 60.061, 60.06, Pila 4524 norte[Pila 4524 norte], AC mantencion 03-03-2016 ., 90.38237, 93.95, 3.18902, 2.10534, 1150.45697, 2.16549, 92.25731, 3.22568, 1167.58837, 42.10016, 42.07717, 2.52172, 2.65101, 3.10793, 1.43521, 3.05519, 1.45117, 14.6547, 14.37085, 3.81214, 42.19134, 1.72275, 1.47048, 2.53327, 15.26281, 1138.91, 213.4164, 2.60133
12, 07/06/2024 07:50:12, 60.062, 60.06, Pila 4524 norte[Pila 4524 norte], AC mantencion 03-03-2016 ., 96.87585, 94.26746, 3.23156, 2.09979, 1150.50999, 2.15661, 92.6181, 3.26047, 1162.71062, 42.15609, 42.24696, 2.53877, 2.55879, 3.06631, 1.42182, 3.01851, 1.43753, 14.63343, 14.39994, 3.72833, 42.7881, 2.04185, 1.26867, 2.59045, 14.38808, 1106.25, 231.8539, 2.73321
13, 07/06/2024 07:51:12, 60.058, 60.06, Pila 4524 norte[Pila 4524 norte], AC mantencion 03-03-2016 ., 87.25411, 93.269, 3.22169, 2.15324, 1149.26438, 2.20117, 92.22377, 3.23862, 1157.61193, 42.0115, 42.01706, 2.65161, 2.72277, 3.10669, 1.41139, 3.06626, 1.42402, 14.63235, 14.46626, 2.98351, 40.16839, 2.8329, 1.27835, 3.62143, 14.61853, 1092.7, 250.0655, 4.08985
