Index, Time, Period, Seconds since, Mound, Comment, "LSF"  [CurrentAnalysis.Dry basis], "LSF"  [Rolling.Analysis1.Dry basis], "SM"  [Rolling.Analysis1.Dry basis], "IM"  [Rolling.Analysis1.Dry basis], "Tph"  [Rolling.Analysis1.Dry basis], "IM"  [CurrentProduct.Dry basis], "LSF"  [CurrentProduct.Dry basis], "SM"  [CurrentProduct.Dry basis], "Tph"  [CurrentProduct.Dry basis], "CaO"  [CurrentProduct.Dry basis], "CaO"  [Rolling.Analysis1.Dry basis], "MgO"  [CurrentProduct.Dry basis], "MgO"  [Rolling.Analysis1.Dry basis], "Al2O3"  [CurrentProduct.Dry basis], "Fe2O3"  [CurrentProduct.Dry basis], "Al2O3"  [Rolling.Analysis1.Dry basis], "Fe2O3"  [Rolling.Analysis1.Dry basis], "SiO2"  [CurrentProduct.Dry basis], "SiO2"  [Rolling.Analysis1.Dry basis], "SM"  [CurrentAnalysis.Dry basis], "CaO"  [CurrentAnalysis.Dry basis], "IM"  [CurrentAnalysis.Dry basis], "Fe2O3"  [CurrentAnalysis.Dry basis], "Al2O3"  [CurrentAnalysis.Dry basis], "SiO2"  [CurrentAnalysis.Dry basis], "Tph"  [CurrentAnalysis.Dry basis], "Tons"  [CurrentProduct.Dry basis], "MgO"  [CurrentAnalysis.Dry basis]
1, 12/07/2024 17:11:36, 60.059, 0, Pila 5624 Sur[Pila 5624 Sur], AC mantencion 03-03-2016 ., 116.2723, 88.95606, 2.99982, 2.46895, 1036.92382, 2.14259, 116.2723, 2.9431, 1038.06, 43.76964, 40.92427, 2.42892, 3.20947, 2.77403, 1.29471, 3.47344, 1.40685, 11.9747, 14.63997, 2.9431, 43.76964, 2.14259, 1.29471, 2.77403, 11.9747, 1038.06, 17.301, 2.42892
2, 12/07/2024 17:12:36, 60.061, 60.06, Pila 5624 Sur[Pila 5624 Sur], AC mantencion 03-03-2016 ., 106.75816, 90.74818, 2.99388, 2.38932, 1037.46735, 1.94737, 111.20491, 2.93105, 1070.5512, 43.86973, 41.23531, 2.05379, 3.0495, 2.83095, 1.45373, 3.40538, 1.42525, 12.55857, 14.46233, 2.92056, 43.9588, 1.79633, 1.60613, 2.88513, 13.11701, 1101.18, 35.654, 1.69339
3, 12/07/2024 17:13:36, 60.059, 60.06, Pila 5624 Sur[Pila 5624 Sur], AC mantencion 03-03-2016 ., 86.3296, 91.63876, 2.96158, 2.37027, 1042.33061, 1.93866, 101.71032, 2.96264, 1096.61207, 42.52793, 41.29199, 2.69512, 3.03991, 2.96763, 1.53077, 3.40196, 1.43526, 13.32714, 14.32582, 3.01511, 39.96825, 1.92429, 1.67692, 3.22689, 14.78555, 1145.29, 54.7422, 3.91383
4, 12/07/2024 17:14:36, 60.058, 60.06, Pila 5624 Sur[Pila 5624 Sur], AC mantencion 03-03-2016 ., 81.80768, 92.41537, 2.95706, 2.30288, 1052.48229, 1.93521, 95.92758, 2.99211, 1113.44948, 42.06397, 41.43626, 2.68161, 2.97203, 3.08302, 1.59312, 3.36174, 1.4598, 13.99151, 14.25759, 3.06632, 40.69396, 1.92658, 1.77338, 3.41656, 15.914, 1161.08, 74.0936, 2.64092
5, 12/07/2024 17:15:36, 60.062, 60.06, Pila 5624 Sur[Pila 5624 Sur], AC mantencion 03-03-2016 ., 77.35558, 92.08374, 2.90265, 2.29167, 1061.15359, 2.01712, 91.70128, 2.87535, 1120.36188, 41.71197, 41.44933, 2.56904, 2.91246, 3.35831, 1.6649, 3.42626, 1.49509, 14.4435, 14.28495, 2.53259, 40.24392, 2.28633, 1.95199, 4.46289, 16.24628, 1147.15, 93.2127, 2.11262
6, 12/07/2024 17:16:36, 60.06, 60.06, Pila 5624 Sur[Pila 5624 Sur], AC mantencion 03-03-2016 ., 86.21103, 91.90989, 2.87401, 2.28931, 1066.81997, 2.07017, 90.77147, 2.82052, 1123.33377, 41.32294, 41.3323, 2.81643, 2.99334, 3.44715, 1.66515, 3.45229, 1.508, 14.41934, 14.25591, 2.57597, 39.4053, 2.33141, 1.66637, 3.885, 14.30019, 1137.94, 112.1784, 4.03565
7, 12/07/2024 17:17:36, 60.059, 60.06, Pila 5624 Sur[Pila 5624 Sur], AC mantencion 03-03-2016 ., 80.86186, 91.16178, 2.86868, 2.25728, 1080.89234, 2.08441, 89.19058, 2.8004, 1131.93402, 41.20177, 41.28937, 2.74162, 2.94491, 3.52776, 1.69245, 3.46839, 1.53653, 14.6187, 14.35749, 2.69843, 40.4898, 2.15864, 1.85025, 3.99404, 15.77042, 1180.95, 131.861, 2.30751
8, 12/07/2024 17:18:36, 60.063, 60.06, Pila 5624 Sur[Pila 5624 Sur], AC mantencion 03-03-2016 ., 78.20383, 90.01611, 2.87936, 2.23818, 1090.44221, 2.13886, 87.70679, 2.78625, 1133.17702, 41.05706, 41.19325, 2.67889, 2.89239, 3.61958, 1.69229, 3.48404, 1.55664, 14.80022, 14.51396, 2.69833, 40.01059, 2.52562, 1.69033, 4.26914, 16.08058, 1141.79, 150.8908, 2.23261
9, 12/07/2024 17:19:36, 60.056, 60.06, Pila 5624 Sur[Pila 5624 Sur], AC mantencion 03-03-2016 ., 66.24696, 88.16016, 2.87924, 2.24696, 1103.14246, 2.15435, 84.89178, 2.82985, 1137.06949, 40.59537, 40.90226, 2.87322, 2.98589, 3.65507, 1.6966, 3.53649, 1.5739, 15.14441, 14.71404, 3.15241, 36.94192, 2.27384, 1.73016, 3.93411, 17.8561, 1167.26, 170.3452, 4.40574
10, 12/07/2024 17:20:36, 60.063, 60.06, Pila 5624 Sur[Pila 5624 Sur], AC mantencion 03-03-2016 ., 68.11287, 86.56682, 2.903, 2.22334, 1114.76375, 2.17904, 82.97942, 2.84708, 1140.2532, 40.24226, 40.61791, 3.03767, 3.12051, 3.69962, 1.69782, 3.53941, 1.59194, 15.36698, 14.89629, 2.98792, 37.10942, 2.3962, 1.70841, 4.09368, 17.33615, 1168.11, 189.8137, 4.49376
