Index, Time, Period, Seconds since, Mound, Comment, "LSF"  [CurrentAnalysis.Dry basis], "LSF"  [Rolling.Analysis1.Dry basis], "SM"  [Rolling.Analysis1.Dry basis], "IM"  [Rolling.Analysis1.Dry basis], "Tph"  [Rolling.Analysis1.Dry basis], "IM"  [CurrentProduct.Dry basis], "LSF"  [CurrentProduct.Dry basis], "Tph"  [CurrentProduct.Dry basis], "SM"  [CurrentProduct.Dry basis], "CaO"  [CurrentProduct.Dry basis], "CaO"  [Rolling.Analysis1.Dry basis], "MgO"  [CurrentProduct.Dry basis], "MgO"  [Rolling.Analysis1.Dry basis], "Al2O3"  [CurrentProduct.Dry basis], "Fe2O3"  [CurrentProduct.Dry basis], "Al2O3"  [Rolling.Analysis1.Dry basis], "Fe2O3"  [Rolling.Analysis1.Dry basis], "SiO2"  [CurrentProduct.Dry basis], "SiO2"  [Rolling.Analysis1.Dry basis], "SM"  [CurrentAnalysis.Dry basis], "CaO"  [CurrentAnalysis.Dry basis], "MgO"  [CurrentAnalysis.Dry basis], "IM"  [CurrentAnalysis.Dry basis], "Fe2O3"  [CurrentAnalysis.Dry basis], "Al2O3"  [CurrentAnalysis.Dry basis], "SiO2"  [CurrentAnalysis.Dry basis], "Tph"  [CurrentAnalysis.Dry basis], "Tons"  [CurrentProduct.Dry basis]
11, 16/10/2024 12:20:12, 60.058, 60.06, Pila 8524 Norte[Pila 8524 Norte ], AC mantencion 03-03-2016 ., 93.39577, 87.95994, 3.06324, 2.21213, 1170.96574, 2.40499, 86.2222, 1098.0207, 3.1497, 40.6692, 40.84205, 3.32671, 3.24375, 3.3845, 1.40728, 3.33371, 1.50701, 15.09267, 14.8283, 2.93615, 41.55094, 2.8154, 2.0978, 1.55594, 3.26405, 14.1522, 1104.64, 523.8893
12, 16/10/2024 12:21:12, 60.058, 60.06, Pila 8524 Norte[Pila 8524 Norte ], AC mantencion 03-03-2016 ., 84.53667, 87.84435, 2.9841, 2.25699, 1180.92969, 2.39771, 86.15625, 1104.05921, 3.13555, 40.67631, 40.77078, 3.30599, 3.26815, 3.39845, 1.41738, 3.43148, 1.52038, 15.10028, 14.77683, 2.82086, 40.8542, 2.78447, 2.24344, 1.67134, 3.74955, 15.29155, 1255.27, 544.8105
13, 16/10/2024 12:22:12, 60.062, 60.06, Pila 8524 Norte[Pila 8524 Norte ], AC mantencion 03-03-2016 ., 73.28282, 86.75125, 2.97654, 2.27016, 1184.18027, 2.40356, 85.68319, 1105.04656, 3.12944, 40.60672, 40.5205, 3.3236, 3.42348, 3.41969, 1.42276, 3.46713, 1.52727, 15.15417, 14.86603, 2.97637, 38.56661, 3.83759, 2.55687, 1.57994, 4.0397, 16.72617, 1133.52, 563.7025
14, 16/10/2024 12:23:12, 60.06, 60.06, Pila 8524 Norte[Pila 8524 Norte ], AC mantencion 03-03-2016 ., 81.53391, 86.39533, 2.99196, 2.22724, 1189.82228, 2.39959, 85.53054, 1109.0331, 3.13281, 40.63375, 40.56444, 3.28374, 3.36227, 3.42317, 1.42656, 3.44964, 1.54884, 15.19331, 14.95528, 3.22341, 41.38668, 2.1656, 2.29639, 1.53301, 3.52037, 16.28914, 1219.59, 584.0289
15, 16/10/2024 12:24:12, 60.058, 60.06, Pila 8524 Norte[Pila 8524 Norte ], AC mantencion 03-03-2016 ., 75.23458, 85.63352, 3.01309, 2.21939, 1190.10318, 2.39833, 85.1682, 1110.4972, 3.14428, 40.61527, 40.5899, 3.27223, 3.29427, 3.42444, 1.42784, 3.45708, 1.55767, 15.25692, 15.1099, 3.49068, 40.04183, 2.91827, 2.36057, 1.46694, 3.46282, 17.20821, 1154.92, 603.2775
16, 16/10/2024 12:25:12, 60.061, 60.06, Pila 8524 Norte[Pila 8524 Norte ], AC mantencion 03-03-2016 ., 91.39966, 86.3842, 3.01543, 2.17533, 1188.01985, 2.39479, 85.35768, 1112.83475, 3.13923, 40.65058, 40.69474, 3.24926, 3.26343, 3.4233, 1.42948, 3.41287, 1.5689, 15.23398, 15.02216, 2.98565, 41.72849, 2.54824, 2.29062, 1.47933, 3.38858, 14.53388, 1184.28, 623.0155
17, 16/10/2024 12:26:12, 60.06, 60.06, Pila 8524 Norte[Pila 8524 Norte ], AC mantencion 03-03-2016 ., 92.39274, 86.14732, 3.00247, 2.17875, 1187.84634, 2.40932, 85.56029, 1114.07031, 3.11995, 40.6988, 40.75112, 3.21466, 3.19928, 3.44404, 1.42946, 3.44183, 1.57973, 15.2051, 15.07707, 2.57358, 42.26045, 2.09371, 2.88001, 1.42903, 4.11561, 14.26955, 1154.09, 642.2504
18, 16/10/2024 12:27:12, 60.061, 60.06, Pila 8524 Norte[Pila 8524 Norte ], AC mantencion 03-03-2016 ., 91.00393, 85.50778, 3.03962, 2.13932, 1185.77972, 2.37611, 85.71707, 1116.41368, 3.13134, 40.69951, 40.67324, 3.23985, 3.22045, 3.41315, 1.43645, 3.40416, 1.59124, 15.18572, 15.1841, 3.56153, 40.70784, 4.03779, 1.4677, 1.65732, 2.43245, 14.56586, 1192.16, 662.1198
19, 16/10/2024 12:28:12, 60.058, 60.06, Pila 8524 Norte[Pila 8524 Norte ], AC mantencion 03-03-2016 ., 89.36621, 85.08823, 3.0126, 2.19963, 1179.73025, 2.38019, 85.81078, 1115.85166, 3.11532, 40.69365, 40.54249, 3.24875, 3.29169, 3.42629, 1.4395, 3.46638, 1.57589, 15.15851, 15.19033, 2.59962, 40.48155, 3.57076, 2.51725, 1.55014, 3.90209, 14.17373, 1095.47, 680.3777
20, 16/10/2024 12:29:12, 60.06, 60.06, Pila 8524 Norte[Pila 8524 Norte ], AC mantencion 03-03-2016 ., 101.74068, 86.61625, 3.00035, 2.19933, 1173.38689, 2.37762, 86.21738, 1116.87291, 3.09963, 40.79538, 40.88442, 3.18587, 3.10829, 3.43309, 1.44392, 3.44632, 1.56699, 15.11689, 15.04164, 2.59093, 44.3636, 0.97817, 2.29639, 1.59878, 3.67141, 13.65468, 1153.03, 699.5949
21, 16/10/2024 12:30:12, 66.068, 60.06, Pila 8524 Norte[Pila 8524 Norte ], AC mantencion 03-03-2016 ., 93.91461, 87.63106, 2.93259, 2.25719, 1165.76056, 2.39382, 86.43527, 1116.76179, 3.08061, 40.81819, 41.10733, 3.17982, 2.96848, 3.4519, 1.442, 3.52252, 1.56058, 15.07623, 14.90664, 2.53313, 41.54837, 2.98555, 2.9376, 1.38059, 4.05561, 13.77057, 1113.17, 721.2398
22, 16/10/2024 12:31:18, 60.059, 66.07, Pila 8524 Norte[Pila 8524 Norte ], AC mantencion 03-03-2016 ., 89.41548, 87.91505, 2.92374, 2.2748, 1161.63392, 2.39907, 86.50773, 1116.32968, 3.06955, 40.82846, 41.22578, 3.16949, 2.84438, 3.46313, 1.44353, 3.53882, 1.55566, 15.06126, 14.89492, 2.67724, 41.23014, 2.76482, 2.59618, 1.50338, 3.90304, 14.47427, 1099.32, 739.5618
23, 16/10/2024 12:32:18, 60.057, 60.06, Pila 8524 Norte[Pila 8524 Norte ], AC mantencion 03-03-2016 ., 94.03406, 87.86145, 2.91744, 2.29623, 1156.5815, 2.3923, 86.67636, 1116.21872, 3.07374, 40.79963, 41.08502, 3.21746, 2.9624, 3.44699, 1.44087, 3.54536, 1.54399, 15.02401, 14.84787, 3.26678, 39.65392, 5.08597, 2.10747, 1.33614, 2.81588, 13.56375, 1111.79, 758.0917
24, 16/10/2024 12:33:18, 60.063, 60.06, Pila 8524 Norte[Pila 8524 Norte ], AC mantencion 03-03-2016 ., 104.63926, 88.85054, 2.93042, 2.29964, 1149.31385, 2.38236, 87.03677, 1114.72629, 3.07407, 40.85421, 41.27851, 3.19197, 2.87017, 3.43292, 1.44097, 3.51004, 1.52634, 14.98269, 14.75871, 3.09005, 43.18638, 2.09991, 1.95798, 1.44543, 2.83012, 13.21165, 1050.08, 775.5931
25, 16/10/2024 12:34:18, 60.059, 60.06, Pila 8524 Norte[Pila 8524 Norte ], AC mantencion 03-03-2016 ., 89.21579, 89.06807, 2.92234, 2.36897, 1141.91756, 2.39909, 87.08568, 1113.80018, 3.06934, 40.86705, 41.26968, 3.18939, 2.91626, 3.44362, 1.43538, 3.53945, 1.49409, 14.97533, 14.70974, 2.87463, 41.41862, 3.07803, 3.26859, 1.19453, 3.90445, 14.65768, 1073.66, 793.4875
26, 16/10/2024 12:35:19, 60.062, 60.06, Pila 8524 Norte[Pila 8524 Norte ], AC mantencion 03-03-2016 ., 111.66998, 90.04309, 2.89122, 2.41486, 1143.59374, 2.40861, 87.55813, 1114.20306, 3.05479, 40.89844, 41.31285, 3.20682, 2.98986, 3.4461, 1.43074, 3.55753, 1.47318, 14.89774, 14.54491, 2.44571, 42.16403, 3.92068, 2.86105, 1.23932, 3.54575, 11.70292, 1131.16, 812.3402
27, 16/10/2024 12:36:19, 60.058, 60.06, Pila 8524 Norte[Pila 8524 Norte ], AC mantencion 03-03-2016 ., 102.99934, 91.23264, 2.86913, 2.44004, 1133.18487, 2.41259, 87.86499, 1114.08576, 3.04112, 40.93841, 41.43472, 3.18802, 2.96432, 3.45282, 1.43117, 3.55585, 1.4573, 14.85279, 14.38336, 2.47956, 42.68635, 2.36523, 2.58471, 1.44969, 3.74703, 12.88555, 1108.93, 830.8223
28, 16/10/2024 12:37:19, 60.059, 60.06, Pila 8524 Norte[Pila 8524 Norte ], AC mantencion 03-03-2016 ., 98.71399, 93.07027, 2.84433, 2.43947, 1133.49329, 2.41584, 88.08676, 1114.62338, 3.03128, 40.95912, 41.64791, 3.18278, 2.907, 3.45716, 1.43104, 3.53041, 1.4472, 14.8175, 14.15797, 2.61821, 41.86179, 2.95412, 2.55793, 1.42538, 3.64602, 13.27798, 1138.17, 849.7919
29, 16/10/2024 12:38:19, 60.063, 60.06, Pila 8524 Norte[Pila 8524 Norte ], AC mantencion 03-03-2016 ., 94.98775, 94.12048, 2.80747, 2.45048, 1123.69026, 2.41646, 88.2224, 1113.82515, 3.02392, 40.98355, 41.6967, 3.16465, 2.92121, 3.46165, 1.43253, 3.54012, 1.44466, 14.79962, 13.99465, 2.69333, 42.1454, 2.30178, 2.44449, 1.50351, 3.67531, 13.94827, 1076, 867.7252
30, 16/10/2024 12:39:19, 60.059, 60.06, Pila 8524 Norte[Pila 8524 Norte ], AC mantencion 03-03-2016 ., 110.04051, 96.61954, 2.74183, 2.45123, 1122.01921, 2.41547, 88.61754, 1114.17889, 3.01252, 41.01957, 41.86901, 3.16141, 2.92759, 3.46049, 1.43264, 3.53624, 1.44264, 14.74062, 13.65122, 2.49145, 42.63544, 3.01406, 2.37097, 1.43693, 3.40692, 12.06823, 1130.47, 886.5664
31, 16/10/2024 12:40:19, 60.06, 60.06, Pila 8524 Norte[Pila 8524 Norte ], AC mantencion 03-03-2016 ., 98.1901, 97.10528, 2.72011, 2.47594, 1118.57191, 2.42035, 88.80165, 1114.6245, 3.00505, 41.03008, 41.85505, 3.16839, 2.99168, 3.46381, 1.43112, 3.55195, 1.43459, 14.70952, 13.56392, 2.66328, 41.51837, 3.49355, 2.65999, 1.36039, 3.61862, 13.26051, 1135.5, 905.4913
32, 16/10/2024 12:41:19, 60.059, 60.06, Pila 8524 Norte[Pila 8524 Norte ], AC mantencion 03-03-2016 ., 84.07941, 96.51162, 2.75077, 2.4733, 1115.37372, 2.42893, 88.70478, 1114.46769, 3.00532, 41.01238, 41.71666, 3.1801, 3.1019, 3.46927, 1.42831, 3.52592, 1.42559, 14.71877, 13.62045, 3.01801, 40.13778, 3.75763, 2.89858, 1.28969, 3.73828, 15.17445, 1106.77, 923.9374
33, 16/10/2024 12:42:19, 60.06, 60.06, Pila 8524 Norte[Pila 8524 Norte ], AC mantencion 03-03-2016 ., 83.65214, 95.95, 2.72339, 2.56745, 1110.73307, 2.43264, 88.59787, 1114.72283, 3.00607, 41.02258, 41.77673, 3.16619, 2.99364, 3.47503, 1.4285, 3.61968, 1.40983, 14.74034, 13.69732, 3.04128, 41.52548, 2.47468, 2.61571, 1.43776, 3.76076, 15.81015, 1127.27, 942.7252
34, 16/10/2024 12:43:19, 60.061, 60.06, Pila 8524 Norte[Pila 8524 Norte ], AC mantencion 03-03-2016 ., 83.82179, 95.45175, 2.75294, 2.59068, 1117.64449, 2.44087, 88.4952, 1116.37734, 3.0063, 41.02075, 41.80204, 3.15981, 2.94686, 3.48194, 1.42652, 3.615, 1.39539, 14.75633, 13.79328, 3.01703, 40.92504, 2.8533, 2.86471, 1.33114, 3.81333, 15.52104, 1194.71, 962.6371
35, 16/10/2024 12:44:19, 60.059, 60.06, Pila 8524 Norte[Pila 8524 Norte ], AC mantencion 03-03-2016 ., 96.26899, 95.08575, 2.80435, 2.61768, 1121.43919, 2.44437, 88.6489, 1118.18847, 3.0134, 41.05651, 41.69566, 3.14641, 3.0495, 3.47302, 1.42083, 3.57085, 1.36413, 14.74711, 13.8394, 3.40748, 42.75196, 2.50961, 2.6501, 1.15041, 3.04871, 14.30843, 1205, 982.7204
36, 16/10/2024 12:45:19, 60.059, 60.06, Pila 8524 Norte[Pila 8524 Norte ], AC mantencion 03-03-2016 ., 85.19823, 94.45184, 2.84402, 2.6042, 1123.38142, 2.45055, 88.58121, 1118.61533, 3.01398, 41.06013, 41.67756, 3.13934, 3.03577, 3.47784, 1.41921, 3.54404, 1.36089, 14.75956, 13.94971, 3.04292, 41.24467, 2.76937, 2.79458, 1.33442, 3.72915, 15.40802, 1140.68, 1001.7318
37, 16/10/2024 12:46:19, 60.061, 60.06, Pila 8524 Norte[Pila 8524 Norte ], AC mantencion 03-03-2016 ., 90.22145, 94.49699, 2.87458, 2.59966, 1128.69599, 2.4519, 88.61157, 1119.74154, 3.01601, 41.03779, 41.58263, 3.16328, 3.14699, 3.4732, 1.41653, 3.49935, 1.34608, 14.74746, 13.92858, 3.12734, 39.90444, 4.37423, 2.52728, 1.28131, 3.23822, 14.1341, 1177.24, 1021.3525
38, 16/10/2024 12:47:19, 60.059, 60.06, Pila 8524 Norte[Pila 8524 Norte ], AC mantencion 03-03-2016 ., 102.80721, 95.0784, 2.84699, 2.58308, 1132.07315, 2.44226, 88.85611, 1120.52426, 3.01194, 41.08189, 41.83422, 3.14532, 2.95276, 3.46773, 1.41989, 3.523, 1.36387, 14.72119, 13.91288, 2.79547, 43.36401, 2.21154, 1.9972, 1.5937, 3.18294, 13.35292, 1161.81, 1040.7159
39, 16/10/2024 12:48:19, 60.064, 60.06, Pila 8524 Norte[Pila 8524 Norte ], AC mantencion 03-03-2016 ., 93.12761, 94.38778, 2.82795, 2.57724, 1143.99155, 2.43333, 88.93504, 1122.60235, 3.007, 41.07752, 41.68024, 3.15889, 3.06942, 3.46581, 1.42431, 3.55462, 1.37923, 14.70456, 13.9527, 2.76437, 40.85441, 3.84226, 2.04549, 1.64696, 3.36885, 13.86554, 1228.25, 1061.1868
40, 16/10/2024 12:49:19, 60.058, 60.07, Pila 8524 Norte[Pila 8524 Norte ], AC mantencion 03-03-2016 ., 85.54559, 94.06566, 2.80869, 2.5086, 1153.29092, 2.42808, 88.87035, 1124.31481, 2.99873, 41.07247, 41.63611, 3.1505, 3.0437, 3.47432, 1.43089, 3.55857, 1.41855, 14.70942, 13.97916, 2.6229, 40.79873, 2.70514, 2.20491, 1.78029, 3.9254, 14.96544, 1214.12, 1081.4221
41, 16/10/2024 12:50:19, 60.059, 60.06, Pila 8524 Norte[Pila 8524 Norte ], AC mantencion 03-03-2016 ., 71.56542, 91.29163, 2.82315, 2.50107, 1155.97876, 2.4331, 88.51625, 1125.15439, 2.99221, 41.04403, 41.45397, 3.14438, 2.96856, 3.49459, 1.43627, 3.63113, 1.45183, 14.75419, 14.34995, 2.70689, 39.38784, 2.79272, 2.66835, 1.74158, 4.64713, 17.29353, 1171.65, 1100.9497
42, 16/10/2024 12:51:19, 60.06, 60.06, Pila 8524 Norte[Pila 8524 Norte ], AC mantencion 03-03-2016 ., 83.33966, 90.01996, 2.90271, 2.41344, 1164.6593, 2.41282, 88.4169, 1127.19555, 3.00456, 41.03027, 41.29294, 3.14897, 3.03729, 3.47636, 1.44079, 3.54364, 1.4683, 14.77387, 14.54821, 3.77978, 40.29676, 3.39325, 1.48953, 1.68151, 2.50467, 15.82284, 1236.26, 1121.5541
43, 16/10/2024 12:52:20, 60.06, 60.06, Pila 8524 Norte[Pila 8524 Norte ], AC mantencion 03-03-2016 ., 85.22135, 89.15354, 2.92431, 2.3941, 1171.39586, 2.41014, 88.35828, 1129.15561, 3.0034, 41.01458, 41.17589, 3.16036, 3.09514, 3.47745, 1.44284, 3.53649, 1.47717, 14.77759, 14.66148, 2.9422, 40.16176, 3.77946, 2.27559, 1.5543, 3.53695, 14.97947, 1235.88, 1142.1522
44, 16/10/2024 12:53:20, 60.061, 60.06, Pila 8524 Norte[Pila 8524 Norte ], AC mantencion 03-03-2016 ., 81.34285, 88.24375, 2.98758, 2.33009, 1178.60261, 2.39394, 88.22782, 1130.23077, 3.01462, 41.01358, 41.10215, 3.16293, 3.15787, 3.46434, 1.44713, 3.47228, 1.49019, 14.80623, 14.82574, 3.73216, 40.95575, 3.31012, 1.60314, 1.69273, 2.71367, 16.4454, 1192.04, 1162.0196
45, 16/10/2024 12:54:20, 60.059, 60.06, Pila 8524 Norte[Pila 8524 Norte ], AC mantencion 03-03-2016 ., 79.42722, 86.42378, 2.99966, 2.35753, 1188.90294, 2.40049, 88.05919, 1132.91933, 3.00924, 40.99427, 40.91818, 3.16038, 3.15727, 3.47756, 1.44869, 3.5287, 1.49678, 14.82425, 15.07472, 2.75423, 39.91568, 3.01846, 2.74234, 1.53466, 4.20856, 15.81814, 1279.43, 1183.3434
46, 16/10/2024 12:55:20, 60.057, 60.06, Pila 8524 Norte[Pila 8524 Norte ], AC mantencion 03-03-2016 ., 91.83324, 86.09795, 3.02625, 2.32772, 1193.08173, 2.39662, 88.11995, 1134.04476, 3.01037, 40.99509, 40.88815, 3.16241, 3.14415, 3.47248, 1.44891, 3.49888, 1.50314, 14.81521, 15.13734, 3.08126, 41.04101, 3.28134, 2.17153, 1.46168, 3.17409, 14.28403, 1200.6, 1203.3534
47, 16/10/2024 12:56:20, 60.065, 60.06, Pila 8524 Norte[Pila 8524 Norte ], AC mantencion 03-03-2016 ., 84.05909, 86.08838, 3.02051, 2.31593, 1197.47301, 2.40017, 88.05327, 1134.76522, 3.00909, 40.97676, 40.86632, 3.17397, 3.15495, 3.47633, 1.44837, 3.49819, 1.51049, 14.81886, 15.12875, 2.9338, 39.85736, 3.87935, 2.62189, 1.41555, 3.71142, 15.04153, 1178.89, 1223.0015
48, 16/10/2024 12:57:20, 60.056, 60.07, Pila 8524 Norte[Pila 8524 Norte ], AC mantencion 03-03-2016 ., 87.90861, 86.36025, 3.0069, 2.30986, 1197.59933, 2.4018, 88.05109, 1134.68405, 3.00627, 40.97866, 40.83979, 3.16615, 3.16601, 3.48015, 1.44898, 3.49632, 1.51365, 14.8183, 15.06447, 2.83215, 41.09975, 2.65352, 2.50589, 1.48853, 3.73009, 14.77992, 1129.41, 1241.8249
49, 16/10/2024 12:58:20, 60.061, 60.06, Pila 8524 Norte[Pila 8524 Norte ], AC mantencion 03-03-2016 ., 103.52464, 87.59867, 2.98372, 2.30074, 1199.16322, 2.40609, 88.28073, 1136.02135, 3.00087, 41.03864, 41.09619, 3.12046, 2.9938, 3.48351, 1.44779, 3.48854, 1.51626, 14.79819, 14.9329, 2.67682, 44.73371, 0.30478, 2.68459, 1.37464, 3.69035, 13.55806, 1217.84, 1262.1222
50, 16/10/2024 12:59:20, 60.06, 60.06, Pila 8524 Norte[Pila 8524 Norte ], AC mantencion 03-03-2016 ., 87.31229, 87.02384, 2.96366, 2.2839, 1194.0195, 2.40473, 88.26632, 1135.83873, 3.00155, 41.0405, 40.98751, 3.12089, 3.03659, 3.48298, 1.44839, 3.51586, 1.53941, 14.80173, 14.98209, 3.04721, 41.16446, 3.14942, 2.31613, 1.48835, 3.44721, 15.03968, 1123.53, 1280.8476
51, 16/10/2024 13:00:20, 60.06, 60.06, Pila 8524 Norte[Pila 8524 Norte ], AC mantencion 03-03-2016 ., 85.40578, 87.03644, 2.96205, 2.25324, 1194.41623, 2.40208, 88.22286, 1136.00539, 3.00178, 41.04072, 40.97543, 3.11585, 3.03689, 3.48339, 1.45016, 3.50208, 1.55424, 14.80942, 14.97706, 3.01645, 41.0557, 2.77836, 2.23797, 1.56896, 3.5113, 15.32435, 1147.17, 1299.9671
52, 16/10/2024 13:01:20, 60.062, 60.06, Pila 8524 Norte[Pila 8524 Norte ], AC mantencion 03-03-2016 ., 87.92452, 86.89419, 2.95107, 2.24963, 1192.32037, 2.40266, 88.21852, 1136.12124, 3.00091, 41.04058, 41.05009, 3.11752, 2.96024, 3.48469, 1.45035, 3.52417, 1.56655, 14.80959, 15.0231, 2.94323, 41.03068, 3.23081, 2.44185, 1.46307, 3.57259, 14.82113, 1144.02, 1319.0342
53, 16/10/2024 13:02:20, 60.058, 60.06, Pila 8524 Norte[Pila 8524 Norte ], AC mantencion 03-03-2016 ., 88.69154, 86.06724, 2.9691, 2.26106, 1188.12832, 2.39907, 88.2251, 1135.51447, 3.00214, 41.05774, 40.97239, 3.10044, 2.94238, 3.48314, 1.45187, 3.53737, 1.56447, 14.81559, 15.14789, 3.09164, 42.30463, 1.85845, 2.15712, 1.56259, 3.3707, 15.25197, 1091.52, 1337.2263
