Index, Time, Period, Seconds since, Mound, Comment, "LSF"  [CurrentAnalysis.Dry basis], "LSF"  [Rolling.Analysis1.Dry basis], "SM"  [Rolling.Analysis1.Dry basis], "IM"  [Rolling.Analysis1.Dry basis], "Tph"  [Rolling.Analysis1.Dry basis], "IM"  [CurrentProduct.Dry basis], "LSF"  [CurrentProduct.Dry basis], "SM"  [CurrentProduct.Dry basis], "Tph"  [CurrentProduct.Dry basis], "CaO"  [CurrentProduct.Dry basis], "CaO"  [Rolling.Analysis1.Dry basis], "MgO"  [CurrentProduct.Dry basis], "MgO"  [Rolling.Analysis1.Dry basis], "Al2O3"  [CurrentProduct.Dry basis], "Fe2O3"  [CurrentProduct.Dry basis], "Al2O3"  [Rolling.Analysis1.Dry basis], "Fe2O3"  [Rolling.Analysis1.Dry basis], "SiO2"  [CurrentProduct.Dry basis], "SiO2"  [Rolling.Analysis1.Dry basis], "SM"  [CurrentAnalysis.Dry basis], "CaO"  [CurrentAnalysis.Dry basis], "IM"  [CurrentAnalysis.Dry basis], "Fe2O3"  [CurrentAnalysis.Dry basis], "Al2O3"  [CurrentAnalysis.Dry basis], "SiO2"  [CurrentAnalysis.Dry basis], "Tph"  [CurrentAnalysis.Dry basis], "Tons"  [CurrentProduct.Dry basis], "MgO"  [CurrentAnalysis.Dry basis]
1, 10/08/2024 08:14:55, 60.057, 0, Pila 6524 Norte[Pila 6524 Norte], AC mantencion 03-03-2016 ., 69.90186, 85.49758, 2.91609, 2.39335, 1184.54235, 2.61899, 69.90186, 2.9214, 890.322, 37.86054, 39.9682, 3.86443, 3.75497, 4.25423, 1.62438, 3.5882, 1.49923, 17.17378, 14.83542, 2.9214, 37.86054, 2.61899, 1.62438, 4.25423, 17.17378, 890.322, 14.8387, 3.86443
2, 10/08/2024 08:15:55, 60.062, 60.06, Pila 6524 Norte[Pila 6524 Norte], AC mantencion 03-03-2016 ., 58.39767, 83.94983, 2.91574, 2.37198, 1173.92566, 2.55418, 63.69504, 2.74893, 924.08794, 36.58328, 39.85741, 4.21875, 3.69801, 4.72913, 1.85152, 3.63535, 1.53262, 18.08971, 15.06848, 2.61548, 35.35485, 2.50561, 2.06771, 5.18089, 18.9586, 955.549, 30.7645, 4.55562
3, 10/08/2024 08:16:55, 60.06, 60.06, Pila 6524 Norte[Pila 6524 Norte], AC mantencion 03-03-2016 ., 87.87797, 84.13878, 2.86906, 2.41859, 1159.09384, 2.64328, 71.42936, 2.7174, 959.82114, 38.27681, 39.92278, 3.70423, 3.64389, 4.49814, 1.70173, 3.70588, 1.53225, 16.8475, 15.02851, 2.65234, 41.18087, 2.84201, 1.44027, 4.09328, 14.67685, 1024.22, 47.8349, 2.8081
4, 10/08/2024 08:17:56, 60.059, 60.06, Pila 6524 Norte[Pila 6524 Norte], AC mantencion 03-03-2016 ., 99.15592, 84.60919, 2.86006, 2.38481, 1142.29157, 2.48296, 77.67112, 2.77468, 982.14971, 38.95028, 39.82215, 3.80994, 3.77256, 4.06387, 1.63671, 3.67166, 1.5396, 15.81731, 14.90453, 2.98847, 40.67394, 1.99168, 1.46325, 2.91432, 13.0822, 1043.56, 65.2275, 4.0835
5, 10/08/2024 08:18:56, 60.061, 60.06, Pila 6524 Norte[Pila 6524 Norte], AC mantencion 03-03-2016 ., 82.93009, 84.77442, 2.83021, 2.40038, 1122.87368, 2.38428, 78.76169, 2.82832, 984.96007, 39.73592, 39.9932, 3.10941, 3.59375, 3.97458, 1.66699, 3.72146, 1.55036, 15.95617, 14.92035, 3.0508, 42.82829, 2.02838, 1.7862, 3.6231, 16.5027, 996.003, 81.8275, 0.35197
6, 10/08/2024 08:19:56, 60.058, 60.06, Pila 6524 Norte[Pila 6524 Norte], AC mantencion 03-03-2016 ., 100.40919, 85.95608, 2.78893, 2.40566, 1104.38764, 2.36207, 82.21801, 2.81068, 999.41302, 40.44971, 40.24494, 2.75408, 3.3994, 3.88706, 1.64562, 3.74404, 1.55635, 15.55062, 14.78241, 2.72105, 43.68211, 2.25351, 1.54833, 3.48918, 13.7073, 1065.98, 99.5938, 1.14095
7, 10/08/2024 08:20:56, 60.06, 60.06, Pila 6524 Norte[Pila 6524 Norte], AC mantencion 03-03-2016 ., 89.04123, 86.88173, 2.78763, 2.37569, 1097.22367, 2.36445, 83.2775, 2.81452, 1022.8733, 40.6686, 40.43972, 2.6758, 3.2774, 3.85483, 1.63033, 3.71046, 1.56184, 15.43808, 14.6972, 2.83556, 41.80411, 2.37757, 1.55091, 3.6874, 14.85355, 1145.28, 118.6818, 2.26935
8, 10/08/2024 08:21:56, 60.06, 60.06, Pila 6524 Norte[Pila 6524 Norte], AC mantencion 03-03-2016 ., 93.01762, 86.94777, 2.77661, 2.37997, 1093.70452, 2.38419, 84.67872, 2.78315, 1052.77418, 41.15646, 40.62333, 2.37214, 3.12118, 3.88391, 1.62902, 3.73944, 1.57121, 15.34329, 14.74561, 2.6084, 43.96417, 2.49855, 1.62142, 4.05119, 14.79644, 1226.39, 139.1217, 0.623
9, 10/08/2024 08:22:56, 60.059, 60.06, Pila 6524 Norte[Pila 6524 Norte], AC mantencion 03-03-2016 ., 79.7206, 86.91395, 2.7767, 2.36668, 1080.82733, 2.38479, 84.12099, 2.7964, 1050.98749, 40.99739, 40.81957, 2.48045, 2.91164, 3.8785, 1.62635, 3.75288, 1.58572, 15.39374, 14.82371, 2.905, 39.71051, 2.38968, 1.6047, 3.83471, 15.80146, 1036.6, 156.3984, 3.3562
10, 10/08/2024 08:23:56, 60.061, 60.06, Pila 6524 Norte[Pila 6524 Norte], AC mantencion 03-03-2016 ., 88.05903, 86.3897, 2.78365, 2.39041, 1065.02044, 2.40674, 84.52535, 2.79893, 1052.68442, 41.23573, 40.99715, 2.27265, 2.69162, 3.88932, 1.61601, 3.79444, 1.58736, 15.40902, 14.98102, 2.82127, 43.33839, 2.61339, 1.52473, 3.98472, 15.54361, 1067.6, 174.1917, 0.43885
