Index, Time, Period, Seconds since, Mound, Comment, "LSF"  [CurrentAnalysis.Dry basis], "LSF"  [Rolling.Analysis1.Dry basis], "SM"  [Rolling.Analysis1.Dry basis], "IM"  [Rolling.Analysis1.Dry basis], "Tph"  [Rolling.Analysis1.Dry basis], "IM"  [CurrentProduct.Dry basis], "LSF"  [CurrentProduct.Dry basis], "SM"  [CurrentProduct.Dry basis], "Tph"  [CurrentProduct.Dry basis], "CaO"  [CurrentProduct.Dry basis], "CaO"  [Rolling.Analysis1.Dry basis], "MgO"  [CurrentProduct.Dry basis], "MgO"  [Rolling.Analysis1.Dry basis], "Al2O3"  [CurrentProduct.Dry basis], "Fe2O3"  [CurrentProduct.Dry basis], "Al2O3"  [Rolling.Analysis1.Dry basis], "Fe2O3"  [Rolling.Analysis1.Dry basis], "SiO2"  [CurrentProduct.Dry basis], "SiO2"  [Rolling.Analysis1.Dry basis], "SM"  [CurrentAnalysis.Dry basis], "CaO"  [CurrentAnalysis.Dry basis], "MgO"  [CurrentAnalysis.Dry basis], "IM"  [CurrentAnalysis.Dry basis], "Fe2O3"  [CurrentAnalysis.Dry basis], "Al2O3"  [CurrentAnalysis.Dry basis], "SiO2"  [CurrentAnalysis.Dry basis], "Tph"  [CurrentAnalysis.Dry basis]
1, 29/04/2023 09:30:39, 60.06, 0, Pila 3123 sur[Pila 3123 sur], AC mantencion 03-03-2016 ., 77.14667, 72.70742, 3.10737, 2.18475, 1138.29251, 2.17545, 72.72163, 3.0989, 1125.05918, 39.42137, 39.3429, 2.73482, 2.83251, 3.83255, 1.76172, 3.82125, 1.74906, 17.33609, 17.30903, 2.92122, 39.55227, 2.77184, 2.44498, 1.61665, 3.95268, 16.26926, 1193.65
2, 29/04/2023 09:31:39, 60.058, 60.06, Pila 3123 sur[Pila 3123 sur], AC mantencion 03-03-2016 ., 77.38932, 73.05611, 3.08334, 2.24625, 1143.22093, 2.21149, 72.97419, 3.0806, 1127.7473, 39.3754, 39.26374, 2.80829, 2.93612, 3.85414, 1.74278, 3.85372, 1.71562, 17.24189, 17.17217, 2.7884, 38.63093, 3.9906, 2.92233, 1.43764, 4.20125, 15.72347, 1171.5
3, 29/04/2023 09:32:39, 60.063, 60.06, Pila 3123 sur[Pila 3123 sur], AC mantencion 03-03-2016 ., 77.9362, 73.74963, 3.06875, 2.2664, 1151.63313, 2.22985, 73.2421, 3.06211, 1130.79218, 39.47625, 39.43872, 2.72175, 2.83621, 3.88024, 1.74014, 3.86096, 1.70356, 17.21019, 17.07616, 2.76702, 41.20717, 1.23609, 2.55402, 1.6947, 4.32828, 16.66573, 1182.89
4, 29/04/2023 09:33:39, 60.059, 60.06, Pila 3123 sur[Pila 3123 sur], AC mantencion 03-03-2016 ., 76.77264, 74.0682, 3.0627, 2.28006, 1159.11654, 2.24312, 73.41747, 3.052, 1133.04782, 39.46112, 39.46475, 2.75224, 2.82977, 3.88779, 1.7332, 3.86049, 1.69316, 17.15528, 17.00918, 2.86929, 39.18519, 3.30454, 2.50345, 1.60753, 4.02438, 16.15961, 1174.2
5, 29/04/2023 09:34:39, 60.059, 60.06, Pila 3123 sur[Pila 3123 sur], AC mantencion 03-03-2016 ., 76.24919, 74.11325, 3.05821, 2.2743, 1162.03515, 2.25702, 73.55058, 3.03725, 1133.74921, 39.47441, 39.52406, 2.74414, 2.78303, 3.90604, 1.73061, 3.86615, 1.69993, 17.1199, 17.02223, 2.76301, 39.73563, 2.58474, 2.53894, 1.67972, 4.26471, 16.42453, 1147.56
6, 29/04/2023 09:35:39, 60.061, 60.06, Pila 3123 sur[Pila 3123 sur], AC mantencion 03-03-2016 ., 78.80139, 74.33231, 3.00341, 2.31929, 1161.88725, 2.28317, 73.77504, 3.00729, 1132.86856, 39.51833, 39.59773, 2.7068, 2.69003, 3.94647, 1.72851, 3.94726, 1.70193, 17.06629, 16.96686, 2.45036, 40.45827, 1.90703, 2.85893, 1.68336, 4.81262, 15.9175, 1114.1
7, 29/04/2023 09:36:39, 60.058, 60.06, Pila 3123 sur[Pila 3123 sur], AC mantencion 03-03-2016 ., 78.06367, 74.69675, 2.96932, 2.35163, 1158.32388, 2.29519, 73.95264, 2.99449, 1131.27286, 39.59007, 39.69359, 2.65631, 2.61649, 3.96525, 1.72764, 3.99367, 1.69826, 17.04728, 16.90116, 2.7228, 41.22605, 1.50391, 2.57291, 1.70769, 4.39372, 16.61294, 1095.05
8, 29/04/2023 09:37:39, 60.06, 60.06, Pila 3123 sur[Pila 3123 sur], AC mantencion 03-03-2016 ., 81.66256, 75.77033, 2.95235, 2.36, 1160.44519, 2.30269, 74.26742, 2.99447, 1131.80805, 39.68642, 39.80372, 2.61782, 2.64171, 3.96184, 1.72053, 3.97224, 1.68315, 17.01567, 16.6967, 2.99397, 41.85042, 1.75195, 2.48942, 1.56055, 3.88486, 16.30339, 1143.95
9, 29/04/2023 09:38:39, 60.061, 60.06, Pila 3123 sur[Pila 3123 sur], AC mantencion 03-03-2016 ., 90.81266, 77.4719, 2.93412, 2.39843, 1165.548, 2.31723, 74.88089, 2.98937, 1134.35139, 39.76122, 39.97905, 2.62891, 2.67822, 3.94998, 1.70461, 3.94171, 1.64345, 16.90369, 16.38754, 2.86209, 41.39377, 2.87293, 2.72756, 1.35094, 3.68476, 14.41263, 1192.16
10, 29/04/2023 09:39:39, 60.059, 60.06, Pila 3123 sur[Pila 3123 sur], AC mantencion 03-03-2016 ., 89.92868, 78.75923, 2.94269, 2.39575, 1169.49102, 2.31774, 75.41486, 2.99454, 1136.32835, 39.81067, 40.14506, 2.65603, 2.69241, 3.92109, 1.69178, 3.88208, 1.6204, 16.80798, 16.19206, 3.14138, 40.93901, 3.28651, 2.33209, 1.39172, 3.24562, 14.56765, 1183.58
