Index, Time, Period, Seconds since, Mound, Comment, "LSF"  [CurrentAnalysis.Dry basis], "LSF"  [Rolling.Analysis1.Dry basis], "SM"  [Rolling.Analysis1.Dry basis], "IM"  [Rolling.Analysis1.Dry basis], "Tph"  [Rolling.Analysis1.Dry basis], "IM"  [CurrentProduct.Dry basis], "LSF"  [CurrentProduct.Dry basis], "SM"  [CurrentProduct.Dry basis], "Tph"  [CurrentProduct.Dry basis], "CaO"  [CurrentProduct.Dry basis], "CaO"  [Rolling.Analysis1.Dry basis], "MgO"  [CurrentProduct.Dry basis], "MgO"  [Rolling.Analysis1.Dry basis], "Al2O3"  [CurrentProduct.Dry basis], "Fe2O3"  [CurrentProduct.Dry basis], "Al2O3"  [Rolling.Analysis1.Dry basis], "Fe2O3"  [Rolling.Analysis1.Dry basis], "SiO2"  [CurrentProduct.Dry basis], "SiO2"  [Rolling.Analysis1.Dry basis], "SM"  [CurrentAnalysis.Dry basis], "CaO"  [CurrentAnalysis.Dry basis], "IM"  [CurrentAnalysis.Dry basis], "Fe2O3"  [CurrentAnalysis.Dry basis], "Al2O3"  [CurrentAnalysis.Dry basis], "SiO2"  [CurrentAnalysis.Dry basis], "Tph"  [CurrentAnalysis.Dry basis], "Tons"  [CurrentProduct.Dry basis], "MgO"  [CurrentAnalysis.Dry basis]
1, 19/02/2024 08:53:20, 60.059, 0, Pila 1224 sur[Pila 1224 sur], AC mantencion 03-03-2016 ., 71.68561, 92.77863, 2.90523, 2.27063, 1038.42287, 2.50213, 121.95527, 3.23879, 947.13712, 43.93803, 41.38264, 2.8662, 3.03831, 2.54925, 1.01883, 3.3833, 1.49003, 11.55629, 14.15815, 3.32725, 38.43895, 1.93027, 1.77396, 3.42423, 17.29568, 1069.34, 30.8139, 3.80467
2, 19/02/2024 08:54:20, 60.057, 60.06, Pila 1224 sur[Pila 1224 sur], AC mantencion 03-03-2016 ., 59.503, 89.80792, 2.97293, 2.26705, 1043.16857, 2.33672, 90.94584, 3.37924, 1007.50655, 41.88428, 41.02857, 2.76366, 3.16264, 3.07658, 1.31663, 3.39343, 1.49685, 14.84568, 14.53843, 3.53304, 38.03367, 2.17261, 1.84744, 4.01376, 20.7078, 1108.22, 49.2843, 2.56891
3, 19/02/2024 08:55:20, 60.062, 60.06, Pila 1224 sur[Pila 1224 sur], AC mantencion 03-03-2016 ., 67.23954, 87.76457, 3.03066, 2.22429, 1056.57268, 2.17499, 83.18025, 3.38547, 1063.81, 40.90231, 40.82569, 2.84839, 3.17789, 3.21046, 1.47608, 3.37739, 1.51841, 15.86618, 14.8375, 3.39831, 38.37099, 1.88696, 1.88047, 3.54836, 18.44884, 1202.29, 69.3224, 3.06154
4, 19/02/2024 08:56:20, 66.065, 60.06, Pila 1224 sur[Pila 1224 sur], AC mantencion 03-03-2016 ., 62.61781, 85.48002, 3.00898, 2.17786, 1073.19711, 2.15541, 77.19893, 3.16545, 1106.18266, 40.15176, 40.69576, 2.84837, 3.10498, 3.59764, 1.66912, 3.45687, 1.58728, 16.67165, 15.17774, 2.72393, 37.86813, 2.11684, 2.24646, 4.75541, 19.07265, 1229.09, 93.2215, 2.84596
5, 19/02/2024 08:57:26, 60.059, 66.07, Pila 1224 sur[Pila 1224 sur], AC mantencion 03-03-2016 ., 67.65353, 83.64562, 3.03245, 2.16286, 1084.09805, 2.08294, 75.48589, 3.17926, 1116.06155, 39.60593, 40.32891, 3.15745, 3.29383, 3.57711, 1.71733, 3.46935, 1.60405, 16.83241, 15.38484, 3.24365, 36.98293, 1.78471, 1.94903, 3.47846, 17.6049, 1163.55, 112.6141, 4.64274
6, 19/02/2024 08:58:26, 60.064, 60.06, Pila 1224 sur[Pila 1224 sur], AC mantencion 03-03-2016 ., 65.55296, 81.26414, 3.06805, 2.12641, 1098.16723, 2.04718, 73.82157, 3.19363, 1136.94252, 39.34728, 40.17885, 3.1792, 3.18967, 3.59952, 1.75828, 3.50253, 1.64715, 17.11079, 15.79952, 3.26668, 37.92454, 1.87747, 1.98231, 3.72172, 18.63326, 1249.83, 133.4445, 3.29786
7, 19/02/2024 08:59:26, 60.056, 60.06, Pila 1224 sur[Pila 1224 sur], AC mantencion 03-03-2016 ., 61.41549, 78.6663, 3.07568, 2.14828, 1109.81511, 2.07517, 72.07416, 3.1814, 1145.18327, 38.9285, 39.81682, 3.35463, 3.23316, 3.67582, 1.77134, 3.58888, 1.67058, 17.32961, 16.17645, 3.10855, 36.10836, 2.25325, 1.85909, 4.18899, 18.80077, 1200.16, 153.4472, 4.53477
8, 19/02/2024 09:00:26, 60.063, 60.06, Pila 1224 sur[Pila 1224 sur], AC mantencion 03-03-2016 ., 53.00003, 75.74783, 3.05624, 2.16934, 1119.94284, 2.10593, 69.58057, 3.13929, 1148.19996, 38.50459, 39.41486, 3.41081, 3.26579, 3.82895, 1.81817, 3.72157, 1.71553, 17.72792, 16.61706, 2.88254, 35.01462, 2.30769, 2.19706, 5.07013, 20.94801, 1171.9, 172.9789, 3.86399
9, 19/02/2024 09:01:26, 60.06, 60.06, Pila 1224 sur[Pila 1224 sur], AC mantencion 03-03-2016 ., 70.98345, 74.91338, 3.02186, 2.21383, 1125.484, 2.14885, 69.72337, 3.09831, 1151.03039, 38.61186, 39.35052, 3.30074, 3.19487, 3.9013, 1.81553, 3.81834, 1.72477, 17.7125, 16.75046, 2.7737, 39.56343, 2.53581, 1.79201, 4.54419, 17.57471, 1176.01, 192.5791, 2.32234
10, 19/02/2024 09:02:26, 60.058, 60.06, Pila 1224 sur[Pila 1224 sur], AC mantencion 03-03-2016 ., 75.69197, 74.09513, 2.99064, 2.26324, 1130.41877, 2.1849, 70.24332, 3.06506, 1153.2993, 38.68748, 39.28574, 3.24461, 3.11346, 3.93751, 1.80214, 3.9156, 1.73009, 17.59241, 16.88419, 2.75097, 39.43272, 2.57128, 1.67015, 4.29442, 16.40832, 1175.6, 212.1724, 2.69125
