Index, Time, Period, Seconds since, Mound, Comment, "LSF"  [CurrentAnalysis.Dry basis], "LSF"  [Rolling.Analysis1.Dry basis], "SM"  [Rolling.Analysis1.Dry basis], "IM"  [Rolling.Analysis1.Dry basis], "Tph"  [Rolling.Analysis1.Dry basis], "IM"  [CurrentProduct.Dry basis], "LSF"  [CurrentProduct.Dry basis], "SM"  [CurrentProduct.Dry basis], "Tph"  [CurrentProduct.Dry basis], "CaO"  [CurrentProduct.Dry basis], "CaO"  [Rolling.Analysis1.Dry basis], "MgO"  [CurrentProduct.Dry basis], "MgO"  [Rolling.Analysis1.Dry basis], "Al2O3"  [CurrentProduct.Dry basis], "Fe2O3"  [CurrentProduct.Dry basis], "Al2O3"  [Rolling.Analysis1.Dry basis], "Fe2O3"  [Rolling.Analysis1.Dry basis], "SiO2"  [CurrentProduct.Dry basis], "SiO2"  [Rolling.Analysis1.Dry basis], "SM"  [CurrentAnalysis.Dry basis], "CaO"  [CurrentAnalysis.Dry basis], "IM"  [CurrentAnalysis.Dry basis], "Fe2O3"  [CurrentAnalysis.Dry basis], "Al2O3"  [CurrentAnalysis.Dry basis], "SiO2"  [CurrentAnalysis.Dry basis], "Tph"  [CurrentAnalysis.Dry basis], "Tons"  [CurrentProduct.Dry basis], "MgO"  [CurrentAnalysis.Dry basis]
1, 29/02/2024 08:06:00, 60.059, 0, Pila 1524 Norte[Pila 1524 Norte], AC mantencion 03-03-2016 ., 88.58129, 95.88149, 2.35454, 2.1272, 1041.69238, 2.1272, 95.88149, 2.35454, 1041.69238, 40.66587, 40.66587, 3.82299, 3.82299, 3.79445, 1.78378, 3.79445, 1.78378, 13.13419, 13.13419, 2.54307, 40.26197, 1.96471, 1.88764, 3.70865, 14.23173, 1078.36, 34.6766, 3.70109
2, 29/02/2024 08:07:00, 60.061, 60.06, Pila 1524 Norte[Pila 1524 Norte], AC mantencion 03-03-2016 ., 97.62863, 96.49797, 2.40555, 2.08201, 1077.66589, 2.08201, 96.49797, 2.40555, 1077.66589, 41.03575, 41.03575, 3.37664, 3.37664, 3.7098, 1.78184, 3.7098, 1.78184, 13.21044, 13.21044, 2.50417, 41.71311, 1.99824, 1.77799, 3.55286, 13.34937, 1143.14, 53.729, 2.55145
3, 29/02/2024 08:08:00, 60.06, 60.06, Pila 1524 Norte[Pila 1524 Norte], AC mantencion 03-03-2016 ., 101.92455, 97.91086, 2.40392, 2.07118, 1103.45362, 2.07118, 97.91086, 2.40392, 1103.45362, 41.25742, 41.25742, 3.21989, 3.21989, 3.67226, 1.77303, 3.67226, 1.77303, 13.09, 13.09, 2.39928, 41.86568, 2.0409, 1.74885, 3.56923, 12.75954, 1174.25, 73.2999, 2.78979
4, 29/02/2024 08:09:00, 60.058, 60.06, Pila 1524 Norte[Pila 1524 Norte], AC mantencion 03-03-2016 ., 98.5972, 98.05111, 2.39556, 2.13095, 1113.18959, 2.13095, 98.05111, 2.39556, 1113.18959, 41.15514, 41.15514, 3.32766, 3.32766, 3.70125, 1.7369, 3.70125, 1.7369, 13.02739, 13.02739, 2.36342, 40.76439, 2.38419, 1.59887, 3.81201, 12.78819, 1150.41, 92.4734, 3.7394
5, 29/02/2024 08:10:00, 60.062, 60.06, Pila 1524 Norte[Pila 1524 Norte], AC mantencion 03-03-2016 ., 103.23028, 98.93918, 2.46902, 2.04432, 1126.57588, 2.04432, 98.93918, 2.46902, 1126.57588, 41.15959, 41.15959, 3.45122, 3.45122, 3.52762, 1.72557, 3.52762, 1.72557, 12.97025, 12.97025, 2.88564, 41.1712, 1.63142, 1.67319, 2.72967, 12.7051, 1189.04, 112.2908, 4.0178
6, 29/02/2024 08:11:00, 60.058, 60.06, Pila 1524 Norte[Pila 1524 Norte], AC mantencion 03-03-2016 ., 84.25353, 96.59439, 2.48512, 2.02917, 1128.80844, 2.02917, 96.59439, 2.48512, 1128.80844, 40.9936, 40.9936, 3.42843, 3.42843, 3.56995, 1.75931, 3.56995, 1.75931, 13.24386, 13.24386, 2.57289, 39.98599, 1.94915, 1.96145, 3.82316, 14.88316, 1141.98, 131.3239, 3.29063
7, 29/02/2024 08:12:01, 60.061, 60.06, Pila 1524 Norte[Pila 1524 Norte], AC mantencion 03-03-2016 ., 80.11035, 94.23741, 2.43916, 2.08952, 1135.08235, 2.08952, 94.23741, 2.43916, 1135.08235, 40.75037, 40.75037, 3.41034, 3.41034, 3.73124, 1.78569, 3.73124, 1.78569, 13.45667, 13.45667, 2.19138, 39.0476, 2.46129, 1.96602, 4.83894, 14.91229, 1177.08, 150.942, 3.28344
8, 29/02/2024 08:13:01, 60.061, 60.06, Pila 1524 Norte[Pila 1524 Norte], AC mantencion 03-03-2016 ., 89.08021, 93.61287, 2.47004, 2.04101, 1140.14706, 2.04101, 93.61287, 2.47004, 1140.14706, 40.74103, 40.74103, 3.40878, 3.40878, 3.68722, 1.80656, 3.68722, 1.80656, 13.56985, 13.56985, 2.71554, 40.6692, 1.70351, 1.96649, 3.34993, 14.43695, 1179.05, 170.5929, 3.39686
9, 29/02/2024 08:14:01, 60.058, 60.06, Pila 1524 Norte[Pila 1524 Norte], AC mantencion 03-03-2016 ., 99.48569, 94.22878, 2.43308, 2.06977, 1148.903, 2.06977, 94.22878, 2.43308, 1148.903, 40.90451, 40.90451, 3.28459, 3.28459, 3.74282, 1.80833, 3.74282, 1.80833, 13.50637, 13.50637, 2.15246, 42.26573, 2.30718, 1.823, 4.206, 12.97721, 1222.23, 190.9633, 2.24968
10, 29/02/2024 08:15:01, 60.062, 60.06, Pila 1524 Norte[Pila 1524 Norte], AC mantencion 03-03-2016 ., 105.16437, 95.25036, 2.44847, 2.04301, 1157.57552, 2.04301, 95.25036, 2.44847, 1157.57552, 41.0968, 41.0968, 3.20418, 3.20418, 3.68468, 1.80355, 3.68468, 1.80355, 13.4378, 13.4378, 2.60687, 42.83812, 1.79265, 1.75963, 3.15439, 12.81018, 1237.85, 211.5942, 2.47123
