Index, Time, Period, Seconds since, Mound, Comment, "LSF"  [CurrentAnalysis.Dry basis], "LSF"  [Rolling.Analysis1.Dry basis], "SM"  [Rolling.Analysis1.Dry basis], "IM"  [Rolling.Analysis1.Dry basis], "Tph"  [Rolling.Analysis1.Dry basis], "IM"  [CurrentProduct.Dry basis], "LSF"  [CurrentProduct.Dry basis], "SM"  [CurrentProduct.Dry basis], "Tph"  [CurrentProduct.Dry basis], "CaO"  [CurrentProduct.Dry basis], "CaO"  [Rolling.Analysis1.Dry basis], "MgO"  [CurrentProduct.Dry basis], "MgO"  [Rolling.Analysis1.Dry basis], "Al2O3"  [CurrentProduct.Dry basis], "Fe2O3"  [CurrentProduct.Dry basis], "Al2O3"  [Rolling.Analysis1.Dry basis], "Fe2O3"  [Rolling.Analysis1.Dry basis], "SiO2"  [CurrentProduct.Dry basis], "SiO2"  [Rolling.Analysis1.Dry basis], "SM"  [CurrentAnalysis.Dry basis], "CaO"  [CurrentAnalysis.Dry basis], "IM"  [CurrentAnalysis.Dry basis], "Fe2O3"  [CurrentAnalysis.Dry basis], "Al2O3"  [CurrentAnalysis.Dry basis], "SiO2"  [CurrentAnalysis.Dry basis], "Tph"  [CurrentAnalysis.Dry basis], "Tons"  [CurrentProduct.Dry basis], "MgO"  [CurrentAnalysis.Dry basis]
1, 23/05/2024 07:33:29, 66.067, 0, Pila 4124 Norte[Pila 4124 Norte], AC mantencion 03-03-2016 ., 150.00978, 93.15707, 2.77303, 2.18404, 1097.89179, 3.86798, 174.13531, 2.503, 901.61713, 47.16263, 41.90957, 1.78465, 2.59762, 2.66355, 0.68861, 3.51546, 1.60961, 8.39047, 14.21199, 2.72851, 46.22691, 3.60324, 0.76906, 2.77109, 9.65934, 948.364, 32.4412, 1.93596
2, 23/05/2024 07:34:35, 60.061, 66.07, Pila 4124 Norte[Pila 4124 Norte], AC mantencion 03-03-2016 ., 88.89173, 93.52326, 2.7663, 2.20457, 1101.13312, 2.8859, 132.03007, 2.63576, 1005.56513, 45.04853, 42.00636, 2.07589, 2.51136, 3.0081, 1.04234, 3.52722, 1.59996, 10.67601, 14.18333, 2.78404, 41.23514, 2.17131, 1.66066, 3.60581, 14.66206, 1177.41, 52.0647, 2.58218
3, 23/05/2024 07:35:35, 60.057, 60.06, Pila 4124 Norte[Pila 4124 Norte], AC mantencion 03-03-2016 ., 84.41589, 92.1394, 2.74109, 2.29029, 1098.81005, 2.89935, 116.22399, 2.56741, 1036.84049, 44.20009, 41.89707, 1.91145, 2.47325, 3.43469, 1.18464, 3.64063, 1.58959, 11.85969, 14.3365, 2.43884, 41.65938, 2.92489, 1.59691, 4.6708, 15.28594, 1123.78, 70.7943, 1.42974
4, 23/05/2024 07:36:35, 66.068, 60.06, Pila 4124 Norte[Pila 4124 Norte], AC mantencion 03-03-2016 ., 71.74866, 89.89998, 2.82874, 2.23688, 1097.41785, 2.67336, 102.75041, 2.75955, 1061.40338, 43.09853, 41.60317, 2.17096, 2.58496, 3.48375, 1.30313, 3.57852, 1.59978, 13.20965, 14.64809, 3.31185, 39.38808, 2.14881, 1.69515, 3.64254, 17.67759, 1139.86, 92.9583, 3.03029
5, 23/05/2024 07:37:41, 60.059, 66.07, Pila 4124 Norte[Pila 4124 Norte], AC mantencion 03-03-2016 ., 65.38919, 87.68544, 2.81796, 2.29363, 1091.83008, 2.6495, 94.88003, 2.79183, 1068.79017, 42.41942, 41.43716, 2.17176, 2.48584, 3.66677, 1.38395, 3.69372, 1.61042, 14.10076, 14.94687, 2.91891, 38.7392, 2.5585, 1.80884, 4.62793, 18.78834, 1106.04, 111.3923, 2.17164
6, 23/05/2024 07:38:41, 60.059, 60.06, Pila 4124 Norte[Pila 4124 Norte], AC mantencion 03-03-2016 ., 72.86374, 86.03124, 2.77817, 2.38236, 1089.53206, 2.70403, 91.21961, 2.73806, 1076.21314, 42.04071, 41.32596, 2.20166, 2.39247, 3.86568, 1.4296, 3.84382, 1.61345, 14.49879, 15.16126, 2.49346, 39.70422, 2.97411, 1.70789, 5.07946, 16.92399, 1120.49, 130.0671, 2.38325
7, 23/05/2024 07:39:41, 60.063, 60.06, Pila 4124 Norte[Pila 4124 Norte], AC mantencion 03-03-2016 ., 81.45015, 85.08244, 2.76266, 2.44371, 1089.27272, 2.74867, 89.91301, 2.68579, 1084.68756, 41.8365, 41.14016, 2.21785, 2.44207, 3.98625, 1.45025, 3.91623, 1.60257, 14.60126, 15.2466, 2.38521, 40.39775, 3.02784, 1.59361, 4.82519, 15.3102, 1142.57, 149.1099, 2.3299
8, 23/05/2024 07:40:41, 60.059, 60.06, Pila 4124 Norte[Pila 4124 Norte], AC mantencion 03-03-2016 ., 68.69785, 83.20035, 2.8036, 2.40927, 1092.06505, 2.65658, 87.10753, 2.69532, 1088.20692, 41.67295, 40.97257, 2.09514, 2.43072, 4.05005, 1.52454, 3.92141, 1.62763, 15.02529, 15.5573, 2.75918, 40.28285, 2.13986, 2.13752, 4.57398, 18.51822, 1116.41, 167.7168, 1.07847
9, 23/05/2024 07:41:41, 60.059, 60.06, Pila 4124 Norte[Pila 4124 Norte], AC mantencion 03-03-2016 ., 74.08405, 82.73433, 2.80361, 2.41999, 1094.92893, 2.58386, 85.60912, 2.72248, 1096.16168, 41.52454, 41.03948, 2.08556, 2.31482, 4.04048, 1.56374, 3.95485, 1.63424, 15.25736, 15.66963, 2.94796, 40.22486, 2.07605, 1.90577, 3.95649, 17.28173, 1164.88, 187.1315, 2.00168
10, 23/05/2024 07:42:41, 60.06, 60.06, Pila 4124 Norte[Pila 4124 Norte], AC mantencion 03-03-2016 ., 72.1555, 81.80062, 2.7763, 2.44778, 1096.43076, 2.5684, 84.26825, 2.71599, 1095.89978, 41.48015, 41.03047, 1.96995, 2.20102, 4.10243, 1.59727, 4.04673, 1.65322, 15.4803, 15.82478, 2.65858, 40.97723, 2.4373, 1.95066, 4.75435, 17.82576, 1093.21, 205.3516, 0.74568
