Index, Time, Period, Seconds since, Mound, Comment, "LSF"  [CurrentAnalysis.Dry basis], "LSF"  [Rolling.Analysis1.Dry basis], "SM"  [Rolling.Analysis1.Dry basis], "IM"  [Rolling.Analysis1.Dry basis], "Tph"  [Rolling.Analysis1.Dry basis], "IM"  [CurrentProduct.Dry basis], "LSF"  [CurrentProduct.Dry basis], "SM"  [CurrentProduct.Dry basis], "Tph"  [CurrentProduct.Dry basis], "CaO"  [CurrentProduct.Dry basis], "CaO"  [Rolling.Analysis1.Dry basis], "MgO"  [CurrentProduct.Dry basis], "MgO"  [Rolling.Analysis1.Dry basis], "Al2O3"  [CurrentProduct.Dry basis], "Fe2O3"  [CurrentProduct.Dry basis], "Al2O3"  [Rolling.Analysis1.Dry basis], "Fe2O3"  [Rolling.Analysis1.Dry basis], "SiO2"  [CurrentProduct.Dry basis], "SiO2"  [Rolling.Analysis1.Dry basis], "SM"  [CurrentAnalysis.Dry basis], "CaO"  [CurrentAnalysis.Dry basis], "MgO"  [CurrentAnalysis.Dry basis], "IM"  [CurrentAnalysis.Dry basis], "Fe2O3"  [CurrentAnalysis.Dry basis], "Al2O3"  [CurrentAnalysis.Dry basis], "SiO2"  [CurrentAnalysis.Dry basis], "Tph"  [CurrentAnalysis.Dry basis]
1, 11/06/2023 07:47:09, 60.06, 0, Pila 4423 norte[Pila 4423 norte], AC mantencion 03-03-2016 ., 77.52435, 92.70634, 3.09918, 2.20454, 994.71285, 2.38624, 77.52435, 2.92615, 890.337, 39.46798, 41.33205, 3.36245, 3.06047, 3.89249, 1.63122, 3.16448, 1.43544, 16.16321, 14.25597, 2.92615, 39.46798, 3.36245, 2.38624, 1.63122, 3.89249, 16.16321, 890.337
2, 11/06/2023 07:48:09, 60.062, 60.06, Pila 4423 norte[Pila 4423 norte], AC mantencion 03-03-2016 ., 94.99111, 93.31506, 3.06912, 2.20894, 988.53672, 2.41668, 85.79367, 2.80855, 908.15773, 40.33984, 41.35846, 3.21484, 3.08655, 3.74153, 1.54821, 3.17531, 1.43748, 14.85652, 14.15717, 2.68721, 41.15994, 3.07469, 2.44866, 1.46944, 3.59814, 13.61763, 925.305
3, 11/06/2023 07:49:09, 60.056, 60.06, Pila 4423 norte[Pila 4423 norte], AC mantencion 03-03-2016 ., 91.27411, 93.28706, 3.00061, 2.25248, 980.81781, 2.46336, 87.61083, 2.69073, 918.73078, 40.69348, 41.27031, 2.95952, 3.13309, 3.85898, 1.56655, 3.25289, 1.44414, 14.59863, 14.09394, 2.4778, 41.38009, 2.46319, 2.55104, 1.60216, 4.08719, 14.09706, 939.171
4, 11/06/2023 07:50:09, 60.062, 60.06, Pila 4423 norte[Pila 4423 norte], AC mantencion 03-03-2016 ., 90.23012, 93.59844, 3.02233, 2.24528, 978.85905, 2.38061, 88.28143, 2.77484, 924.32413, 41.0395, 41.41779, 2.74621, 3.0313, 3.72306, 1.56391, 3.22971, 1.43845, 14.67049, 14.10874, 3.04732, 42.04768, 2.1243, 2.13777, 1.55617, 3.32674, 14.8798, 940.704
5, 11/06/2023 07:51:09, 60.06, 60.06, Pila 4423 norte[Pila 4423 norte], AC mantencion 03-03-2016 ., 100.38727, 93.65634, 2.98003, 2.32897, 959.51451, 2.37269, 90.59975, 2.79519, 926.12865, 41.49117, 41.51061, 2.53368, 2.92323, 3.64065, 1.5344, 3.31112, 1.42171, 14.46528, 14.10394, 2.88407, 43.25395, 1.70172, 2.3385, 1.41878, 3.31781, 13.66067, 933.274
6, 11/06/2023 07:52:09, 60.058, 60.06, Pila 4423 norte[Pila 4423 norte], AC mantencion 03-03-2016 ., 99.35958, 94.15805, 2.95409, 2.37216, 948.34288, 2.40245, 92.00157, 2.76328, 931.61621, 41.45036, 41.42501, 2.6642, 3.02312, 3.63096, 1.51136, 3.32985, 1.40372, 14.20966, 13.98341, 2.60566, 41.24833, 3.28474, 2.55749, 1.40143, 3.58415, 12.99071, 958.127
7, 11/06/2023 07:53:09, 60.062, 60.06, Pila 4423 norte[Pila 4423 norte], AC mantencion 03-03-2016 ., 97.16744, 95.17606, 2.92195, 2.36773, 949.01645, 2.38921, 92.77759, 2.7596, 945.72282, 41.50764, 41.59444, 2.70271, 2.93955, 3.60419, 1.50853, 3.33828, 1.4099, 14.10906, 13.87394, 2.73895, 41.81298, 2.91048, 2.31679, 1.4931, 3.4592, 13.56411, 1022.78
8, 11/06/2023 07:54:10, 66.065, 60.06, Pila 4423 norte[Pila 4423 norte], AC mantencion 03-03-2016 ., 100.96247, 95.81533, 2.92259, 2.34381, 945.93904, 2.28276, 93.92952, 2.82535, 948.54516, 41.6271, 41.64905, 2.80202, 2.98048, 3.45117, 1.51184, 3.31009, 1.41227, 14.02225, 13.80149, 3.29344, 42.28504, 3.36799, 1.68283, 1.52989, 2.57454, 13.5177, 965.113
9, 11/06/2023 07:55:16, 60.061, 66.07, Pila 4423 norte[Pila 4423 norte], AC mantencion 03-03-2016 ., 106.0807, 96.18601, 2.92121, 2.29199, 954.14582, 2.2146, 95.34914, 2.85993, 964.28827, 41.89695, 41.7804, 2.72445, 2.90603, 3.35495, 1.51493, 3.28778, 1.43447, 13.9275, 13.79468, 3.14675, 43.78263, 2.17743, 1.74232, 1.53612, 2.67642, 13.25582, 1077.33
10, 11/06/2023 07:56:16, 60.066, 60.06, Pila 4423 norte[Pila 4423 norte], AC mantencion 03-03-2016 ., 93.87329, 95.52042, 2.88258, 2.31244, 958.32523, 2.21123, 95.18634, 2.86998, 976.04255, 41.95261, 41.80932, 2.65561, 2.79854, 3.35316, 1.51642, 3.36107, 1.45347, 13.97564, 13.87829, 2.95343, 42.41099, 2.08455, 2.1836, 1.5287, 3.33808, 14.37371, 1072.62
11, 11/06/2023 07:57:16, 60.052, 60.07, Pila 4423 norte[Pila 4423 norte], AC mantencion 03-03-2016 ., 95.47154, 95.72918, 2.87643, 2.22912, 969.60098, 2.11269, 95.21594, 2.90219, 991.00194, 42.01992, 41.89878, 2.59958, 2.71818, 3.27865, 1.55188, 3.33123, 1.49442, 14.01916, 13.88064, 3.20775, 42.60677, 2.10948, 1.41089, 1.86192, 2.62695, 14.39917, 1122.72
12, 11/06/2023 07:58:16, 60.114, 60.05, Pila 4423 norte[Pila 4423 norte], AC mantencion 03-03-2016 ., 88.82614, 95.03466, 2.88086, 2.18004, 986.00367, 2.09321, 94.56977, 2.89927, 1008.47033, 42.00858, 41.91514, 2.53999, 2.65625, 3.29366, 1.5735, 3.33003, 1.52751, 14.11123, 13.99386, 2.87356, 41.8955, 1.97357, 1.93168, 1.77866, 3.4358, 14.98406, 1172.48
