Index, Time, Period, Seconds since, Mound, Comment," ""LSF""  [CurrentAnalysis.Dry basis]"," ""LSF""  [Rolling.Analysis1.Dry basis]"," ""SM""  [Rolling.Analysis1.Dry basis]"," ""IM""  [Rolling.Analysis1.Dry basis]"," ""Tph""  [Rolling.Analysis1.Dry basis]"," ""IM""  [CurrentProduct.Dry basis]"," ""LSF""  [CurrentProduct.Dry basis]"," ""SM""  [CurrentProduct.Dry basis]"," ""Tph""  [CurrentProduct.Dry basis]"," ""CaO""  [CurrentProduct.Dry basis]"," ""CaO""  [Rolling.Analysis1.Dry basis]"," ""MgO""  [CurrentProduct.Dry basis]"," ""MgO""  [Rolling.Analysis1.Dry basis]"," ""Al2O3""  [CurrentProduct.Dry basis]"," ""Fe2O3""  [CurrentProduct.Dry basis]"," ""Al2O3""  [Rolling.Analysis1.Dry basis]"," ""Fe2O3""  [Rolling.Analysis1.Dry basis]"," ""SiO2""  [CurrentProduct.Dry basis]"," ""SiO2""  [Rolling.Analysis1.Dry basis]"," ""SM""  [CurrentAnalysis.Dry basis]"," ""CaO""  [CurrentAnalysis.Dry basis]"," ""IM""  [CurrentAnalysis.Dry basis]"," ""Fe2O3""  [CurrentAnalysis.Dry basis]"," ""Al2O3""  [CurrentAnalysis.Dry basis]"," ""SiO2""  [CurrentAnalysis.Dry basis]"," ""Tph""  [CurrentAnalysis.Dry basis]"," ""Tons""  [CurrentProduct.Dry basis]"," ""MgO""  [CurrentAnalysis.Dry basis]"
1, 15/06/2024 15:33:33,60.06,0, Pila 4724 Norte[Pila 4724 Norte], AC mantencion 03-03-2016 .,96.74966,100.37695,3.019,2.37728,1119.39231,2.33511,99.78682,2.99976,1107.04103,42.39286,42.65462,2.68868,2.4802,3.15752,1.3522,3.15652,1.32778,13.52808,13.5381,2.5486,41.19355,3.16699,1.24776,3.95166,13.25124,1147.35,312.6587,3.62204
2, 15/06/2024 15:34:34,60.065,60.06, Pila 4724 Norte[Pila 4724 Norte], AC mantencion 03-03-2016 .,110.16779,100.43153,3.03734,2.37149,1138.29545,2.32634,100.40331,2.99438,1117.72139,42.4338,42.57019,2.68554,2.56997,3.14279,1.35096,3.12942,1.3196,13.45598,13.51315,2.91147,43.02546,2.19689,1.33275,2.9279,12.40474,1274.88,333.9067,2.6396
3, 15/06/2024 15:35:34,60.054,60.07, Pila 4724 Norte[Pila 4724 Norte], AC mantencion 03-03-2016 .,86.44861,99.64251,3.06742,2.33595,1151.19752,2.31365,99.47336,3.0119,1123.92352,42.48938,42.6944,2.56956,2.40789,3.15484,1.36358,3.12213,1.33656,13.60904,13.67668,3.27782,43.40181,2.13233,1.57313,3.35443,16.15163,1225.33,354.3288,0.63905
4, 15/06/2024 15:36:34,60.06,60.05, Pila 4724 Norte[Pila 4724 Norte], AC mantencion 03-03-2016 .,98.13537,99.41841,3.04443,2.34336,1165.56315,2.31457,99.39348,2.9941,1133.39796,42.58767,42.80493,2.4781,2.30674,3.18182,1.37469,3.16131,1.34905,13.64266,13.73147,2.73651,44.21831,2.32786,1.55935,3.62995,14.20056,1289.59,375.822,0.95843
5, 15/06/2024 15:37:34,60.061,60.06, Pila 4724 Norte[Pila 4724 Norte], AC mantencion 03-03-2016 .,98.31457,99.77948,2.99711,2.37538,1164.96657,2.3161,99.33968,2.97713,1135.83579,42.57078,42.80086,2.47894,2.31338,3.19906,1.38123,3.20632,1.34981,13.63609,13.65522,2.68358,42.24782,2.34292,1.50602,3.5285,13.51055,1182.33,395.5275,2.49496
6, 15/06/2024 15:38:34,60.06,60.06, Pila 4724 Norte[Pila 4724 Norte], AC mantencion 03-03-2016 .,85.87557,98.21749,2.994,2.32884,1170.78679,2.29107,98.60154,2.98189,1140.73839,42.52347,42.75157,2.46082,2.22185,3.20471,1.39878,3.23816,1.39046,13.72708,13.85808,3.0659,41.59368,1.90404,1.7406,3.31416,15.4974,1234.95,416.11,2.10726
7, 15/06/2024 15:39:34,60.06,60.06, Pila 4724 Norte[Pila 4724 Norte], AC mantencion 03-03-2016 .,107.62621,98.92581,2.95797,2.33723,1168.51977,2.29741,98.96875,2.97292,1139.84463,42.574,42.70779,2.43665,2.31165,3.20779,1.39626,3.24987,1.39048,13.68745,13.72602,2.7744,43.69456,2.44406,1.34039,3.27599,12.80768,1119.92,434.7754,1.90031
8, 15/06/2024 15:40:34,60.058,60.06, Pila 4724 Norte[Pila 4724 Norte], AC mantencion 03-03-2016 .,84.11499,97.6918,2.9831,2.29359,1170.08749,2.29562,98.27863,2.97526,1138.98403,42.5543,42.59194,2.39979,2.35416,3.22582,1.40521,3.23962,1.41247,13.7785,13.87765,3.02402,42.06231,2.25884,1.61784,3.65445,15.94353,1118.92,453.424,1.51898
9, 15/06/2024 15:41:34,60.062,60.06, Pila 4724 Norte[Pila 4724 Norte], AC mantencion 03-03-2016 .,87.15941,96.48739,3.00526,2.24671,1173.59242,2.27802,97.78636,2.98454,1139.75915,42.52552,42.49538,2.37709,2.33243,3.22362,1.4151,3.23143,1.43829,13.84446,14.03373,3.19792,41.82324,1.91969,1.6513,3.17,15.41815,1157.97,472.7234,1.83322
10, 15/06/2024 15:42:34,60.059,60.06, Pila 4724 Norte[Pila 4724 Norte], AC mantencion 03-03-2016 .,80.2135,95.02397,2.98152,2.24495,1176.10183,2.26174,97.00999,2.99084,1139.79592,42.46415,42.38738,2.3711,2.28326,3.23182,1.42891,3.29532,1.46788,13.93951,14.20158,3.1329,40.89166,1.93335,1.77854,3.43855,16.34464,1140.71,491.7353,2.21836
11, 15/06/2024 15:43:34,60.059,60.06, Pila 4724 Norte[Pila 4724 Norte], AC mantencion 03-03-2016 .,95.32009,95.33383,2.95406,2.24281,1182.2732,2.25474,96.94112,2.99337,1142.10342,42.51676,42.59013,2.32206,2.09038,3.23273,1.43375,3.3267,1.48328,13.96849,14.20896,3.05393,43.81645,2.09558,1.55332,3.25512,14.68464,1198.89,511.7168,1.10975
12, 15/06/2024 15:44:34,60.062,60.06, Pila 4724 Norte[Pila 4724 Norte], AC mantencion 03-03-2016 .,101.90283,95.65415,2.9217,2.25929,1184.18509,2.26448,97.11709,2.979,1143.16767,42.53693,42.68872,2.31436,2.03045,3.2464,1.43362,3.36324,1.48863,13.9418,14.1757,2.63005,43.06551,2.52016,1.43032,3.60464,13.2422,1171.07,531.2347,2.11255
13, 15/06/2024 15:45:34,60.059,60.06, Pila 4724 Norte[Pila 4724 Norte], AC mantencion 03-03-2016 .,102.33404,95.49077,2.92316,2.25105,1183.95398,2.2703,97.29402,2.9714,1143.08586,42.5823,42.73737,2.27687,1.95523,3.25381,1.43321,3.36771,1.49606,13.92698,14.21756,2.76823,43.84617,2.43379,1.42169,3.46011,13.51396,1140.8,550.2481,1.23224
14, 15/06/2024 15:46:34,60.06,60.06, Pila 4724 Norte[Pila 4724 Norte], AC mantencion 03-03-2016 .,87.22754,94.51486,2.91406,2.27249,1180.87677,2.27929,96.95529,2.96745,1141.30478,42.51099,42.59309,2.33328,2.04083,3.26736,1.4335,3.40991,1.50052,13.94954,14.30927,2.85776,40.34662,2.55067,1.44224,3.67867,14.63434,1087.22,568.3684,4.04522
15, 15/06/2024 15:47:34,60.061,60.06, Pila 4724 Norte[Pila 4724 Norte], AC mantencion 03-03-2016 .,94.3561,93.92514,2.91733,2.25333,1176.15872,2.26861,96.87363,2.97303,1140.27294,42.46991,42.46765,2.37114,2.11192,3.25699,1.43568,3.4093,1.513,13.95146,14.35998,3.15457,41.20842,1.95553,1.50271,2.93859,14.01036,1108.53,586.8439,3.53378
16, 15/06/2024 15:48:34,60.057,60.06, Pila 4724 Norte[Pila 4724 Norte], AC mantencion 03-03-2016 .,121.32963,95.36192,2.91704,2.21431,1181.14084,2.2732,97.58826,2.95813,1142.98527,42.57591,42.77051,2.32766,1.94165,3.25769,1.43308,3.36468,1.51952,13.87591,14.2474,2.52858,45.5877,2.41145,1.35896,3.27707,11.72256,1221.19,607.1971,1.0894
17, 15/06/2024 15:49:34,60.062,60.06, Pila 4724 Norte[Pila 4724 Norte], AC mantencion 03-03-2016 .,106.13041,95.09093,2.90538,2.22478,1174.73817,2.27598,97.84662,2.95094,1144.3731,42.63487,42.86418,2.2844,1.82315,3.26181,1.43315,3.3985,1.52757,13.85453,14.31211,2.73567,44.44912,2.36144,1.43506,3.38879,13.19644,1186.97,626.9799,0.95275
18, 15/06/2024 15:50:35,60.059,60.06, Pila 4724 Norte[Pila 4724 Norte], AC mantencion 03-03-2016 .,99.88651,96.0726,2.87594,2.26648,1171.53737,2.29127,97.90683,2.94788,1145.44724,42.61803,42.77394,2.30779,1.98825,3.26792,1.42625,3.40586,1.5027,13.83784,14.11673,2.85001,42.08229,2.86829,1.20704,3.46214,13.30721,1179.7,646.6415,3.0512
19, 15/06/2024 15:51:35,60.062,60.06, Pila 4724 Norte[Pila 4724 Norte], AC mantencion 03-03-2016 .,91.1938,95.57173,2.88767,2.24682,1165.1931,2.28356,97.6946,2.94593,1147.27112,42.58767,42.58683,2.32079,2.11632,3.27139,1.43259,3.38772,1.50779,13.85759,14.13661,2.8875,41.61289,2.06765,1.63601,3.3827,14.49153,1205.95,666.7406,2.73836
20, 15/06/2024 15:52:35,60.06,60.06, Pila 4724 Norte[Pila 4724 Norte], AC mantencion 03-03-2016 .,97.47642,95.51613,2.83363,2.25333,1164.46461,2.28801,97.68845,2.91359,1147.96452,42.57805,42.58708,2.31959,2.10142,3.30501,1.44449,3.44996,1.53105,13.83812,14.11433,2.08726,42.24759,2.40612,1.85254,4.45743,13.17051,1171.64,686.2679,2.27826
21, 15/06/2024 15:53:35,60.057,60.06, Pila 4724 Norte[Pila 4724 Norte], AC mantencion 03-03-2016 .,89.35489,95.81133,2.79884,2.28391,1162.68256,2.28798,97.43814,2.90305,1149.75704,42.55228,42.59298,2.3127,2.09916,3.32217,1.45201,3.49142,1.52871,13.85968,14.05054,2.59556,41.65214,2.2871,1.71137,3.91407,14.60117,1210.72,706.4465,2.07426
22, 15/06/2024 15:54:35,60.062,60.06, Pila 4724 Norte[Pila 4724 Norte], AC mantencion 03-03-2016 .,89.33335,94.65975,2.79045,2.26885,1166.88376,2.28525,97.20249,2.89562,1150.6951,42.5404,42.48876,2.29942,2.09321,3.33572,1.45967,3.5278,1.55489,13.88564,14.18296,2.66573,42.11033,2.20281,1.73589,3.82382,14.82071,1184.27,726.1843,1.82066
23, 15/06/2024 15:55:35,60.06,60.06, Pila 4724 Norte[Pila 4724 Norte], AC mantencion 03-03-2016 .,84.60713,94.6731,2.78411,2.26369,1170.19221,2.28235,96.84021,2.89627,1151.21589,42.50962,42.43916,2.29386,2.1286,3.34386,1.4651,3.52792,1.55848,13.92807,14.1611,2.91846,41.34201,2.18684,1.66927,3.65043,15.52535,1170.6,745.6943,2.08387
24, 15/06/2024 15:56:35,60.058,60.06, Pila 4724 Norte[Pila 4724 Norte], AC mantencion 03-03-2016 .,76.63994,93.80267,2.79472,2.25256,1169.90381,2.26768,96.23263,2.90785,1151.2743,42.47603,42.39503,2.2831,2.13031,3.3441,1.47468,3.53987,1.57149,14.01226,14.28481,3.32969,41.14027,1.81009,1.85201,3.3523,17.32872,1153.54,764.92,1.85823
25, 15/06/2024 15:57:35,60.062,60.06, Pila 4724 Norte[Pila 4724 Norte], AC mantencion 03-03-2016 .,72.65996,93.18758,2.79287,2.26907,1169.4213,2.26463,95.55702,2.91273,1150.83522,42.40522,42.30499,2.29435,2.16451,3.35578,1.48182,3.56539,1.5713,14.09066,14.34613,3.08722,39.4216,2.15916,1.77848,3.84003,17.3456,1133.05,783.8042,2.76111
26, 15/06/2024 15:58:35,60.058,60.06, Pila 4724 Norte[Pila 4724 Norte], AC mantencion 03-03-2016 .,65.70874,90.84094,2.79228,2.34628,1166.11506,2.28962,94.6652,2.91544,1150.8129,42.29437,41.90046,2.33621,2.36116,3.38662,1.47912,3.6585,1.55928,14.18579,14.56947,3.00621,37.62584,3.42594,1.36508,4.67667,18.16277,1149.9,802.9691,4.08848
27, 15/06/2024 15:59:35,60.062,60.06, Pila 4724 Norte[Pila 4724 Norte], AC mantencion 03-03-2016 .,77.00544,89.07842,2.80742,2.29325,1171.87752,2.27539,94.15115,2.91358,1153.36437,42.25791,41.7456,2.32037,2.33127,3.39791,1.49333,3.67502,1.60254,14.25102,14.81632,2.853,40.78578,1.87034,2.05398,3.84164,16.82021,1251.58,823.8288,1.69235
28, 15/06/2024 16:00:35,60.061,60.06, Pila 4724 Norte[Pila 4724 Norte], AC mantencion 03-03-2016 .,80.475,87.67735,2.82046,2.24688,1178.07158,2.26149,93.79557,2.91486,1155.27225,42.1772,41.41059,2.36575,2.53337,3.39683,1.50204,3.66659,1.63186,14.27949,14.94406,2.96314,38.91812,1.80927,1.8534,3.3533,15.42818,1231.83,844.3593,4.19756
29, 15/06/2024 16:01:35,60.057,60.06, Pila 4724 Norte[Pila 4724 Norte], AC mantencion 03-03-2016 .,92.47811,88.01178,2.8093,2.22756,1186.14324,2.26007,93.76551,2.90926,1156.66769,42.14421,41.43146,2.3901,2.50001,3.40044,1.50458,3.65799,1.64215,14.26996,14.88967,2.68623,40.75747,2.20458,1.61116,3.55194,13.86929,1214.86,864.6069,3.41205
30, 15/06/2024 16:02:35,60.061,60.06, Pila 4724 Norte[Pila 4724 Norte], AC mantencion 03-03-2016 .,82.59218,87.27617,2.79628,2.26067,1191.58376,2.26571,93.49863,2.90866,1157.5415,42.08774,41.32393,2.42582,2.53455,3.4087,1.50447,3.71055,1.64135,14.29076,14.96541,2.8846,39.62349,2.5127,1.49984,3.76865,15.19749,1195.46,884.5313,3.984
31, 15/06/2024 16:03:35,60.06,60.06, Pila 4724 Norte[Pila 4724 Norte], AC mantencion 03-03-2016 .,85.82275,85.31277,2.84164,2.22347,1192.46581,2.25531,93.31559,2.91663,1159.27092,42.05425,40.97481,2.44889,2.69864,3.39977,1.50745,3.69244,1.66067,14.31254,15.21158,3.27855,40.61301,1.84357,1.63578,3.01568,15.25007,1233.67,905.0924,3.44166
32, 15/06/2024 16:04:35,60.061,60.06, Pila 4724 Norte[Pila 4724 Norte], AC mantencion 03-03-2016 .,88.6373,84.31664,2.82685,2.25382,1190.30953,2.26816,93.21306,2.90737,1159.15007,42.06808,40.85356,2.42317,2.71918,3.41999,1.50782,3.75733,1.6671,14.32694,15.33403,2.54033,42.72048,2.87465,1.52511,4.38417,15.01154,1153.46,924.3168,1.1949
33, 15/06/2024 16:05:35,60.059,60.06, Pila 4724 Norte[Pila 4724 Norte], AC mantencion 03-03-2016 .,79.73426,83.10654,2.82155,2.27549,1189.27892,2.28578,92.90522,2.90408,1159.24502,42.04793,40.78266,2.41447,2.64974,3.44091,1.50536,3.82248,1.67985,14.36435,15.52511,2.76877,41.04088,3.22213,1.38424,4.46019,16.18189,1163.77,943.713,1.9888
34, 15/06/2024 16:06:35,60.059,60.06, Pila 4724 Norte[Pila 4724 Norte], AC mantencion 03-03-2016 .,77.13904,82.16189,2.83671,2.29485,1190.62078,2.28739,92.52534,2.90877,1160.64259,42.01346,40.69786,2.41687,2.63532,3.44797,1.50738,3.84962,1.6775,14.41397,15.67886,3.11076,40.39009,2.35833,1.60199,3.77803,16.73598,1225.23,964.1334,2.52899
35, 15/06/2024 16:07:36,60.061,60.06, Pila 4724 Norte[Pila 4724 Norte], AC mantencion 03-03-2016 .,94.27881,81.96497,2.88074,2.28294,1188.67607,2.28634,92.55813,2.9028,1160.25808,41.99763,40.62741,2.43201,2.69556,3.45128,1.50952,3.79415,1.66196,14.40022,15.71765,2.61767,41.19778,2.23701,1.61753,3.61842,13.70596,1140.76,983.1461,3.19614
36, 15/06/2024 16:08:36,60.059,60.06, Pila 4724 Norte[Pila 4724 Norte], AC mantencion 03-03-2016 .,88.65896,81.90029,2.89429,2.26237,1183.81568,2.27975,92.4821,2.90025,1159.80512,41.9978,40.64544,2.42176,2.686,3.45392,1.51504,3.77301,1.66772,14.41122,15.74707,2.77709,42.00151,1.99042,1.80461,3.59194,14.9867,1136.29,1002.0843,1.88387
37, 15/06/2024 16:09:36,60.059,60.06, Pila 4724 Norte[Pila 4724 Norte], AC mantencion 03-03-2016 .,105.41446,82.69346,2.88012,2.27813,1182.15066,2.28303,92.69945,2.89079,1159.78668,41.99444,40.6267,2.445,2.8078,3.45701,1.51422,3.75906,1.65007,14.37079,15.57894,2.41878,41.81317,2.45512,1.47198,3.61387,12.30155,1158.83,1021.3981,3.63162
38, 15/06/2024 16:10:36,60.062,60.06, Pila 4724 Norte[Pila 4724 Norte], AC mantencion 03-03-2016 .,102.2419,83.60653,2.87156,2.28453,1177.529,2.28301,92.85253,2.88879,1158.65587,41.99118,40.65489,2.46002,2.88653,3.45316,1.51255,3.73349,1.63425,14.34487,15.41381,2.77037,41.80611,2.28214,1.41965,3.23983,12.90845,1095.39,1039.6545,3.29143
39, 15/06/2024 16:11:36,60.059,60.06, Pila 4724 Norte[Pila 4724 Norte], AC mantencion 03-03-2016 .,104.04264,85.30249,2.85436,2.30892,1179.24262,2.27975,93.04234,2.89206,1159.04703,41.9925,40.72086,2.47638,2.98334,3.44132,1.50952,3.69619,1.60083,14.31812,15.11963,3.09321,42.0434,2.09084,1.35209,2.827,12.92681,1179.73,1059.3167,3.32256
40, 15/06/2024 16:12:36,60.061,60.06, Pila 4724 Norte[Pila 4724 Norte], AC mantencion 03-03-2016 .,96.26082,86.9234,2.82823,2.35182,1187.2647,2.28942,93.10158,2.88826,1160.83045,41.96924,40.80749,2.50972,3.08293,3.4455,1.50497,3.68421,1.56653,14.29824,14.85032,2.69722,40.79653,2.8615,1.27695,3.65399,13.29983,1251.41,1080.1736,4.17893
41, 15/06/2024 16:13:36,60.061,60.06, Pila 4724 Norte[Pila 4724 Norte], AC mantencion 03-03-2016 .,92.80091,88.97164,2.83086,2.26664,1189.65957,2.28313,93.09619,2.89168,1161.30149,41.96325,41.06346,2.51608,3.00451,3.43882,1.50619,3.58052,1.57966,14.2994,14.60773,3.09097,41.63604,1.95487,1.57257,3.07417,14.36296,1187.02,1099.9573,2.86304
42, 15/06/2024 16:14:36,60.058,60.06, Pila 4724 Norte[Pila 4724 Norte], AC mantencion 03-03-2016 .,89.92071,89.99055,2.8292,2.28119,1181.53961,2.27697,93.04085,2.89063,1160.79293,41.97192,41.17081,2.49843,2.99707,3.43997,1.51077,3.55774,1.5596,14.31076,14.47796,2.83246,42.47755,1.96902,1.78123,3.50728,14.97947,1131.12,1118.8093,1.45548
43, 15/06/2024 16:15:36,60.061,60.06, Pila 4724 Norte[Pila 4724 Norte], AC mantencion 03-03-2016 .,92.20556,90.83577,2.81133,2.33954,1173.25063,2.28187,93.02717,2.88734,1159.90234,41.97501,41.39051,2.49389,2.86419,3.44637,1.51033,3.58954,1.53429,14.31171,14.40477,2.70101,42.16307,2.586,1.4836,3.83659,14.3699,1105.84,1137.24,2.217
44, 15/06/2024 16:16:36,60.058,60.06, Pila 4724 Norte[Pila 4724 Norte], AC mantencion 03-03-2016 .,94.57673,90.95499,2.82997,2.31958,1165.08588,2.27526,93.0513,2.88874,1158.78633,41.9859,41.51386,2.4818,2.7551,3.44197,1.51278,3.56573,1.53723,14.313,14.44123,2.97944,42.67095,1.8968,1.66766,3.16322,14.3933,1088.85,1155.3875,1.7172
45, 15/06/2024 16:17:36,60.062,60.06, Pila 4724 Norte[Pila 4724 Norte], AC mantencion 03-03-2016 .,104.08952,92.34212,2.83667,2.30415,1161.18418,2.27528,93.21291,2.89058,1158.44047,41.98435,41.66844,2.49377,2.70136,3.43395,1.50924,3.51108,1.52381,14.28867,14.28229,3.01913,41.88146,2.27687,1.29635,2.95161,12.82517,1137.36,1174.3436,3.21183
46, 15/06/2024 16:18:36,60.058,60.06, Pila 4724 Norte[Pila 4724 Norte], AC mantencion 03-03-2016 .,93.52663,92.90922,2.81042,2.35696,1155.06827,2.2798,93.21779,2.89043,1158.25547,41.96482,41.6839,2.51281,2.71356,3.43432,1.50641,3.54283,1.50314,14.28085,14.18129,2.88123,40.76874,2.59311,1.33316,3.45704,13.80166,1146.89,1193.4585,3.67832
47, 15/06/2024 16:19:36,60.06,60.06, Pila 4724 Norte[Pila 4724 Norte], AC mantencion 03-03-2016 .,85.30076,92.68466,2.8346,2.33386,1153.51314,2.28372,93.08816,2.88987,1157.81106,41.95131,41.5763,2.51551,2.81206,3.44031,1.50645,3.50557,1.50205,14.29552,14.19461,2.8566,41.07509,2.53507,1.50872,3.82472,15.23551,1129.64,1212.2859,2.68901
48, 15/06/2024 16:20:36,60.061,60.06, Pila 4724 Norte[Pila 4724 Norte], AC mantencion 03-03-2016 .,95.17126,93.83916,2.83811,2.2862,1154.72224,2.28588,93.1207,2.88862,1158.18676,41.94862,41.624,2.52076,2.86809,3.44117,1.5054,3.44198,1.50555,14.28875,14.04164,2.81125,41.7836,2.42454,1.44101,3.49378,13.87295,1181.32,1231.9746,2.84291
49, 15/06/2024 16:21:36,60.059,60.06, Pila 4724 Norte[Pila 4724 Norte], AC mantencion 03-03-2016 .,90.93573,95.03552,2.8015,2.317,1147.54415,2.29414,93.08717,2.88413,1157.64165,41.95388,41.75371,2.51102,2.82689,3.45122,1.50436,3.4621,1.49422,14.29256,13.88512,2.61942,42.30066,2.86854,1.43535,4.11736,14.54487,1121.72,1250.6699,1.86531
50, 15/06/2024 16:22:36,60.059,60.06, Pila 4724 Norte[Pila 4724 Norte], AC mantencion 03-03-2016 .,79.69986,93.97841,2.82621,2.32611,1145.91655,2.29524,92.87298,2.88551,1157.02522,41.92347,41.66896,2.52693,2.85258,3.45569,1.50559,3.4708,1.4921,14.31582,14.02623,2.97248,39.84105,2.36591,1.58917,3.75983,15.89975,1115.56,1269.2625,3.61183
51, 15/06/2024 16:23:36,60.063,60.06, Pila 4724 Norte[Pila 4724 Norte], AC mantencion 03-03-2016 .,90.23602,94.0782,2.85018,2.33272,1148.29193,2.29133,92.83126,2.88917,1157.2439,41.93444,41.71335,2.51529,2.84139,3.45255,1.50679,3.44775,1.478,14.32834,14.03928,3.13364,42.64908,2.04969,1.58459,3.24793,15.14335,1171.46,1288.7868,1.75744
52, 15/06/2024 16:24:37,60.057,60.06, Pila 4724 Norte[Pila 4724 Norte], AC mantencion 03-03-2016 .,101.14497,93.85869,2.88488,2.322,1148.81651,2.29141,92.95082,2.88951,1157.38146,41.9666,41.86753,2.49448,2.67044,3.45042,1.50581,3.427,1.47588,14.32106,14.14421,2.91321,44.0931,2.29671,1.44106,3.3097,13.83994,1166.5,1308.2285,1.11768
53, 15/06/2024 16:25:37,60.063,60.06, Pila 4724 Norte[Pila 4724 Norte], AC mantencion 03-03-2016 .,100.09189,93.76739,2.91517,2.30898,1152.2911,2.28853,93.04926,2.89443,1157.27617,41.98015,41.94033,2.49341,2.61395,3.44142,1.50377,3.39902,1.47209,14.31347,14.20013,3.28886,42.89979,2.07248,1.36544,2.82985,13.79773,1150.09,1327.3967,2.42084
54, 15/06/2024 16:26:37,60.062,60.06, Pila 4724 Norte[Pila 4724 Norte], AC mantencion 03-03-2016 .,89.08393,92.8009,2.90646,2.30064,1152.13684,2.28417,92.99085,2.89512,1157.57111,41.96248,41.85176,2.50622,2.61621,3.43948,1.50579,3.43268,1.49206,14.31715,14.31359,2.94211,40.76308,2.01355,1.64294,3.30814,14.56662,1177.52,1347.0221,3.37515
55, 15/06/2024 16:27:37,60.056,60.06, Pila 4724 Norte[Pila 4724 Norte], AC mantencion 03-03-2016 .,78.77488,91.53523,2.87889,2.30411,1145.66417,2.29251,92.77126,2.88628,1157.65339,41.93552,41.80698,2.50654,2.49442,3.45846,1.50859,3.50752,1.52229,14.33628,14.48026,2.40593,39.96325,2.81962,1.70763,4.81486,15.69267,1163.37,1366.4117,2.527
56, 15/06/2024 16:28:37,60.061,60.06, Pila 4724 Norte[Pila 4724 Norte], AC mantencion 03-03-2016 .,82.30236,90.77935,2.8776,2.3132,1142.02769,2.28938,92.61276,2.88874,1157.33136,41.93126,41.80642,2.50046,2.4399,3.46003,1.51134,3.54213,1.53127,14.36096,14.59919,3.05685,41.61905,2.08872,1.71119,3.57421,16.15666,1134.05,1385.3126,2.05835
57, 15/06/2024 16:29:37,60.06,60.06, Pila 4724 Norte[Pila 4724 Norte], AC mantencion 03-03-2016 .,94.94502,91.09063,2.86543,2.34152,1138.31041,2.29005,92.64176,2.88544,1156.23675,41.93139,41.77068,2.50182,2.51516,3.46275,1.51209,3.55273,1.51727,14.35463,14.52776,2.6437,41.94124,2.33996,1.5701,3.67396,13.86371,1071.31,1403.1677,2.60684
58, 15/06/2024 16:30:37,60.061,60.06, Pila 4724 Norte[Pila 4724 Norte], AC mantencion 03-03-2016 .,89.46984,90.90329,2.8845,2.31575,1146.04174,2.2887,92.59575,2.88677,1157.1153,41.91913,41.69584,2.51145,2.58148,3.46146,1.51241,3.52157,1.52071,14.3584,14.54444,2.97905,41.07428,2.19692,1.53494,3.37214,14.61846,1217.85,1423.4651,3.17538
59, 15/06/2024 16:31:37,60.059,60.06, Pila 4724 Norte[Pila 4724 Norte], AC mantencion 03-03-2016 .,86.36686,90.33215,2.87973,2.35574,1156.43766,2.29132,92.49906,2.88691,1158.31671,41.93513,41.73062,2.4882,2.51389,3.4674,1.51328,3.56954,1.51525,14.37877,14.64282,2.89601,43.04333,2.46734,1.57328,3.88183,15.79807,1241,1444.1484,0.86387
60, 15/06/2024 16:32:37,60.058,60.06, Pila 4724 Norte[Pila 4724 Norte], AC mantencion 03-03-2016 .,80.32825,88.78425,2.90636,2.32649,1161.32682,2.28555,92.31039,2.89378,1159.01201,41.9238,41.67631,2.48866,2.46778,3.46367,1.51547,3.58463,1.54079,14.40855,14.89633,3.39799,41.11167,1.91099,1.67247,3.19607,16.54326,1208.85,1464.296,2.52153
61, 15/06/2024 16:33:37,60.062,60.06, Pila 4724 Norte[Pila 4724 Norte], AC mantencion 03-03-2016 .,68.51153,86.90825,2.95675,2.32557,1161.95733,2.28889,91.92976,2.90375,1158.97937,41.8974,41.61567,2.48338,2.36122,3.4667,1.51457,3.60079,1.54835,14.46439,15.22473,3.66278,39.77054,2.56521,1.44254,3.70043,18.83759,1156.5,1483.571,2.06527
62, 15/06/2024 16:34:37,60.059,60.06, Pila 4724 Norte[Pila 4724 Norte], AC mantencion 03-03-2016 .,68.49321,85.5543,3.02136,2.26496,1165.06401,2.27999,91.55166,2.91586,1159.21467,41.87184,41.53497,2.48152,2.33844,3.46211,1.51847,3.55354,1.56892,14.52266,15.47682,3.86938,39.8462,1.70379,1.8206,3.10191,19.04706,1177.01,1503.1878,2.3349
63, 15/06/2024 16:35:37,60.06,60.06, Pila 4724 Norte[Pila 4724 Norte], AC mantencion 03-03-2016 .,72.52353,84.03651,3.03641,2.21245,1162.45012,2.27123,91.27652,2.91758,1158.99967,41.83821,41.36086,2.49267,2.37194,3.46402,1.52518,3.56173,1.60986,14.55638,15.70303,3.03906,39.12147,1.7525,2.06362,3.61651,17.26225,1142.02,1522.2215,3.38773
64, 15/06/2024 16:36:37,60.061,60.06, Pila 4724 Norte[Pila 4724 Norte], AC mantencion 03-03-2016 .,69.42767,82.63822,3.05436,2.17401,1158.71485,2.27019,90.98151,2.91708,1157.8432,41.80885,41.16822,2.48923,2.39349,3.47288,1.52978,3.5673,1.64089,14.59313,15.90765,2.88062,39.10685,2.19712,1.94034,4.26315,17.8699,1058.01,1539.855,2.1768
