Index, Time, Period, Seconds since, Mound, Comment, "LSF"  [CurrentAnalysis.Dry basis], "LSF"  [Rolling.Analysis1.Dry basis], "SM"  [Rolling.Analysis1.Dry basis], "IM"  [Rolling.Analysis1.Dry basis], "Tph"  [Rolling.Analysis1.Dry basis], "IM"  [CurrentProduct.Dry basis], "LSF"  [CurrentProduct.Dry basis], "SM"  [CurrentProduct.Dry basis], "Tph"  [CurrentProduct.Dry basis], "CaO"  [CurrentProduct.Dry basis], "CaO"  [Rolling.Analysis1.Dry basis], "MgO"  [CurrentProduct.Dry basis], "MgO"  [Rolling.Analysis1.Dry basis], "Al2O3"  [CurrentProduct.Dry basis], "Fe2O3"  [CurrentProduct.Dry basis], "Al2O3"  [Rolling.Analysis1.Dry basis], "Fe2O3"  [Rolling.Analysis1.Dry basis], "SiO2"  [CurrentProduct.Dry basis], "SiO2"  [Rolling.Analysis1.Dry basis], "SM"  [CurrentAnalysis.Dry basis], "CaO"  [CurrentAnalysis.Dry basis], "IM"  [CurrentAnalysis.Dry basis], "Fe2O3"  [CurrentAnalysis.Dry basis], "Al2O3"  [CurrentAnalysis.Dry basis], "SiO2"  [CurrentAnalysis.Dry basis], "Tph"  [CurrentAnalysis.Dry basis], "Tons"  [CurrentProduct.Dry basis], "MgO"  [CurrentAnalysis.Dry basis]
1, 06/07/2024 10:00:53, 60.06, 0, Pila 5424 Sur[Pila 5424 Sur], AC mantencion 03-03-2016 ., 64.38802, 89.80292, 2.5418, 2.23626, 1145.13736, 2.43423, 64.38802, 2.88019, 1075.87, 37.39917, 40.95851, 3.7479, 3.04246, 4.52914, 1.86061, 3.87496, 1.73279, 18.40367, 14.25377, 2.88019, 37.39917, 2.43423, 1.86061, 4.52914, 18.40367, 1075.87, 17.9311, 3.7479
2, 06/07/2024 10:01:53, 66.068, 60.06, Pila 5424 Sur[Pila 5424 Sur], AC mantencion 03-03-2016 ., 72.82399, 88.31775, 2.5719, 2.22544, 1139.03645, 2.35048, 68.72029, 2.82164, 1065.61752, 38.13437, 40.80976, 3.4298, 3.0667, 4.36313, 1.85628, 3.87998, 1.74347, 17.54896, 14.46295, 2.76815, 38.77224, 2.27744, 1.85249, 4.21894, 16.80663, 1056.67, 38.4774, 3.15356
3, 06/07/2024 10:02:59, 60.059, 66.07, Pila 5424 Sur[Pila 5424 Sur], AC mantencion 03-03-2016 ., 59.40193, 86.09806, 2.56351, 2.25009, 1126.73889, 2.37553, 66.20223, 2.76041, 997.66023, 37.50667, 40.40091, 3.72637, 3.26374, 4.55555, 1.91769, 3.96429, 1.76184, 17.8688, 14.67901, 2.60615, 35.66614, 2.44035, 2.09684, 5.11701, 18.80037, 802.05, 51.8449, 4.59232
4, 06/07/2024 10:03:59, 60.061, 60.06, Pila 5424 Sur[Pila 5424 Sur], AC mantencion 03-03-2016 ., 74.69311, 84.5263, 2.60165, 2.22304, 1120.37501, 2.32735, 68.04356, 2.73864, 980.20336, 37.89196, 40.34887, 3.60301, 3.16395, 4.48289, 1.92617, 3.96674, 1.78437, 17.55213, 14.96239, 2.66258, 39.17726, 2.1693, 1.95438, 4.23964, 16.49209, 921.259, 67.1992, 3.1903
5, 06/07/2024 10:04:59, 60.059, 60.06, Pila 5424 Sur[Pila 5424 Sur], AC mantencion 03-03-2016 ., 100.21042, 84.34765, 2.62334, 2.22505, 1127.27967, 2.20873, 74.51152, 2.75071, 1049.73516, 39.17309, 40.43814, 3.19619, 3.04132, 4.1516, 1.87964, 3.95605, 1.77796, 16.5902, 15.04229, 2.79944, 43.06711, 1.80496, 1.73529, 3.13212, 13.62601, 1270.41, 88.3728, 1.94593
6, 06/07/2024 10:05:59, 60.058, 60.06, Pila 5424 Sur[Pila 5424 Sur], AC mantencion 03-03-2016 ., 86.31126, 83.86945, 2.64913, 2.17474, 1131.00928, 2.08855, 76.50702, 2.81116, 1069.04867, 39.62506, 40.52636, 3.01991, 2.88773, 3.94424, 1.88851, 3.9262, 1.80537, 16.39678, 15.1837, 3.14426, 41.65582, 1.56014, 1.92816, 3.0082, 15.5212, 1157.52, 107.6648, 2.22427
7, 06/07/2024 10:06:59, 60.063, 60.06, Pila 5424 Sur[Pila 5424 Sur], AC mantencion 03-03-2016 ., 87.31374, 83.17939, 2.71904, 2.09708, 1126.24168, 1.99559, 77.96583, 2.88512, 1069.18101, 39.93637, 40.44567, 2.94436, 2.95189, 3.75751, 1.8829, 3.81858, 1.8209, 16.27328, 15.33397, 3.45248, 41.76536, 1.43377, 1.84908, 2.65115, 15.53693, 1069.98, 125.4978, 2.49626
8, 06/07/2024 10:07:59, 60.059, 60.06, Pila 5424 Sur[Pila 5424 Sur], AC mantencion 03-03-2016 ., 88.87704, 82.86608, 2.73448, 2.09659, 1124.68616, 1.99421, 79.25292, 2.88125, 1075.66161, 40.0173, 40.37484, 3.01387, 2.98418, 3.70758, 1.85917, 3.80694, 1.81578, 16.0392, 15.3752, 2.85258, 40.5529, 1.98397, 1.70097, 3.37467, 14.4787, 1119.26, 144.1522, 3.47656
9, 06/07/2024 10:08:59, 60.06, 60.06, Pila 5424 Sur[Pila 5424 Sur], AC mantencion 03-03-2016 ., 89.87223, 83.31851, 2.72168, 2.09384, 1118.6287, 2.01704, 80.31035, 2.84691, 1072.43935, 40.15926, 40.4818, 2.9385, 2.89588, 3.72461, 1.84657, 3.81052, 1.81987, 15.86064, 15.3241, 2.56619, 41.32764, 2.2177, 1.7427, 3.86479, 14.38988, 1045.79, 161.5821, 2.31779
10, 06/07/2024 10:09:59, 60.061, 60.06, Pila 5424 Sur[Pila 5424 Sur], AC mantencion 03-03-2016 ., 85.78523, 82.84862, 2.7454, 2.08713, 1107.5268, 2.02188, 80.81073, 2.85742, 1069.28158, 40.03836, 40.31798, 3.1764, 3.04028, 3.68115, 1.82066, 3.78369, 1.81287, 15.72095, 15.36483, 2.96575, 38.9091, 2.07266, 1.58525, 3.28569, 14.44603, 1039.84, 178.9127, 5.31851
