Index, Time, Period, Seconds since, Mound, Comment, "LSF"  [CurrentAnalysis.Dry basis], "LSF"  [Rolling.Analysis1.Dry basis], "SM"  [Rolling.Analysis1.Dry basis], "IM"  [Rolling.Analysis1.Dry basis], "Tph"  [Rolling.Analysis1.Dry basis], "IM"  [CurrentProduct.Dry basis], "LSF"  [CurrentProduct.Dry basis], "SM"  [CurrentProduct.Dry basis], "Tph"  [CurrentProduct.Dry basis], "CaO"  [CurrentProduct.Dry basis], "CaO"  [Rolling.Analysis1.Dry basis], "MgO"  [CurrentProduct.Dry basis], "MgO"  [Rolling.Analysis1.Dry basis], "Al2O3"  [CurrentProduct.Dry basis], "Fe2O3"  [CurrentProduct.Dry basis], "Al2O3"  [Rolling.Analysis1.Dry basis], "Fe2O3"  [Rolling.Analysis1.Dry basis], "SiO2"  [CurrentProduct.Dry basis], "SiO2"  [Rolling.Analysis1.Dry basis], "SM"  [CurrentAnalysis.Dry basis], "CaO"  [CurrentAnalysis.Dry basis], "MgO"  [CurrentAnalysis.Dry basis], "IM"  [CurrentAnalysis.Dry basis], "Fe2O3"  [CurrentAnalysis.Dry basis], "Al2O3"  [CurrentAnalysis.Dry basis], "SiO2"  [CurrentAnalysis.Dry basis], "Tph"  [CurrentAnalysis.Dry basis]
1, 23/06/2023 07:26:40, 60.062, 0, Pila 4723 sur[Pila 4723 sur], AC mantencion 03-03-2016 ., 92.95699, 85.64529, 2.37039, 1.81875, 1065.91455, 1.89144, 92.95699, 2.01643, 957.703, 40.32777, 40.04053, 3.32414, 3.33147, 4.27225, 2.25872, 3.95404, 2.17404, 13.16922, 14.52596, 2.01643, 40.32777, 3.32414, 1.89144, 2.25872, 4.27225, 13.16922, 957.703
2, 23/06/2023 07:27:40, 60.059, 60.06, Pila 4723 sur[Pila 4723 sur], AC mantencion 03-03-2016 ., 81.04783, 85.58594, 2.35095, 1.82645, 1055.89465, 1.95607, 86.7238, 2.0411, 965.47457, 39.23485, 39.95611, 3.76502, 3.38396, 4.45765, 2.27888, 3.98249, 2.18046, 13.74995, 14.48883, 2.06405, 38.15459, 4.20063, 2.01882, 2.29877, 4.64081, 14.32367, 973.123
3, 23/06/2023 07:28:40, 60.061, 60.06, Pila 4723 sur[Pila 4723 sur], AC mantencion 03-03-2016 ., 87.31591, 85.8784, 2.34895, 1.80473, 1052.73692, 1.93323, 86.92302, 2.05322, 973.67163, 39.11476, 39.8836, 3.98242, 3.47515, 4.39489, 2.27334, 3.94862, 2.18793, 13.69131, 14.41443, 2.07745, 38.881, 4.40437, 1.88857, 2.26255, 4.273, 13.57726, 989.664
4, 23/06/2023 07:29:40, 60.061, 60.06, Pila 4723 sur[Pila 4723 sur], AC mantencion 03-03-2016 ., 83.95468, 85.77679, 2.32985, 1.79749, 1045.92501, 1.84494, 86.13918, 2.10107, 981.31025, 39.1833, 39.82096, 3.92115, 3.51531, 4.28972, 2.32513, 3.96974, 2.20849, 13.89827, 14.39433, 2.24458, 39.38234, 3.74311, 1.60938, 2.4756, 3.98418, 14.49949, 1003.54
5, 23/06/2023 07:30:40, 60.057, 60.06, Pila 4723 sur[Pila 4723 sur], AC mantencion 03-03-2016 ., 102.86451, 86.79713, 2.34762, 1.75296, 1048.08399, 1.73362, 89.63082, 2.17814, 1016.98421, 39.76726, 40.00846, 3.72363, 3.41939, 3.97145, 2.29085, 3.88195, 2.21451, 13.64017, 14.31217, 2.51811, 41.73093, 3.05501, 1.33124, 2.17437, 2.8946, 12.76424, 1139.8
6, 23/06/2023 07:31:40, 60.062, 60.06, Pila 4723 sur[Pila 4723 sur], AC mantencion 03-03-2016 ., 97.69356, 86.8054, 2.35596, 1.75318, 1045.73244, 1.76691, 90.97784, 2.18264, 1022.45371, 40.02437, 40.05297, 3.69977, 3.40569, 3.95694, 2.23947, 3.8741, 2.20976, 13.52453, 14.33333, 2.20535, 41.23344, 3.58569, 1.94818, 1.99524, 3.88709, 12.97259, 1048.86
7, 23/06/2023 07:32:41, 60.059, 60.06, Pila 4723 sur[Pila 4723 sur], AC mantencion 03-03-2016 ., 109.93871, 88.0877, 2.34438, 1.74825, 1045.80262, 1.76435, 93.64729, 2.16925, 1036.4404, 40.42952, 40.22336, 3.54311, 3.35146, 3.90173, 2.21142, 3.84664, 2.20028, 13.26095, 14.1763, 2.0905, 42.59145, 2.6998, 1.74945, 2.05982, 3.60356, 11.83929, 1113.24
8, 23/06/2023 07:33:41, 60.061, 60.06, Pila 4723 sur[Pila 4723 sur], AC mantencion 03-03-2016 ., 101.2096, 89.11164, 2.32061, 1.77473, 1040.03307, 1.79507, 94.52229, 2.14915, 1030.37947, 40.59977, 40.32236, 3.46047, 3.34654, 3.93626, 2.19282, 3.86574, 2.17821, 13.17231, 14.02566, 2.00519, 41.84581, 2.85559, 2.03681, 2.05663, 4.18895, 12.52354, 985.96
9, 23/06/2023 07:34:41, 60.059, 60.06, Pila 4723 sur[Pila 4723 sur], AC mantencion 03-03-2016 ., 139.74906, 91.36749, 2.31069, 1.78091, 1038.71656, 1.77458, 98.86286, 2.15869, 1043.28729, 41.0449, 40.45141, 3.41821, 3.42199, 3.77541, 2.1275, 3.80098, 2.13429, 12.74255, 13.71459, 2.25202, 44.05459, 3.12047, 1.58884, 1.67244, 2.65724, 9.75052, 1136.55
10, 23/06/2023 07:35:41, 60.059, 60.06, Pila 4723 sur[Pila 4723 sur], AC mantencion 03-03-2016 ., 123.83145, 94.86157, 2.28852, 1.78218, 1038.82123, 1.78357, 101.24946, 2.15532, 1052.21438, 41.41875, 40.86012, 3.24917, 3.32104, 3.73145, 2.09212, 3.72992, 2.09289, 12.55166, 13.32562, 2.12388, 44.47153, 1.86502, 1.87048, 1.80218, 3.37095, 10.98708, 1126.31
