Index, Time, Period, Seconds since, Mound, Comment, "LSF"  [CurrentAnalysis.Dry basis], "LSF"  [Rolling.Analysis1.Dry basis], "SM"  [Rolling.Analysis1.Dry basis], "IM"  [Rolling.Analysis1.Dry basis], "Tph"  [Rolling.Analysis1.Dry basis], "IM"  [CurrentProduct.Dry basis], "LSF"  [CurrentProduct.Dry basis], "SM"  [CurrentProduct.Dry basis], "Tph"  [CurrentProduct.Dry basis], "CaO"  [CurrentProduct.Dry basis], "CaO"  [Rolling.Analysis1.Dry basis], "MgO"  [CurrentProduct.Dry basis], "MgO"  [Rolling.Analysis1.Dry basis], "Al2O3"  [CurrentProduct.Dry basis], "Fe2O3"  [CurrentProduct.Dry basis], "Al2O3"  [Rolling.Analysis1.Dry basis], "Fe2O3"  [Rolling.Analysis1.Dry basis], "SiO2"  [CurrentProduct.Dry basis], "SiO2"  [Rolling.Analysis1.Dry basis], "SM"  [CurrentAnalysis.Dry basis], "CaO"  [CurrentAnalysis.Dry basis], "MgO"  [CurrentAnalysis.Dry basis], "IM"  [CurrentAnalysis.Dry basis], "Fe2O3"  [CurrentAnalysis.Dry basis], "Al2O3"  [CurrentAnalysis.Dry basis], "SiO2"  [CurrentAnalysis.Dry basis], "Tph"  [CurrentAnalysis.Dry basis]
1, 06/04/2023 16:14:18, 60.061, 0, Pila 2523 sur[Pila 2523 sur], AC mantencion 03-03-2016 ., 65.62404, 88.86312, 2.97712, 2.21492, 1183.44128, 2.23778, 65.62404, 2.97119, 1107.65, 36.34343, 40.41938, 4.67847, 3.53425, 4.10005, 1.8322, 3.35115, 1.51299, 17.62582, 14.48114, 2.97119, 36.34343, 4.67847, 2.23778, 1.8322, 4.10005, 17.62582, 1107.65
2, 06/04/2023 16:15:18, 60.059, 60.06, Pila 2523 sur[Pila 2523 sur], AC mantencion 03-03-2016 ., 80.95077, 86.55864, 2.9782, 2.20237, 1189.59654, 2.20976, 73.24473, 3.04369, 1168.64016, 37.8621, 40.21108, 4.35232, 3.52743, 3.73146, 1.68863, 3.41572, 1.55093, 16.49709, 14.79166, 3.12027, 39.19489, 4.06285, 2.18069, 1.56127, 3.40464, 15.49496, 1223.84
3, 06/04/2023 16:16:18, 60.059, 60.06, Pila 2523 sur[Pila 2523 sur], AC mantencion 03-03-2016 ., 87.01221, 84.76097, 2.97982, 2.20877, 1192.56721, 2.30426, 77.53116, 3.02304, 1174.76246, 38.40772, 39.99883, 4.32194, 3.55167, 3.64253, 1.58078, 3.47108, 1.5715, 15.79027, 15.026, 2.97817, 39.46278, 4.26256, 2.53007, 1.37133, 3.46957, 14.41703, 1186.79
4, 06/04/2023 16:17:18, 60.063, 60.06, Pila 2523 sur[Pila 2523 sur], AC mantencion 03-03-2016 ., 90.08486, 83.73674, 3.03366, 2.14728, 1190.95946, 2.08623, 80.53038, 3.19315, 1170.34719, 39.22906, 39.85867, 3.96272, 3.63488, 3.30978, 1.58649, 3.4164, 1.59104, 15.63451, 15.19087, 3.86685, 41.65685, 2.89305, 1.44683, 1.60286, 2.31907, 15.16551, 1156.92
5, 06/04/2023 16:18:18, 60.058, 60.06, Pila 2523 sur[Pila 2523 sur], AC mantencion 03-03-2016 ., 93.31355, 83.6134, 3.1064, 2.08692, 1192.77448, 1.96829, 83.01765, 3.29046, 1171.05017, 40.09086, 39.99765, 3.39515, 3.50632, 3.13494, 1.59273, 3.33187, 1.59655, 15.55623, 15.30966, 3.75543, 43.5041, 1.14656, 1.50996, 1.61742, 2.44224, 15.2458, 1173.85
6, 06/04/2023 16:19:18, 60.061, 60.06, Pila 2523 sur[Pila 2523 sur], AC mantencion 03-03-2016 ., 86.9155, 83.97236, 3.16307, 2.05611, 1194.54113, 1.9417, 83.65281, 3.33989, 1166.02377, 40.36391, 40.19211, 3.21695, 3.36816, 3.07675, 1.58456, 3.26486, 1.58788, 15.56828, 15.34958, 3.61619, 41.75889, 2.30619, 1.80146, 1.54281, 2.77931, 15.62963, 1140.24
7, 06/04/2023 16:20:18, 66.066, 60.06, Pila 2523 sur[Pila 2523 sur], AC mantencion 03-03-2016 ., 89.24144, 83.98595, 3.17872, 2.07145, 1184.67938, 1.98121, 84.5078, 3.30474, 1154.88911, 40.68665, 40.30401, 3.00568, 3.2884, 3.11987, 1.57473, 3.26657, 1.57695, 15.51443, 15.39622, 3.12134, 42.44767, 1.85259, 2.20583, 1.52106, 3.35519, 15.22041, 1093.91
8, 06/04/2023 16:21:25, 60.06, 66.07, Pila 2523 sur[Pila 2523 sur], AC mantencion 03-03-2016 ., 84.20903, 84.0693, 3.14972, 2.08911, 1176.82512, 2.00541, 84.47368, 3.29283, 1143.48002, 40.75955, 40.45497, 2.92451, 3.0995, 3.14923, 1.57037, 3.31141, 1.58508, 15.54084, 15.42258, 3.20296, 41.33346, 2.2826, 2.20159, 1.53577, 3.38114, 15.7487, 1054.01
9, 06/04/2023 16:22:25, 60.061, 60.06, Pila 2523 sur[Pila 2523 sur], AC mantencion 03-03-2016 ., 81.79591, 83.64483, 3.15544, 2.10921, 1171.65711, 2.06172, 84.18903, 3.28105, 1136.76471, 40.73396, 40.48026, 2.94997, 3.06756, 3.19615, 1.55024, 3.3348, 1.58106, 15.57315, 15.51167, 3.18464, 40.51307, 3.16961, 2.61615, 1.3765, 3.60112, 15.85193, 1078.75
10, 06/04/2023 16:23:25, 60.061, 60.06, Pila 2523 sur[Pila 2523 sur], AC mantencion 03-03-2016 ., 84.36392, 84.02306, 3.15735, 2.09061, 1162.63454, 2.01358, 84.20494, 3.31417, 1129.71512, 40.6841, 40.48532, 2.9864, 3.0867, 3.1392, 1.55902, 3.30926, 1.58291, 15.5707, 15.44634, 3.68042, 40.19282, 3.34498, 1.56714, 1.64544, 2.57864, 15.54638, 1060.6
