Index, Time, Period, Seconds since, Mound, Comment, "LSF"  [CurrentAnalysis.Dry basis], "LSF"  [Rolling.Analysis1.Dry basis], "SM"  [Rolling.Analysis1.Dry basis], "IM"  [Rolling.Analysis1.Dry basis], "Tph"  [Rolling.Analysis1.Dry basis], "IM"  [CurrentProduct.Dry basis], "LSF"  [CurrentProduct.Dry basis], "SM"  [CurrentProduct.Dry basis], "Tph"  [CurrentProduct.Dry basis], "CaO"  [CurrentProduct.Dry basis], "CaO"  [Rolling.Analysis1.Dry basis], "MgO"  [CurrentProduct.Dry basis], "MgO"  [Rolling.Analysis1.Dry basis], "Al2O3"  [CurrentProduct.Dry basis], "Fe2O3"  [CurrentProduct.Dry basis], "Al2O3"  [Rolling.Analysis1.Dry basis], "Fe2O3"  [Rolling.Analysis1.Dry basis], "SiO2"  [CurrentProduct.Dry basis], "SiO2"  [Rolling.Analysis1.Dry basis], "SM"  [CurrentAnalysis.Dry basis], "CaO"  [CurrentAnalysis.Dry basis], "IM"  [CurrentAnalysis.Dry basis], "Fe2O3"  [CurrentAnalysis.Dry basis], "Al2O3"  [CurrentAnalysis.Dry basis], "SiO2"  [CurrentAnalysis.Dry basis], "Tph"  [CurrentAnalysis.Dry basis], "Tons"  [CurrentProduct.Dry basis]
1, 29/10/2023 08:00:24, 60.061, 0, Pila 7923 sur[Pila 7923 sur], AC mantencion 03-03-2016 ., 90.44492, 98.73829, 2.76181, 2.42126, 1116.87587, 2.39411, 98.65492, 2.77364, 1113.15823, 41.5825, 41.62801, 3.32427, 3.28051, 3.38236, 1.41279, 3.40677, 1.40702, 13.29998, 13.29478, 2.69257, 40.9511, 2.3661, 1.57105, 3.71728, 14.23922, 1143.82, 314.442
2, 29/10/2023 08:01:24, 60.061, 60.06, Pila 7923 sur[Pila 7923 sur], AC mantencion 03-03-2016 ., 102.3484, 98.80584, 2.74319, 2.41392, 1119.58713, 2.39299, 98.87246, 2.76088, 1117.27978, 41.68743, 41.75227, 3.22451, 3.13018, 3.39678, 1.41947, 3.43214, 1.42181, 13.29713, 13.31528, 2.57034, 43.37093, 2.37638, 1.52685, 3.62837, 13.25066, 1183.01, 334.1588
3, 29/10/2023 08:02:24, 60.058, 60.06, Pila 7923 sur[Pila 7923 sur], AC mantencion 03-03-2016 ., 105.49682, 98.66094, 2.70749, 2.42297, 1122.3569, 2.40528, 99.22004, 2.73184, 1119.27659, 41.76229, 41.74031, 3.16144, 3.1347, 3.4277, 1.42508, 3.47975, 1.43615, 13.257, 13.30972, 2.28632, 43.0698, 2.60555, 1.523, 3.96824, 12.55472, 1153.97, 353.3916
4, 29/10/2023 08:03:24, 60.061, 60.06, Pila 7923 sur[Pila 7923 sur], AC mantencion 03-03-2016 ., 96.51556, 98.37639, 2.66285, 2.45394, 1128.06058, 2.39313, 99.08372, 2.72434, 1119.75337, 41.71847, 41.61842, 3.17442, 3.19212, 3.43223, 1.43421, 3.54338, 1.44396, 13.25786, 13.28055, 2.58985, 40.88419, 2.18884, 1.60717, 3.51784, 13.27303, 1128.71, 372.2034
5, 29/10/2023 08:04:24, 60.06, 60.06, Pila 7923 sur[Pila 7923 sur], AC mantencion 03-03-2016 ., 97.77557, 97.92656, 2.71069, 2.36404, 1139.6017, 2.38035, 99.01539, 2.72237, 1124.90151, 41.71505, 41.60271, 3.16759, 3.1936, 3.43132, 1.44152, 3.4665, 1.46634, 13.26569, 13.37143, 2.68705, 41.65209, 2.16691, 1.57578, 3.41458, 13.40937, 1219.2, 392.5235
6, 29/10/2023 08:05:24, 60.059, 60.06, Pila 7923 sur[Pila 7923 sur], AC mantencion 03-03-2016 ., 87.71548, 96.39778, 2.69639, 2.38693, 1145.27691, 2.3727, 98.43631, 2.72547, 1129.05477, 41.57062, 41.39661, 3.26698, 3.25196, 3.43298, 1.44686, 3.53002, 1.4789, 13.29986, 13.50601, 2.78387, 38.76543, 2.23466, 1.55065, 3.46519, 13.96345, 1209.9, 412.6886
7, 29/10/2023 08:06:24, 60.061, 60.06, Pila 7923 sur[Pila 7923 sur], AC mantencion 03-03-2016 ., 88.90176, 94.80591, 2.71594, 2.32916, 1148.93877, 2.33186, 97.96865, 2.73528, 1131.51264, 41.55974, 41.2515, 3.22396, 3.23983, 3.42055, 1.46688, 3.52929, 1.51527, 13.36848, 13.70073, 2.9377, 41.31292, 1.66588, 1.89334, 3.15408, 14.82779, 1182.96, 432.4046
8, 29/10/2023 08:07:24, 60.06, 60.06, Pila 7923 sur[Pila 7923 sur], AC mantencion 03-03-2016 ., 96.04837, 94.44109, 2.76637, 2.25794, 1150.76332, 2.31547, 97.88747, 2.742, 1131.94417, 41.52243, 41.18944, 3.25943, 3.31532, 3.40599, 1.47097, 3.44932, 1.52764, 13.37262, 13.76812, 2.90208, 40.67778, 1.9677, 1.56354, 3.07657, 13.46596, 1141.75, 451.4338
9, 29/10/2023 08:08:24, 60.061, 60.06, Pila 7923 sur[Pila 7923 sur], AC mantencion 03-03-2016 ., 100.22674, 94.50216, 2.73298, 2.26409, 1153.98162, 2.30504, 97.98678, 2.73251, 1135.46096, 41.55543, 41.20542, 3.2201, 3.25516, 3.41122, 1.4799, 3.4884, 1.54075, 13.36502, 13.74458, 2.53309, 42.29466, 2.10023, 1.68009, 3.52857, 13.194, 1213.93, 471.6659
10, 29/10/2023 08:09:24, 60.059, 60.06, Pila 7923 sur[Pila 7923 sur], AC mantencion 03-03-2016 ., 106.30369, 95.5762, 2.69909, 2.25951, 1160.81308, 2.31423, 98.30735, 2.71711, 1138.1188, 41.59184, 41.3637, 3.20439, 3.1693, 3.42402, 1.47955, 3.49868, 1.54842, 13.32354, 13.62261, 2.37671, 42.44632, 2.53126, 1.47141, 3.72454, 12.34926, 1200.76, 491.6785
11, 29/10/2023 08:10:24, 66.064, 60.06, Pila 7923 sur[Pila 7923 sur], AC mantencion 03-03-2016 ., 93.8097, 95.84181, 2.7113, 2.21404, 1166.5086, 2.3027, 98.10365, 2.71917, 1139.74872, 41.54506, 41.35304, 3.23725, 3.20539, 3.42003, 1.48523, 3.45341, 1.55978, 13.33825, 13.59225, 2.76323, 40.53801, 2.0743, 1.60741, 3.33425, 13.65492, 1174.83, 514.5225
12, 29/10/2023 08:11:30, 60.062, 66.06, Pila 7923 sur[Pila 7923 sur], AC mantencion 03-03-2016 ., 91.31661, 96.05744, 2.70415, 2.20753, 1169.43415, 2.29143, 97.84696, 2.7262, 1139.93724, 41.53123, 41.40277, 3.24073, 3.1828, 3.4152, 1.49042, 3.45481, 1.56501, 13.37371, 13.57434, 2.91612, 41.15606, 2.01354, 1.63107, 3.28422, 14.33359, 1145.02, 533.6062
13, 29/10/2023 08:12:30, 60.059, 60.06, Pila 7923 sur[Pila 7923 sur], AC mantencion 03-03-2016 ., 103.39385, 96.87606, 2.69379, 2.16188, 1181.69487, 2.26886, 98.04988, 2.72756, 1145.76661, 41.50968, 41.38566, 3.28127, 3.26686, 3.39504, 1.49636, 3.41428, 1.57931, 13.3416, 13.45172, 2.7637, 40.97649, 1.76514, 1.64238, 2.89903, 12.55109, 1290.4, 555.1129
14, 29/10/2023 08:13:30, 60.062, 60.06, Pila 7923 sur[Pila 7923 sur], AC mantencion 03-03-2016 ., 97.16891, 96.81704, 2.68375, 2.17662, 1179.61362, 2.27143, 98.02041, 2.72789, 1145.25475, 41.53755, 41.49598, 3.24705, 3.13498, 3.3991, 1.49646, 3.44383, 1.58219, 13.35457, 13.48859, 2.73738, 42.36299, 2.34772, 1.49925, 3.51982, 13.73906, 1130.17, 573.9491
15, 29/10/2023 08:14:30, 60.059, 60.06, Pila 7923 sur[Pila 7923 sur], AC mantencion 03-03-2016 ., 99.05129, 96.90343, 2.68629, 2.14607, 1177.21677, 2.26312, 98.05201, 2.73166, 1144.29672, 41.51601, 41.40876, 3.27033, 3.21558, 3.38847, 1.49726, 3.41601, 1.59175, 13.34614, 13.4523, 2.85552, 40.85269, 2.01183, 1.52164, 3.06128, 13.08664, 1114.7, 592.5274
16, 29/10/2023 08:15:30, 60.059, 60.06, Pila 7923 sur[Pila 7923 sur], AC mantencion 03-03-2016 ., 101.55859, 97.65655, 2.69724, 2.12795, 1182.55139, 2.25702, 98.16762, 2.73585, 1146.95159, 41.54852, 41.51223, 3.25009, 3.1716, 3.37987, 1.49749, 3.37721, 1.58707, 13.34373, 13.38989, 2.86392, 42.4906, 2.081, 1.50433, 3.13051, 13.27382, 1224.06, 612.9283
17, 29/10/2023 08:16:30, 60.06, 60.06, Pila 7923 sur[Pila 7923 sur], AC mantencion 03-03-2016 ., 89.76356, 96.83356, 2.70615, 2.12692, 1177.4367, 2.26048, 97.90839, 2.73474, 1145.59274, 41.53254, 41.35724, 3.24271, 3.26323, 3.39025, 1.49979, 3.38285, 1.59049, 13.37301, 13.45859, 2.70031, 40.98297, 2.37174, 1.57753, 3.74148, 14.36294, 1100.17, 631.2645
18, 29/10/2023 08:17:31, 60.06, 60.06, Pila 7923 sur[Pila 7923 sur], AC mantencion 03-03-2016 ., 88.65571, 95.76546, 2.72246, 2.14906, 1173.14128, 2.28203, 97.62949, 2.72751, 1143.82443, 41.52924, 41.24934, 3.2248, 3.30074, 3.4171, 1.49739, 3.40435, 1.58411, 13.40433, 13.58089, 2.51076, 41.40673, 3.09289, 1.41218, 4.36771, 14.51189, 1081.92, 649.2966
19, 29/10/2023 08:18:31, 60.06, 60.06, Pila 7923 sur[Pila 7923 sur], AC mantencion 03-03-2016 ., 87.58642, 95.17386, 2.73769, 2.16518, 1172.35689, 2.28707, 97.32909, 2.73033, 1143.04195, 41.49933, 41.2221, 3.2317, 3.30405, 3.42426, 1.49723, 3.41416, 1.57684, 13.43726, 13.66384, 2.82459, 40.44356, 2.46519, 1.49124, 3.67619, 14.59586, 1115.72, 667.8919
20, 29/10/2023 08:19:31, 60.062, 60.06, Pila 7923 sur[Pila 7923 sur], AC mantencion 03-03-2016 ., 110.85694, 96.0061, 2.73137, 2.16985, 1176.17426, 2.2856, 97.70739, 2.72628, 1146.96717, 41.51892, 41.25857, 3.24977, 3.35878, 3.41645, 1.49477, 3.3967, 1.56541, 13.38933, 13.55333, 2.5919, 42.11274, 2.23772, 1.41813, 3.17338, 11.90071, 1270.75, 689.0711
21, 29/10/2023 08:20:31, 60.059, 60.06, Pila 7923 sur[Pila 7923 sur], AC mantencion 03-03-2016 ., 111.4494, 97.50619, 2.7239, 2.16969, 1172.35617, 2.28451, 98.04674, 2.72481, 1147.12622, 41.54394, 41.50654, 3.24608, 3.21685, 3.40781, 1.4917, 3.37261, 1.55442, 13.35026, 13.42074, 2.66802, 42.42156, 2.24269, 1.38308, 3.10182, 11.96584, 1152.83, 708.2849
22, 29/10/2023 08:21:31, 60.061, 60.06, Pila 7923 sur[Pila 7923 sur], AC mantencion 03-03-2016 ., 95.29421, 97.98823, 2.69189, 2.22796, 1166.8874, 2.28867, 97.97657, 2.71758, 1145.8341, 41.5436, 41.51986, 3.23503, 3.25132, 3.42004, 1.49434, 3.4193, 1.53472, 13.35521, 13.3357, 2.46423, 41.52287, 2.44139, 1.59751, 3.90013, 13.54743, 1095.72, 726.5469
23, 29/10/2023 08:22:31, 60.059, 60.06, Pila 7923 sur[Pila 7923 sur], AC mantencion 03-03-2016 ., 92.98516, 97.7602, 2.6952, 2.20994, 1171.22334, 2.27251, 97.83713, 2.72331, 1147.47497, 41.53578, 41.55615, 3.23064, 3.18655, 3.41085, 1.50092, 3.41829, 1.54678, 13.37629, 13.38188, 2.93631, 41.24844, 1.76728, 1.7405, 3.07595, 14.1426, 1206.75, 746.6594
24, 29/10/2023 08:23:31, 60.06, 60.06, Pila 7923 sur[Pila 7923 sur], AC mantencion 03-03-2016 ., 99.65446, 97.71542, 2.71184, 2.22466, 1168.67313, 2.27353, 97.88245, 2.72453, 1148.23003, 41.51831, 41.45885, 3.25376, 3.30766, 3.40694, 1.49853, 3.40009, 1.52837, 13.3651, 13.36522, 2.77283, 40.85633, 2.31475, 1.40805, 3.25928, 12.94171, 1176.97, 766.2756
