Index, Time, Period, Seconds since, Mound, Comment, "LSF"  [CurrentAnalysis.Dry basis], "LSF"  [Rolling.Analysis1.Dry basis], "SM"  [Rolling.Analysis1.Dry basis], "IM"  [Rolling.Analysis1.Dry basis], "Tph"  [Rolling.Analysis1.Dry basis], "IM"  [CurrentProduct.Dry basis], "LSF"  [CurrentProduct.Dry basis], "SM"  [CurrentProduct.Dry basis], "Tph"  [CurrentProduct.Dry basis], "CaO"  [CurrentProduct.Dry basis], "CaO"  [Rolling.Analysis1.Dry basis], "MgO"  [CurrentProduct.Dry basis], "MgO"  [Rolling.Analysis1.Dry basis], "Al2O3"  [CurrentProduct.Dry basis], "Fe2O3"  [CurrentProduct.Dry basis], "Al2O3"  [Rolling.Analysis1.Dry basis], "Fe2O3"  [Rolling.Analysis1.Dry basis], "SiO2"  [CurrentProduct.Dry basis], "SiO2"  [Rolling.Analysis1.Dry basis], "SM"  [CurrentAnalysis.Dry basis], "CaO"  [CurrentAnalysis.Dry basis], "IM"  [CurrentAnalysis.Dry basis], "Fe2O3"  [CurrentAnalysis.Dry basis], "Al2O3"  [CurrentAnalysis.Dry basis], "SiO2"  [CurrentAnalysis.Dry basis], "Tph"  [CurrentAnalysis.Dry basis], "Tons"  [CurrentProduct.Dry basis], "MgO"  [CurrentAnalysis.Dry basis]
1, 10/04/2024 15:27:18, 60.06, 0, Pila 2724 Norte[Pila 2724 Norte], AC mantencion 03-03-2016 ., 162.31005, 85.63994, 2.55177, 2.1175, 1077.17225, 11.02379, 162.31005, 2.22258, 879.999, 44.33578, 40.17082, 3.50861, 3.33157, 3.40307, 0.3087, 3.90689, 1.84505, 8.24972, 14.67758, 2.22258, 44.33578, 11.02379, 0.3087, 3.40307, 8.24972, 879.999, 14.6666, 3.50861
2, 10/04/2024 15:29:18, 60.062, 120.12, Pila 2724 Norte[Pila 2724 Norte], AC mantencion 03-03-2016 ., 179.92538, 93.40696, 2.56241, 2.23188, 1062.86874, 5.28756, 181.67195, 2.43992, 1002.41434, 46.40699, 41.03785, 2.45705, 3.23161, 2.70978, 0.51248, 3.70422, 1.65969, 7.86205, 13.74453, 3.31604, 47.05785, 2.62121, 0.69995, 1.83472, 8.40506, 1101.59, 49.7079, 2.08327
3, 10/04/2024 15:30:19, 60.058, 60.06, Pila 2724 Norte[Pila 2724 Norte], AC mantencion 03-03-2016 ., 81.87554, 93.16993, 2.54809, 2.3464, 1084.1452, 4.10602, 137.74272, 2.37806, 1093.39136, 44.66343, 41.1046, 2.60052, 3.18525, 3.37113, 0.82102, 3.79269, 1.61638, 9.96916, 13.78281, 2.30359, 40.2533, 3.16416, 1.57361, 4.97916, 15.09491, 1301.82, 71.4049, 2.94338
4, 10/04/2024 15:31:19, 60.059, 60.06, Pila 2724 Norte[Pila 2724 Norte], AC mantencion 03-03-2016 ., 82.65361, 92.71596, 2.56625, 2.38176, 1093.7309, 3.23002, 120.75729, 2.52836, 1140.15017, 43.80578, 41.16547, 2.66067, 3.147, 3.40542, 1.0543, 3.8094, 1.5994, 11.27579, 13.8803, 2.92941, 40.8375, 1.90172, 1.85084, 3.51978, 15.73272, 1294.86, 92.986, 2.86406
5, 10/04/2024 15:32:19, 60.064, 60.06, Pila 2724 Norte[Pila 2724 Norte], AC mantencion 03-03-2016 ., 92.24017, 93.5761, 2.61369, 2.35137, 1108.68445, 2.91603, 114.4463, 2.60472, 1166.34129, 43.51244, 41.31083, 2.56518, 3.09562, 3.39549, 1.16442, 3.71382, 1.57943, 11.87729, 13.83494, 2.90676, 42.19874, 2.02723, 1.65274, 3.35049, 14.54318, 1280.46, 114.327, 2.14072
6, 10/04/2024 15:33:19, 60.058, 60.07, Pila 2724 Norte[Pila 2724 Norte], AC mantencion 03-03-2016 ., 94.95159, 94.16844, 2.64692, 2.34204, 1125.10561, 2.75901, 111.00288, 2.63643, 1188.49181, 43.08665, 41.34325, 2.79343, 3.16012, 3.38317, 1.22623, 3.64847, 1.55781, 12.15236, 13.78062, 2.79301, 40.84087, 2.13778, 1.55215, 3.31816, 13.60285, 1304.93, 136.0759, 3.99711
7, 10/04/2024 15:34:19, 60.06, 60.06, Pila 2724 Norte[Pila 2724 Norte], AC mantencion 03-03-2016 ., 97.62267, 95.06574, 2.65509, 2.31882, 1139.70777, 2.66168, 109.08966, 2.60052, 1197.43236, 42.9462, 41.48151, 2.72355, 3.06805, 3.44084, 1.29273, 3.60597, 1.55509, 12.30976, 13.70311, 2.40265, 41.99612, 2.20451, 1.73398, 3.82256, 13.3504, 1255.57, 157.002, 2.25827
8, 10/04/2024 15:35:19, 60.061, 60.06, Pila 2724 Norte[Pila 2724 Norte], AC mantencion 03-03-2016 ., 79.89414, 94.34063, 2.64536, 2.33692, 1145.41298, 2.60238, 105.25594, 2.5917, 1195.89059, 42.53226, 41.3797, 2.83928, 3.08899, 3.52142, 1.35316, 3.64463, 1.55958, 12.63343, 13.76701, 2.53473, 39.08805, 2.26141, 1.84863, 4.1805, 15.28221, 1183.62, 176.729, 3.78806
9, 10/04/2024 15:36:19, 60.059, 60.06, Pila 2724 Norte[Pila 2724 Norte], AC mantencion 03-03-2016 ., 83.18529, 94.07752, 2.61297, 2.36686, 1156.93974, 2.54285, 102.5079, 2.56858, 1201.02463, 42.51381, 41.4624, 2.63383, 2.98439, 3.62027, 1.42371, 3.71541, 1.56977, 12.95584, 13.81002, 2.41603, 42.29424, 2.19454, 2.04599, 4.49001, 15.79118, 1244.76, 197.475, 0.81268
10, 10/04/2024 15:37:19, 60.06, 60.06, Pila 2724 Norte[Pila 2724 Norte], AC mantencion 03-03-2016 ., 95.08376, 94.71759, 2.58795, 2.42239, 1162.38369, 2.52641, 101.81064, 2.54952, 1197.52193, 42.4766, 41.62806, 2.58485, 2.85328, 3.65926, 1.4484, 3.76089, 1.55255, 13.02207, 13.75095, 2.37772, 42.08983, 2.38489, 1.70258, 4.06046, 13.70287, 1161.8, 216.8383, 2.08025
