Index, Time, Period, Seconds since, Mound, Comment, "LSF"  [CurrentAnalysis.Dry basis], "LSF"  [Rolling.Analysis1.Dry basis], "SM"  [Rolling.Analysis1.Dry basis], "IM"  [Rolling.Analysis1.Dry basis], "Tph"  [Rolling.Analysis1.Dry basis], "IM"  [CurrentProduct.Dry basis], "LSF"  [CurrentProduct.Dry basis], "Tph"  [CurrentProduct.Dry basis], "SM"  [CurrentProduct.Dry basis], "CaO"  [CurrentProduct.Dry basis], "CaO"  [Rolling.Analysis1.Dry basis], "MgO"  [CurrentProduct.Dry basis], "MgO"  [Rolling.Analysis1.Dry basis], "Al2O3"  [CurrentProduct.Dry basis], "Fe2O3"  [CurrentProduct.Dry basis], "Al2O3"  [Rolling.Analysis1.Dry basis], "Fe2O3"  [Rolling.Analysis1.Dry basis], "SiO2"  [CurrentProduct.Dry basis], "SiO2"  [Rolling.Analysis1.Dry basis], "SM"  [CurrentAnalysis.Dry basis], "CaO"  [CurrentAnalysis.Dry basis], "MgO"  [CurrentAnalysis.Dry basis], "IM"  [CurrentAnalysis.Dry basis], "Fe2O3"  [CurrentAnalysis.Dry basis], "Al2O3"  [CurrentAnalysis.Dry basis], "SiO2"  [CurrentAnalysis.Dry basis], "Tph"  [CurrentAnalysis.Dry basis], "Tons"  [CurrentProduct.Dry basis]
11, 30/10/2024 08:45:00, 60.059, 60.07, Pila 8924 norte[Pila 8924 norte], AC mantencion 03-03-2016 ., 87.32198, 89.04347, 2.8373, 2.40187, 1203.41446, 2.31941, 87.79452, 1232.94857, 2.93298, 41.70431, 41.6683, 2.48167, 2.58785, 3.59503, 1.54997, 3.6839, 1.53377, 15.0902, 14.80411, 3.26577, 42.18412, 1.99717, 2.38411, 1.40399, 3.34728, 15.51654, 1207.25, 225.1599
12, 30/10/2024 08:46:00, 60.057, 60.06, Pila 8924 norte[Pila 8924 norte], AC mantencion 03-03-2016 ., 87.96653, 88.55924, 2.91783, 2.35523, 1208.60326, 2.26878, 87.80842, 1229.10209, 3.01418, 41.65881, 41.63708, 2.5905, 2.63593, 3.48175, 1.53463, 3.59045, 1.52446, 15.12031, 14.92444, 4.32202, 41.13708, 3.80778, 1.62412, 1.36249, 2.21286, 15.45274, 1185.26, 244.9143
13, 30/10/2024 08:47:00, 60.073, 60.06, Pila 8924 norte[Pila 8924 norte], AC mantencion 03-03-2016 ., 97.81217, 89.14438, 2.9756, 2.30538, 1214.04364, 2.28762, 88.49838, 1225.5775, 3.02623, 41.67203, 41.67875, 2.6521, 2.66818, 3.45178, 1.5089, 3.48713, 1.51261, 15.01215, 14.87721, 3.19793, 41.81451, 3.40015, 2.58182, 1.19517, 3.08571, 13.68993, 1181.75, 264.6102
14, 30/10/2024 08:48:00, 60.048, 60.07, Pila 8924 norte[Pila 8924 norte], AC mantencion 03-03-2016 ., 85.49085, 88.64655, 2.98184, 2.3501, 1210.42059, 2.34066, 88.30742, 1217.25951, 3.00171, 41.53936, 41.57565, 2.73983, 2.72341, 3.49651, 1.49381, 3.51093, 1.49395, 14.97951, 14.92375, 2.67609, 39.61343, 4.01318, 3.25191, 1.27484, 4.14565, 14.50569, 1096.86, 282.8912
15, 30/10/2024 08:49:00, 60.062, 60.05, Pila 8924 norte[Pila 8924 norte], AC mantencion 03-03-2016 ., 85.52146, 88.12171, 3.00824, 2.36318, 1216.46, 2.36318, 88.12171, 1216.46, 3.00824, 41.45055, 41.45055, 2.80782, 2.80782, 3.49921, 1.48072, 3.49921, 1.48072, 14.98082, 14.98082, 3.10245, 40.20621, 3.75921, 2.726, 1.29749, 3.53695, 14.99859, 1205.2, 302.9779
16, 30/10/2024 08:50:00, 60.06, 60.06, Pila 8924 norte[Pila 8924 norte], AC mantencion 03-03-2016 ., 88.40784, 89.32614, 3.03014, 2.35732, 1221.47923, 2.35429, 88.13906, 1210.67217, 3.02486, 41.59158, 41.68377, 2.67247, 2.71117, 3.48945, 1.48217, 3.44661, 1.46209, 15.03844, 14.87405, 3.30484, 43.8975, 0.45849, 2.21128, 1.50579, 3.32972, 15.98056, 1116.43, 321.5851
17, 30/10/2024 08:51:00, 60.059, 60.06, Pila 8924 norte[Pila 8924 norte], AC mantencion 03-03-2016 ., 79.65325, 89.13088, 3.11848, 2.27978, 1222.33125, 2.30984, 87.61191, 1209.01375, 3.06542, 41.54181, 41.71645, 2.67327, 2.68348, 3.44578, 1.49178, 3.3367, 1.46361, 15.13572, 14.96963, 3.81858, 40.72743, 2.68642, 1.65635, 1.64905, 2.7314, 16.72713, 1181.94, 341.2841
18, 30/10/2024 08:52:00, 60.061, 60.06, Pila 8924 norte[Pila 8924 norte], AC mantencion 03-03-2016 ., 83.0458, 89.22229, 3.15436, 2.27475, 1221.31681, 2.31563, 87.34365, 1211.51198, 3.06787, 41.4878, 41.5964, 2.68321, 2.79708, 3.45192, 1.4907, 3.28765, 1.44528, 15.16332, 14.92937, 3.1075, 40.5919, 2.84701, 2.41241, 1.47279, 3.55297, 15.61754, 1252.36, 362.1568
19, 30/10/2024 08:53:00, 60.059, 60.06, Pila 8924 norte[Pila 8924 norte], AC mantencion 03-03-2016 ., 91.51269, 90.06819, 3.11658, 2.32975, 1222.35031, 2.33377, 87.56898, 1214.70649, 3.05416, 41.54222, 41.79309, 2.64241, 2.66024, 3.46919, 1.48652, 3.3308, 1.42968, 15.13555, 14.83642, 2.83054, 42.47281, 1.94472, 2.66059, 1.41493, 3.76455, 14.66074, 1269.39, 383.3133
20, 30/10/2024 08:54:00, 60.058, 60.06, Pila 8924 norte[Pila 8924 norte], AC mantencion 03-03-2016 ., 82.85049, 89.77987, 3.10211, 2.36712, 1222.08318, 2.35764, 87.32525, 1215.68793, 3.03717, 41.4859, 41.6785, 2.65308, 2.71548, 3.50173, 1.48527, 3.36157, 1.42011, 15.14638, 14.83331, 2.75213, 40.41595, 2.85407, 2.81608, 1.46143, 4.1155, 15.34842, 1233.98, 403.8796
21, 30/10/2024 08:55:01, 60.062, 60.06, Pila 8924 norte[Pila 8924 norte], AC mantencion 03-03-2016 ., 74.74636, 88.43919, 3.13569, 2.39225, 1218.78109, 2.35641, 86.67554, 1214.9277, 3.07213, 41.36076, 41.48651, 2.73578, 2.79759, 3.48104, 1.47726, 3.37435, 1.41054, 15.23257, 15.00395, 3.8713, 38.84593, 4.39685, 2.32859, 1.31642, 3.06541, 16.96338, 1199.57, 423.8724
22, 30/10/2024 08:56:01, 60.058, 60.06, Pila 8924 norte[Pila 8924 norte], AC mantencion 03-03-2016 ., 78.51567, 87.31906, 3.16161, 2.42936, 1206.46692, 2.36574, 86.32459, 1209.16941, 3.09092, 41.30668, 41.26527, 2.77061, 2.93855, 3.47558, 1.46913, 3.38912, 1.39507, 15.28368, 15.12574, 3.57006, 40.0211, 3.59836, 2.62255, 1.2757, 3.34558, 16.49826, 1072.64, 441.7497
23, 30/10/2024 08:57:01, 60.062, 60.06, Pila 8924 norte[Pila 8924 norte], AC mantencion 03-03-2016 ., 80.10303, 85.92334, 3.21062, 2.48237, 1202.14016, 2.38958, 86.0298, 1210.47603, 3.10245, 41.29733, 41.14067, 2.75608, 2.93702, 3.48503, 1.45843, 3.40714, 1.37254, 15.33686, 15.34575, 3.35244, 41.09378, 2.44277, 3.00437, 1.22779, 3.68872, 16.48229, 1238.44, 462.3904
24, 30/10/2024 08:58:01, 60.06, 60.06, Pila 8924 norte[Pila 8924 norte], AC mantencion 03-03-2016 ., 78.81266, 84.40317, 3.2267, 2.51131, 1192.38038, 2.41003, 85.71808, 1208.99909, 3.09846, 41.27624, 41.02078, 2.7422, 2.89322, 3.50839, 1.45575, 3.45393, 1.37535, 15.38119, 15.58263, 3.01209, 40.76859, 2.41065, 2.92157, 1.39162, 4.06572, 16.43799, 1174.1, 481.9588
25, 30/10/2024 08:59:01, 60.058, 60.06, Pila 8924 norte[Pila 8924 norte], AC mantencion 03-03-2016 ., 85.46176, 84.27272, 3.23123, 2.51346, 1190.04519, 2.42558, 85.70806, 1208.60101, 3.09158, 41.24622, 40.96273, 2.76768, 2.93217, 3.51959, 1.45103, 3.45084, 1.37294, 15.36707, 15.58677, 2.9305, 40.51976, 3.38411, 2.83525, 1.33687, 3.79037, 15.0254, 1199, 501.9422
26, 30/10/2024 09:00:01, 60.057, 60.06, Pila 8924 norte[Pila 8924 norte], AC mantencion 03-03-2016 ., 80.41346, 83.80004, 3.22197, 2.54491, 1188.94609, 2.44078, 85.49608, 1207.93368, 3.09323, 41.25474, 40.91376, 2.73587, 2.92867, 3.53354, 1.44771, 3.48691, 1.37015, 15.40814, 15.64926, 3.13323, 41.46336, 1.91799, 2.85676, 1.36206, 3.89107, 16.45925, 1191.06, 521.7932
27, 30/10/2024 09:01:01, 60.064, 60.06, Pila 8924 norte[Pila 8924 norte], AC mantencion 03-03-2016 ., 84.80709, 83.59249, 3.18152, 2.58887, 1185.47392, 2.43477, 85.47202, 1205.23796, 3.10486, 41.24095, 40.89427, 2.74302, 2.86954, 3.51909, 1.44535, 3.55006, 1.37128, 15.41386, 15.65735, 3.46021, 40.85995, 2.94041, 2.26077, 1.38012, 3.12013, 15.5718, 1130.59, 540.6364
28, 30/10/2024 09:02:01, 60.061, 60.06, Pila 8924 norte[Pila 8924 norte], AC mantencion 03-03-2016 ., 89.72141, 83.16483, 3.18783, 2.61452, 1189.95606, 2.45202, 85.62614, 1206.74577, 3.11132, 41.27104, 40.91172, 2.73838, 2.81561, 3.5157, 1.4338, 3.5729, 1.36656, 15.3995, 15.74616, 3.2928, 42.04455, 2.61838, 3.01836, 1.13575, 3.42809, 15.0278, 1246, 561.403
29, 30/10/2024 09:03:01, 60.059, 60.06, Pila 8924 norte[Pila 8924 norte], AC mantencion 03-03-2016 ., 91.60574, 83.5556, 3.19965, 2.58699, 1195.04024, 2.4616, 85.82087, 1205.85744, 3.10241, 41.30883, 41.08898, 2.71437, 2.69011, 3.52377, 1.4315, 3.54972, 1.37214, 15.3733, 15.74823, 2.85683, 42.38657, 2.0297, 2.74852, 1.3658, 3.75392, 14.62616, 1180.51, 581.0781
30, 30/10/2024 09:04:01, 60.059, 60.06, Pila 8924 norte[Pila 8924 norte], AC mantencion 03-03-2016 ., 102.33411, 84.58682, 3.18863, 2.55682, 1197.07952, 2.45573, 86.33599, 1206.83904, 3.09698, 41.41344, 41.37528, 2.66174, 2.51292, 3.5148, 1.43126, 3.53065, 1.38087, 15.31785, 15.66102, 2.93637, 44.33346, 1.19031, 2.29091, 1.42458, 3.26358, 13.76617, 1234.56, 601.6541
31, 30/10/2024 09:05:01, 60.063, 60.06, Pila 8924 norte[Pila 8924 norte], AC mantencion 03-03-2016 ., 95.19448, 85.04174, 3.19451, 2.55452, 1204.50383, 2.44706, 86.62084, 1207.69196, 3.10591, 41.51122, 41.42466, 2.58507, 2.49122, 3.49903, 1.42989, 3.50929, 1.37376, 15.30879, 15.59895, 3.39779, 44.37102, 0.3426, 2.18584, 1.38976, 3.03779, 15.04392, 1232.67, 622.1986
32, 30/10/2024 09:06:01, 60.06, 60.06, Pila 8924 norte[Pila 8924 norte], AC mantencion 03-03-2016 ., 95.60115, 86.07221, 3.19218, 2.5847, 1205.77034, 2.43168, 86.8846, 1207.49392, 3.12411, 41.5326, 41.52204, 2.60126, 2.51941, 3.46589, 1.42531, 3.48873, 1.34976, 15.28065, 15.44532, 3.85341, 42.16451, 3.09237, 1.91128, 1.28522, 2.45642, 14.41809, 1201.34, 642.221
33, 30/10/2024 09:07:01, 60.056, 60.06, Pila 8924 norte[Pila 8924 norte], AC mantencion 03-03-2016 ., 96.57752, 86.94078, 3.17678, 2.61504, 1202.00742, 2.44319, 87.16019, 1207.20556, 3.11659, 41.58639, 41.70545, 2.5715, 2.43657, 3.47147, 1.42087, 3.49507, 1.33653, 15.24739, 15.34894, 2.87707, 43.31027, 1.61738, 2.85452, 1.27875, 3.65021, 14.18095, 1197.93, 662.1865
34, 30/10/2024 09:08:01, 60.064, 60.06, Pila 8924 norte[Pila 8924 norte], AC mantencion 03-03-2016 ., 106.38589, 87.83395, 3.18534, 2.59976, 1202.64608, 2.44329, 87.68556, 1209.40981, 3.11063, 41.66185, 41.81464, 2.53434, 2.39631, 3.46289, 1.41731, 3.45484, 1.32891, 15.18047, 15.23784, 2.91103, 43.98695, 1.38807, 2.44652, 1.30724, 3.19818, 13.11538, 1277.94, 683.4855
35, 30/10/2024 09:09:01, 60.058, 60.06, Pila 8924 norte[Pila 8924 norte], AC mantencion 03-03-2016 ., 97.65293, 88.80485, 3.24232, 2.53153, 1201.37089, 2.42699, 87.95472, 1209.58744, 3.12149, 41.7042, 41.99761, 2.52036, 2.34193, 3.4386, 1.41681, 3.35371, 1.32478, 15.15609, 15.16912, 3.56248, 43.12014, 2.05217, 1.87471, 1.40014, 2.62485, 14.33896, 1215.58, 703.7452
36, 30/10/2024 09:10:01, 60.06, 60.06, Pila 8924 norte[Pila 8924 norte], AC mantencion 03-03-2016 ., 87.35271, 89.7609, 3.21048, 2.54345, 1195.60342, 2.42879, 87.93934, 1206.94551, 3.12746, 41.70412, 42.19158, 2.51038, 2.19037, 3.43402, 1.41388, 3.36726, 1.3239, 15.16163, 15.06089, 3.37177, 41.69933, 2.12679, 2.50391, 1.30127, 3.25825, 15.37363, 1106.09, 722.18
37, 30/10/2024 09:11:01, 66.067, 60.06, Pila 8924 norte[Pila 8924 norte], AC mantencion 03-03-2016 ., 99.51946, 91.18283, 3.19441, 2.58278, 1203.24149, 2.44793, 88.2717, 1206.75397, 3.13164, 41.71971, 42.31846, 2.53237, 2.18688, 3.42579, 1.39946, 3.35359, 1.29844, 15.11098, 14.86048, 3.27983, 42.17109, 3.19602, 3.29799, 0.96279, 3.17528, 13.57217, 1200.83, 745.5294
38, 30/10/2024 09:12:08, 60.059, 66.07, Pila 8924 norte[Pila 8924 norte], AC mantencion 03-03-2016 ., 105.49879, 92.89892, 3.22027, 2.51572, 1203.34853, 2.43617, 88.68069, 1207.64989, 3.14698, 41.74287, 42.41642, 2.55585, 2.25276, 3.39243, 1.39252, 3.2522, 1.29275, 15.05813, 14.636, 3.91743, 42.52344, 3.37756, 1.93339, 1.14811, 2.21975, 13.19338, 1239.97, 766.1956
39, 30/10/2024 09:13:08, 60.061, 60.06, Pila 8924 norte[Pila 8924 norte], AC mantencion 03-03-2016 ., 93.76652, 93.97547, 3.1777, 2.56334, 1200.69533, 2.46479, 88.79623, 1205.79329, 3.12757, 41.74565, 42.48608, 2.55975, 2.27145, 3.41817, 1.3868, 3.27554, 1.27784, 15.02786, 14.46929, 2.45358, 41.85892, 2.71865, 3.8748, 1.15316, 4.46828, 13.79268, 1130.28, 785.0336
40, 30/10/2024 09:14:08, 60.059, 60.06, Pila 8924 norte[Pila 8924 norte], AC mantencion 03-03-2016 ., 102.02878, 95.04907, 3.24204, 2.53139, 1197.80185, 2.46205, 89.08454, 1204.54167, 3.14448, 41.76739, 42.62333, 2.57251, 2.25112, 3.39141, 1.37747, 3.18027, 1.25633, 14.99567, 14.38363, 4.11852, 42.61212, 3.08017, 2.31132, 1.00485, 2.32254, 13.70394, 1153.43, 804.2574
41, 30/10/2024 09:15:08, 60.06, 60.06, Pila 8924 norte[Pila 8924 norte], AC mantencion 03-03-2016 ., 87.70947, 95.64536, 3.27659, 2.5103, 1193.37312, 2.46402, 89.05236, 1202.60573, 3.15533, 41.78142, 42.68141, 2.55483, 2.24424, 3.38408, 1.3734, 3.12758, 1.2459, 15.01139, 14.3301, 3.67693, 42.38503, 1.79398, 2.56112, 1.19807, 3.06839, 15.68746, 1119.13, 822.9095
42, 30/10/2024 09:16:08, 60.06, 60.06, Pila 8924 norte[Pila 8924 norte], AC mantencion 03-03-2016 ., 82.26269, 95.5284, 3.26478, 2.54439, 1188.2628, 2.47033, 88.90569, 1199.18592, 3.15784, 41.76398, 42.69565, 2.5617, 2.23757, 3.38823, 1.37157, 3.15423, 1.23968, 15.0307, 14.34515, 3.27557, 40.9239, 2.8915, 2.79452, 1.28384, 3.58771, 15.95708, 1036.24, 840.1802
43, 30/10/2024 09:17:08, 60.059, 60.06, Pila 8924 norte[Pila 8924 norte], AC mantencion 03-03-2016 ., 95.79309, 95.97048, 3.25099, 2.5407, 1183.10797, 2.48015, 89.05494, 1198.54406, 3.1564, 41.79087, 42.75758, 2.54238, 2.17683, 3.38984, 1.36679, 3.15499, 1.24178, 15.0138, 14.29386, 3.09242, 42.94971, 1.71011, 2.98027, 1.16062, 3.45896, 14.28569, 1170.91, 859.6954
44, 30/10/2024 09:18:08, 60.061, 60.06, Pila 8924 norte[Pila 8924 norte], AC mantencion 03-03-2016 ., 85.20283, 95.51012, 3.26319, 2.55039, 1180.17663, 2.48907, 88.96713, 1197.1611, 3.15302, 41.81138, 42.78166, 2.51827, 2.13861, 3.40147, 1.36657, 3.1646, 1.24083, 15.03373, 14.37573, 3.014, 42.74889, 1.41289, 2.90095, 1.35625, 3.93442, 15.94604, 1134.27, 878.5998
45, 30/10/2024 09:19:08, 60.06, 60.06, Pila 8924 norte[Pila 8924 norte], AC mantencion 03-03-2016 ., 99.79389, 95.32373, 3.26424, 2.56146, 1178.06426, 2.48749, 89.18523, 1197.32864, 3.14829, 41.80319, 42.58266, 2.54705, 2.31676, 3.39646, 1.36541, 3.15882, 1.23321, 14.99178, 14.33665, 2.93278, 41.43807, 3.78309, 2.41733, 1.3155, 3.18001, 13.18434, 1204.66, 898.6775
46, 30/10/2024 09:20:08, 60.059, 60.06, Pila 8924 norte[Pila 8924 norte], AC mantencion 03-03-2016 ., 93.00432, 95.18329, 3.24382, 2.58841, 1171.24012, 2.48828, 89.26128, 1195.95919, 3.14728, 41.8065, 42.41952, 2.55061, 2.47857, 3.39511, 1.36444, 3.17812, 1.22783, 14.97964, 14.29209, 3.09825, 41.96162, 2.71957, 2.52696, 1.31814, 3.33088, 14.40382, 1130.65, 917.5216
47, 30/10/2024 09:21:08, 60.062, 60.06, Pila 8924 norte[Pila 8924 norte], AC mantencion 03-03-2016 ., 92.69409, 95.0001, 3.21182, 2.65112, 1164.16901, 2.4937, 89.32542, 1193.90549, 3.15002, 41.78824, 42.33978, 2.58173, 2.53923, 3.39058, 1.35966, 3.22713, 1.21727, 14.96334, 14.27461, 3.30021, 40.86716, 4.11852, 2.81942, 1.12268, 3.1653, 14.15122, 1090.2, 935.6915
48, 30/10/2024 09:22:08, 60.058, 60.06, Pila 8924 norte[Pila 8924 norte], AC mantencion 03-03-2016 ., 95.04927, 94.89641, 3.18453, 2.6088, 1165.08512, 2.48979, 89.44334, 1194.2643, 3.13635, 41.83506, 42.38911, 2.5369, 2.45942, 3.40166, 1.36624, 3.24539, 1.24402, 14.95382, 14.29666, 2.59049, 44.02973, 0.42609, 2.34032, 1.67593, 3.92222, 14.50196, 1210.9, 955.8731
49, 30/10/2024 09:23:08, 60.061, 60.06, Pila 8924 norte[Pila 8924 norte], AC mantencion 03-03-2016 ., 79.31396, 93.00098, 3.14992, 2.602, 1158.40722, 2.48756, 89.2301, 1194.13596, 3.12195, 41.78123, 42.05736, 2.5615, 2.62454, 3.41861, 1.37428, 3.31563, 1.27426, 14.96318, 14.45778, 2.56209, 39.13015, 3.76765, 2.40324, 1.7683, 4.24964, 15.4185, 1187.94, 975.6721
50, 30/10/2024 09:24:08, 60.059, 60.06, Pila 8924 norte[Pila 8924 norte], AC mantencion 03-03-2016 ., 72.1506, 91.13942, 3.09748, 2.61234, 1151.67995, 2.47833, 88.86681, 1192.66712, 3.11458, 41.74381, 41.83885, 2.5576, 2.6474, 3.43325, 1.38531, 3.4203, 1.30929, 15.00778, 14.6498, 2.80685, 39.6842, 2.34442, 2.13187, 1.97994, 4.22097, 17.40507, 1115.59, 994.2652
51, 30/10/2024 09:25:08, 60.06, 60.06, Pila 8924 norte[Pila 8924 norte], AC mantencion 03-03-2016 ., 84.13038, 90.92445, 3.05997, 2.59252, 1152.10661, 2.47393, 88.77898, 1191.20902, 3.10822, 41.71749, 41.75004, 2.57211, 2.72482, 3.43907, 1.39013, 3.45152, 1.33134, 15.01021, 14.6354, 2.80206, 40.29568, 3.35532, 2.27452, 1.65019, 3.75338, 15.1411, 1113.06, 1012.8162
52, 30/10/2024 09:26:08, 60.061, 60.06, Pila 8924 norte[Pila 8924 norte], AC mantencion 03-03-2016 ., 87.60676, 90.0382, 3.06222, 2.46825, 1150.61933, 2.45356, 88.75632, 1191.14749, 3.11232, 41.71366, 41.69787, 2.57484, 2.68493, 3.42771, 1.39703, 3.43266, 1.39073, 15.01614, 14.77029, 3.33277, 41.51739, 2.71441, 1.626, 1.75042, 2.84618, 15.31941, 1188, 1032.6161
53, 30/10/2024 09:27:08, 60.059, 60.06, Pila 8924 norte[Pila 8924 norte], AC mantencion 03-03-2016 ., 87.08455, 88.84218, 2.98207, 2.52065, 1148.95648, 2.45944, 88.72444, 1191.66697, 3.10074, 41.69406, 41.56345, 2.58405, 2.65948, 3.44107, 1.39912, 3.5712, 1.41678, 15.00817, 14.87448, 2.59319, 40.69076, 3.05473, 2.73842, 1.50603, 4.12413, 14.60007, 1218.09, 1052.9177
54, 30/10/2024 09:28:09, 60.06, 60.06, Pila 8924 norte[Pila 8924 norte], AC mantencion 03-03-2016 ., 95.85156, 89.00467, 2.97672, 2.4291, 1158.05902, 2.45486, 88.85194, 1192.95406, 3.08593, 41.67699, 41.49032, 2.60691, 2.7351, 3.44767, 1.40442, 3.52787, 1.45234, 14.97321, 14.82464, 2.43079, 40.82374, 3.74392, 2.26367, 1.66797, 3.77574, 13.23251, 1257.61, 1073.8778
