Index, Time, Period, Seconds since, Mound, Comment," ""LSF""  [CurrentAnalysis.Dry basis]"," ""LSF""  [Rolling.Analysis1.Dry basis]"," ""SM""  [Rolling.Analysis1.Dry basis]"," ""IM""  [Rolling.Analysis1.Dry basis]"," ""Tph""  [Rolling.Analysis1.Dry basis]"," ""IM""  [CurrentProduct.Dry basis]"," ""LSF""  [CurrentProduct.Dry basis]"," ""SM""  [CurrentProduct.Dry basis]"," ""Tph""  [CurrentProduct.Dry basis]"," ""CaO""  [CurrentProduct.Dry basis]"," ""CaO""  [Rolling.Analysis1.Dry basis]"," ""MgO""  [CurrentProduct.Dry basis]"," ""MgO""  [Rolling.Analysis1.Dry basis]"," ""Al2O3""  [CurrentProduct.Dry basis]"," ""Fe2O3""  [CurrentProduct.Dry basis]"," ""Al2O3""  [Rolling.Analysis1.Dry basis]"," ""Fe2O3""  [Rolling.Analysis1.Dry basis]"," ""SiO2""  [CurrentProduct.Dry basis]"," ""SiO2""  [Rolling.Analysis1.Dry basis]"," ""SM""  [CurrentAnalysis.Dry basis]"," ""CaO""  [CurrentAnalysis.Dry basis]"," ""IM""  [CurrentAnalysis.Dry basis]"," ""Fe2O3""  [CurrentAnalysis.Dry basis]"," ""Al2O3""  [CurrentAnalysis.Dry basis]"," ""SiO2""  [CurrentAnalysis.Dry basis]"," ""Tph""  [CurrentAnalysis.Dry basis]"," ""Tons""  [CurrentProduct.Dry basis]"," ""MgO""  [CurrentAnalysis.Dry basis]"
198, 19/04/2024 19:45:00,60.062,60.06, Pila 3024 sur[Pila 3024 sur], AC mantencion 03-03-2016 .,63.35532,89.2548,2.95827,2.27483,1131.51437,2.26696,91.34441,2.90339,1148.37914,41.50899,40.91698,2.8585,3.24182,3.44723,1.52064,3.42364,1.50501,14.42363,14.58026,3.37064,36.46197,2.42887,1.60413,3.89623,18.53976,1059.86,4304.8688,4.82841
199, 19/04/2024 19:46:00,60.056,60.06, Pila 3024 sur[Pila 3024 sur], AC mantencion 03-03-2016 .,65.95273,88.15032,2.99813,2.28699,1135.45461,2.26575,91.20196,2.90776,1148.4742,41.4964,40.81305,2.85831,3.24133,3.44641,1.52109,3.42207,1.49632,14.44428,14.74597,3.92439,38.57897,2.00598,1.62271,3.25512,19.14253,1169.47,4324.3599,2.81181
200, 19/04/2024 19:47:00,60.063,60.06, Pila 3024 sur[Pila 3024 sur], AC mantencion 03-03-2016 .,82.55877,88.06333,3.00749,2.28896,1132.87618,2.26306,91.16117,2.91009,1148.39716,41.4939,40.83246,2.85802,3.2331,3.44409,1.52187,3.41842,1.49344,14.45137,14.77239,3.48551,40.91966,1.71098,1.70168,2.91155,16.07949,1130.72,4343.2052,2.79289
201, 19/04/2024 19:48:00,60.061,60.06, Pila 3024 sur[Pila 3024 sur], AC mantencion 03-03-2016 .,69.83011,86.45776,3.00619,2.2914,1124.35944,2.26361,91.05516,2.91057,1148.2382,41.47923,40.71292,2.86338,3.20175,3.44662,1.52262,3.47414,1.51616,14.4633,15.00177,3.0101,37.95486,2.38076,1.70102,4.04972,17.31029,1110.95,4361.721,4.14279
202, 19/04/2024 19:49:00,60.057,60.06, Pila 3024 sur[Pila 3024 sur], AC mantencion 03-03-2016 .,71.49339,85.05504,2.99835,2.25178,1113.65092,2.26124,90.96352,2.91125,1147.8515,41.469,40.55091,2.86522,3.20189,3.44746,1.52459,3.50756,1.55768,14.47486,15.18738,3.06133,38.86236,1.80944,2.02323,3.66093,17.40106,1051.62,4379.2481,3.33043
203, 19/04/2024 19:50:00,60.063,60.06, Pila 3024 sur[Pila 3024 sur], AC mantencion 03-03-2016 .,66.18451,83.34705,3.02332,2.20201,1104.30469,2.25861,90.84502,2.9122,1147.27837,41.46128,40.35687,2.86271,3.24521,3.44912,1.5271,3.51258,1.59517,14.49179,15.44235,3.12416,39.33397,1.76527,2.20746,3.89677,19.07062,996.095,4395.8497,2.17918
204, 19/04/2024 20:02:13,60.058,732.74, Pila 3024 sur[Pila 3024 sur], AC mantencion 03-03-2016 .,54.07604,80.122,3.0442,2.18348,1106.96372,2.25837,90.63105,2.91365,1147.16253,41.44017,40.00158,2.86381,3.25761,3.45387,1.52936,3.59044,1.64437,14.51942,15.93582,3.18136,36.03051,2.21569,2.08809,4.62655,21.3617,1119.88,4414.5143,3.1295
205, 19/04/2024 20:03:13,60.062,60.06, Pila 3024 sur[Pila 3024 sur], AC mantencion 03-03-2016 .,60.76319,77.45669,3.04307,2.11911,1097.89652,2.25724,90.47772,2.91382,1146.80005,41.42801,39.68362,2.86058,3.21558,3.45802,1.53197,3.65218,1.72345,14.53994,16.35839,2.94642,38.05968,2.05005,2.21863,4.54829,19.93821,1055.87,4432.1121,1.99317
206, 19/04/2024 20:04:13,60.058,60.06, Pila 3024 sur[Pila 3024 sur], AC mantencion 03-03-2016 .,67.61121,75.01893,3.03561,2.12533,1103.36849,2.25576,90.35368,2.91525,1146.99754,41.41655,39.4639,2.86118,3.10888,3.45963,1.53369,3.7616,1.76989,14.55678,16.79148,3.2,38.75287,1.98491,1.92747,3.82586,18.41067,1191.09,4451.9636,2.99738
207, 19/04/2024 20:05:13,60.062,60.06, Pila 3024 sur[Pila 3024 sur], AC mantencion 03-03-2016 .,75.31303,73.31048,3.08347,2.10305,1113.66355,2.25578,90.27689,2.91566,1147.35523,41.40803,39.30497,2.86214,3.07479,3.46144,1.53448,3.7682,1.79178,14.56639,17.14402,2.99682,39.48972,2.26063,1.70919,3.86383,16.70136,1225.33,4472.3858,3.07396
208, 19/04/2024 20:06:13,60.059,60.06, Pila 3024 sur[Pila 3024 sur], AC mantencion 03-03-2016 .,75.97888,71.85753,3.15538,2.04412,1131.62073,2.25402,90.20264,2.91823,1147.9378,41.39518,39.04565,2.86982,3.19022,3.45971,1.53491,3.70773,1.81385,14.57542,17.42267,3.49734,38.66238,1.90055,1.62593,3.09016,16.49373,1270.94,4493.5682,4.50106
209, 19/04/2024 20:07:13,60.059,60.06, Pila 3024 sur[Pila 3024 sur], AC mantencion 03-03-2016 .,85.01505,71.71366,3.15367,2.07915,1142.44042,2.25322,90.17859,2.9202,1148.22973,41.39059,38.86063,2.87372,3.37029,3.45781,1.53461,3.7192,1.78881,14.57884,17.37044,3.40449,40.37089,2.06759,1.46873,3.03674,15.33883,1213.11,4513.7868,3.74053
210, 19/04/2024 20:08:13,66.069,60.06, Pila 3024 sur[Pila 3024 sur], AC mantencion 03-03-2016 .,86.63061,71.66435,3.21962,2.0467,1138.21904,2.25205,90.16134,2.92148,1148.05954,41.38657,38.91777,2.87681,3.35719,3.45626,1.53471,3.64049,1.77871,14.58101,17.44774,3.20646,40.54679,2.01185,1.55679,3.13202,15.03447,1112.55,4535.4197,3.52154
211, 19/04/2024 20:09:19,60.059,66.07, Pila 3024 sur[Pila 3024 sur], AC mantencion 03-03-2016 .,84.35199,71.92886,3.24091,2.04915,1139.39517,2.25155,90.13387,2.92245,1148.3777,41.38747,39.12106,2.87259,3.19488,3.45613,1.535,3.62585,1.76944,14.58636,17.48568,3.14165,41.5842,2.14348,1.59898,3.42737,15.791,1219.38,4555.7428,1.91947
212, 19/04/2024 20:10:19,60.06,60.06, Pila 3024 sur[Pila 3024 sur], AC mantencion 03-03-2016 .,78.71608,72.21429,3.26016,2.04089,1151.16153,2.25024,90.07499,2.92519,1148.89682,41.38438,39.17833,2.87207,3.19588,3.45466,1.53524,3.59297,1.7605,14.59642,17.45316,3.55417,40.71245,1.97438,1.5875,3.13434,16.78223,1261.39,4576.7659,2.75854
213, 19/04/2024 20:11:19,62.599,60.06, Pila 3024 sur[Pila 3024 sur], AC mantencion 03-03-2016 .,88.55978,73.7623,3.24394,2.02349,1158.318,2.24963,90.06843,2.92595,1149.00943,41.38441,39.49376,2.87175,3.07031,3.45384,1.53529,3.55217,1.75546,14.59795,17.21762,3.10952,41.3908,2.10698,1.54824,3.26211,14.95788,1175.32,4596.3545,2.79734
214, 19/04/2024 20:12:22,57.52,62.6, Pila 3024 sur[Pila 3024 sur], AC mantencion 03-03-2016 .,88.7757,75.20619,3.17762,2.05697,1156.86848,2.25105,90.06309,2.92563,1149.00367,41.38075,39.62258,2.87404,3.11096,3.45472,1.53472,3.57945,1.74016,14.59724,16.90372,2.84946,40.50409,2.62521,1.39649,3.66607,14.42554,1147.62,4615.4815,3.42125
215, 19/04/2024 20:13:19,60.061,57.52, Pila 3024 sur[Pila 3024 sur], AC mantencion 03-03-2016 .,98.36042,76.00787,3.18337,2.06854,1155.9166,2.2496,90.09486,2.92795,1148.86914,41.38646,39.74537,2.87195,3.08255,3.45089,1.534,3.55318,1.71772,14.5955,16.77923,3.66724,42.79214,1.84476,1.35795,2.50509,14.1667,1115.47,4634.0727,2.35591
216, 19/04/2024 20:14:19,60.06,60.06, Pila 3024 sur[Pila 3024 sur], AC mantencion 03-03-2016 .,113.38348,78.30018,3.16946,2.07675,1159.18921,2.25091,90.17555,2.92721,1148.92471,41.38973,40.02692,2.87673,3.0786,3.44944,1.53246,3.49162,1.68129,14.58308,16.39532,2.72805,42.11672,2.65211,1.17266,3.11001,11.68334,1162.22,4653.443,3.98782
217, 19/04/2024 20:15:19,60.059,60.06, Pila 3024 sur[Pila 3024 sur], AC mantencion 03-03-2016 .,111.11558,80.42979,3.15742,2.10257,1165.28545,2.25069,90.24879,2.92687,1148.9463,41.39444,40.26501,2.87823,3.0743,3.44729,1.53166,3.44433,1.63816,14.57273,16.04757,2.83127,42.49938,2.18989,1.34099,2.93663,12.11109,1154.17,4672.6791,3.23361
218, 19/04/2024 20:16:20,60.062,60.06, Pila 3024 sur[Pila 3024 sur], AC mantencion 03-03-2016 .,110.02241,82.95925,3.13349,2.1451,1173.9535,2.25124,90.31904,2.9261,1148.96147,41.40238,40.51761,2.876,3.07493,3.44633,1.53086,3.40424,1.58698,14.56372,15.63994,2.72314,43.30938,2.403,1.33743,3.21384,12.39375,1152.65,4691.89,2.33873
219, 19/04/2024 20:17:20,60.064,60.06, Pila 3024 sur[Pila 3024 sur], AC mantencion 03-03-2016 .,112.34492,86.90381,3.11062,2.17079,1173.79842,2.2529,90.39132,2.92565,1148.83626,41.40366,40.85725,2.88203,3.1545,3.44489,1.52909,3.31054,1.52504,14.55215,15.04165,2.79559,41.6955,2.82331,1.09451,3.09014,11.69858,1117.29,4710.5116,4.36178
220, 19/04/2024 20:18:20,60.057,60.06, Pila 3024 sur[Pila 3024 sur], AC mantencion 03-03-2016 .,107.6856,90.08458,3.10102,2.18425,1179.36359,2.25279,90.45302,2.92499,1148.84898,41.40878,41.12276,2.884,3.23215,3.44361,1.5286,3.22935,1.47847,14.54367,14.59907,2.75013,42.63344,2.22455,1.40866,3.13364,12.49191,1151.97,4729.711,3.35889
221, 19/04/2024 20:19:20,60.058,60.06, Pila 3024 sur[Pila 3024 sur], AC mantencion 03-03-2016 .,82.16877,91.37802,3.11494,2.216,1175.73595,2.2534,90.41701,2.92693,1148.79291,41.40894,41.29482,2.88184,3.19083,3.44324,1.52802,3.19802,1.44315,14.55053,14.45696,3.44186,41.44623,2.42428,1.38151,3.34916,16.28228,1134.77,4748.6238,2.33675
222, 19/04/2024 20:20:20,60.058,60.06, Pila 3024 sur[Pila 3024 sur], AC mantencion 03-03-2016 .,78.57641,91.66592,3.13811,2.20078,1173.86006,2.25255,90.36215,2.9285,1149.00165,41.40434,41.34822,2.88238,3.18674,3.44293,1.52845,3.16442,1.43786,14.55868,14.44246,3.30294,40.29214,2.0615,1.63325,3.36694,16.51537,1198.62,4768.6008,3.01255
223, 19/04/2024 20:21:20,60.062,60.06, Pila 3024 sur[Pila 3024 sur], AC mantencion 03-03-2016 .,80.96204,92.14368,3.11147,2.24483,1166.67579,2.25349,90.32041,2.92934,1149.09049,41.40404,41.53825,2.87842,3.00927,3.44403,1.52831,3.20565,1.42801,14.56569,14.4175,3.12989,41.3078,2.49258,1.49188,3.71864,16.30838,1170.8,4788.1142,1.88786
224, 19/04/2024 20:22:20,60.058,60.06, Pila 3024 sur[Pila 3024 sur], AC mantencion 03-03-2016 .,74.41357,91.46676,3.08817,2.2735,1155.78319,2.25438,90.25603,2.92983,1148.68811,41.39593,41.47821,2.88087,2.9913,3.4457,1.52845,3.25866,1.43332,14.57342,14.48964,3.05527,39.09674,2.49805,1.56729,3.91517,16.75042,1037.24,4805.4016,3.57004
225, 19/04/2024 20:23:20,60.061,60.06, Pila 3024 sur[Pila 3024 sur], AC mantencion 03-03-2016 .,88.81297,91.64609,3.12664,2.26875,1164.72826,2.25299,90.24982,2.93302,1149.06322,41.3924,41.48276,2.88492,3.01124,3.44168,1.52761,3.21481,1.41699,14.57504,14.48199,3.88501,40.57299,1.88611,1.33302,2.51422,14.94657,1236.53,4826.0104,3.81961
226, 19/04/2024 20:24:20,60.061,60.06, Pila 3024 sur[Pila 3024 sur], AC mantencion 03-03-2016 .,90.20979,92.09664,3.11188,2.30649,1159.81189,2.25458,90.24965,2.93305,1149.06068,41.40051,41.60478,2.87649,2.9376,3.44305,1.52714,3.23772,1.40374,14.57781,14.44364,2.93964,43.46517,2.69594,1.40668,3.79233,15.28322,1148.42,4845.1507,0.72126
227, 19/04/2024 20:25:20,60.059,60.06, Pila 3024 sur[Pila 3024 sur], AC mantencion 03-03-2016 .,91.91093,93.20516,3.05206,2.36581,1155.17963,2.25649,90.25641,2.93228,1149.26923,41.40233,41.68598,2.87569,2.933,3.44461,1.52653,3.28553,1.38875,14.57679,14.2662,2.75405,41.84425,2.77125,1.37954,3.82306,14.32823,1199.8,4865.1474,2.68227
228, 19/04/2024 20:26:20,60.06,60.06, Pila 3024 sur[Pila 3024 sur], AC mantencion 03-03-2016 .,95.79225,93.71752,3.05526,2.37495,1160.12941,2.25636,90.27924,2.93315,1149.66835,41.40622,41.7505,2.87493,2.92515,3.4431,1.52595,3.27316,1.3782,14.57496,14.21112,3.15573,42.3058,2.22257,1.39111,3.09184,14.14697,1243.37,4885.8703,2.69744
229, 19/04/2024 20:27:20,60.06,60.06, Pila 3024 sur[Pila 3024 sur], AC mantencion 03-03-2016 .,89.2986,93.74957,3.07299,2.36149,1160.58219,2.25696,90.27537,2.93376,1149.68734,41.40406,41.77338,2.87819,2.94393,3.44269,1.52537,3.25167,1.37696,14.57511,14.22374,3.09717,40.85705,2.42478,1.37765,3.34049,14.61287,1154.51,4905.1121,3.69871
230, 19/04/2024 20:28:20,60.059,60.06, Pila 3024 sur[Pila 3024 sur], AC mantencion 03-03-2016 .,114.90186,94.86674,3.01647,2.40168,1176.57795,2.25777,90.36965,2.93292,1150.51834,41.41341,41.83544,2.87755,2.96545,3.44112,1.52413,3.28767,1.3689,14.56267,14.0464,2.72629,43.38135,2.46846,1.25684,3.10246,11.88474,1333.87,4927.3433,2.73826
231, 19/04/2024 20:29:20,60.063,60.06, Pila 3024 sur[Pila 3024 sur], AC mantencion 03-03-2016 .,93.03577,93.69906,3.0401,2.35171,1181.14278,2.25643,90.38062,2.93357,1150.84157,41.4178,41.85943,2.8744,2.83766,3.43978,1.52443,3.28771,1.39801,14.56291,14.24504,3.10047,42.47649,1.94936,1.59891,3.11685,14.62104,1228.62,4947.8203,2.11664
232, 19/04/2024 20:30:20,60.058,60.06, Pila 3024 sur[Pila 3024 sur], AC mantencion 03-03-2016 .,95.48923,92.84827,3.03137,2.3435,1187.8136,2.25585,90.40155,2.93283,1151.26168,41.42355,41.88185,2.87067,2.75158,3.43998,1.52492,3.3248,1.41873,14.5612,14.37943,2.76108,42.7901,2.12594,1.63993,3.48638,14.15413,1250.96,4968.6697,1.98452
233, 19/04/2024 20:31:20,60.061,60.06, Pila 3024 sur[Pila 3024 sur], AC mantencion 03-03-2016 .,109.17391,92.83524,3.03782,2.32829,1190.19516,2.25553,90.46672,2.93245,1151.41311,41.42918,41.85157,2.87065,2.78627,3.43822,1.52436,3.31035,1.4218,14.5525,14.37542,2.82697,42.79541,2.16918,1.38536,3.0051,12.41171,1189.37,4988.4926,2.86476
234, 19/04/2024 20:32:20,60.059,60.06, Pila 3024 sur[Pila 3024 sur], AC mantencion 03-03-2016 .,111.25836,92.81956,3.01518,2.33493,1190.75331,2.25748,90.5337,2.93077,1151.32051,41.43634,41.95387,2.86936,2.66863,3.4389,1.52334,3.34398,1.43216,14.54318,14.40092,2.48074,43.31572,2.88104,1.25558,3.61737,12.08855,1126.72,5007.2712,2.52806
235, 19/04/2024 20:33:21,60.06,60.06, Pila 3024 sur[Pila 3024 sur], AC mantencion 03-03-2016 .,103.36549,92.58625,3.01815,2.32236,1190.96647,2.25668,90.57784,2.9303,1151.33602,41.43888,41.91779,2.87042,2.65436,3.43757,1.52329,3.34138,1.43878,14.53679,14.42724,2.79966,42.09081,2.0484,1.5102,3.09348,12.88873,1155.37,5026.5273,3.14385
236, 19/04/2024 20:34:21,60.061,60.06, Pila 3024 sur[Pila 3024 sur], AC mantencion 03-03-2016 .,103.97089,94.01845,2.94639,2.33572,1195.35825,2.25802,90.62492,2.92805,1151.54219,41.43904,41.91691,2.87366,2.74372,3.43875,1.5229,3.36729,1.44165,14.52795,14.16901,2.39312,41.4697,2.6113,1.42808,3.72915,12.34187,1203.22,5046.5809,3.67471
237, 19/04/2024 20:35:21,60.059,60.06, Pila 3024 sur[Pila 3024 sur], AC mantencion 03-03-2016 .,89.23376,94.83878,2.90925,2.34343,1200.85717,2.25766,90.61899,2.92739,1152.06359,41.43825,41.97568,2.87444,2.74829,3.43944,1.52345,3.38397,1.44402,14.52829,14.04584,2.77998,41.25086,2.17993,1.65249,3.60231,14.60822,1275.81,5067.8443,3.05706
238, 19/04/2024 20:36:21,60.061,60.06, Pila 3024 sur[Pila 3024 sur], AC mantencion 03-03-2016 .,104.19819,96.46877,2.86826,2.33674,1206.90906,2.25817,90.66859,2.92582,1152.50726,41.43666,41.94996,2.88109,2.92307,3.43929,1.52304,3.36414,1.43967,14.51889,13.77859,2.54738,41.03254,2.3868,1.42558,3.40258,12.29916,1259.61,5088.8378,4.44143
239, 19/04/2024 20:37:21,60.058,60.06, Pila 3024 sur[Pila 3024 sur], AC mantencion 03-03-2016 .,86.94439,97.27755,2.85487,2.33215,1218.05644,2.25877,90.65356,2.92549,1152.81439,41.43238,42.00172,2.88381,2.92973,3.44012,1.523,3.35228,1.43742,14.51957,13.67399,2.84693,40.35735,2.41057,1.51288,3.6469,14.68954,1229.11,5109.3229,3.56533
240, 19/04/2024 20:38:21,60.06,60.06, Pila 3024 sur[Pila 3024 sur], AC mantencion 03-03-2016 .,86.22879,97.06007,2.80779,2.37882,1218.0131,2.2601,90.63487,2.92569,1153.148,41.43357,42.08133,2.8807,2.814,3.44132,1.52264,3.4355,1.4442,14.52298,13.70119,2.97128,41.72968,2.61281,1.43219,3.74205,15.37414,1235.9,5129.9212,2.10591
241, 19/04/2024 20:39:21,60.06,60.06, Pila 3024 sur[Pila 3024 sur], AC mantencion 03-03-2016 .,93.86112,97.29714,2.82962,2.32236,1225.8637,2.25845,90.64806,2.92703,1153.62189,41.44005,42.05994,2.87537,2.85769,3.43921,1.52282,3.37869,1.45485,14.52401,13.67708,3.2896,43.01982,1.86614,1.56686,2.92399,14.77311,1268.6,5151.0645,1.5727
242, 19/04/2024 20:40:21,60.059,60.06, Pila 3024 sur[Pila 3024 sur], AC mantencion 03-03-2016 .,90.80075,97.18492,2.83923,2.3097,1231.68119,2.25954,90.6487,2.92687,1154.16591,41.44312,42.08306,2.87168,2.80841,3.44009,1.52248,3.36897,1.45862,14.52481,13.70663,2.89009,42.18455,2.53999,1.43862,3.65408,14.71837,1285.01,5172.4813,1.97178
243, 19/04/2024 20:41:21,60.061,60.06, Pila 3024 sur[Pila 3024 sur], AC mantencion 03-03-2016 .,89.51187,96.74172,2.83575,2.33294,1228.7064,2.26071,90.64418,2.92749,1154.33502,41.44654,42.08438,2.86771,2.75328,3.44043,1.52183,3.398,1.45653,14.52698,13.76622,3.09091,42.33525,2.60217,1.35534,3.52683,15.09038,1198.14,5192.4503,1.83866
244, 19/04/2024 20:42:21,60.062,60.06, Pila 3024 sur[Pila 3024 sur], AC mantencion 03-03-2016 .,102.40912,97.56773,2.79669,2.32587,1226.98623,2.26088,90.68237,2.9258,1154.22748,41.44742,42.13679,2.86985,2.73691,3.44089,1.52192,3.41212,1.46703,14.52023,13.64548,2.47795,41.67894,2.30772,1.54612,3.56801,12.67258,1124.43,5211.1907,3.45235
245, 19/04/2024 20:43:21,66.065,60.06, Pila 3024 sur[Pila 3024 sur], AC mantencion 03-03-2016 .,93.60249,96.15478,2.80772,2.2793,1216.60801,2.25902,90.69472,2.92562,1154.39487,41.44374,41.92779,2.8739,2.81554,3.43947,1.52255,3.41302,1.4974,14.51701,13.78707,2.88334,40.61925,1.87715,1.66309,3.12187,13.79667,1192.03,5234.369,3.77967
246, 19/04/2024 20:44:27,60.062,66.07, Pila 3024 sur[Pila 3024 sur], AC mantencion 03-03-2016 .,84.66244,95.57449,2.82343,2.25832,1212.02731,2.25654,90.67131,2.92721,1154.40333,41.44199,41.83097,2.8742,2.87088,3.43744,1.52332,3.39969,1.50541,14.52121,13.8492,3.39103,40.96673,1.66557,1.73282,2.88613,15.66298,1156.7,5253.6474,2.95605
247, 19/04/2024 20:45:27,60.059,60.06, Pila 3024 sur[Pila 3024 sur], AC mantencion 03-03-2016 .,84.43733,94.85063,2.83436,2.24777,1203.54795,2.25538,90.64862,2.9272,1154.27256,41.43601,41.63827,2.87828,3.00217,3.4373,1.52404,3.39352,1.50973,14.52284,13.89754,2.92486,39.75014,1.96687,1.72641,3.39562,14.98125,1117.38,5272.2704,4.02931
248, 19/04/2024 20:46:27,60.059,60.06, Pila 3024 sur[Pila 3024 sur], AC mantencion 03-03-2016 .,80.74702,93.07678,2.81356,2.24795,1198.7614,2.25509,90.61218,2.92559,1154.11829,41.42835,41.41445,2.88204,3.06953,3.4396,1.52526,3.4622,1.54016,14.52513,14.07444,2.54063,39.22163,2.18621,1.87574,4.10076,15.18405,1110.16,5290.7731,3.9644
249, 19/04/2024 20:47:27,66.069,60.06, Pila 3024 sur[Pila 3024 sur], AC mantencion 03-03-2016 .,77.03585,90.87317,2.81934,2.24803,1196.67776,2.25692,90.55298,2.92423,1153.92477,41.41703,41.10013,2.88656,3.16877,3.44315,1.5256,3.51289,1.56265,14.52976,14.30967,2.64008,38.57331,2.69181,1.60915,4.33152,15.68384,1106.33,5312.285,4.01484
250, 19/04/2024 20:48:33,60.057,66.07, Pila 3024 sur[Pila 3024 sur], AC mantencion 03-03-2016 .,69.00893,88.54429,2.84793,2.25146,1194.63762,2.25637,90.46069,2.92544,1153.80887,41.41073,40.94508,2.88553,3.13533,3.44463,1.52662,3.56131,1.58178,14.54308,14.64714,3.23264,39.55146,2.12153,1.82483,3.87143,18.41397,1120.85,5330.9658,2.5834
251, 19/04/2024 20:49:34,60.061,60.06, Pila 3024 sur[Pila 3024 sur], AC mantencion 03-03-2016 .,80.85869,87.10928,2.88629,2.21166,1197.45039,2.25524,90.41998,2.92558,1154.15962,41.40866,40.90441,2.88443,3.06297,3.44535,1.5277,3.55481,1.6073,14.54907,14.89934,2.96002,40.87102,2.00911,1.80777,3.63202,16.10193,1244.32,5351.7045,2.59884
252, 19/04/2024 20:50:34,60.059,60.06, Pila 3024 sur[Pila 3024 sur], AC mantencion 03-03-2016 .,87.05011,86.95808,2.93178,2.1789,1191.46631,2.253,90.40707,2.92764,1154.2913,41.40899,40.91844,2.88252,3.01793,3.4427,1.52805,3.49729,1.60507,14.55257,14.95902,3.56488,41.49609,1.68038,1.62209,2.72573,15.49946,1189.83,5371.535,2.36705
253, 19/04/2024 20:51:34,60.059,60.06, Pila 3024 sur[Pila 3024 sur], AC mantencion 03-03-2016 .,80.81514,85.51472,2.95257,2.18006,1184.83544,2.25355,90.36838,2.92737,1154.31867,41.41256,41.00196,2.87516,2.77449,3.445,1.5287,3.5418,1.62463,14.55986,15.25426,2.861,42.40598,2.39299,1.71176,4.09622,16.61665,1161.91,5390.9001,0.79086
254, 19/04/2024 20:52:34,66.068,60.06, Pila 3024 sur[Pila 3024 sur], AC mantencion 03-03-2016 .,86.90447,85.52455,2.95763,2.14177,1181.88112,2.25175,90.35341,2.92736,1154.44986,41.40909,41.01429,2.87677,2.75788,3.44448,1.52969,3.51806,1.64259,14.5612,15.26327,2.9254,40.59445,1.88442,1.76268,3.32164,14.87368,1185.14,5413.9445,3.25493
255, 19/04/2024 20:53:40,60.058,66.07, Pila 3024 sur[Pila 3024 sur], AC mantencion 03-03-2016 .,82.94635,85.29931,2.97918,2.10601,1179.66279,2.25083,90.32372,2.92876,1154.63176,41.40928,40.99538,2.87518,2.78139,3.44375,1.52999,3.48487,1.65473,14.56689,15.31175,3.31762,41.46108,2.01504,1.61059,3.2454,16.11034,1203.72,5434.0066,2.44564
256, 19/04/2024 20:54:40,60.063,60.06, Pila 3024 sur[Pila 3024 sur], AC mantencion 03-03-2016 .,85.71534,84.76041,2.96265,2.12314,1176.97868,2.25034,90.30571,2.92908,1154.92137,41.40808,40.86052,2.87519,2.87201,3.44378,1.53034,3.52167,1.6587,14.56959,15.34763,3.01263,41.08582,2.12655,1.62303,3.45145,15.28756,1231.59,5454.5331,2.87674
257, 19/04/2024 20:55:40,60.059,60.06, Pila 3024 sur[Pila 3024 sur], AC mantencion 03-03-2016 .,92.45652,84.81385,3.00064,2.08262,1167.01011,2.24903,90.31318,2.93103,1154.87239,41.4097,40.83201,2.87635,2.95689,3.441,1.52999,3.45653,1.6597,14.57013,15.35199,3.60399,41.86084,1.8524,1.43189,2.65244,14.71987,1140.82,5473.5467,3.20307
258, 19/04/2024 20:56:40,60.059,60.06, Pila 3024 sur[Pila 3024 sur], AC mantencion 03-03-2016 .,99.903,85.35446,3.01071,2.04329,1163.40514,2.24783,90.34386,2.93211,1154.83066,41.41051,40.7845,2.87881,3.07151,3.43822,1.52958,3.39997,1.66397,14.56615,15.24606,3.3066,41.6326,1.87925,1.41145,2.65246,13.43774,1142.84,5492.594,3.57709
259, 19/04/2024 20:57:40,60.061,60.06, Pila 3024 sur[Pila 3024 sur], AC mantencion 03-03-2016 .,94.45147,84.97085,3.03289,2.06262,1165.24566,2.24927,90.35759,2.93172,1154.82846,41.40985,40.75539,2.88094,3.074,3.43871,1.52881,3.40064,1.6487,14.56338,15.31412,2.81788,41.22119,2.72553,1.31214,3.57627,13.77494,1154.2,5511.8307,3.48499
260, 19/04/2024 20:58:40,60.059,60.06, Pila 3024 sur[Pila 3024 sur], AC mantencion 03-03-2016 .,94.4484,84.91579,3.05474,2.07792,1161.09293,2.24869,90.37113,2.9326,1154.75377,41.41138,40.83654,2.88003,2.98884,3.43714,1.52851,3.39567,1.63417,14.56226,15.36483,3.22097,41.85573,2.06948,1.44001,2.98007,14.23696,1132.95,5530.7132,2.61586
261, 19/04/2024 20:59:40,60.061,60.06, Pila 3024 sur[Pila 3024 sur], AC mantencion 03-03-2016 .,90.09709,85.24435,3.0263,2.13334,1155.99019,2.24964,90.37021,2.93256,1154.48768,41.41695,40.96785,2.87417,2.87367,3.43811,1.52829,3.44998,1.61717,14.56427,15.3347,2.92045,43.15247,2.56273,1.4599,3.74133,15.18993,1072.13,5548.582,1.04598
262, 19/04/2024 21:00:40,60.059,60.06, Pila 3024 sur[Pila 3024 sur], AC mantencion 03-03-2016 .,117.25546,86.94517,3.03848,2.11922,1155.38349,2.24786,90.44603,2.9331,1154.33138,41.42927,41.30758,2.86914,2.70498,3.43488,1.52806,3.39138,1.6003,14.55683,15.16711,3.13732,45.07605,1.69443,1.46066,2.47499,12.34739,1107.34,5567.0377,1.37607
