Index, Time, Period, Seconds since, Mound, Comment, "LSF"  [CurrentAnalysis.Dry basis], "LSF"  [Rolling.Analysis1.Dry basis], "SM"  [Rolling.Analysis1.Dry basis], "IM"  [Rolling.Analysis1.Dry basis], "Tph"  [Rolling.Analysis1.Dry basis], "IM"  [CurrentProduct.Dry basis], "LSF"  [CurrentProduct.Dry basis], "SM"  [CurrentProduct.Dry basis], "Tph"  [CurrentProduct.Dry basis], "CaO"  [CurrentProduct.Dry basis], "CaO"  [Rolling.Analysis1.Dry basis], "MgO"  [CurrentProduct.Dry basis], "MgO"  [Rolling.Analysis1.Dry basis], "Al2O3"  [CurrentProduct.Dry basis], "Fe2O3"  [CurrentProduct.Dry basis], "Al2O3"  [Rolling.Analysis1.Dry basis], "Fe2O3"  [Rolling.Analysis1.Dry basis], "SiO2"  [CurrentProduct.Dry basis], "SiO2"  [Rolling.Analysis1.Dry basis], "SM"  [CurrentAnalysis.Dry basis], "CaO"  [CurrentAnalysis.Dry basis], "IM"  [CurrentAnalysis.Dry basis], "Fe2O3"  [CurrentAnalysis.Dry basis], "Al2O3"  [CurrentAnalysis.Dry basis], "SiO2"  [CurrentAnalysis.Dry basis], "Tph"  [CurrentAnalysis.Dry basis], "Tons"  [CurrentProduct.Dry basis]
1, 20/10/2023 07:19:07, 60.061, 0, Pila 7723 Sur[Pila 7723 Sur], AC mantencion 03-03-2016 ., 78.24708, 79.71456, 2.80623, 2.89764, 951.17985, 2.39413, 78.24708, 3.02857, 950.633, 38.83061, 39.24808, 4.00635, 3.73003, 3.6832, 1.53843, 4.11209, 1.41912, 15.8141, 15.52181, 3.02857, 38.83061, 2.39413, 1.53843, 3.6832, 15.8141, 950.633, 15.8439
2, 20/10/2023 07:20:07, 60.059, 60.06, Pila 7723 Sur[Pila 7723 Sur], AC mantencion 03-03-2016 ., 91.49525, 80.53138, 2.80016, 2.85838, 954.80291, 2.2973, 84.89783, 3.08521, 995.1452, 40.31465, 39.43397, 3.33286, 3.63823, 3.42566, 1.49117, 4.08372, 1.42869, 15.16948, 15.43563, 3.14324, 41.66427, 2.20366, 1.44811, 3.19113, 14.58224, 1035.99, 33.1104
3, 20/10/2023 07:21:07, 60.062, 60.06, Pila 7723 Sur[Pila 7723 Sur], AC mantencion 03-03-2016 ., 101.76469, 81.6618, 2.78296, 2.87464, 964.43202, 2.44569, 90.37379, 3.00796, 1019.88451, 41.32243, 39.66441, 2.7662, 3.48556, 3.43485, 1.40445, 4.07852, 1.41879, 14.55639, 15.29882, 2.85751, 43.19619, 2.77666, 1.24319, 3.45192, 13.41635, 1065.99, 50.8768
4, 20/10/2023 07:22:07, 60.06, 60.06, Pila 7723 Sur[Pila 7723 Sur], AC mantencion 03-03-2016 ., 92.99755, 82.70376, 2.77362, 2.82657, 975.32597, 2.43726, 91.04595, 2.99792, 1031.43341, 41.51491, 39.79778, 2.55677, 3.39927, 3.43228, 1.40825, 4.03575, 1.42779, 14.51154, 15.1538, 2.96911, 42.06772, 2.41329, 1.41919, 3.42491, 14.38266, 1064.55, 68.6193
5, 20/10/2023 07:23:07, 60.057, 60.06, Pila 7723 Sur[Pila 7723 Sur], AC mantencion 03-03-2016 ., 90.02813, 83.97025, 2.74105, 2.87368, 977.69302, 2.57456, 90.84297, 2.92627, 1030.33362, 41.4417, 39.91801, 2.60399, 3.40884, 3.56161, 1.38339, 4.04516, 1.40766, 14.47041, 14.94643, 2.66617, 41.14686, 3.18078, 1.28333, 4.08198, 14.30484, 1025.92, 85.7179
6, 20/10/2023 07:24:07, 60.061, 60.06, Pila 7723 Sur[Pila 7723 Sur], AC mantencion 03-03-2016 ., 96.46921, 84.97441, 2.74166, 2.86719, 984.06542, 2.56579, 91.79651, 2.93818, 1030.77457, 42.00482, 40.29845, 2.17512, 3.13256, 3.55638, 1.38608, 4.03241, 1.4064, 14.52184, 14.91136, 2.99783, 44.81472, 2.52253, 1.39948, 3.53023, 14.77843, 1032.97, 102.9341
7, 20/10/2023 07:25:08, 60.059, 60.06, Pila 7723 Sur[Pila 7723 Sur], AC mantencion 03-03-2016 ., 98.82997, 85.87242, 2.742, 2.89627, 990.3841, 2.63839, 92.75626, 2.92009, 1029.89031, 42.09047, 40.48582, 2.21368, 3.05475, 3.57259, 1.35408, 4.01831, 1.38741, 14.38632, 14.82252, 2.8098, 42.59655, 3.15412, 1.16319, 3.66883, 13.57698, 1024.56, 120.01
8, 20/10/2023 07:26:08, 60.059, 60.06, Pila 7723 Sur[Pila 7723 Sur], AC mantencion 03-03-2016 ., 103.95906, 87.42056, 2.7236, 2.90514, 995.94739, 2.68431, 94.11185, 2.88782, 1033.16439, 42.33123, 40.84124, 2.0963, 2.85901, 3.59254, 1.33835, 4.00847, 1.37978, 14.23949, 14.67545, 2.67077, 43.95864, 3.02597, 1.2318, 3.72739, 13.24485, 1055.5, 137.6017
9, 20/10/2023 07:27:08, 60.063, 60.06, Pila 7723 Sur[Pila 7723 Sur], AC mantencion 03-03-2016 ., 99.5104, 89.17176, 2.75049, 2.92125, 1001.53039, 2.72034, 94.69927, 2.88757, 1036.60739, 42.26259, 41.05488, 2.24254, 2.86927, 3.57705, 1.31493, 3.92158, 1.34243, 14.12592, 14.47864, 2.8855, 41.72819, 3.04454, 1.13579, 3.45797, 13.2553, 1063.34, 155.324
10, 20/10/2023 07:28:08, 60.058, 60.06, Pila 7723 Sur[Pila 7723 Sur], AC mantencion 03-03-2016 ., 95.6752, 89.73143, 2.7674, 2.89273, 1009.7414, 2.71548, 94.80345, 2.90688, 1043.12803, 42.36961, 41.37499, 2.15697, 2.60588, 3.55942, 1.31079, 3.89701, 1.34718, 14.15712, 14.51274, 3.07793, 43.27728, 2.67302, 1.27566, 3.40986, 14.42169, 1098.45, 173.6316
