Index, Time, Period, Seconds since, Mound, Comment, "LSF"  [CurrentAnalysis.Dry basis], "LSF"  [Rolling.Analysis1.Dry basis], "SM"  [Rolling.Analysis1.Dry basis], "IM"  [Rolling.Analysis1.Dry basis], "Tph"  [Rolling.Analysis1.Dry basis], "IM"  [CurrentProduct.Dry basis], "LSF"  [CurrentProduct.Dry basis], "SM"  [CurrentProduct.Dry basis], "Tph"  [CurrentProduct.Dry basis], "CaO"  [CurrentProduct.Dry basis], "CaO"  [Rolling.Analysis1.Dry basis], "MgO"  [CurrentProduct.Dry basis], "MgO"  [Rolling.Analysis1.Dry basis], "Al2O3"  [CurrentProduct.Dry basis], "Fe2O3"  [CurrentProduct.Dry basis], "Al2O3"  [Rolling.Analysis1.Dry basis], "Fe2O3"  [Rolling.Analysis1.Dry basis], "SiO2"  [CurrentProduct.Dry basis], "SiO2"  [Rolling.Analysis1.Dry basis], "SM"  [CurrentAnalysis.Dry basis], "CaO"  [CurrentAnalysis.Dry basis], "MgO"  [CurrentAnalysis.Dry basis], "IM"  [CurrentAnalysis.Dry basis], "Fe2O3"  [CurrentAnalysis.Dry basis], "Al2O3"  [CurrentAnalysis.Dry basis], "SiO2"  [CurrentAnalysis.Dry basis]
11, 23/04/2023 07:40:33, 60.061, 60.06, Pila 2923 Sur[Pila 2923 Sur], AC mantencion 03-03-2016 ., 74.56984, 78.1927, 2.99347, 2.39114, 1137.25994, 2.35041, 83.49647, 3.02631, 1123.10443, 40.70612, 40.11558, 2.69553, 2.63654, 3.60181, 1.53242, 3.84616, 1.6085, 15.53775, 16.32839, 2.87225, 39.95038, 1.93116, 2.51005, 1.68257, 4.22334, 16.96329
12, 23/04/2023 07:41:33, 60.059, 60.06, Pila 2923 Sur[Pila 2923 Sur], AC mantencion 03-03-2016 ., 70.71325, 76.66703, 3.0007, 2.39748, 1131.14282, 2.34277, 82.89294, 3.02896, 1122.02243, 40.71482, 39.96541, 2.63068, 2.62538, 3.62258, 1.54628, 3.90254, 1.62777, 15.65629, 16.59482, 3.08338, 40.90869, 1.07682, 2.19336, 1.87781, 4.11872, 18.48959
13, 23/04/2023 07:42:33, 60.06, 60.06, Pila 2923 Sur[Pila 2923 Sur], AC mantencion 03-03-2016 ., 72.61588, 75.65689, 2.99787, 2.40114, 1134.4101, 2.344, 82.40217, 3.03379, 1126.14593, 40.68662, 39.9519, 2.60775, 2.50981, 3.63701, 1.55162, 3.95834, 1.64853, 15.74123, 16.80868, 3.13312, 40.04701, 2.09377, 2.36948, 1.6709, 3.95918, 17.63971
14, 23/04/2023 07:43:33, 60.061, 60.06, Pila 2923 Sur[Pila 2923 Sur], AC mantencion 03-03-2016 ., 69.98589, 74.52656, 2.98614, 2.41979, 1136.85514, 2.34894, 81.84603, 3.03046, 1128.22411, 40.62327, 39.85859, 2.61524, 2.47436, 3.66182, 1.55892, 4.0318, 1.66618, 15.82126, 17.01495, 2.96091, 39.08965, 2.79573, 2.45551, 1.73482, 4.25988, 17.74976
15, 23/04/2023 07:44:33, 60.059, 60.06, Pila 2923 Sur[Pila 2923 Sur], AC mantencion 03-03-2016 ., 73.17873, 73.75513, 2.98661, 2.43641, 1138.40765, 2.35069, 81.49168, 3.03381, 1130.39962, 40.53928, 39.71688, 2.66516, 2.51487, 3.6673, 1.5601, 4.0667, 1.66913, 15.85894, 17.13072, 3.11437, 38.45221, 3.90482, 2.39337, 1.58915, 3.80343, 16.7945
16, 23/04/2023 07:45:33, 60.06, 60.06, Pila 2923 Sur[Pila 2923 Sur], AC mantencion 03-03-2016 ., 68.9009, 72.91022, 3.00181, 2.44069, 1135.06758, 2.3472, 81.01924, 3.0415, 1128.51224, 40.45652, 39.57189, 2.70274, 2.56266, 3.67128, 1.56411, 4.08231, 1.6726, 15.92345, 17.27518, 3.25116, 38.09524, 3.77387, 2.25461, 1.6786, 3.7846, 17.76178
17, 23/04/2023 07:46:33, 60.061, 60.06, Pila 2923 Sur[Pila 2923 Sur], AC mantencion 03-03-2016 ., 75.93409, 72.74152, 3.03465, 2.37705, 1133.36872, 2.33276, 80.83847, 3.05608, 1127.24192, 40.45784, 39.65841, 2.68778, 2.45836, 3.65743, 1.56786, 4.03101, 1.6958, 15.96888, 17.37885, 3.50454, 40.49584, 2.25438, 1.94243, 1.67624, 3.25599, 17.28522
18, 23/04/2023 07:47:33, 60.059, 60.06, Pila 2923 Sur[Pila 2923 Sur], AC mantencion 03-03-2016 ., 82.19545, 73.20236, 3.02892, 2.36853, 1139.13556, 2.33748, 80.88508, 3.05469, 1129.22958, 40.45616, 39.68662, 2.68261, 2.46628, 3.65879, 1.56527, 4.01115, 1.69352, 15.95787, 17.27893, 3.01607, 40.40966, 2.53973, 2.47429, 1.49386, 3.69623, 15.65369
19, 23/04/2023 07:48:34, 60.059, 60.06, Pila 2923 Sur[Pila 2923 Sur], AC mantencion 03-03-2016 ., 78.10375, 73.72409, 3.07159, 2.30452, 1139.06858, 2.32288, 80.79356, 3.06788, 1129.06347, 40.4292, 39.65751, 2.71096, 2.60353, 3.63984, 1.56695, 3.89951, 1.69212, 15.97379, 17.17518, 3.50567, 39.62258, 3.55588, 1.90162, 1.61687, 3.07467, 16.44701
20, 23/04/2023 07:49:34, 60.058, 60.06, Pila 2923 Sur[Pila 2923 Sur], AC mantencion 03-03-2016 ., 80.10783, 73.52145, 3.0727, 2.3137, 1141.08006, 2.33849, 80.77128, 3.05786, 1130.42467, 40.41922, 39.55009, 2.71816, 2.70518, 3.65766, 1.56411, 3.90292, 1.68687, 15.96745, 17.17573, 2.78345, 40.12167, 2.93285, 2.83135, 1.47955, 4.18912, 15.77847
21, 23/04/2023 07:50:34, 60.062, 60.06, Pila 2923 Sur[Pila 2923 Sur], AC mantencion 03-03-2016 ., 85.64155, 74.19732, 3.08828, 2.32369, 1141.06875, 2.33835, 80.91294, 3.06485, 1130.69322, 40.40451, 39.55292, 2.75789, 2.78885, 3.64243, 1.55769, 3.855, 1.659, 15.93758, 17.02875, 3.31582, 39.93441, 3.9929, 2.33311, 1.35754, 3.16729, 15.00354
22, 23/04/2023 07:51:34, 60.06, 60.06, Pila 2923 Sur[Pila 2923 Sur], AC mantencion 03-03-2016 ., 85.48176, 74.79466, 3.13081, 2.29276, 1141.7889, 2.34474, 81.0485, 3.06357, 1131.60212, 40.44313, 39.66994, 2.7319, 2.79938, 3.64402, 1.55413, 3.77411, 1.6461, 15.92492, 16.96966, 3.02236, 41.67552, 1.90172, 2.56554, 1.44024, 3.69499, 15.52052
23, 23/04/2023 07:52:34, 60.059, 60.06, Pila 2923 Sur[Pila 2923 Sur], AC mantencion 03-03-2016 ., 75.50589, 75.63795, 3.08358, 2.34709, 1140.80151, 2.35247, 80.88597, 3.05444, 1130.84874, 40.43687, 39.80865, 2.71509, 2.75718, 3.664, 1.55751, 3.82224, 1.6285, 15.94877, 16.80777, 2.77687, 40.20501, 2.12081, 2.60563, 1.6766, 4.36859, 16.78671
24, 23/04/2023 07:53:34, 60.061, 60.06, Pila 2923 Sur[Pila 2923 Sur], AC mantencion 03-03-2016 ., 81.10267, 76.21569, 3.09898, 2.34279, 1140.49915, 2.3473, 80.89209, 3.06145, 1130.78099, 40.45969, 39.96568, 2.69483, 2.66821, 3.65598, 1.55752, 3.78929, 1.61743, 15.96086, 16.75533, 3.32116, 41.25819, 1.98553, 2.16636, 1.55804, 3.37527, 16.38429
25, 23/04/2023 07:54:34, 60.061, 60.06, Pila 2923 Sur[Pila 2923 Sur], AC mantencion 03-03-2016 ., 82.36855, 76.85907, 3.09707, 2.35312, 1141.50878, 2.34695, 80.93025, 3.06072, 1130.42539, 40.44408, 40.01426, 2.71252, 2.68725, 3.65347, 1.55669, 3.76898, 1.6017, 15.94681, 16.63334, 3.03349, 39.8743, 3.35809, 2.33394, 1.52607, 3.56176, 15.43386
26, 23/04/2023 07:55:34, 60.059, 60.06, Pila 2923 Sur[Pila 2923 Sur], AC mantencion 03-03-2016 ., 87.50879, 77.697, 3.12084, 2.34648, 1144.99332, 2.34882, 81.10442, 3.06467, 1131.85269, 40.47767, 40.13233, 2.69999, 2.70669, 3.64527, 1.55196, 3.71082, 1.58144, 15.92782, 16.5163, 3.21667, 41.65139, 2.26081, 2.42217, 1.38643, 3.35816, 15.26179
27, 23/04/2023 07:56:34, 60.061, 60.06, Pila 2923 Sur[Pila 2923 Sur], AC mantencion 03-03-2016 ., 91.35495, 79.02048, 3.12147, 2.35617, 1146.79344, 2.34801, 81.351, 3.0652, 1131.68578, 40.52172, 40.2192, 2.6825, 2.76365, 3.63726, 1.54908, 3.66023, 1.55347, 15.89717, 16.27441, 3.08679, 42.16393, 2.02566, 2.31529, 1.44069, 3.3356, 14.7434
28, 23/04/2023 07:57:34, 60.059, 60.06, Pila 2923 Sur[Pila 2923 Sur], AC mantencion 03-03-2016 ., 89.17773, 80.15793, 3.09902, 2.385, 1142.90173, 2.35942, 81.54172, 3.0585, 1132.49428, 40.55669, 40.34369, 2.6632, 2.75411, 3.64405, 1.54447, 3.65559, 1.53274, 15.86909, 16.07871, 2.8098, 41.87621, 1.93474, 2.84626, 1.37029, 3.9002, 14.80901
29, 23/04/2023 07:58:34, 60.061, 60.06, Pila 2923 Sur[Pila 2923 Sur], AC mantencion 03-03-2016 ., 93.01115, 81.78407, 3.11264, 2.36397, 1143.63025, 2.35441, 81.82308, 3.06043, 1133.91504, 40.64262, 40.6755, 2.60957, 2.5999, 3.63495, 1.54389, 3.58915, 1.51827, 15.84949, 15.89756, 3.13895, 43.88099, 0.58655, 2.1626, 1.52197, 3.29141, 15.10895
30, 23/04/2023 07:59:34, 60.058, 60.06, Pila 2923 Sur[Pila 2923 Sur], AC mantencion 03-03-2016 ., 90.91863, 83.00645, 3.08966, 2.41113, 1142.71533, 2.3719, 82.03516, 3.05364, 1134.8336, 40.6979, 40.97908, 2.5684, 2.39678, 3.6454, 1.53691, 3.60654, 1.49579, 15.82491, 15.76449, 2.7904, 42.89629, 0.93029, 3.22526, 1.25922, 4.06132, 14.84647
31, 23/04/2023 08:00:34, 60.061, 60.06, Pila 2923 Sur[Pila 2923 Sur], AC mantencion 03-03-2016 ., 87.61781, 84.29672, 3.07283, 2.45032, 1149.20098, 2.38226, 82.16339, 3.05237, 1135.82383, 40.70649, 41.16197, 2.57459, 2.34092, 3.64636, 1.53063, 3.60088, 1.46956, 15.80205, 15.58058, 2.99901, 41.05, 2.82316, 2.88298, 1.27806, 3.68461, 14.88308
32, 23/04/2023 08:01:34, 60.061, 60.06, Pila 2923 Sur[Pila 2923 Sur], AC mantencion 03-03-2016 ., 84.45666, 84.88185, 3.06429, 2.46947, 1156.83052, 2.37809, 82.21815, 3.05887, 1137.51467, 40.71551, 41.19747, 2.5745, 2.36236, 3.63599, 1.52896, 3.59581, 1.45611, 15.79894, 15.48055, 3.34768, 41.07513, 2.57051, 2.20261, 1.46187, 3.21992, 15.67316
33, 23/04/2023 08:02:34, 60.057, 60.06, Pila 2923 Sur[Pila 2923 Sur], AC mantencion 03-03-2016 ., 88.7847, 85.33579, 3.07892, 2.46517, 1159.54695, 2.37879, 82.36939, 3.06273, 1139.52642, 40.74857, 41.31349, 2.55858, 2.31862, 3.62848, 1.52535, 3.5698, 1.44809, 15.7848, 15.44972, 3.2347, 42.08911, 1.91229, 2.41054, 1.37871, 3.32343, 15.21
34, 23/04/2023 08:03:34, 60.062, 60.06, Pila 2923 Sur[Pila 2923 Sur], AC mantencion 03-03-2016 ., 102.32747, 86.78355, 3.05019, 2.52503, 1157.06731, 2.38583, 82.72996, 3.06214, 1138.35543, 40.80023, 41.5424, 2.55136, 2.23172, 3.62091, 1.51767, 3.58293, 1.41897, 15.73507, 15.25671, 3.0305, 43.18167, 2.21582, 2.81432, 1.16134, 3.26838, 13.42426
35, 23/04/2023 08:04:35, 60.06, 60.06, Pila 2923 Sur[Pila 2923 Sur], AC mantencion 03-03-2016 ., 104.50042, 88.19535, 3.06326, 2.50663, 1148.17295, 2.38912, 83.088, 3.05954, 1136.15148, 40.84657, 41.73621, 2.54496, 2.1838, 3.61355, 1.5125, 3.52148, 1.40487, 15.68339, 15.0907, 2.91066, 43.15244, 2.22346, 2.58871, 1.25315, 3.24405, 13.08983
36, 23/04/2023 08:05:35, 60.058, 60.06, Pila 2923 Sur[Pila 2923 Sur], AC mantencion 03-03-2016 ., 122.53542, 89.93478, 3.03646, 2.50724, 1139.45228, 2.38774, 83.63017, 3.05625, 1133.44356, 40.89478, 41.95576, 2.56265, 2.13934, 3.59723, 1.50654, 3.49911, 1.3956, 15.59842, 14.86258, 2.83579, 43.30356, 3.47046, 2.29773, 1.19609, 2.74829, 11.18542
37, 23/04/2023 08:06:35, 60.061, 60.06, Pila 2923 Sur[Pila 2923 Sur], AC mantencion 03-03-2016 ., 142.95864, 92.51802, 3.0099, 2.4727, 1129.17104, 2.38109, 84.35938, 3.04791, 1130.85998, 40.99383, 42.23267, 2.53741, 2.09885, 3.58067, 1.50379, 3.43764, 1.39024, 15.49701, 14.53142, 2.49, 46.21613, 1.19385, 1.98878, 1.35636, 2.69751, 10.09415
38, 23/04/2023 08:07:35, 60.059, 60.06, Pila 2923 Sur[Pila 2923 Sur], AC mantencion 03-03-2016 ., 118.67559, 95.08978, 3.00985, 2.43219, 1121.69518, 2.37438, 84.82092, 3.04197, 1128.12424, 41.03898, 42.43697, 2.53464, 2.11396, 3.56846, 1.5029, 3.34549, 1.37551, 15.42693, 14.20949, 2.65702, 43.51103, 2.37951, 1.99007, 1.45242, 2.89041, 11.53896
39, 23/04/2023 08:08:35, 60.062, 60.06, Pila 2923 Sur[Pila 2923 Sur], AC mantencion 03-03-2016 ., 118.66767, 97.3908, 2.97568, 2.45752, 1113.89764, 2.37648, 85.28396, 3.0382, 1125.88152, 41.08473, 42.58466, 2.53559, 2.15144, 3.55788, 1.49712, 3.3209, 1.35133, 15.35808, 13.90304, 2.78634, 43.55631, 2.58556, 2.52215, 1.18001, 2.97617, 11.58056
40, 23/04/2023 08:09:35, 60.06, 60.06, Pila 2923 Sur[Pila 2923 Sur], AC mantencion 03-03-2016 ., 105.81848, 99.0299, 2.96705, 2.44042, 1111.5726, 2.37115, 85.61706, 3.03597, 1125.0674, 41.13606, 42.84251, 2.51621, 2.02936, 3.54851, 1.49654, 3.28782, 1.34723, 15.31663, 13.75245, 2.90642, 43.80222, 1.5059, 2.08764, 1.46576, 3.05997, 13.15365
41, 23/04/2023 08:10:35, 60.058, 60.06, Pila 2923 Sur[Pila 2923 Sur], AC mantencion 03-03-2016 ., 108.52383, 100.5249, 2.92748, 2.46021, 1103.82467, 2.37688, 85.96899, 3.02926, 1124.08345, 41.17366, 42.94706, 2.5175, 2.04951, 3.54665, 1.49215, 3.29322, 1.33859, 15.26382, 13.55955, 2.64756, 43.13918, 2.58445, 2.73814, 1.25824, 3.44524, 12.45273
42, 23/04/2023 08:11:35, 60.062, 60.06, Pila 2923 Sur[Pila 2923 Sur], AC mantencion 03-03-2016 ., 107.42512, 101.65441, 2.93719, 2.44517, 1101.39238, 2.37189, 86.30803, 3.03305, 1123.45788, 41.22307, 43.0594, 2.51199, 2.06246, 3.5309, 1.48864, 3.25001, 1.32916, 15.22452, 13.44987, 3.28669, 43.81407, 2.21749, 2.06858, 1.3018, 2.69287, 13.12926
43, 23/04/2023 08:12:35, 60.06, 60.06, Pila 2923 Sur[Pila 2923 Sur], AC mantencion 03-03-2016 ., 115.61177, 103.47494, 2.93262, 2.40775, 1094.48942, 2.37104, 86.72353, 3.02791, 1122.41211, 41.27825, 43.22565, 2.4947, 2.0365, 3.52365, 1.48612, 3.19577, 1.32728, 15.16915, 13.26439, 2.70504, 44.34541, 1.52892, 2.31837, 1.34495, 3.1181, 12.07271
44, 23/04/2023 08:13:35, 60.06, 60.06, Pila 2923 Sur[Pila 2923 Sur], AC mantencion 03-03-2016 ., 105.07414, 104.44062, 2.92986, 2.40554, 1079.41194, 2.36626, 86.96999, 3.02983, 1119.879, 41.30241, 43.15215, 2.49756, 2.1805, 3.51172, 1.48408, 3.16266, 1.31474, 15.1364, 13.11817, 3.1765, 42.80118, 2.67595, 2.03659, 1.35504, 2.75967, 13.07039
45, 23/04/2023 08:14:35, 60.059, 60.06, Pila 2923 Sur[Pila 2923 Sur], AC mantencion 03-03-2016 ., 114.58441, 106.17145, 2.98561, 2.30471, 1068.45349, 2.35667, 87.3347, 3.03846, 1118.17686, 41.34191, 43.20245, 2.49742, 2.28947, 3.48747, 1.47983, 3.0256, 1.31279, 15.09294, 12.95275, 3.8336, 43.68047, 2.48738, 1.6597, 1.22347, 2.03059, 12.47479
46, 23/04/2023 08:15:35, 60.059, 60.06, Pila 2923 Sur[Pila 2923 Sur], AC mantencion 03-03-2016 ., 110.92184, 108.06191, 2.98737, 2.27157, 1058.87861, 2.35777, 87.66005, 3.03835, 1116.98502, 41.37602, 43.36915, 2.50039, 2.27607, 3.47797, 1.47511, 2.96998, 1.30746, 15.04919, 12.77828, 3.03076, 43.35529, 2.67319, 2.43808, 1.1952, 2.91398, 12.45392
47, 23/04/2023 08:16:35, 60.061, 60.06, Pila 2923 Sur[Pila 2923 Sur], AC mantencion 03-03-2016 ., 121.02213, 111.0793, 2.97749, 2.24942, 1043.91445, 2.3506, 88.08191, 3.04201, 1115.23868, 41.44426, 43.69103, 2.4787, 2.17889, 3.46027, 1.47208, 2.91093, 1.29408, 15.00428, 12.5204, 3.35317, 45.66706, 1.12267, 1.83506, 1.28203, 2.3526, 12.18753
48, 23/04/2023 08:17:35, 60.06, 60.06, Pila 2923 Sur[Pila 2923 Sur], AC mantencion 03-03-2016 ., 145.14149, 115.29355, 2.93471, 2.27619, 1034.7332, 2.35774, 88.75864, 3.0371, 1115.17584, 41.52793, 43.99515, 2.46456, 2.16163, 3.44878, 1.46275, 2.87067, 1.26117, 14.91683, 12.12575, 2.6716, 46.15623, 1.66366, 2.99209, 0.93413, 2.79499, 9.96271
49, 23/04/2023 08:18:35, 60.059, 60.06, Pila 2923 Sur[Pila 2923 Sur], AC mantencion 03-03-2016 ., 114.73473, 116.25902, 2.9308, 2.23702, 1028.11792, 2.35565, 89.0821, 3.03645, 1113.27323, 41.57704, 44.10307, 2.44809, 2.10645, 3.44011, 1.46037, 2.84261, 1.27071, 14.88005, 12.05533, 2.98509, 44.80738, 1.35666, 2.19981, 1.30218, 2.86454, 12.43802
50, 23/04/2023 08:19:35, 60.063, 60.06, Pila 2923 Sur[Pila 2923 Sur], AC mantencion 03-03-2016 ., 116.1998, 117.10513, 2.93292, 2.18201, 1025.16925, 2.34744, 89.39414, 3.03532, 1111.33465, 41.58606, 44.03884, 2.47309, 2.22955, 3.42656, 1.4597, 2.79524, 1.28104, 14.83134, 11.95542, 2.94145, 42.1349, 4.13848, 1.78124, 1.41322, 2.51728, 11.56134
51, 23/04/2023 08:20:35, 60.058, 60.06, Pila 2923 Sur[Pila 2923 Sur], AC mantencion 03-03-2016 ., 115.49946, 116.66653, 2.88355, 2.20258, 1027.483, 2.35048, 89.71847, 3.02303, 1110.04289, 41.62508, 44.09337, 2.46845, 2.1444, 3.43104, 1.45972, 2.86002, 1.29848, 14.78492, 11.99126, 2.26638, 44.14636, 2.16362, 2.54895, 1.46004, 3.72156, 11.74346
52, 23/04/2023 08:21:36, 60.061, 60.06, Pila 2923 Sur[Pila 2923 Sur], AC mantencion 03-03-2016 ., 118.49537, 115.37165, 2.90677, 2.17556, 1032.74569, 2.33968, 90.0948, 3.02087, 1109.40978, 41.70726, 44.15642, 2.42047, 2.01298, 3.42111, 1.46221, 2.86501, 1.31691, 14.75189, 12.15589, 2.86615, 47.00535, -0.67581, 1.7132, 1.62273, 2.78005, 12.61903
53, 23/04/2023 08:22:36, 60.06, 60.06, Pila 2923 Sur[Pila 2923 Sur], AC mantencion 03-03-2016 ., 96.16811, 113.76021, 2.8799, 2.21275, 1038.44264, 2.34199, 90.17768, 3.01074, 1108.69697, 41.6874, 43.94029, 2.44679, 2.1365, 3.42756, 1.46353, 2.93023, 1.32425, 14.7258, 12.25247, 2.40991, 40.37505, 4.17104, 2.48426, 1.54966, 3.84975, 13.01209
54, 23/04/2023 08:23:36, 60.059, 60.06, Pila 2923 Sur[Pila 2923 Sur], AC mantencion 03-03-2016 ., 87.77161, 111.31254, 2.91631, 2.14169, 1045.43258, 2.32862, 90.14046, 3.01475, 1108.60443, 41.68534, 43.80175, 2.44712, 2.13076, 3.4191, 1.46829, 2.92309, 1.36485, 14.73427, 12.50494, 3.28967, 41.55091, 2.46868, 1.61211, 1.77885, 2.86769, 15.2856
55, 23/04/2023 08:24:36, 60.06, 60.06, Pila 2923 Sur[Pila 2923 Sur], AC mantencion 03-03-2016 ., 80.44747, 109.04102, 2.88312, 2.13289, 1044.8019, 2.3222, 89.98467, 3.00636, 1108.08949, 41.69467, 43.70992, 2.42013, 2.06932, 3.43157, 1.47773, 3.00439, 1.4086, 14.75911, 12.72321, 2.56241, 42.3176, 0.53911, 2.01444, 2.13357, 4.29793, 16.48014
56, 23/04/2023 08:25:36, 60.058, 60.06, Pila 2923 Sur[Pila 2923 Sur], AC mantencion 03-03-2016 ., 87.96157, 107.5338, 2.86491, 2.09518, 1041.51695, 2.31865, 89.9573, 2.99757, 1106.91068, 41.67493, 43.52598, 2.43725, 2.13739, 3.43843, 1.48295, 3.03408, 1.44812, 14.75221, 12.8411, 2.46145, 40.2528, 3.66974, 2.11541, 1.85889, 3.93232, 14.25478
57, 23/04/2023 08:26:36, 60.062, 60.06, Pila 2923 Sur[Pila 2923 Sur], AC mantencion 03-03-2016 ., 88.28624, 106.06909, 2.82645, 2.07689, 1040.44706, 2.31053, 89.93384, 2.99311, 1106.45287, 41.65501, 43.28329, 2.45561, 2.24045, 3.43876, 1.4883, 3.08731, 1.48651, 14.74723, 12.92765, 2.70727, 40.2737, 3.72576, 1.8622, 1.8586, 3.46108, 14.4018
