Index, Time, Period, Seconds since, Mound, Comment, "LSF"  [CurrentAnalysis.Dry basis], "LSF"  [Rolling.Analysis1.Dry basis], "SM"  [Rolling.Analysis1.Dry basis], "IM"  [Rolling.Analysis1.Dry basis], "Tph"  [Rolling.Analysis1.Dry basis], "IM"  [CurrentProduct.Dry basis], "LSF"  [CurrentProduct.Dry basis], "SM"  [CurrentProduct.Dry basis], "Tph"  [CurrentProduct.Dry basis], "CaO"  [CurrentProduct.Dry basis], "CaO"  [Rolling.Analysis1.Dry basis], "MgO"  [CurrentProduct.Dry basis], "MgO"  [Rolling.Analysis1.Dry basis], "Al2O3"  [CurrentProduct.Dry basis], "Fe2O3"  [CurrentProduct.Dry basis], "Al2O3"  [Rolling.Analysis1.Dry basis], "Fe2O3"  [Rolling.Analysis1.Dry basis], "SiO2"  [CurrentProduct.Dry basis], "SiO2"  [Rolling.Analysis1.Dry basis], "SM"  [CurrentAnalysis.Dry basis], "CaO"  [CurrentAnalysis.Dry basis], "MgO"  [CurrentAnalysis.Dry basis], "IM"  [CurrentAnalysis.Dry basis], "Fe2O3"  [CurrentAnalysis.Dry basis], "Al2O3"  [CurrentAnalysis.Dry basis], "SiO2"  [CurrentAnalysis.Dry basis], "Tph"  [CurrentAnalysis.Dry basis]
1, 12/05/2023 15:14:09, 60.061, 0, Pila 3523 sur[Pila 3523 sur], AC mantencion 03-03-2016 ., 113.01113, 79.10557, 2.74512, 2.1361, 1112.85569, 2.74843, 126.28089, 3.28723, 1053.82927, 45.91376, 40.37196, 1.15543, 2.47364, 2.60267, 0.94697, 3.99685, 1.8711, 11.66848, 16.10823, 3.03751, 45.6055, 0.53344, 3.56319, 0.9242, 3.2931, 12.8101, 1064.92
2, 12/05/2023 15:15:09, 60.058, 60.06, Pila 3523 sur[Pila 3523 sur], AC mantencion 03-03-2016 ., 116.40265, 80.15834, 2.76908, 2.15233, 1105.89108, 2.76626, 123.02271, 3.31251, 1035.50513, 45.29469, 40.54057, 1.5676, 2.4488, 2.62183, 0.94779, 3.9396, 1.83039, 11.8244, 15.97755, 3.36498, 43.98732, 2.438, 2.80381, 0.94952, 2.66229, 12.15366, 996.763
3, 12/05/2023 15:16:09, 60.061, 60.06, Pila 3523 sur[Pila 3523 sur], AC mantencion 03-03-2016 ., 106.23822, 81.5899, 2.80616, 2.15343, 1098.39861, 2.53079, 118.60413, 3.51521, 1031.01403, 44.62138, 40.6583, 2.0649, 2.52081, 2.48027, 0.98004, 3.83687, 1.78175, 12.1637, 15.76674, 4.2199, 42.57048, 3.57958, 1.90036, 1.07826, 2.04909, 13.19713, 1017.31
4, 12/05/2023 15:17:09, 60.06, 60.06, Pila 3523 sur[Pila 3523 sur], AC mantencion 03-03-2016 ., 111.58001, 82.91991, 2.81029, 2.14888, 1095.74811, 2.43593, 117.11347, 3.3752, 1042.22106, 44.34028, 40.80004, 2.21761, 2.55389, 2.56214, 1.05181, 3.78113, 1.75958, 12.19784, 15.57096, 2.93411, 43.26318, 2.80173, 2.16778, 1.32636, 2.87525, 12.32797, 1084.8
5, 12/05/2023 15:18:09, 60.058, 60.06, Pila 3523 sur[Pila 3523 sur], AC mantencion 03-03-2016 ., 100.70572, 84.42337, 2.82665, 2.16202, 1095.98678, 2.35029, 113.94382, 3.45, 1054.98966, 44.1472, 40.93509, 2.21243, 2.59478, 2.54453, 1.08265, 3.71383, 1.71776, 12.51373, 15.35321, 3.79691, 43.22617, 2.18758, 2.00308, 1.22847, 2.46072, 14.00753, 1114.63
6, 12/05/2023 15:19:09, 60.06, 60.06, Pila 3523 sur[Pila 3523 sur], AC mantencion 03-03-2016 ., 92.31693, 85.2881, 2.90937, 2.15442, 1098.18071, 2.27424, 110.2362, 3.54235, 1065.27044, 43.82956, 41.11585, 2.36181, 2.59386, 2.52512, 1.11032, 3.59517, 1.66875, 12.87797, 15.31471, 4.0589, 42.02291, 3.20989, 1.90536, 1.26735, 2.41477, 14.94538, 1123.13
7, 12/05/2023 15:20:09, 60.061, 60.06, Pila 3523 sur[Pila 3523 sur], AC mantencion 03-03-2016 ., 91.44359, 86.78609, 2.96806, 2.18453, 1090.84472, 2.28578, 107.4209, 3.5135, 1075.41832, 43.77444, 41.42392, 2.18547, 2.47754, 2.61119, 1.14236, 3.5116, 1.60748, 13.18809, 15.19376, 3.35748, 43.34796, 0.98957, 2.34967, 1.35779, 3.19036, 15.27031, 1141.59
8, 12/05/2023 15:21:09, 60.06, 60.06, Pila 3523 sur[Pila 3523 sur], AC mantencion 03-03-2016 ., 90.12293, 87.91716, 3.01974, 2.19594, 1090.97832, 2.27944, 105.21691, 3.46149, 1083.26565, 43.44132, 41.5353, 2.34796, 2.52503, 2.67938, 1.17545, 3.428, 1.56106, 13.34346, 15.0657, 3.13971, 40.89301, 3.58664, 2.24075, 1.42759, 3.19887, 14.52575, 1142.25
9, 12/05/2023 15:22:09, 60.059, 60.06, Pila 3523 sur[Pila 3523 sur], AC mantencion 03-03-2016 ., 84.94297, 89.19961, 3.06218, 2.23508, 1091.67857, 2.31375, 102.81659, 3.39695, 1089.66969, 43.16076, 41.64192, 2.42923, 2.57012, 2.78312, 1.20286, 3.36314, 1.50471, 13.54017, 14.90622, 2.97674, 40.72375, 3.1313, 2.55599, 1.43951, 3.67937, 15.23755, 1144.12
10, 12/05/2023 15:23:09, 60.061, 60.06, Pila 3523 sur[Pila 3523 sur], AC mantencion 03-03-2016 ., 86.75992, 90.39388, 3.13999, 2.19142, 1093.74092, 2.24933, 101.05962, 3.42836, 1098.75914, 43.01315, 41.95498, 2.43558, 2.39507, 2.7753, 1.23383, 3.25012, 1.48311, 13.74475, 14.86227, 3.7041, 41.63442, 2.4944, 1.77562, 1.52186, 2.70225, 15.6465, 1182.34
