Index, Time, Period, Seconds since, Mound, Comment, "LSF"  [CurrentAnalysis.Dry basis], "LSF"  [Rolling.Analysis1.Dry basis], "SM"  [Rolling.Analysis1.Dry basis], "IM"  [Rolling.Analysis1.Dry basis], "Tph"  [Rolling.Analysis1.Dry basis], "IM"  [CurrentProduct.Dry basis], "LSF"  [CurrentProduct.Dry basis], "SM"  [CurrentProduct.Dry basis], "Tph"  [CurrentProduct.Dry basis], "CaO"  [CurrentProduct.Dry basis], "CaO"  [Rolling.Analysis1.Dry basis], "MgO"  [CurrentProduct.Dry basis], "MgO"  [Rolling.Analysis1.Dry basis], "Al2O3"  [CurrentProduct.Dry basis], "Fe2O3"  [CurrentProduct.Dry basis], "Al2O3"  [Rolling.Analysis1.Dry basis], "Fe2O3"  [Rolling.Analysis1.Dry basis], "SiO2"  [CurrentProduct.Dry basis], "SiO2"  [Rolling.Analysis1.Dry basis], "SM"  [CurrentAnalysis.Dry basis], "CaO"  [CurrentAnalysis.Dry basis], "MgO"  [CurrentAnalysis.Dry basis], "IM"  [CurrentAnalysis.Dry basis], "Fe2O3"  [CurrentAnalysis.Dry basis], "Al2O3"  [CurrentAnalysis.Dry basis], "SiO2"  [CurrentAnalysis.Dry basis], "Tph"  [CurrentAnalysis.Dry basis]
1, 16/05/2023 07:54:41, 60.062, 0, Pila 3623 norte[Pila 3623 norte], AC mantencion 03-03-2016 ., 99.45139, 92.37212, 2.84981, 2.14067, 1173.01792, 2.15541, 93.77641, 2.87313, 1145.32003, 41.91674, 41.66813, 2.49565, 2.59624, 3.37126, 1.5641, 3.41977, 1.59752, 14.17994, 14.29831, 3.12527, 42.49043, 2.65282, 2.03007, 1.44531, 2.93409, 13.68683, 1175.75
2, 16/05/2023 07:55:41, 60.06, 60.06, Pila 3623 norte[Pila 3623 norte], AC mantencion 03-03-2016 ., 88.3042, 91.94871, 2.86364, 2.14301, 1179.22397, 2.16871, 93.51245, 2.87141, 1145.44852, 41.91793, 41.77245, 2.48589, 2.46994, 3.38901, 1.56268, 3.43049, 1.60078, 14.21831, 14.40774, 2.83769, 41.94205, 2.28109, 2.45338, 1.53296, 3.76094, 15.02246, 1148.13
3, 16/05/2023 07:56:41, 60.056, 60.06, Pila 3623 norte[Pila 3623 norte], AC mantencion 03-03-2016 ., 93.56947, 91.28918, 2.85364, 2.14848, 1175.11155, 2.17335, 93.51494, 2.86869, 1145.68083, 41.91073, 41.6458, 2.49535, 2.53979, 3.39337, 1.56136, 3.4582, 1.6096, 14.2136, 14.46169, 2.81029, 41.75366, 2.70198, 2.27657, 1.53244, 3.4887, 14.11086, 1150.75
4, 16/05/2023 07:57:42, 60.063, 60.06, Pila 3623 norte[Pila 3623 norte], AC mantencion 03-03-2016 ., 91.81507, 91.40699, 2.82909, 2.16638, 1175.41338, 2.2037, 93.44112, 2.848, 1148.29342, 41.86049, 41.53228, 2.52538, 2.65503, 3.42813, 1.55563, 3.47959, 1.60618, 14.19373, 14.38811, 2.44963, 40.76405, 3.18049, 2.92638, 1.43062, 4.18655, 13.75998, 1205.22
5, 16/05/2023 08:00:42, 60.059, 180.19, Pila 3623 norte[Pila 3623 norte], AC mantencion 03-03-2016 ., 93.05117, 93.30375, 2.84964, 2.19679, 1172.75044, 2.20004, 93.72454, 2.85594, 1146.25751, 41.88289, 41.78493, 2.52675, 2.56094, 3.40945, 1.54972, 3.42201, 1.55773, 14.16312, 14.19045, 2.8639, 42.14632, 2.3365, 2.42631, 1.46163, 3.54638, 14.34247, 1115.8
6, 16/05/2023 08:01:42, 60.059, 60.06, Pila 3623 norte[Pila 3623 norte], AC mantencion 03-03-2016 ., 91.45068, 92.40253, 2.88909, 2.16585, 1169.34545, 2.17404, 93.63832, 2.87844, 1147.26952, 41.89007, 41.74651, 2.52553, 2.54929, 3.37737, 1.5535, 3.39574, 1.56786, 14.1932, 14.34031, 3.57385, 42.07615, 2.49357, 1.53683, 1.65212, 2.53902, 14.97848, 1173.87
7, 16/05/2023 08:02:42, 60.061, 60.06, Pila 3623 norte[Pila 3623 norte], AC mantencion 03-03-2016 ., 94.94725, 92.78493, 2.86362, 2.2031, 1167.87284, 2.17245, 93.68379, 2.88181, 1148.40808, 41.88142, 41.73396, 2.53853, 2.59202, 3.37078, 1.5516, 3.425, 1.55463, 14.18537, 14.25973, 2.97819, 41.64555, 2.89259, 2.12758, 1.5, 3.19136, 13.97177, 1179.33
8, 16/05/2023 08:03:42, 60.059, 60.06, Pila 3623 norte[Pila 3623 norte], AC mantencion 03-03-2016 ., 102.03441, 93.4719, 2.86822, 2.18191, 1166.87765, 2.16091, 93.94442, 2.88516, 1148.48148, 41.88409, 41.82961, 2.55625, 2.57844, 3.35275, 1.55155, 3.39289, 1.55501, 14.1497, 14.19166, 2.99248, 41.95572, 3.06179, 1.83093, 1.54987, 2.83771, 13.12974, 1150.6
9, 16/05/2023 08:04:42, 60.059, 60.06, Pila 3623 norte[Pila 3623 norte], AC mantencion 03-03-2016 ., 86.32721, 93.64015, 2.86796, 2.20132, 1163.84826, 2.16988, 93.6876, 2.88083, 1148.16708, 41.84742, 41.84818, 2.56862, 2.57949, 3.36771, 1.55202, 3.39761, 1.54344, 14.17295, 14.17072, 2.76146, 40.734, 2.94394, 2.43965, 1.56635, 3.82136, 14.87795, 1138.68
10, 16/05/2023 08:05:42, 60.062, 60.06, Pila 3623 norte[Pila 3623 norte], AC mantencion 03-03-2016 ., 90.79094, 93.64141, 2.88588, 2.1466, 1162.88892, 2.15614, 93.59536, 2.87947, 1148.52906, 41.81546, 41.82145, 2.5901, 2.60643, 3.36338, 1.55991, 3.35104, 1.5611, 14.17647, 14.17583, 2.83857, 40.83687, 3.24758, 1.79349, 1.80139, 3.23079, 14.28421, 1159.61
