Index, Time, Period, Seconds since, Mound, Comment, "LSF"  [CurrentAnalysis.Dry basis], "LSF"  [Rolling.Analysis1.Dry basis], "SM"  [Rolling.Analysis1.Dry basis], "IM"  [Rolling.Analysis1.Dry basis], "Tph"  [Rolling.Analysis1.Dry basis], "IM"  [CurrentProduct.Dry basis], "LSF"  [CurrentProduct.Dry basis], "SM"  [CurrentProduct.Dry basis], "Tph"  [CurrentProduct.Dry basis], "CaO"  [CurrentProduct.Dry basis], "CaO"  [Rolling.Analysis1.Dry basis], "MgO"  [CurrentProduct.Dry basis], "MgO"  [Rolling.Analysis1.Dry basis], "Al2O3"  [CurrentProduct.Dry basis], "Fe2O3"  [CurrentProduct.Dry basis], "Al2O3"  [Rolling.Analysis1.Dry basis], "Fe2O3"  [Rolling.Analysis1.Dry basis], "SiO2"  [CurrentProduct.Dry basis], "SiO2"  [Rolling.Analysis1.Dry basis], "SM"  [CurrentAnalysis.Dry basis], "CaO"  [CurrentAnalysis.Dry basis], "IM"  [CurrentAnalysis.Dry basis], "Fe2O3"  [CurrentAnalysis.Dry basis], "Al2O3"  [CurrentAnalysis.Dry basis], "SiO2"  [CurrentAnalysis.Dry basis], "Tph"  [CurrentAnalysis.Dry basis], "Tons"  [CurrentProduct.Dry basis]
1, 29/11/2023 09:30:48, 60.056, 0, Pila 8823 norte[Pila 8823 norte], AC mantencion 03-03-2016 ., 63.66075, 81.69036, 2.91349, 2.63752, 1105.02733, 2.34333, 63.66075, 2.98469, 976.457, 37.58561, 40.58172, 3.29511, 2.68337, 4.41231, 1.88292, 3.91865, 1.48573, 18.78931, 15.74563, 2.98469, 37.58561, 2.34333, 1.88292, 4.41231, 18.78931, 976.457, 16.2743
2, 29/11/2023 09:31:48, 60.065, 60.06, Pila 8823 norte[Pila 8823 norte], AC mantencion 03-03-2016 ., 96.20139, 82.30741, 2.9015, 2.63537, 1098.22286, 2.3938, 78.71901, 2.83621, 1041.89817, 39.86119, 40.63335, 2.96179, 2.67926, 3.98393, 1.66427, 3.90766, 1.48278, 16.01946, 15.64034, 2.67945, 41.77675, 2.44877, 1.47639, 3.61535, 13.64306, 1099.99, 34.6075
3, 29/11/2023 09:32:48, 60.058, 60.07, Pila 8823 norte[Pila 8823 norte], AC mantencion 03-03-2016 ., 83.49462, 82.72587, 2.84165, 2.66298, 1089.79326, 2.56156, 80.3242, 2.6883, 1058.57689, 40.05754, 40.67263, 2.91878, 2.62737, 4.19091, 1.63607, 3.97504, 1.49271, 15.66468, 15.53741, 2.43236, 40.42653, 2.89472, 1.58275, 4.58162, 14.99394, 1090.34, 52.7798
4, 29/11/2023 09:33:48, 60.062, 60.06, Pila 8823 norte[Pila 8823 norte], AC mantencion 03-03-2016 ., 94.29586, 83.10816, 2.80207, 2.67039, 1080.1421, 2.58472, 83.52237, 2.58962, 1058.75062, 40.27378, 40.58577, 3.01436, 2.72873, 4.19744, 1.62395, 4.00047, 1.49808, 15.07522, 15.40734, 2.29937, 40.89501, 2.65461, 1.58792, 4.21531, 13.34379, 1059.27, 70.4343
5, 29/11/2023 09:34:48, 60.058, 60.06, Pila 8823 norte[Pila 8823 norte], AC mantencion 03-03-2016 ., 88.1697, 83.17089, 2.77664, 2.64858, 1068.26423, 2.53878, 84.38661, 2.57033, 1050.39555, 40.17811, 40.5486, 3.2553, 2.79971, 4.15181, 1.63536, 4.01745, 1.51683, 14.87494, 15.36672, 2.48885, 39.77823, 2.35711, 1.68176, 3.96409, 14.0517, 1015.63, 87.3615
6, 29/11/2023 09:35:48, 60.062, 60.06, Pila 8823 norte[Pila 8823 norte], AC mantencion 03-03-2016 ., 108.13258, 84.34185, 2.75531, 2.63437, 1066.3726, 2.45159, 88.00563, 2.60968, 1069.07186, 40.25342, 40.47311, 3.59069, 3.0081, 3.89844, 1.59017, 3.97568, 1.50916, 14.32351, 15.1124, 2.84851, 40.54035, 2.00256, 1.39058, 2.78472, 11.89339, 1153.91, 106.5933
7, 29/11/2023 09:36:48, 60.06, 60.06, Pila 8823 norte[Pila 8823 norte], AC mantencion 03-03-2016 ., 92.56482, 84.95752, 2.76627, 2.56812, 1065.27796, 2.36255, 88.66828, 2.6526, 1072.92626, 40.54667, 40.61708, 3.35501, 2.92863, 3.80242, 1.60946, 3.92045, 1.52659, 14.35553, 15.06796, 2.93134, 42.26708, 1.88002, 1.72265, 3.23862, 14.54316, 1095.43, 124.8504
8, 29/11/2023 09:37:48, 60.058, 60.06, Pila 8823 norte[Pila 8823 norte], AC mantencion 03-03-2016 ., 90.14623, 85.44329, 2.71693, 2.57547, 1072.87144, 2.39923, 88.87095, 2.61377, 1089.31732, 40.67738, 40.64384, 3.22076, 2.92233, 3.87241, 1.61403, 3.96614, 1.53997, 14.34026, 14.95971, 2.39033, 41.50305, 2.62685, 1.64287, 4.31558, 14.24266, 1192.3, 144.722
9, 29/11/2023 09:38:48, 60.061, 60.06, Pila 8823 norte[Pila 8823 norte], AC mantencion 03-03-2016 ., 80.34548, 85.3249, 2.72197, 2.46645, 1077.79387, 2.32915, 87.7698, 2.61984, 1099.99136, 40.71522, 40.60001, 3.05197, 2.95041, 3.88381, 1.66748, 3.91463, 1.58715, 14.54353, 14.97568, 2.66136, 40.98528, 1.91831, 2.06856, 3.96814, 16.06583, 1178.63, 164.3659
10, 29/11/2023 09:39:48, 60.058, 60.06, Pila 8823 norte[Pila 8823 norte], AC mantencion 03-03-2016 ., 96.45845, 86.61689, 2.67606, 2.40952, 1084.15688, 2.23787, 88.70407, 2.61571, 1112.03496, 41.0604, 40.88891, 2.76525, 2.73635, 3.83595, 1.71411, 3.91676, 1.62554, 14.51736, 14.83152, 2.58201, 43.86924, 1.64625, 2.09354, 3.44648, 14.30439, 1210.18, 184.5356
