Index, Time, Period, Seconds since, Mound, Comment, "LSF"  [CurrentAnalysis.Dry basis], "LSF"  [Rolling.Analysis1.Dry basis], "SM"  [Rolling.Analysis1.Dry basis], "IM"  [Rolling.Analysis1.Dry basis], "Tph"  [Rolling.Analysis1.Dry basis], "IM"  [CurrentProduct.Dry basis], "LSF"  [CurrentProduct.Dry basis], "SM"  [CurrentProduct.Dry basis], "Tph"  [CurrentProduct.Dry basis], "CaO"  [CurrentProduct.Dry basis], "CaO"  [Rolling.Analysis1.Dry basis], "MgO"  [CurrentProduct.Dry basis], "MgO"  [Rolling.Analysis1.Dry basis], "Al2O3"  [CurrentProduct.Dry basis], "Fe2O3"  [CurrentProduct.Dry basis], "Al2O3"  [Rolling.Analysis1.Dry basis], "Fe2O3"  [Rolling.Analysis1.Dry basis], "SiO2"  [CurrentProduct.Dry basis], "SiO2"  [Rolling.Analysis1.Dry basis], "SM"  [CurrentAnalysis.Dry basis], "CaO"  [CurrentAnalysis.Dry basis], "MgO"  [CurrentAnalysis.Dry basis], "IM"  [CurrentAnalysis.Dry basis], "Fe2O3"  [CurrentAnalysis.Dry basis], "Al2O3"  [CurrentAnalysis.Dry basis], "SiO2"  [CurrentAnalysis.Dry basis]
1, 03/05/2023 07:41:38, 60.06, 0, Pila 3223 norte[Pila 3223 norte], AC mantencion 03-03-2016 ., 99.6313, 98.52717, 2.85276, 2.09169, 1153.5666, 2.10396, 102.45134, 2.90249, 1146.43602, 43.07435, 42.73004, 2.13919, 2.16663, 3.11929, 1.48258, 3.26148, 1.55926, 13.35689, 13.7524, 2.52927, 42.0942, 2.74614, 2.47662, 1.49856, 3.71137, 13.17732
2, 03/05/2023 07:42:38, 60.06, 60.06, Pila 3223 norte[Pila 3223 norte], AC mantencion 03-03-2016 ., 100.22833, 97.35395, 2.88699, 2.03229, 1155.52556, 2.06301, 102.34532, 2.93168, 1148.89887, 43.01103, 42.49099, 2.21244, 2.32676, 3.07141, 1.4888, 3.2185, 1.58368, 13.36908, 13.86381, 3.64322, 41.75123, 3.66114, 1.31782, 1.61151, 2.12368, 13.6081
3, 03/05/2023 07:43:38, 60.059, 60.06, Pila 3223 norte[Pila 3223 norte], AC mantencion 03-03-2016 ., 98.01941, 96.02667, 2.87483, 2.03856, 1161.60312, 2.05976, 102.14418, 2.92655, 1151.77407, 42.96113, 42.2967, 2.23324, 2.38251, 3.07717, 1.49394, 3.26345, 1.60086, 13.37757, 13.98407, 2.82473, 41.91956, 2.6672, 1.99669, 1.60129, 3.19728, 13.55463
4, 03/05/2023 07:44:38, 60.061, 60.06, Pila 3223 norte[Pila 3223 norte], AC mantencion 03-03-2016 ., 92.79505, 94.78837, 2.87967, 2.03557, 1160.72967, 2.06191, 101.73683, 2.93106, 1151.24879, 42.89222, 42.11537, 2.2713, 2.47918, 3.0813, 1.4944, 3.28547, 1.61403, 13.41167, 14.10892, 3.03343, 41.29183, 3.15533, 2.11128, 1.50497, 3.17742, 14.20368
5, 03/05/2023 07:45:38, 60.061, 60.06, Pila 3223 norte[Pila 3223 norte], AC mantencion 03-03-2016 ., 93.92114, 94.04197, 2.84967, 2.05985, 1160.87032, 2.07975, 101.41256, 2.91824, 1151.54891, 42.82177, 41.95046, 2.30868, 2.5621, 3.10652, 1.49369, 3.34188, 1.62238, 13.42454, 14.14653, 2.64694, 41.1283, 3.2055, 2.51318, 1.47675, 3.71133, 13.7325
6, 03/05/2023 07:46:38, 60.058, 60.06, Pila 3223 norte[Pila 3223 norte], AC mantencion 03-03-2016 ., 102.80375, 93.71855, 2.81256, 2.09504, 1159.76649, 2.08666, 101.4669, 2.90731, 1151.85737, 42.87839, 42.08281, 2.24682, 2.37128, 3.12259, 1.49646, 3.42138, 1.63308, 13.42898, 14.21595, 2.6592, 44.29237, 0.69349, 2.252, 1.56551, 3.52553, 13.5381
7, 03/05/2023 07:47:39, 60.061, 60.06, Pila 3223 norte[Pila 3223 norte], AC mantencion 03-03-2016 ., 89.0413, 93.00932, 2.80717, 2.09756, 1159.59113, 2.095, 100.95371, 2.90779, 1151.76674, 42.87606, 42.13373, 2.21119, 2.2494, 3.14172, 1.49963, 3.4588, 1.64896, 13.49608, 14.33834, 2.91917, 42.80483, 1.26968, 2.3032, 1.58306, 3.64611, 15.26486
8, 03/05/2023 07:48:39, 60.059, 60.06, Pila 3223 norte[Pila 3223 norte], AC mantencion 03-03-2016 ., 83.06638, 92.64346, 2.81347, 2.09357, 1160.22344, 2.10721, 100.18045, 2.90921, 1153.64193, 42.83035, 42.16062, 2.21121, 2.21538, 3.16693, 1.5029, 3.46573, 1.65542, 13.58548, 14.40818, 2.9408, 41.63089, 2.21135, 2.40849, 1.58809, 3.82491, 15.91856
9, 03/05/2023 07:49:39, 60.062, 60.06, Pila 3223 norte[Pila 3223 norte], AC mantencion 03-03-2016 ., 83.58837, 91.82275, 2.81924, 2.13215, 1164.46857, 2.11737, 99.48932, 2.91068, 1156.18224, 42.8122, 42.03605, 2.16226, 2.23337, 3.19087, 1.507, 3.49968, 1.64139, 13.67399, 14.49394, 2.94509, 42.2747, 0.8278, 2.37435, 1.61698, 3.83926, 16.06911
10, 03/05/2023 07:50:39, 60.059, 60.06, Pila 3223 norte[Pila 3223 norte], AC mantencion 03-03-2016 ., 88.49512, 91.55963, 2.81004, 2.17407, 1169.30515, 2.1241, 99.08606, 2.91277, 1156.7494, 42.77435, 42.00869, 2.16323, 2.2224, 3.20211, 1.50751, 3.53854, 1.62761, 13.71804, 14.51708, 2.96867, 41.68365, 2.19111, 2.31557, 1.52227, 3.52494, 14.98352
11, 03/05/2023 07:51:39, 60.059, 60.06, Pila 3223 norte[Pila 3223 norte], AC mantencion 03-03-2016 ., 89.96212, 90.60916, 2.84698, 2.17467, 1170.20032, 2.1214, 98.76542, 2.91871, 1157.18437, 42.74884, 41.89174, 2.16845, 2.27869, 3.20352, 1.5101, 3.52494, 1.62091, 13.75767, 14.65015, 3.09044, 41.9913, 2.32332, 2.04516, 1.5869, 3.24546, 14.93411
12, 03/05/2023 07:52:39, 60.062, 60.06, Pila 3223 norte[Pila 3223 norte], AC mantencion 03-03-2016 ., 85.87407, 90.3097, 2.85289, 2.19301, 1167.52203, 2.12729, 98.3491, 2.92291, 1155.49099, 42.69007, 41.83792, 2.1951, 2.28075, 3.21128, 1.50956, 3.53454, 1.61173, 13.79862, 14.68171, 3.0542, 40.75531, 3.07055, 2.32334, 1.49187, 3.46613, 15.14273
13, 03/05/2023 07:53:39, 60.059, 60.06, Pila 3223 norte[Pila 3223 norte], AC mantencion 03-03-2016 ., 91.76353, 90.71302, 2.89323, 2.19364, 1169.41131, 2.13158, 98.14443, 2.92735, 1155.67372, 42.63259, 41.78255, 2.23626, 2.39292, 3.21129, 1.50653, 3.47091, 1.58226, 13.81073, 14.62, 3.07227, 40.79614, 3.55044, 2.27834, 1.40958, 3.2115, 14.19718
14, 03/05/2023 07:54:39, 60.06, 60.06, Pila 3223 norte[Pila 3223 norte], AC mantencion 03-03-2016 ., 85.02743, 90.99873, 2.90058, 2.21644, 1163.75085, 2.13759, 97.75905, 2.92618, 1152.61396, 42.60683, 41.79327, 2.22883, 2.4124, 3.22594, 1.50915, 3.46382, 1.56278, 13.8557, 14.58007, 2.88773, 41.63389, 1.95157, 2.34739, 1.60617, 3.77031, 15.52581
15, 03/05/2023 07:55:39, 60.06, 60.06, Pila 3223 norte[Pila 3223 norte], AC mantencion 03-03-2016 ., 72.2277, 90.19207, 2.94577, 2.20056, 1154.27246, 2.13553, 96.99282, 2.93422, 1148.4459, 42.5441, 41.76439, 2.22731, 2.38738, 3.23775, 1.51614, 3.43727, 1.562, 13.94897, 14.72671, 3.21721, 39.93444, 2.16299, 2.06477, 1.80129, 3.71926, 17.76074
16, 03/05/2023 07:56:39, 60.058, 60.06, Pila 3223 norte[Pila 3223 norte], AC mantencion 03-03-2016 ., 101.26176, 90.28629, 2.94828, 2.183, 1154.77761, 2.13789, 97.11087, 2.92243, 1149.92481, 42.53904, 41.78294, 2.23366, 2.36637, 3.24614, 1.51839, 3.42433, 1.56864, 13.924, 14.7207, 2.55533, 42.36881, 2.44651, 2.21311, 1.59388, 3.52743, 13.0866
17, 03/05/2023 07:57:39, 60.062, 60.06, Pila 3223 norte[Pila 3223 norte], AC mantencion 03-03-2016 ., 98.44742, 90.15253, 2.89787, 2.21931, 1148.80898, 2.12812, 97.14607, 2.91719, 1148.86245, 42.5642, 41.89514, 2.21081, 2.20815, 3.24752, 1.526, 3.50912, 1.58118, 13.92524, 14.75103, 2.73474, 43.50255, 1.35869, 1.8226, 1.80997, 3.29884, 13.97125
18, 03/05/2023 07:58:39, 60.061, 60.06, Pila 3223 norte[Pila 3223 norte], AC mantencion 03-03-2016 ., 85.84865, 89.3557, 2.8629, 2.2625, 1141.40574, 2.1416, 96.84061, 2.89987, 1147.70521, 42.52426, 41.83247, 2.21501, 2.1861, 3.27832, 1.53078, 3.5939, 1.58846, 13.94578, 14.83656, 2.3777, 40.94453, 2.37893, 2.61061, 1.71756, 4.48389, 14.74516
19, 03/05/2023 07:59:39, 60.058, 60.06, Pila 3223 norte[Pila 3223 norte], AC mantencion 03-03-2016 ., 92.63401, 89.33401, 2.86116, 2.26792, 1137.61723, 2.14274, 96.73705, 2.90254, 1146.04713, 42.49977, 41.84809, 2.23009, 2.16196, 3.27779, 1.52972, 3.60058, 1.58761, 13.95399, 14.84425, 3.01218, 41.50911, 2.83943, 2.19021, 1.48667, 3.25612, 14.28616
20, 03/05/2023 08:00:39, 60.061, 60.06, Pila 3223 norte[Pila 3223 norte], AC mantencion 03-03-2016 ., 93.60335, 89.30747, 2.89369, 2.23816, 1135.46868, 2.14031, 96.65985, 2.90856, 1145.57532, 42.45928, 41.8318, 2.26441, 2.18816, 3.27011, 1.52787, 3.55043, 1.58632, 13.95523, 14.86414, 3.1661, 40.86507, 3.61502, 2.0398, 1.45501, 2.96793, 14.00349
21, 03/05/2023 08:01:39, 60.056, 60.06, Pila 3223 norte[Pila 3223 norte], AC mantencion 03-03-2016 ., 86.73811, 88.2906, 2.89773, 2.25843, 1133.87981, 2.15054, 96.40467, 2.90363, 1145.34985, 42.42722, 41.61512, 2.2734, 2.32062, 3.28603, 1.528, 3.5778, 1.5842, 13.97814, 14.95812, 2.72654, 41.10649, 2.64011, 2.56728, 1.53306, 3.93578, 14.911
22, 03/05/2023 08:02:39, 60.063, 60.06, Pila 3223 norte[Pila 3223 norte], AC mantencion 03-03-2016 ., 97.11635, 88.80704, 2.89, 2.25703, 1134.47956, 2.1537, 96.42178, 2.90114, 1145.65697, 42.43257, 41.60585, 2.26466, 2.36352, 3.28984, 1.52753, 3.56401, 1.57907, 13.97584, 14.8635, 2.8031, 42.6491, 1.91056, 2.28343, 1.50834, 3.4442, 13.88246
23, 03/05/2023 08:03:40, 60.06, 60.06, Pila 3223 norte[Pila 3223 norte], AC mantencion 03-03-2016 ., 85.24566, 89.02718, 2.88104, 2.26675, 1124.07441, 2.16301, 96.17127, 2.89903, 1143.50933, 42.36735, 41.46453, 2.31312, 2.51075, 3.29979, 1.52555, 3.5574, 1.56939, 13.98882, 14.77046, 2.80951, 39.38084, 4.53183, 2.61682, 1.43513, 3.75548, 14.58306
24, 03/05/2023 08:04:40, 60.059, 60.06, Pila 3223 norte[Pila 3223 norte], AC mantencion 03-03-2016 ., 86.13391, 89.26795, 2.87556, 2.25867, 1111.81946, 2.16525, 95.94715, 2.89843, 1141.45432, 42.33806, 41.37269, 2.32193, 2.64607, 3.30686, 1.52724, 3.54222, 1.56828, 14.0113, 14.69551, 2.87241, 40.95192, 2.73797, 2.26532, 1.60704, 3.64045, 15.07292
25, 03/05/2023 08:05:40, 60.061, 60.06, Pila 3223 norte[Pila 3223 norte], AC mantencion 03-03-2016 ., 100.27463, 90.04473, 2.8783, 2.22548, 1109.95566, 2.15773, 96.04256, 2.90109, 1141.58565, 42.36437, 41.49966, 2.30227, 2.59468, 3.29944, 1.52913, 3.50407, 1.57453, 14.00811, 14.61771, 3.02332, 43.51208, 1.44467, 1.84706, 1.61128, 2.97613, 13.8692
26, 03/05/2023 08:06:40, 60.059, 60.06, Pila 3223 norte[Pila 3223 norte], AC mantencion 03-03-2016 ., 100.18909, 90.71807, 2.81562, 2.23672, 1110.31777, 2.15901, 96.13184, 2.88426, 1142.33309, 42.368, 41.5376, 2.30038, 2.58717, 3.31435, 1.53513, 3.5552, 1.58947, 13.98716, 14.48546, 2.26764, 42.52623, 2.21787, 2.20665, 1.79748, 3.96641, 13.07045
27, 03/05/2023 08:07:40, 60.061, 60.06, Pila 3223 norte[Pila 3223 norte], AC mantencion 03-03-2016 ., 104.34047, 91.92491, 2.79029, 2.19551, 1114.86788, 2.14934, 96.29965, 2.87942, 1142.84856, 42.37899, 41.68365, 2.30128, 2.53797, 3.30986, 1.53994, 3.52953, 1.60761, 13.96458, 14.33412, 2.66378, 42.86845, 2.34137, 1.77152, 1.75488, 3.1088, 12.95575
28, 03/05/2023 08:08:40, 60.058, 60.06, Pila 3223 norte[Pila 3223 norte], AC mantencion 03-03-2016 ., 97.45834, 92.30193, 2.77593, 2.18715, 1114.56457, 2.14925, 96.32353, 2.87862, 1143.15367, 42.35815, 41.72609, 2.32276, 2.5215, 3.30817, 1.53922, 3.53075, 1.61432, 13.95383, 14.28232, 2.8414, 41.39843, 3.30748, 2.14499, 1.50618, 3.23076, 13.45956
29, 03/05/2023 08:09:40, 60.062, 60.06, Pila 3223 norte[Pila 3223 norte], AC mantencion 03-03-2016 ., 86.35693, 92.33722, 2.80951, 2.15152, 1125.37427, 2.14196, 96.09347, 2.88943, 1144.41765, 42.32954, 41.68102, 2.33365, 2.57845, 3.29941, 1.54037, 3.47096, 1.61326, 13.98423, 14.28416, 3.42277, 41.02108, 2.83189, 1.81993, 1.59279, 2.89876, 15.37355
30, 03/05/2023 08:10:40, 60.06, 60.06, Pila 3223 norte[Pila 3223 norte], AC mantencion 03-03-2016 ., 90.08657, 93.56757, 2.80276, 2.15272, 1140.41203, 2.14085, 95.95941, 2.89343, 1146.0467, 42.32174, 41.79721, 2.32712, 2.56236, 3.29883, 1.5409, 3.44278, 1.59927, 14.00342, 14.13164, 3.07837, 41.95558, 2.0242, 2.08995, 1.56548, 3.27176, 14.89081
31, 03/05/2023 08:11:40, 60.059, 60.06, Pila 3223 norte[Pila 3223 norte], AC mantencion 03-03-2016 ., 98.24418, 93.39548, 2.85019, 2.11033, 1140.90017, 2.12952, 96.00753, 2.90064, 1147.28439, 42.36064, 41.92747, 2.2941, 2.44072, 3.28757, 1.5438, 3.38806, 1.60546, 14.01407, 14.23248, 3.27404, 44.2058, 0.728, 1.63746, 1.68142, 2.75326, 14.51932
32, 03/05/2023 08:12:40, 60.06, 60.06, Pila 3223 norte[Pila 3223 norte], AC mantencion 03-03-2016 ., 90.72464, 92.88956, 2.86503, 2.1569, 1142.20127, 2.13658, 95.901, 2.90176, 1146.94826, 42.36521, 41.86974, 2.28442, 2.46756, 3.29379, 1.54161, 3.40889, 1.58045, 14.03117, 14.29463, 2.95722, 42.60157, 1.78372, 2.53107, 1.42836, 3.61529, 14.91519
33, 03/05/2023 08:13:40, 60.061, 60.06, Pila 3223 norte[Pila 3223 norte], AC mantencion 03-03-2016 ., 96.31798, 93.58842, 2.90968, 2.14414, 1145.45237, 2.14233, 95.90883, 2.90267, 1147.06827, 42.34992, 41.90716, 2.30368, 2.52884, 3.29411, 1.53763, 3.3342, 1.55503, 14.02497, 14.22608, 2.95115, 41.56463, 3.28638, 2.48105, 1.33427, 3.3104, 13.70714
34, 03/05/2023 08:14:40, 60.058, 60.06, Pila 3223 norte[Pila 3223 norte], AC mantencion 03-03-2016 ., 95.19166, 93.75531, 2.9085, 2.13746, 1152.23742, 2.14125, 95.8953, 2.90422, 1147.77426, 42.32842, 41.88545, 2.32648, 2.57568, 3.29084, 1.53688, 3.32457, 1.55538, 14.02075, 14.19332, 2.98685, 41.23116, 3.48932, 2.08488, 1.49825, 3.12367, 13.80501
35, 03/05/2023 08:15:40, 60.062, 60.06, Pila 3223 norte[Pila 3223 norte], AC mantencion 03-03-2016 ., 95.55391, 93.88596, 2.9072, 2.13315, 1155.79025, 2.13832, 95.88892, 2.90818, 1148.3806, 42.32, 41.95189, 2.33626, 2.52613, 3.28503, 1.53627, 3.32447, 1.55848, 14.02125, 14.19571, 3.13056, 41.88002, 2.84606, 1.98212, 1.50465, 2.98239, 14.04694
36, 03/05/2023 08:16:40, 60.06, 60.06, Pila 3223 norte[Pila 3223 norte], AC mantencion 03-03-2016 ., 93.95763, 94.38139, 2.93666, 2.08823, 1158.34099, 2.13343, 95.85313, 2.91257, 1148.86002, 42.3128, 42.00402, 2.34345, 2.53248, 3.279, 1.53696, 3.26004, 1.56115, 14.02683, 14.1582, 3.16232, 41.92715, 2.72873, 1.87796, 1.57409, 2.95606, 14.32577
37, 03/05/2023 08:17:40, 60.06, 60.06, Pila 3223 norte[Pila 3223 norte], AC mantencion 03-03-2016 ., 100.43036, 94.61259, 2.92073, 2.06801, 1162.41888, 2.13034, 95.93646, 2.90637, 1150.11671, 42.33314, 42.05912, 2.32794, 2.50231, 3.28249, 1.54083, 3.26222, 1.57747, 14.01834, 14.13545, 2.60404, 43.40688, 1.50897, 1.98681, 1.74473, 3.46645, 13.57014
38, 03/05/2023 08:18:40, 60.06, 60.06, Pila 3223 norte[Pila 3223 norte], AC mantencion 03-03-2016 ., 96.91116, 95.35213, 2.89181, 2.0281, 1173.34715, 2.12602, 95.95415, 2.89711, 1151.3809, 42.34106, 42.26769, 2.31281, 2.31195, 3.28977, 1.54739, 3.26181, 1.60831, 14.01379, 14.08345, 2.46449, 42.7664, 1.49414, 1.93637, 1.90233, 3.68362, 13.76654
39, 03/05/2023 08:19:40, 60.06, 60.06, Pila 3223 norte[Pila 3223 norte], AC mantencion 03-03-2016 ., 89.66821, 95.56534, 2.89588, 2.01086, 1178.85931, 2.12339, 95.84749, 2.89776, 1151.20912, 42.29614, 42.17741, 2.35158, 2.43553, 3.28803, 1.54848, 3.23471, 1.60862, 14.01507, 14.02574, 2.93602, 39.68527, 4.60421, 1.97678, 1.61206, 3.18669, 14.08921
40, 03/05/2023 08:20:41, 60.059, 60.06, Pila 3223 norte[Pila 3223 norte], AC mantencion 03-03-2016 ., 90.42836, 94.91039, 2.87143, 2.04037, 1184.76882, 2.12638, 95.7506, 2.89338, 1152.70044, 42.25488, 41.93921, 2.38317, 2.61639, 3.294, 1.54911, 3.27829, 1.60671, 14.01297, 14.02695, 2.66942, 39.98364, 4.12171, 2.28758, 1.58355, 3.6225, 13.89713
41, 03/05/2023 08:21:41, 60.06, 60.06, Pila 3223 norte[Pila 3223 norte], AC mantencion 03-03-2016 ., 82.69429, 93.70067, 2.93255, 2.03391, 1184.52485, 2.12642, 95.51071, 2.89647, 1153.00921, 42.23556, 41.84449, 2.37905, 2.61134, 3.29765, 1.5508, 3.24833, 1.59709, 14.0434, 14.20946, 3.07023, 41.05704, 2.13068, 2.12839, 1.65194, 3.51596, 15.86664
42, 03/05/2023 08:22:41, 60.058, 60.06, Pila 3223 norte[Pila 3223 norte], AC mantencion 03-03-2016 ., 84.46098, 92.40086, 2.96429, 2.06993, 1184.19407, 2.12919, 95.31043, 2.90055, 1153.1373, 42.23426, 41.7966, 2.36715, 2.56628, 3.30167, 1.55067, 3.27691, 1.58311, 14.07443, 14.40651, 3.13801, 42.14932, 1.63923, 2.29966, 1.54235, 3.54687, 15.97002
43, 03/05/2023 08:23:41, 60.061, 60.06, Pila 3223 norte[Pila 3223 norte], AC mantencion 03-03-2016 ., 89.79197, 91.91423, 2.96565, 2.09051, 1185.59676, 2.1346, 95.21737, 2.90003, 1153.55649, 42.22197, 41.80118, 2.3706, 2.51836, 3.30703, 1.54925, 3.30346, 1.58022, 14.08336, 14.4833, 2.87026, 41.47436, 2.58048, 2.48281, 1.46307, 3.63253, 14.62572
44, 03/05/2023 08:24:41, 60.059, 60.06, Pila 3223 norte[Pila 3223 norte], AC mantencion 03-03-2016 ., 95.25319, 92.52603, 2.94632, 2.09667, 1182.87823, 2.13087, 95.21795, 2.90322, 1153.67443, 42.23493, 41.93539, 2.35726, 2.43191, 3.30302, 1.55008, 3.31443, 1.58081, 14.08962, 14.42295, 3.11175, 43.0474, 1.51943, 1.90459, 1.6023, 3.05172, 14.48217
45, 03/05/2023 08:25:41, 60.059, 60.06, Pila 3223 norte[Pila 3223 norte], AC mantencion 03-03-2016 ., 90.48761, 92.56095, 2.91878, 2.10147, 1179.81981, 2.13133, 95.14151, 2.89949, 1154.02744, 42.22408, 41.90762, 2.36013, 2.46705, 3.30882, 1.55247, 3.34116, 1.58991, 14.09528, 14.39275, 2.68775, 41.53902, 2.54137, 2.15804, 1.70255, 3.67416, 14.45128
46, 03/05/2023 08:26:41, 60.063, 60.06, Pila 3223 norte[Pila 3223 norte], AC mantencion 03-03-2016 ., 86.6457, 91.78251, 2.88885, 2.12743, 1175.14638, 2.12903, 95.00835, 2.89784, 1153.74396, 42.20338, 41.68056, 2.36638, 2.60654, 3.31241, 1.55583, 3.39494, 1.59579, 14.10742, 14.41751, 2.7976, 40.81874, 2.78247, 1.99499, 1.7801, 3.55129, 14.91512
47, 03/05/2023 08:27:41, 60.059, 60.06, Pila 3223 norte[Pila 3223 norte], AC mantencion 03-03-2016 ., 88.38393, 91.62942, 2.88607, 2.09057, 1175.39895, 2.12571, 94.90701, 2.89809, 1153.44885, 42.18223, 41.56245, 2.38152, 2.71025, 3.31245, 1.55828, 3.37561, 1.61469, 14.11582, 14.40233, 2.91414, 40.76778, 3.39319, 1.92533, 1.72167, 3.31477, 14.67688
48, 03/05/2023 08:28:41, 60.061, 60.06, Pila 3223 norte[Pila 3223 norte], AC mantencion 03-03-2016 ., 80.62872, 90.58864, 2.865, 2.08946, 1171.9653, 2.12988, 94.68399, 2.89392, 1152.65925, 42.15709, 41.48778, 2.38848, 2.6825, 3.32453, 1.5609, 3.42996, 1.64156, 14.13802, 14.52987, 2.65042, 40.36839, 2.88228, 2.3941, 1.74673, 4.18185, 15.71323
49, 03/05/2023 08:29:41, 60.06, 60.06, Pila 3223 norte[Pila 3223 norte], AC mantencion 03-03-2016 ., 94.17553, 90.52794, 2.85673, 2.07786, 1173.472, 2.12646, 94.67643, 2.89331, 1153.46448, 42.13985, 41.47299, 2.40248, 2.67092, 3.32241, 1.56242, 3.43389, 1.65261, 14.13333, 14.53078, 2.85365, 41.02223, 3.31019, 1.91783, 1.66085, 3.18523, 13.829
50, 03/05/2023 08:30:41, 60.059, 60.06, Pila 3223 norte[Pila 3223 norte], AC mantencion 03-03-2016 ., 90.22954, 90.18269, 2.81625, 2.08992, 1168.34558, 2.12714, 94.61575, 2.88721, 1152.72096, 42.11712, 41.3816, 2.41187, 2.68556, 3.32932, 1.56516, 3.48956, 1.66971, 14.13139, 14.52979, 2.49939, 40.45943, 3.09569, 2.17133, 1.76496, 3.8323, 13.98972
51, 03/05/2023 08:31:41, 60.061, 60.06, Pila 3223 norte[Pila 3223 norte], AC mantencion 03-03-2016 ., 85.8969, 89.62922, 2.81577, 2.08507, 1170.91356, 2.12236, 94.47782, 2.89067, 1153.59334, 42.10201, 41.32451, 2.41385, 2.67299, 3.32714, 1.56766, 3.50427, 1.68065, 14.14923, 14.59951, 3.12092, 41.0905, 2.54575, 1.83364, 1.73475, 3.18092, 15.3414
52, 03/05/2023 08:32:41, 60.06, 60.06, Pila 3223 norte[Pila 3223 norte], AC mantencion 03-03-2016 ., 89.77972, 88.94097, 2.7972, 2.13401, 1179.37469, 2.13117, 94.40134, 2.88177, 1156.33448, 42.0884, 41.1735, 2.41575, 2.74335, 3.34214, 1.56822, 3.56459, 1.67037, 14.15053, 14.64325, 2.42055, 41.23685, 2.53427, 2.66809, 1.60268, 4.27609, 14.22986
53, 03/05/2023 08:33:41, 60.06, 60.06, Pila 3223 norte[Pila 3223 norte], AC mantencion 03-03-2016 ., 80.99578, 87.83233, 2.8644, 2.132, 1179.30269, 2.12733, 94.1847, 2.88993, 1157.2286, 42.07027, 41.03924, 2.41797, 2.81762, 3.33813, 1.56917, 3.52184, 1.6519, 14.18174, 14.81965, 3.47667, 40.81868, 2.57017, 1.87364, 1.63439, 3.06225, 16.32866
54, 03/05/2023 08:34:41, 60.058, 60.06, Pila 3223 norte[Pila 3223 norte], AC mantencion 03-03-2016 ., 74.88837, 86.80284, 2.85655, 2.18733, 1179.24525, 2.13715, 93.88871, 2.88875, 1157.00208, 42.0327, 41.0099, 2.43183, 2.74251, 3.35161, 1.56826, 3.59765, 1.64477, 14.21228, 14.9752, 2.81462, 39.1941, 3.47388, 2.9102, 1.49962, 4.36419, 16.50436
55, 03/05/2023 08:35:41, 60.061, 60.06, Pila 3223 norte[Pila 3223 norte], AC mantencion 03-03-2016 ., 96.39712, 87.21979, 2.88059, 2.20256, 1183.94196, 2.14242, 93.92536, 2.89064, 1159.0814, 42.03033, 41.14629, 2.43985, 2.66234, 3.35069, 1.56397, 3.57316, 1.62228, 14.20652, 14.96593, 3.02361, 41.87313, 2.96452, 2.56386, 1.28335, 3.29034, 13.82907
56, 03/05/2023 08:36:42, 60.06, 60.06, Pila 3223 norte[Pila 3223 norte], AC mantencion 03-03-2016 ., 87.58484, 87.55602, 2.88509, 2.22478, 1185.75741, 2.14667, 93.83626, 2.89407, 1159.61684, 42.01063, 41.11329, 2.45242, 2.74453, 3.35079, 1.56093, 3.56232, 1.6012, 14.21486, 14.89723, 3.15455, 40.57878, 3.36527, 2.50699, 1.33964, 3.35846, 14.82038
57, 03/05/2023 08:37:42, 60.067, 60.06, Pila 3223 norte[Pila 3223 norte], AC mantencion 03-03-2016 ., 84.40333, 87.55141, 2.8464, 2.27395, 1187.36148, 2.15854, 93.70038, 2.88917, 1159.9603, 42.0045, 41.07395, 2.44644, 2.76697, 3.36587, 1.55933, 3.62533, 1.59428, 14.22973, 14.85711, 2.58436, 41.5353, 1.9966, 3.12712, 1.4387, 4.499, 15.34519
58, 03/05/2023 08:38:42, 60.052, 60.07, Pila 3223 norte[Pila 3223 norte], AC mantencion 03-03-2016 ., 91.47661, 87.67361, 2.8511, 2.27161, 1193.01296, 2.16209, 93.66916, 2.88987, 1161.34815, 41.99285, 41.05453, 2.4554, 2.8021, 3.36701, 1.5573, 3.61219, 1.59014, 14.23061, 14.83235, 2.94027, 41.1709, 3.08686, 2.43798, 1.41394, 3.44716, 14.29297
59, 03/05/2023 08:39:42, 60.062, 60.05, Pila 3223 norte[Pila 3223 norte], AC mantencion 03-03-2016 ., 87.41678, 87.18181, 2.84846, 2.30631, 1196.70829, 2.16545, 93.58437, 2.89194, 1162.08583, 41.96736, 40.8581, 2.4733, 2.9538, 3.36746, 1.55509, 3.63418, 1.57576, 14.23572, 14.84029, 3.05014, 40.07166, 3.80496, 2.44535, 1.39076, 3.40091, 14.61525
60, 03/05/2023 08:40:42, 60.059, 60.06, Pila 3223 norte[Pila 3223 norte], AC mantencion 03-03-2016 ., 77.46502, 86.26721, 2.87679, 2.31492, 1195.52426, 2.16694, 93.34853, 2.89488, 1162.02883, 41.96829, 40.88746, 2.45205, 2.8396, 3.3737, 1.5569, 3.64716, 1.5755, 14.27349, 15.02449, 3.10607, 42.0079, 0.71856, 2.27785, 1.70286, 3.87887, 17.33725
