Index, Time, Period, Seconds since, Mound, Comment," ""LSF""  [CurrentAnalysis.Dry basis]"," ""LSF""  [Rolling.Analysis1.Dry basis]"," ""SM""  [Rolling.Analysis1.Dry basis]"," ""IM""  [Rolling.Analysis1.Dry basis]"," ""Tph""  [Rolling.Analysis1.Dry basis]"," ""IM""  [CurrentProduct.Dry basis]"," ""LSF""  [CurrentProduct.Dry basis]"," ""SM""  [CurrentProduct.Dry basis]"," ""Tph""  [CurrentProduct.Dry basis]"," ""CaO""  [CurrentProduct.Dry basis]"," ""CaO""  [Rolling.Analysis1.Dry basis]"," ""MgO""  [CurrentProduct.Dry basis]"," ""MgO""  [Rolling.Analysis1.Dry basis]"," ""Al2O3""  [CurrentProduct.Dry basis]"," ""Fe2O3""  [CurrentProduct.Dry basis]"," ""Al2O3""  [Rolling.Analysis1.Dry basis]"," ""Fe2O3""  [Rolling.Analysis1.Dry basis]"," ""SiO2""  [CurrentProduct.Dry basis]"," ""SiO2""  [Rolling.Analysis1.Dry basis]"," ""SM""  [CurrentAnalysis.Dry basis]"," ""CaO""  [CurrentAnalysis.Dry basis]"," ""MgO""  [CurrentAnalysis.Dry basis]"," ""IM""  [CurrentAnalysis.Dry basis]"," ""Fe2O3""  [CurrentAnalysis.Dry basis]"," ""Al2O3""  [CurrentAnalysis.Dry basis]"," ""SiO2""  [CurrentAnalysis.Dry basis]"," ""Tph""  [CurrentAnalysis.Dry basis]"
11, 01/01/2023 14:21:31,60.062,60.06, Pila 0123 Sur[Pila 10322 norte], AC mantencion 03-03-2016 .,101.75331,87.40209,3.22807,2.10218,1153.98699,1.98987,89.74835,2.97078,1099.48645,41.85748,41.99508,2.33738,1.97157,3.33013,1.67354,3.24049,1.54149,14.86478,15.43657,3.49726,43.98371,1.39411,1.76117,1.45217,2.55751,14.02288,1162.44
12, 01/01/2023 14:22:31,60.059,60.06, Pila 0123 Sur[Pila 10322 norte], AC mantencion 03-03-2016 .,101.31969,87.93274,3.2155,2.10045,1154.47454,1.9935,89.92279,2.9689,1100.45196,41.89018,42.06532,2.32296,1.9736,3.33009,1.67047,3.23684,1.54102,14.84618,15.36319,2.85028,43.87245,1.44792,2.24189,1.48452,3.32814,13.71745,1159.34
13, 01/01/2023 14:23:31,60.061,60.06, Pila 0123 Sur[Pila 10322 norte], AC mantencion 03-03-2016 .,106.2294,89.30004,3.24222,2.05763,1158.3394,1.99335,90.15679,2.97166,1101.46831,41.92183,42.32412,2.31392,1.86187,3.32112,1.6661,3.16263,1.53702,14.82033,15.2373,3.17303,43.83926,1.76367,1.98244,1.39956,2.77454,13.24457,1164.21
14, 01/01/2023 14:24:31,60.061,60.06, Pila 0123 Sur[Pila 10322 norte], AC mantencion 03-03-2016 .,94.40293,89.99078,3.24441,2.05149,1160.10022,2.00646,90.2219,2.96655,1102.24636,41.95311,42.412,2.28449,1.84281,3.33331,1.66129,3.13999,1.53059,14.81671,15.15329,2.66671,43.95634,0.39156,3.04478,1.35182,4.11599,14.58105,1151.59
15, 01/01/2023 14:25:31,60.057,60.06, Pila 0123 Sur[Pila 10322 norte], AC mantencion 03-03-2016 .,98.62271,90.23197,3.18614,2.11029,1164.9431,2.01609,90.34465,2.96245,1103.40076,41.96646,42.31906,2.27805,1.92217,3.33905,1.6562,3.2043,1.51842,14.79818,15.04723,2.7068,42.80649,1.87239,2.77018,1.3358,3.7004,13.63198,1176.21
16, 01/01/2023 14:26:31,60.062,60.06, Pila 0123 Sur[Pila 10322 norte], AC mantencion 03-03-2016 .,108.40486,91.59996,3.09237,2.17157,1167.63103,2.02431,90.58097,2.95705,1104.27498,41.98185,42.43097,2.2787,1.92078,3.34132,1.65059,3.27938,1.51015,14.76132,14.81099,2.59333,42.96975,2.32041,2.7043,1.2895,3.48719,12.38755,1161.02
17, 01/01/2023 14:27:31,60.059,60.06, Pila 0123 Sur[Pila 10322 norte], AC mantencion 03-03-2016 .,108.5405,92.88845,3.08637,2.15053,1170.50931,2.02118,90.81608,2.96134,1105.21198,41.99572,42.4437,2.29139,2.04765,3.32781,1.64647,3.2309,1.50237,14.73056,14.60864,3.32003,42.86882,3.10601,1.78041,1.38107,2.45888,12.74876,1166.67
18, 01/01/2023 14:28:31,60.061,60.06, Pila 0123 Sur[Pila 10322 norte], AC mantencion 03-03-2016 .,90.31013,92.99064,3.03176,2.17848,1169.47703,2.02554,90.80854,2.96035,1105.80927,42.00607,42.51485,2.28119,1.95921,3.33219,1.64509,3.2977,1.51376,14.73448,14.58724,2.89556,42.7069,1.59093,2.33849,1.55166,3.62855,14.9996,1146.29
19, 01/01/2023 14:29:31,60.061,60.06, Pila 0123 Sur[Pila 10322 norte], AC mantencion 03-03-2016 .,96.37188,94.09271,2.98714,2.18187,1168.4962,2.0246,90.88814,2.96265,1107.08909,42.01121,42.70693,2.2861,1.8652,3.32688,1.64323,3.31898,1.52117,14.7247,14.45821,3.12955,42.34258,2.60669,1.95831,1.52115,2.97889,14.08315,1191.75
20, 01/01/2023 14:30:31,60.057,60.06, Pila 0123 Sur[Pila 10322 norte], AC mantencion 03-03-2016 .,92.63375,95.42971,2.9995,2.15332,1175.42467,2.02469,90.91286,2.96483,1107.83792,42.01575,42.89923,2.28532,1.80786,3.32421,1.64184,3.26207,1.5149,14.72345,14.32851,3.12348,42.32787,2.2316,2.0313,1.54591,3.1402,14.63697,1159.52
21, 01/01/2023 14:31:31,60.061,60.06, Pila 0123 Sur[Pila 10322 norte], AC mantencion 03-03-2016 .,113.64167,97.44849,3.02264,2.1527,1176.21357,2.02039,91.19211,2.97095,1108.40108,42.06743,43.20298,2.25743,1.68565,3.30976,1.63818,3.19483,1.4841,14.70008,14.14272,3.54838,45.67553,0.30753,1.66335,1.3824,2.29942,13.06454,1148.22
22, 01/01/2023 14:32:31,60.06,60.06, Pila 0123 Sur[Pila 10322 norte], AC mantencion 03-03-2016 .,101.89932,99.75055,3.05098,2.14863,1170.92124,2.02097,91.33391,2.97298,1109.17381,42.09809,43.39017,2.24274,1.7121,3.30532,1.63551,3.10679,1.44594,14.68898,13.89029,3.13155,44.24551,1.21214,2.06702,1.44824,2.99355,13.90967,1163.84
23, 01/01/2023 14:33:31,60.059,60.06, Pila 0123 Sur[Pila 10322 norte], AC mantencion 03-03-2016 .,99.65975,101.19053,2.99992,2.20501,1166.10684,2.02924,91.44045,2.96605,1109.35971,42.12179,43.42814,2.23089,1.78289,3.31451,1.63338,3.13632,1.42236,14.67568,13.67565,2.50487,43.86362,1.35809,2.70431,1.47588,3.99124,13.69442,1123.18
24, 01/01/2023 14:34:32,60.063,60.06, Pila 0123 Sur[Pila 10322 norte], AC mantencion 03-03-2016 .,114.94496,102.34196,2.99458,2.19071,1160.53429,2.02703,91.70818,2.96639,1109.9324,42.14713,43.58188,2.22903,1.69595,3.30534,1.63063,3.11086,1.42003,14.64202,13.56812,2.99593,43.95825,2.09432,1.84551,1.43245,2.6436,12.21155,1152
25, 01/01/2023 14:35:32,60.057,60.06, Pila 0123 Sur[Pila 10322 norte], AC mantencion 03-03-2016 .,96.50119,101.3001,2.99889,2.17945,1159.7884,2.02631,91.77132,2.97022,1110.70911,42.1542,43.46931,2.23457,1.76399,3.29945,1.62831,3.12586,1.43424,14.6365,13.67523,3.28418,42.64736,2.63283,1.96816,1.46014,2.87378,14.23338,1167.76
26, 01/01/2023 14:36:32,60.062,60.06, Pila 0123 Sur[Pila 10322 norte], AC mantencion 03-03-2016 .,99.41063,101.14365,2.97407,2.24105,1157.88472,2.03347,91.86577,2.97139,1111.00032,42.16995,43.42742,2.22889,1.79111,3.29982,1.62276,3.17734,1.41779,14.62689,13.66627,3.06824,43.35988,1.79778,2.76943,1.20153,3.32754,13.89623,1133.34
27, 01/01/2023 14:37:32,60.058,60.06, Pila 0123 Sur[Pila 10322 norte], AC mantencion 03-03-2016 .,115.2064,102.01506,2.95055,2.2759,1159.96785,2.0416,92.13383,2.96553,1112.05007,42.20374,43.48228,2.21811,1.78921,3.30283,1.61777,3.19106,1.40211,14.59218,13.55235,2.52669,44.64481,1.43398,2.80566,1.25473,3.52035,12.06516,1189.76
28, 01/01/2023 14:38:32,60.059,60.06, Pila 0123 Sur[Pila 10322 norte], AC mantencion 03-03-2016 .,101.19935,101.68748,2.98066,2.31189,1161.79807,2.04613,92.24145,2.97328,1113.08804,42.16876,43.18509,2.27474,2.11229,3.29088,1.60835,3.16528,1.36913,14.56677,13.51553,3.77782,39.57044,6.29212,2.60301,0.93469,2.433,12.7225,1190.89
29, 01/01/2023 14:39:32,60.062,60.06, Pila 0123 Sur[Pila 10322 norte], AC mantencion 03-03-2016 .,87.33093,101.17761,3.04599,2.34817,1163.05542,2.0611,92.17891,2.98044,1113.82133,42.11304,42.77141,2.33764,2.55926,3.28925,1.59587,3.10431,1.32201,14.55984,13.48257,3.65397,37.91713,6.96343,4.69313,0.67382,3.16233,14.01722,1170.49
30, 01/01/2023 14:40:32,60.059,60.06, Pila 0123 Sur[Pila 10322 norte], AC mantencion 03-03-2016 .,79.4009,99.70772,3.15999,2.39186,1162.03988,2.07366,92.0077,2.99585,1114.41348,42.04189,42.34584,2.41335,2.98521,3.28095,1.5822,3.03381,1.26839,14.56926,13.59487,4.73589,36.61355,8.03183,4.72664,0.56121,2.65265,15.22048,1161.14
31, 01/01/2023 14:41:32,60.062,60.06, Pila 0123 Sur[Pila 10322 norte], AC mantencion 03-03-2016 .,80.1255,97.75866,3.32259,2.3838,1159.65412,2.07742,91.85464,3.01643,1114.52918,41.9775,41.93728,2.48338,3.36031,3.26323,1.57081,2.92652,1.22767,14.58153,13.80268,6.02096,36.83232,7.87172,2.74826,0.68524,1.88321,15.46453,1124.08
32, 01/01/2023 14:42:32,60.061,60.06, Pila 0123 Sur[Pila 10322 norte], AC mantencion 03-03-2016 .,86.8356,96.36863,3.39627,2.4579,1155.02759,2.08306,91.79541,3.03046,1114.29165,41.93562,41.64774,2.53385,3.59042,3.25133,1.56084,2.91554,1.18619,14.5831,13.93062,4.84729,38.41177,6.61585,3.04076,0.74872,2.27668,14.66497,1093.9
33, 01/01/2023 14:43:32,60.056,60.06, Pila 0123 Sur[Pila 10322 norte], AC mantencion 03-03-2016 .,104.21751,97.26534,3.40522,2.56017,1152.31562,2.09759,91.92203,3.02926,1114.16775,41.92828,41.55462,2.55095,3.74476,3.25447,1.55153,2.90777,1.13577,14.55861,13.76912,2.91564,41.29084,3.99013,4.59207,0.76603,3.51766,12.48968,1103.5
34, 01/01/2023 14:44:32,60.06,60.06, Pila 0123 Sur[Pila 10322 norte], AC mantencion 03-03-2016 .,105.36244,97.84724,3.37588,2.6148,1149.03971,2.10227,92.06819,3.02602,1114.51951,41.95327,41.66278,2.53822,3.67384,3.2566,1.54909,2.93731,1.12334,14.54211,13.70829,2.75416,44.0328,1.47705,2.55104,1.34618,3.43417,13.16586,1144.07
35, 01/01/2023 14:45:32,60.062,60.06, Pila 0123 Sur[Pila 10322 norte], AC mantencion 03-03-2016 .,106.18571,98.7395,3.4236,2.55841,1147.51141,2.0938,92.21541,3.03315,1114.77459,41.96837,41.72072,2.53616,3.68298,3.24167,1.54822,2.86133,1.1184,14.52847,13.625,3.87685,43.24579,2.36117,1.33943,1.47424,1.97464,13.3708,1136.6
36, 01/01/2023 14:46:32,60.058,60.06, Pila 0123 Sur[Pila 10322 norte], AC mantencion 03-03-2016 .,111.74748,98.66308,3.36988,2.61195,1150.44832,2.09635,92.42597,3.0307,1115.68282,42.0096,41.71092,2.51645,3.71451,3.24102,1.54603,2.92022,1.11802,14.50815,13.60841,2.81968,45.38255,0.9024,2.33266,1.36674,3.18815,12.84332,1190.73
37, 01/01/2023 14:47:32,60.061,60.06, Pila 0123 Sur[Pila 10322 norte], AC mantencion 03-03-2016 .,107.90024,99.04296,3.36914,2.61009,1151.6153,2.09564,92.58974,3.03154,1116.44481,42.02918,41.67389,2.51254,3.77624,3.23567,1.544,2.90646,1.11355,14.48972,13.54398,3.11118,43.65039,2.18706,2.02927,1.37444,2.7891,12.95352,1180.71
38, 01/01/2023 14:48:32,60.06,60.06, Pila 0123 Sur[Pila 10322 norte], AC mantencion 03-03-2016 .,119.73293,100.26697,3.41365,2.53577,1154.72853,2.09295,92.85596,3.03041,1117.06398,42.07636,41.82912,2.48814,3.70602,3.22979,1.54318,2.82566,1.11432,14.46406,13.4497,2.9208,46.11763,0.39798,1.85159,1.4726,2.72665,12.26516,1170.37
39, 01/01/2023 14:49:32,60.061,60.06, Pila 0123 Sur[Pila 10322 norte], AC mantencion 03-03-2016 .,103.52952,99.59854,3.43522,2.53564,1154.16087,2.0903,92.96684,3.03312,1117.35601,42.09071,41.78809,2.48284,3.70182,3.2232,1.54198,2.82568,1.11438,14.45333,13.53496,3.3118,43.34725,2.01543,1.83967,1.43619,2.64211,13.50651,1143.39
40, 01/01/2023 14:50:33,60.059,60.06, Pila 0123 Sur[Pila 10322 norte], AC mantencion 03-03-2016 .,116.14487,100.84505,3.4084,2.54291,1155.11412,2.08967,93.19202,3.03184,1118.08377,42.11796,41.91091,2.47402,3.63925,3.2184,1.54015,2.82103,1.10937,14.42715,13.39636,2.90658,44.46006,1.71374,2.02837,1.38246,2.80414,12.16869,1181.57
41, 01/01/2023 14:51:33,60.059,60.06, Pila 0123 Sur[Pila 10322 norte], AC mantencion 03-03-2016 .,107.74625,101.39417,3.39367,2.4641,1157.57488,2.08698,93.33952,3.03028,1118.66583,42.14167,41.97249,2.46175,3.60768,3.21531,1.54065,2.79654,1.13491,14.41189,13.34206,2.88436,44.24489,1.37301,1.85551,1.58541,2.94174,13.05793,1170.51
42, 01/01/2023 14:52:33,60.061,60.06, Pila 0123 Sur[Pila 10322 norte], AC mantencion 03-03-2016 .,104.07035,100.7019,3.43929,2.40771,1157.7237,2.08703,93.45105,3.03043,1119.48417,42.1523,41.86602,2.46202,3.6789,3.21216,1.53911,2.75698,1.14506,14.3984,13.42024,3.04504,43.07303,2.48543,2.09171,1.40402,2.93681,13.21797,1191.87
43, 01/01/2023 14:53:33,60.058,60.06, Pila 0123 Sur[Pila 10322 norte], AC mantencion 03-03-2016 .,115.59578,101.59109,3.36107,2.40113,1155.13483,2.09057,93.65893,3.02671,1119.84384,42.18764,42.26117,2.44121,3.28757,3.21294,1.53687,2.81435,1.1721,14.37631,13.39875,2.67477,45.43645,0.52721,2.46717,1.33115,3.28417,12.34491,1153.1
44, 01/01/2023 14:54:33,60.062,60.06, Pila 0123 Sur[Pila 10322 norte], AC mantencion 03-03-2016 .,105.8175,102.9114,3.34307,2.24751,1155.29674,2.08529,93.78178,3.02998,1120.41448,42.20934,42.68933,2.43407,2.93173,3.20476,1.53684,2.76643,1.23089,14.36696,13.36328,3.38296,44.17343,1.78542,1.60514,1.53357,2.4616,13.51551,1172.85
45, 01/01/2023 14:55:33,60.061,60.06, Pila 0123 Sur[Pila 10322 norte], AC mantencion 03-03-2016 .,104.96188,104.88825,3.19734,2.20162,1158.93933,2.09092,93.90153,3.02401,1121.43458,42.24946,43.32618,2.40608,2.36728,3.21206,1.53619,2.84991,1.29446,14.35879,13.25097,2.54946,45.84532,-0.10315,2.61558,1.4783,3.86662,13.62663,1213.05
46, 01/01/2023 14:56:33,60.057,60.06, Pila 0123 Sur[Pila 10322 norte], AC mantencion 03-03-2016 .,115.64051,107.45541,3.04319,2.16643,1161.33717,2.0898,94.09432,3.02025,1121.84874,42.26444,43.78359,2.40455,1.98486,3.20966,1.53587,2.92417,1.34976,14.33264,13.00641,2.64644,43.66431,2.26124,1.98244,1.50497,2.98352,11.87853,1161.14
47, 01/01/2023 14:57:33,60.061,60.06, Pila 0123 Sur[Pila 10322 norte], AC mantencion 03-03-2016 .,110.71602,109.15001,2.91176,2.12898,1166.37531,2.08967,94.25238,3.01314,1122.3881,42.29639,44.23334,2.3812,1.55998,3.21339,1.53775,3.00906,1.41338,14.31584,12.8771,2.40725,45.32992,0.16442,2.07871,1.71636,3.56781,12.72031,1173.55
48, 01/01/2023 14:58:33,60.058,60.06, Pila 0123 Sur[Pila 10322 norte], AC mantencion 03-03-2016 .,109.99732,109.51166,2.91434,2.04479,1168.96035,2.08984,94.39369,3.01262,1122.61964,42.30389,44.33981,2.38604,1.49048,3.20972,1.53587,2.96647,1.45075,14.29666,12.8733,2.95647,43.00814,2.85011,2.1074,1.35478,2.85507,12.44631,1145.36
49, 01/01/2023 14:59:33,60.061,60.06, Pila 0123 Sur[Pila 10322 norte], AC mantencion 03-03-2016 .,119.82128,110.42341,2.92567,2.01563,1167.8377,2.08965,94.6091,3.01175,1122.65497,42.33878,44.45506,2.37092,1.45081,3.20579,1.53413,2.92609,1.4517,14.27545,12.80798,2.91317,45.81783,0.86117,2.06886,1.35966,2.81294,12.15551,1126.22
50, 01/01/2023 15:00:33,60.061,60.06, Pila 0123 Sur[Pila 10322 norte], AC mantencion 03-03-2016 .,120.95344,111.35309,2.91542,2.00751,1168.68411,2.08134,94.83162,3.01655,1122.92484,42.36561,44.56751,2.36412,1.40845,3.19177,1.53352,2.91435,1.45172,14.2541,12.72894,3.68948,44.96012,1.69933,1.23736,1.4737,1.82349,12.16493,1149.86
51, 01/01/2023 15:01:33,60.06,60.06, Pila 0123 Sur[Pila 10322 norte], AC mantencion 03-03-2016 .,106.56384,111.00665,2.91929,1.95837,1166.34874,2.07637,94.93731,3.01519,1123.25205,42.37138,44.40436,2.36464,1.50955,3.18756,1.53516,2.88616,1.47375,14.2399,12.72783,2.87219,42.93891,2.41665,1.63163,1.69736,2.76947,12.82957,1156.06
52, 01/01/2023 15:02:33,60.06,60.06, Pila 0123 Sur[Pila 10322 norte], AC mantencion 03-03-2016 .,103.51652,110.71128,2.88258,1.98706,1164.71454,2.08005,95.01521,3.0108,1123.57558,42.37247,44.32794,2.37121,1.56425,3.19095,1.53407,2.93538,1.47725,14.22607,12.71974,2.59056,42.47814,3.02977,2.4776,1.4249,3.53034,12.83684,1156.33
53, 01/01/2023 15:03:33,60.06,60.06, Pila 0123 Sur[Pila 10322 norte], AC mantencion 03-03-2016 .,111.09447,110.15885,2.87559,2.01745,1163.92611,2.08228,95.15489,3.00898,1123.91498,42.38538,44.16524,2.36901,1.68081,3.19001,1.53198,2.95997,1.46718,14.20842,12.73067,2.8138,43.67673,2.14702,2.34234,1.32164,3.09574,12.42961,1158.55
54, 01/01/2023 15:04:33,60.059,60.06, Pila 0123 Sur[Pila 10322 norte], AC mantencion 03-03-2016 .,100.5375,109.94244,2.86488,2.03369,1165.96918,2.08238,95.2043,3.00994,1124.40626,42.3853,44.10085,2.37167,1.72268,3.1875,1.5307,2.97888,1.46477,14.20149,12.73053,3.11629,42.37627,2.64319,2.09342,1.39976,2.93028,13.49362,1174.35
55, 01/01/2023 15:05:39,60.061,66.07, Pila 0123 Sur[Pila 10322 norte], AC mantencion 03-03-2016 .,105.07209,109.23572,2.82869,2.06822,1161.23955,2.0867,95.28492,3.00388,1124.25955,42.38071,43.93626,2.37728,1.80326,3.19225,1.52981,3.03693,1.46838,14.18451,12.7441,2.39967,41.88118,2.98789,2.58791,1.43322,3.70904,12.33972,1108.3
56, 01/01/2023 15:06:39,60.058,60.06, Pila 0123 Sur[Pila 10322 norte], AC mantencion 03-03-2016 .,104.46757,109.03798,2.85383,2.07771,1155.03909,2.08573,95.35925,3.0065,1123.79614,42.37699,43.79042,2.39168,1.9693,3.18655,1.52779,3.01292,1.45011,14.17361,12.73674,3.36078,41.9365,3.98203,1.95996,1.30265,2.55313,12.95845,1071.16
57, 01/01/2023 15:07:40,60.062,60.06, Pila 0123 Sur[Pila 10322 norte], AC mantencion 03-03-2016 .,92.19248,108.21162,2.85854,2.09543,1148.83633,2.08815,95.33099,3.00752,1123.56516,42.3676,43.68437,2.40007,2.01997,3.18696,1.52622,3.03214,1.44702,14.17499,12.80389,3.12612,41.31574,3.34013,2.39468,1.35025,3.23342,14.32912,1097.74
58, 01/01/2023 15:08:40,60.06,60.06, Pila 0123 Sur[Pila 10322 norte], AC mantencion 03-03-2016 .,100.25321,107.21458,2.86069,2.08236,1145.31346,2.08948,95.37144,3.0048,1123.34271,42.3586,43.41797,2.41046,2.21904,3.18815,1.52581,3.03374,1.45688,14.16448,12.84627,2.70495,41.34873,3.57369,2.24409,1.47997,3.32118,12.9869,1098.26
59, 01/01/2023 15:09:40,60.057,60.06, Pila 0123 Sur[Pila 10322 norte], AC mantencion 03-03-2016 .,88.38013,105.95242,2.81111,2.1223,1141.11422,2.09016,95.3081,3.00089,1123.22269,42.34584,43.20586,2.41632,2.30404,3.19333,1.52779,3.12094,1.47054,14.1676,12.90714,2.62233,40.8867,3.08433,2.15723,1.75385,3.78346,14.52066,1109.71
60, 01/01/2023 15:10:40,60.062,60.06, Pila 0123 Sur[Pila 10322 norte], AC mantencion 03-03-2016 .,82.7419,104.26086,2.86687,2.04112,1134.03773,2.08438,95.18923,3.00365,1123.11935,42.33242,42.86482,2.41699,2.48716,3.19094,1.53088,3.05481,1.49663,14.18267,13.04841,3.31777,40.75073,2.49333,1.54136,1.88862,2.91105,15.92421,1111.4
61, 01/01/2023 15:11:40,60.059,60.06, Pila 0123 Sur[Pila 10322 norte], AC mantencion 03-03-2016 .,78.68511,101.74013,2.89719,2.01485,1124.6211,2.07997,95.04418,3.00445,1122.21311,42.31312,42.63241,2.42357,2.54861,3.19148,1.53439,3.07188,1.52462,14.19862,13.31693,3.09706,39.82387,3.26742,1.64358,1.98369,3.26035,16.2411,1007.88
62, 01/01/2023 15:12:40,60.063,60.06, Pila 0123 Sur[Pila 10322 norte], AC mantencion 03-03-2016 .,82.64367,99.74088,2.96065,1.99326,1118.21271,2.07723,94.93199,3.00655,1121.84698,42.29929,42.3181,2.42707,2.7339,3.1909,1.53613,3.04038,1.52533,14.21204,13.51747,3.25309,40.61388,2.84958,1.7855,1.74707,3.11939,15.83103,1078.33
63, 01/01/2023 15:13:40,60.058,60.06, Pila 0123 Sur[Pila 10322 norte], AC mantencion 03-03-2016 .,89.76277,98.3551,3.0174,1.91822,1115.73504,2.06748,94.88477,3.01321,1121.73692,42.30681,42.32643,2.41819,2.63638,3.18205,1.5391,2.99431,1.56098,14.22583,13.74514,3.92874,43.18667,1.37811,1.13777,1.88608,2.14592,15.84067,1108.91
