Index, Time, Period, Seconds since, Mound, Comment, "LSF"  [CurrentAnalysis.Dry basis], "LSF"  [Rolling.Analysis1.Dry basis], "SM"  [Rolling.Analysis1.Dry basis], "IM"  [Rolling.Analysis1.Dry basis], "Tph"  [Rolling.Analysis1.Dry basis], "IM"  [CurrentProduct.Dry basis], "LSF"  [CurrentProduct.Dry basis], "SM"  [CurrentProduct.Dry basis], "Tph"  [CurrentProduct.Dry basis], "CaO"  [CurrentProduct.Dry basis], "CaO"  [Rolling.Analysis1.Dry basis], "MgO"  [CurrentProduct.Dry basis], "MgO"  [Rolling.Analysis1.Dry basis], "Al2O3"  [CurrentProduct.Dry basis], "Fe2O3"  [CurrentProduct.Dry basis], "Al2O3"  [Rolling.Analysis1.Dry basis], "Fe2O3"  [Rolling.Analysis1.Dry basis], "SiO2"  [CurrentProduct.Dry basis], "SiO2"  [Rolling.Analysis1.Dry basis], "SM"  [CurrentAnalysis.Dry basis], "CaO"  [CurrentAnalysis.Dry basis], "MgO"  [CurrentAnalysis.Dry basis], "IM"  [CurrentAnalysis.Dry basis], "Fe2O3"  [CurrentAnalysis.Dry basis], "Al2O3"  [CurrentAnalysis.Dry basis], "SiO2"  [CurrentAnalysis.Dry basis], "Tph"  [CurrentAnalysis.Dry basis]
1, 07/06/2023 17:00:37, 60.06, 0, Pila 4323 sur[Pila 4323 sur], AC mantencion 03-03-2016 ., 96.83009, 89.73602, 2.91456, 2.00005, 1208.59315, 2.0531, 91.19221, 2.88876, 1192.83514, 41.68192, 41.55923, 2.58529, 2.57865, 3.37955, 1.64607, 3.36917, 1.68455, 14.51784, 14.72935, 3.13564, 41.90224, 3.11745, 1.60438, 1.70309, 2.73241, 13.90812, 1215.77
2, 07/06/2023 17:01:37, 60.061, 60.06, Pila 4323 sur[Pila 4323 sur], AC mantencion 03-03-2016 ., 97.54017, 90.9283, 2.86788, 1.99824, 1216.61754, 2.05182, 91.53389, 2.87273, 1193.19343, 41.68379, 41.65637, 2.62722, 2.58239, 3.38313, 1.64884, 3.38001, 1.69149, 14.45548, 14.54445, 2.61467, 41.70472, 3.3162, 2.03131, 1.69403, 3.44111, 13.42672, 1199.18
3, 07/06/2023 17:02:37, 60.059, 60.06, Pila 4323 sur[Pila 4323 sur], AC mantencion 03-03-2016 ., 98.32969, 91.82746, 2.86031, 2.00399, 1226.38042, 2.02707, 91.88753, 2.8945, 1194.554, 41.71356, 41.70737, 2.64625, 2.62383, 3.33712, 1.64628, 3.36198, 1.67765, 14.42444, 14.41488, 3.34806, 42.21619, 2.97243, 1.58955, 1.6019, 2.54629, 13.88838, 1218.27
4, 07/06/2023 17:03:37, 60.059, 60.06, Pila 4323 sur[Pila 4323 sur], AC mantencion 03-03-2016 ., 97.2137, 92.86462, 2.8679, 1.9672, 1232.01533, 2.00558, 92.14003, 2.90281, 1193.70522, 41.69606, 41.7571, 2.70306, 2.69906, 3.30685, 1.64882, 3.30082, 1.67793, 14.38539, 14.27855, 3.07884, 41.36034, 3.77249, 1.61285, 1.69655, 2.73628, 13.64794, 1177.52
5, 07/06/2023 17:04:37, 60.062, 60.06, Pila 4323 sur[Pila 4323 sur], AC mantencion 03-03-2016 ., 91.85468, 93.575, 2.84788, 1.94425, 1233.51231, 2.00537, 92.12773, 2.89118, 1189.38676, 41.61515, 41.73645, 2.77727, 2.77163, 3.31257, 1.65185, 3.28204, 1.68808, 14.35307, 14.15431, 2.65272, 39.88589, 4.35862, 2.00098, 1.71623, 3.43414, 13.66249, 1096.3
6, 07/06/2023 17:05:37, 60.059, 60.06, Pila 4323 sur[Pila 4323 sur], AC mantencion 03-03-2016 ., 99.11534, 95.44399, 2.8294, 1.95058, 1250.51378, 2.0088, 92.45255, 2.8885, 1194.52154, 41.61, 41.87429, 2.80844, 2.78414, 3.30506, 1.64529, 3.25057, 1.66646, 14.2991, 13.91224, 2.83446, 41.51074, 3.40109, 2.07981, 1.52036, 3.16205, 13.27207, 1292.74
7, 07/06/2023 17:06:37, 60.059, 60.06, Pila 4323 sur[Pila 4323 sur], AC mantencion 03-03-2016 ., 103.25792, 96.07197, 2.84155, 1.94541, 1265.05884, 2.00029, 92.96191, 2.90632, 1203.92954, 41.66807, 41.87379, 2.80595, 2.84658, 3.26913, 1.63433, 3.21424, 1.65222, 14.25101, 13.82826, 3.31302, 42.74053, 2.75928, 1.8183, 1.4303, 2.60071, 13.35482, 1381.17
8, 07/06/2023 17:07:37, 60.06, 60.06, Pila 4323 sur[Pila 4323 sur], AC mantencion 03-03-2016 ., 79.17847, 94.62358, 2.83691, 1.94028, 1258.63581, 2.007, 92.34134, 2.90622, 1202.01698, 41.6145, 41.69336, 2.80551, 2.8984, 3.2905, 1.63951, 3.25129, 1.67568, 14.32767, 13.97737, 2.90411, 40.31241, 2.79405, 2.15679, 1.76387, 3.80431, 16.17062, 1156.71
9, 07/06/2023 17:08:37, 60.061, 60.06, Pila 4323 sur[Pila 4323 sur], AC mantencion 03-03-2016 ., 81.77646, 93.56323, 2.92083, 1.86623, 1255.74609, 1.96527, 91.86889, 2.94193, 1201.67572, 41.62953, 41.62169, 2.75285, 2.90027, 3.25073, 1.65409, 3.15746, 1.69189, 14.42966, 14.16413, 3.94058, 41.98369, 1.47053, 1.13622, 2.00851, 2.28211, 16.90755, 1193.51
10, 07/06/2023 17:09:38, 60.06, 60.06, Pila 4323 sur[Pila 4323 sur], AC mantencion 03-03-2016 ., 88.06227, 92.83665, 2.97898, 1.83176, 1259.81127, 1.95792, 91.70225, 2.95072, 1204.45822, 41.69957, 41.78644, 2.67744, 2.71099, 3.24949, 1.65967, 3.11933, 1.70291, 14.48557, 14.36536, 3.15486, 43.35516, 0.88732, 1.79688, 1.79178, 3.21961, 15.81021, 1269.66
