Index, Time, Period, Seconds since, Mound, Comment, "LSF"  [CurrentAnalysis.Dry basis], "LSF"  [Rolling.Analysis1.Dry basis], "SM"  [Rolling.Analysis1.Dry basis], "IM"  [Rolling.Analysis1.Dry basis], "Tph"  [Rolling.Analysis1.Dry basis], "IM"  [CurrentProduct.Dry basis], "LSF"  [CurrentProduct.Dry basis], "SM"  [CurrentProduct.Dry basis], "Tph"  [CurrentProduct.Dry basis], "CaO"  [CurrentProduct.Dry basis], "CaO"  [Rolling.Analysis1.Dry basis], "MgO"  [CurrentProduct.Dry basis], "MgO"  [Rolling.Analysis1.Dry basis], "Al2O3"  [CurrentProduct.Dry basis], "Fe2O3"  [CurrentProduct.Dry basis], "Al2O3"  [Rolling.Analysis1.Dry basis], "Fe2O3"  [Rolling.Analysis1.Dry basis], "SiO2"  [CurrentProduct.Dry basis], "SiO2"  [Rolling.Analysis1.Dry basis], "SM"  [CurrentAnalysis.Dry basis], "CaO"  [CurrentAnalysis.Dry basis], "MgO"  [CurrentAnalysis.Dry basis], "IM"  [CurrentAnalysis.Dry basis], "Fe2O3"  [CurrentAnalysis.Dry basis], "Al2O3"  [CurrentAnalysis.Dry basis], "SiO2"  [CurrentAnalysis.Dry basis], "Tph"  [CurrentAnalysis.Dry basis]
1, 23/05/2023 12:01:40, 60.062, 0, Pila 3823 norte[Pila 3823 norte], AC mantencion 03-03-2016 ., 174.41519, 116.46884, 2.49593, 2.02306, 1057.63089, 3.65044, 235.16219, 2.67433, 933.22167, 48.53235, 43.48343, 1.987, 2.57561, 1.89382, 0.51879, 3.12573, 1.54505, 6.45211, 11.65792, 2.87242, 47.15141, 1.74032, 2.44126, 0.86625, 2.11475, 8.56269, 1036.72
2, 23/05/2023 12:02:40, 60.059, 60.06, Pila 3823 norte[Pila 3823 norte], AC mantencion 03-03-2016 ., 124.17764, 118.05408, 2.53112, 2.0085, 1053.67479, 3.24825, 192.34416, 2.8089, 967.48975, 47.37276, 43.66802, 2.16331, 2.50998, 2.11114, 0.64993, 3.05213, 1.51961, 7.75556, 11.57164, 3.04864, 44.13104, 2.64378, 2.68111, 1.00858, 2.70411, 11.31865, 1057.56
3, 23/05/2023 12:03:40, 60.062, 60.06, Pila 3823 norte[Pila 3823 norte], AC mantencion 03-03-2016 ., 118.74996, 119.97701, 2.61885, 1.9485, 1057.03664, 2.72251, 170.51192, 2.97997, 994.46857, 46.82748, 43.87662, 2.08544, 2.47845, 2.14094, 0.78639, 2.90023, 1.48844, 8.72336, 11.49325, 3.46615, 44.81104, 1.80098, 1.7539, 1.28148, 2.2476, 12.23232, 1089.49
4, 23/05/2023 12:04:41, 60.059, 60.06, Pila 3823 norte[Pila 3823 norte], AC mantencion 03-03-2016 ., 110.71276, 121.77776, 2.66578, 1.91301, 1060.24089, 2.47348, 156.41519, 3.05434, 1007.87776, 46.45644, 44.19236, 1.98292, 2.29942, 2.20782, 0.8926, 2.81623, 1.47215, 9.46975, 11.43189, 3.31865, 44.6472, 1.49306, 1.80632, 1.39741, 2.52418, 13.01436, 1069.64
5, 23/05/2023 12:05:41, 60.059, 60.06, Pila 3823 norte[Pila 3823 norte], AC mantencion 03-03-2016 ., 98.96176, 122.57429, 2.73143, 1.90784, 1059.23486, 2.36067, 145.08621, 3.11897, 1013.5952, 45.93917, 44.23513, 2.05434, 2.3468, 2.27993, 0.9658, 2.73866, 1.43548, 10.12331, 11.40134, 3.40854, 42.823, 2.4758, 1.93373, 1.39899, 2.70528, 13.98954, 1046.36
6, 23/05/2023 12:06:41, 60.062, 60.06, Pila 3823 norte[Pila 3823 norte], AC mantencion 03-03-2016 ., 86.71832, 121.72514, 2.74353, 1.97182, 1060.04485, 2.51364, 135.14083, 3.0152, 1016.20224, 45.25687, 44.24175, 2.23105, 2.31386, 2.52939, 1.00626, 2.77715, 1.40842, 10.66069, 11.48325, 2.58551, 40.28899, 3.48885, 3.32976, 1.29327, 4.30628, 14.47771, 1033.96
7, 23/05/2023 12:07:41, 60.058, 60.06, Pila 3823 norte[Pila 3823 norte], AC mantencion 03-03-2016 ., 84.01567, 120.02989, 2.73953, 2.04221, 1058.59396, 2.53576, 127.49026, 2.97844, 1019.30215, 44.72126, 44.11923, 2.30106, 2.30879, 2.68495, 1.05883, 2.84385, 1.39254, 11.15061, 11.6057, 2.78369, 40.26509, 2.86531, 2.65773, 1.48396, 3.94398, 15.10972, 1043.3
8, 23/05/2023 12:08:41, 60.059, 60.06, Pila 3823 norte[Pila 3823 norte], AC mantencion 03-03-2016 ., 74.65089, 116.34426, 2.80852, 2.05702, 1058.35417, 2.42906, 119.77345, 3.03039, 1023.93523, 44.2862, 43.90409, 2.28789, 2.33056, 2.75401, 1.13378, 2.86255, 1.3916, 11.78153, 11.94786, 3.36846, 40.27859, 2.16446, 1.86625, 1.80541, 3.36934, 17.43093, 1063.66
9, 23/05/2023 12:09:41, 60.063, 60.06, Pila 3823 norte[Pila 3823 norte], AC mantencion 03-03-2016 ., 75.29451, 112.3204, 2.87965, 2.09251, 1053.44466, 2.45269, 114.17376, 3.00168, 1026.85233, 43.95523, 43.72639, 2.25266, 2.28736, 2.89977, 1.18228, 2.90373, 1.38768, 12.25298, 12.35774, 2.81479, 40.52295, 1.89218, 2.61479, 1.67011, 4.36697, 16.99309, 1055.01
10, 23/05/2023 12:10:41, 60.06, 60.06, Pila 3823 norte[Pila 3823 norte], AC mantencion 03-03-2016 ., 74.12244, 109.13449, 2.91428, 2.1441, 1050.00384, 2.42889, 109.83211, 3.00141, 1028.4351, 43.55225, 43.47031, 2.33488, 2.32442, 2.97887, 1.22644, 2.96171, 1.38133, 12.62186, 12.65685, 2.99923, 38.95013, 3.25373, 2.24519, 1.71997, 3.86166, 16.74058, 1045.45
