Index, Time, Period, Seconds since, Mound, Comment, "LSF"  [CurrentAnalysis.Dry basis], "LSF"  [Rolling.Analysis1.Dry basis], "SM"  [Rolling.Analysis1.Dry basis], "IM"  [Rolling.Analysis1.Dry basis], "Tph"  [Rolling.Analysis1.Dry basis], "IM"  [CurrentProduct.Dry basis], "LSF"  [CurrentProduct.Dry basis], "SM"  [CurrentProduct.Dry basis], "Tph"  [CurrentProduct.Dry basis], "CaO"  [CurrentProduct.Dry basis], "CaO"  [Rolling.Analysis1.Dry basis], "MgO"  [CurrentProduct.Dry basis], "MgO"  [Rolling.Analysis1.Dry basis], "Al2O3"  [CurrentProduct.Dry basis], "Fe2O3"  [CurrentProduct.Dry basis], "Al2O3"  [Rolling.Analysis1.Dry basis], "Fe2O3"  [Rolling.Analysis1.Dry basis], "SiO2"  [CurrentProduct.Dry basis], "SiO2"  [Rolling.Analysis1.Dry basis], "SM"  [CurrentAnalysis.Dry basis], "CaO"  [CurrentAnalysis.Dry basis], "MgO"  [CurrentAnalysis.Dry basis], "IM"  [CurrentAnalysis.Dry basis], "Fe2O3"  [CurrentAnalysis.Dry basis], "Al2O3"  [CurrentAnalysis.Dry basis], "SiO2"  [CurrentAnalysis.Dry basis], "Tph"  [CurrentAnalysis.Dry basis]
1, 16/04/2023 07:45:58, 60.058, 0, Pila 2723 Sur[Pila 2723 Sur], AC mantencion 03-03-2016 ., 110.38259, 94.89333, 2.75239, 2.10513, 1235.87357, 2.10776, 93.68343, 2.73989, 1222.1966, 41.34629, 41.47541, 3.00847, 2.98649, 3.44802, 1.63587, 3.39967, 1.61495, 13.92931, 13.80217, 2.71355, 42.61799, 2.98615, 2.23683, 1.38471, 3.09735, 12.16229, 1307.74
2, 16/04/2023 07:46:58, 60.063, 60.06, Pila 2723 Sur[Pila 2723 Sur], AC mantencion 03-03-2016 ., 124.10523, 97.85315, 2.7454, 2.08357, 1240.41992, 2.08888, 95.14709, 2.74444, 1225.45689, 41.45769, 41.72599, 3.03651, 3.01105, 3.38969, 1.62273, 3.31363, 1.59036, 13.75629, 13.46343, 2.837, 43.13549, 3.4692, 1.74898, 1.41574, 2.47609, 11.04113, 1278.29
3, 16/04/2023 07:47:58, 66.063, 60.06, Pila 2723 Sur[Pila 2723 Sur], AC mantencion 03-03-2016 ., 102.3883, 99.65143, 2.74205, 2.08078, 1230.62127, 2.10051, 95.53117, 2.74498, 1218.98596, 41.51012, 41.86346, 3.00768, 3.00485, 3.38556, 1.61178, 3.26672, 1.56995, 13.7176, 13.26239, 2.75462, 42.39947, 2.51843, 2.32499, 1.42603, 3.31551, 13.06116, 1108.99
4, 16/04/2023 07:49:04, 60.062, 66.06, Pila 2723 Sur[Pila 2723 Sur], AC mantencion 03-03-2016 ., 93.25699, 100.2519, 2.72598, 2.10322, 1230.76122, 2.10539, 95.41594, 2.74558, 1218.74829, 41.51715, 41.87974, 2.99848, 3.03621, 3.39201, 1.6111, 3.27621, 1.55771, 13.73642, 13.17717, 2.75687, 41.65196, 2.82141, 2.20032, 1.59796, 3.51602, 14.09859, 1214.19
5, 16/04/2023 07:50:04, 60.06, 60.06, Pila 2723 Sur[Pila 2723 Sur], AC mantencion 03-03-2016 ., 98.8103, 100.78217, 2.70785, 2.11048, 1232.17826, 2.10679, 95.57191, 2.74302, 1218.98241, 41.50402, 41.92694, 3.02327, 3.02557, 3.38889, 1.60855, 3.28541, 1.55672, 13.70806, 13.11175, 2.6908, 41.24147, 3.51691, 2.13563, 1.5577, 3.32667, 13.14287, 1223.67
6, 16/04/2023 07:51:04, 60.06, 60.06, Pila 2723 Sur[Pila 2723 Sur], AC mantencion 03-03-2016 ., 101.45482, 100.46895, 2.69328, 2.13464, 1237.95307, 2.10518, 95.83656, 2.74375, 1220.19428, 41.55916, 41.8544, 2.98906, 3.06165, 3.38242, 1.60671, 3.31721, 1.55399, 13.68893, 13.11951, 2.75943, 42.69269, 2.28529, 2.07123, 1.56879, 3.24932, 13.29521, 1245.23
7, 16/04/2023 07:52:05, 60.059, 60.06, Pila 2723 Sur[Pila 2723 Sur], AC mantencion 03-03-2016 ., 103.72156, 99.80364, 2.68501, 2.15019, 1235.85352, 2.10384, 96.13113, 2.74248, 1216.81493, 41.53647, 41.63304, 3.03798, 3.22149, 3.37093, 1.60227, 3.33806, 1.55245, 13.63892, 13.13105, 2.71015, 40.99935, 4.18679, 2.07003, 1.49789, 3.10068, 12.4628, 1136.63
8, 16/04/2023 07:53:05, 60.059, 60.06, Pila 2723 Sur[Pila 2723 Sur], AC mantencion 03-03-2016 ., 92.21806, 99.76415, 2.68912, 2.13769, 1231.26926, 2.0977, 95.97755, 2.74522, 1212.66224, 41.52685, 41.6312, 3.03537, 3.20978, 3.36952, 1.60629, 3.32881, 1.5572, 13.65969, 13.13909, 2.81367, 41.28293, 2.96904, 1.95164, 1.70821, 3.3338, 14.18658, 1107.25
9, 16/04/2023 07:54:05, 60.063, 60.06, Pila 2723 Sur[Pila 2723 Sur], AC mantencion 03-03-2016 ., 93.92326, 99.74519, 2.72214, 2.12023, 1221.69188, 2.10054, 95.90067, 2.75187, 1210.19052, 41.47402, 41.66403, 3.08662, 3.20585, 3.36214, 1.60061, 3.28811, 1.55083, 13.65683, 13.1723, 2.93344, 40.13196, 4.3885, 2.18005, 1.45621, 3.17461, 13.58424, 1147.25
10, 16/04/2023 07:55:05, 60.058, 60.06, Pila 2723 Sur[Pila 2723 Sur], AC mantencion 03-03-2016 ., 89.94313, 99.38003, 2.73532, 2.09869, 1215.02008, 2.09406, 95.67067, 2.75785, 1208.09079, 41.46416, 41.72985, 3.08388, 3.10593, 3.35975, 1.60442, 3.281, 1.56336, 13.69041, 13.25086, 2.91424, 41.20388, 3.01136, 1.93351, 1.705, 3.29664, 14.57598, 1152.79
