Index, Time, Period, Seconds since, Mound, Comment, "LSF"  [CurrentAnalysis.Dry basis], "LSF"  [Rolling.Analysis1.Dry basis], "SM"  [Rolling.Analysis1.Dry basis], "IM"  [Rolling.Analysis1.Dry basis], "Tph"  [Rolling.Analysis1.Dry basis], "IM"  [CurrentProduct.Dry basis], "LSF"  [CurrentProduct.Dry basis], "SM"  [CurrentProduct.Dry basis], "Tph"  [CurrentProduct.Dry basis], "CaO"  [CurrentProduct.Dry basis], "CaO"  [Rolling.Analysis1.Dry basis], "MgO"  [CurrentProduct.Dry basis], "MgO"  [Rolling.Analysis1.Dry basis], "Al2O3"  [CurrentProduct.Dry basis], "Fe2O3"  [CurrentProduct.Dry basis], "Al2O3"  [Rolling.Analysis1.Dry basis], "Fe2O3"  [Rolling.Analysis1.Dry basis], "SiO2"  [CurrentProduct.Dry basis], "SiO2"  [Rolling.Analysis1.Dry basis], "SM"  [CurrentAnalysis.Dry basis], "CaO"  [CurrentAnalysis.Dry basis], "IM"  [CurrentAnalysis.Dry basis], "Fe2O3"  [CurrentAnalysis.Dry basis], "Al2O3"  [CurrentAnalysis.Dry basis], "SiO2"  [CurrentAnalysis.Dry basis], "Tph"  [CurrentAnalysis.Dry basis], "Tons"  [CurrentProduct.Dry basis]
1, 16/12/2023 14:07:51, 60.058, 0, Pila 9323 Sur[Pila 9323 Sur], AC mantencion 03-03-2016 ., 79.25041, 89.99374, 2.80056, 2.14324, 1126.87934, 2.43898, 79.25041, 2.64583, 1030.8, 39.09488, 41.65427, 3.91667, 2.51136, 4.14813, 1.70076, 3.56494, 1.66334, 15.47519, 14.64212, 2.64583, 39.09488, 2.43898, 1.70076, 4.14813, 15.47519, 1030.8, 17.18
2, 16/12/2023 14:08:51, 60.058, 60.06, Pila 9323 Sur[Pila 9323 Sur], AC mantencion 03-03-2016 ., 82.13611, 89.27104, 2.84573, 2.08112, 1126.82054, 2.14372, 80.74373, 2.88201, 1070.85745, 39.83365, 41.53899, 3.41218, 2.58353, 3.7045, 1.72807, 3.50146, 1.68249, 15.65674, 14.75213, 3.13737, 40.52242, 1.87669, 1.75353, 3.29082, 15.82598, 1108.12, 35.6486
3, 16/12/2023 14:09:51, 60.062, 60.06, Pila 9323 Sur[Pila 9323 Sur], AC mantencion 03-03-2016 ., 91.46016, 88.33737, 2.88886, 2.04075, 1128.21369, 1.89655, 84.48198, 3.09882, 1104.41694, 41.30184, 41.64479, 2.48472, 2.41896, 3.30898, 1.74474, 3.47893, 1.70473, 15.66059, 14.97488, 3.58977, 43.97082, 1.45878, 1.77499, 2.58932, 15.6669, 1165.98, 55.0815
4, 16/12/2023 14:10:51, 60.06, 60.06, Pila 9323 Sur[Pila 9323 Sur], AC mantencion 03-03-2016 ., 96.97093, 88.22013, 2.87612, 2.06518, 1126.8712, 1.98693, 87.46563, 3.03581, 1109.31493, 41.87875, 41.69639, 2.13959, 2.36405, 3.35167, 1.68686, 3.51474, 1.70191, 15.296, 15.00371, 2.84912, 43.56715, 2.29122, 1.51736, 3.47659, 14.22835, 1123.72, 73.8102
5, 16/12/2023 14:11:51, 60.059, 60.06, Pila 9323 Sur[Pila 9323 Sur], AC mantencion 03-03-2016 ., 87.65846, 87.74269, 2.86167, 2.08063, 1121.66325, 2.04101, 87.50231, 3.05132, 1100.20988, 41.76551, 41.61709, 2.26089, 2.37527, 3.35466, 1.64363, 3.55123, 1.7068, 15.25139, 15.04677, 3.11911, 41.29051, 2.30224, 1.46254, 3.36713, 15.06428, 1062.25, 91.5143
6, 16/12/2023 14:12:51, 60.062, 60.06, Pila 9323 Sur[Pila 9323 Sur], AC mantencion 03-03-2016 ., 85.27454, 86.70575, 2.91649, 2.0245, 1118.7049, 1.95169, 87.14018, 3.16625, 1091.65028, 41.68316, 41.53356, 2.3631, 2.37365, 3.20585, 1.6426, 3.49625, 1.72697, 15.35143, 15.23344, 3.90395, 41.25247, 1.48349, 1.63722, 2.4288, 15.87353, 1046.75, 108.9602
7, 16/12/2023 14:13:51, 60.058, 60.06, Pila 9323 Sur[Pila 9323 Sur], AC mantencion 03-03-2016 ., 84.60954, 86.48379, 2.91024, 2.05757, 1109.93798, 1.97084, 86.78671, 3.14806, 1083.29153, 41.72809, 41.58169, 2.26206, 2.31435, 3.24942, 1.64875, 3.53405, 1.71758, 15.41971, 15.28347, 3.03993, 42.01325, 2.08997, 1.68796, 3.52779, 15.85553, 1030.25, 126.1311
8, 16/12/2023 14:14:51, 60.063, 60.06, Pila 9323 Sur[Pila 9323 Sur], AC mantencion 03-03-2016 ., 92.76359, 86.4321, 2.94534, 2.03692, 1101.9762, 1.9897, 87.46738, 3.12629, 1078.23474, 41.64275, 41.55131, 2.45361, 2.38046, 3.24763, 1.63222, 3.48494, 1.71088, 15.25583, 15.30344, 2.96558, 41.02366, 2.13676, 1.51359, 3.23418, 14.0799, 1041.49, 143.4892
9, 16/12/2023 14:15:51, 60.058, 60.06, Pila 9323 Sur[Pila 9323 Sur], AC mantencion 03-03-2016 ., 88.61662, 86.77621, 2.94757, 2.08728, 1093.09202, 2.01427, 87.59013, 3.1263, 1075.39514, 41.5754, 41.56254, 2.51537, 2.39765, 3.25061, 1.61379, 3.49642, 1.67511, 15.20756, 15.24345, 3.12635, 41.02626, 2.23695, 1.46391, 3.27469, 14.81453, 1052.16, 161.0252
10, 16/12/2023 14:16:51, 60.059, 60.06, Pila 9323 Sur[Pila 9323 Sur], AC mantencion 03-03-2016 ., 89.74403, 87.81334, 2.9676, 2.12555, 1079.83842, 2.05665, 87.79466, 3.12675, 1070.95252, 41.63119, 41.69885, 2.4402, 2.31957, 3.2685, 1.58923, 3.46502, 1.63017, 15.18892, 15.12051, 3.13109, 42.15654, 2.53192, 1.35755, 3.4372, 15.01282, 1029.25, 178.1794
