Index, Time, Period, Seconds since, Mound, Comment, "LSF"  [CurrentAnalysis.Dry basis], "LSF"  [Rolling.Analysis1.Dry basis], "SM"  [Rolling.Analysis1.Dry basis], "IM"  [Rolling.Analysis1.Dry basis], "Tph"  [Rolling.Analysis1.Dry basis], "IM"  [CurrentProduct.Dry basis], "LSF"  [CurrentProduct.Dry basis], "SM"  [CurrentProduct.Dry basis], "Tph"  [CurrentProduct.Dry basis], "CaO"  [CurrentProduct.Dry basis], "CaO"  [Rolling.Analysis1.Dry basis], "MgO"  [CurrentProduct.Dry basis], "MgO"  [Rolling.Analysis1.Dry basis], "Al2O3"  [CurrentProduct.Dry basis], "Fe2O3"  [CurrentProduct.Dry basis], "Al2O3"  [Rolling.Analysis1.Dry basis], "Fe2O3"  [Rolling.Analysis1.Dry basis], "SiO2"  [CurrentProduct.Dry basis], "SiO2"  [Rolling.Analysis1.Dry basis], "SM"  [CurrentAnalysis.Dry basis], "CaO"  [CurrentAnalysis.Dry basis], "IM"  [CurrentAnalysis.Dry basis], "Fe2O3"  [CurrentAnalysis.Dry basis], "Al2O3"  [CurrentAnalysis.Dry basis], "SiO2"  [CurrentAnalysis.Dry basis], "Tph"  [CurrentAnalysis.Dry basis], "Tons"  [CurrentProduct.Dry basis]
1, 11/10/2023 17:31:00, 60.06, 0, Pila 7523 sur[Pila 7523 sur], AC mantencion 03-03-2016 ., 97.84631, 93.45636, 3.04195, 1.91979, 1185.30544, 2.56732, 97.84631, 2.80428, 919.802, 40.22184, 41.28696, 4.48498, 3.27892, 3.33024, 1.29717, 3.05249, 1.59001, 12.97654, 14.12227, 2.80428, 40.22184, 2.56732, 1.29717, 3.33024, 12.97654, 919.802, 15.33
2, 11/10/2023 17:32:00, 60.058, 60.06, Pila 7523 sur[Pila 7523 sur], AC mantencion 03-03-2016 ., 89.45848, 92.36569, 3.04484, 1.98473, 1178.70878, 2.69423, 93.04909, 2.80305, 1019.97266, 41.05798, 41.15345, 3.37951, 3.32743, 3.62189, 1.34431, 3.1095, 1.56671, 13.92052, 14.23833, 2.80213, 41.76152, 2.79533, 1.38415, 3.86915, 14.72045, 1103.47, 33.7212
3, 11/10/2023 17:33:00, 60.063, 60.06, Pila 7523 sur[Pila 7523 sur], AC mantencion 03-03-2016 ., 89.68121, 92.38027, 2.99943, 2.05804, 1176.60547, 2.94202, 91.80054, 2.65339, 1065.57486, 41.38172, 41.23094, 2.74566, 3.22441, 3.96962, 1.34928, 3.19369, 1.55181, 14.1131, 14.23376, 2.42867, 41.95444, 3.38348, 1.35791, 4.59445, 14.45631, 1146.08, 52.8226
4, 11/10/2023 17:34:00, 60.058, 60.06, Pila 7523 sur[Pila 7523 sur], AC mantencion 03-03-2016 ., 83.89972, 91.17824, 2.95424, 2.11198, 1171.50025, 2.82843, 89.52031, 2.70582, 1094.89637, 41.53529, 41.30968, 2.36259, 2.99134, 3.9776, 1.40629, 3.31278, 1.56857, 14.56784, 14.42066, 2.84294, 41.9502, 2.56017, 1.56199, 3.99896, 15.80941, 1174.05, 72.3901
5, 11/10/2023 17:35:00, 60.062, 60.06, Pila 7523 sur[Pila 7523 sur], AC mantencion 03-03-2016 ., 83.26319, 90.07848, 2.9555, 2.13779, 1163.49386, 2.76437, 88.14189, 2.78829, 1106.54492, 41.48396, 41.22966, 2.3453, 2.96666, 3.90692, 1.41332, 3.35798, 1.57077, 14.83434, 14.56693, 3.11894, 41.28967, 2.52767, 1.43988, 3.63954, 15.84242, 1150.52, 91.5655
6, 11/10/2023 17:36:01, 60.055, 60.06, Pila 7523 sur[Pila 7523 sur], AC mantencion 03-03-2016 ., 88.237, 90.17817, 2.96661, 2.14381, 1163.27542, 2.67413, 88.15932, 2.8684, 1126.47236, 41.55881, 41.32406, 2.33566, 2.87915, 3.78396, 1.41502, 3.35361, 1.56432, 14.91276, 14.58958, 3.28023, 41.89469, 2.27105, 1.42269, 3.23099, 15.26515, 1216.47, 111.8401
7, 11/10/2023 17:37:01, 60.063, 60.06, Pila 7523 sur[Pila 7523 sur], AC mantencion 03-03-2016 ., 98.12023, 90.812, 2.98809, 2.1322, 1162.96968, 2.57435, 89.56148, 2.92026, 1134.20587, 41.69212, 41.43674, 2.40209, 2.85325, 3.64097, 1.41433, 3.31235, 1.55349, 14.76277, 14.53957, 3.27548, 42.42844, 2.01372, 1.41007, 2.83948, 13.91933, 1178.25, 131.4776
8, 11/10/2023 17:38:01, 60.061, 60.06, Pila 7523 sur[Pila 7523 sur], AC mantencion 03-03-2016 ., 101.95086, 91.00106, 2.9741, 2.18477, 1161.57942, 2.61706, 91.077, 2.91182, 1142.40853, 41.88536, 41.53118, 2.32861, 2.72898, 3.62208, 1.38403, 3.35165, 1.5341, 14.57688, 14.53072, 2.8524, 43.14143, 2.9492, 1.18627, 3.49856, 13.36304, 1196.49, 151.4191
9, 11/10/2023 17:39:01, 60.06, 60.06, Pila 7523 sur[Pila 7523 sur], AC mantencion 03-03-2016 ., 105.00041, 91.4289, 2.90389, 2.30512, 1167.15812, 2.68224, 92.55504, 2.85101, 1151.04219, 41.9314, 41.54857, 2.37928, 2.70403, 3.65907, 1.36419, 3.46363, 1.50258, 14.32138, 14.42136, 2.41533, 42.26352, 3.22815, 1.21774, 3.93103, 12.43595, 1215.57, 171.6786
10, 11/10/2023 17:40:01, 60.06, 60.06, Pila 7523 sur[Pila 7523 sur], AC mantencion 03-03-2016 ., 106.96561, 91.84304, 2.90858, 2.32014, 1164.91408, 2.59435, 93.93217, 2.87314, 1156.59091, 42.07711, 41.60775, 2.36658, 2.6908, 3.5619, 1.37294, 3.45447, 1.48891, 14.17848, 14.37823, 3.09768, 43.30447, 1.89353, 1.44684, 2.73963, 12.96831, 1204.06, 191.7463
11, 11/10/2023 17:41:01, 60.06, 60.06, Pila 7523 sur[Pila 7523 sur], AC mantencion 03-03-2016 ., 87.55249, 92.93499, 2.91722, 2.30326, 1160.07442, 2.52193, 93.30788, 2.88757, 1162.15723, 41.91922, 41.76917, 2.4581, 2.61763, 3.52943, 1.39949, 3.41088, 1.48089, 14.23261, 14.27039, 3.02642, 40.4187, 1.95, 1.65175, 3.22091, 14.74671, 1214.87, 211.9942
12, 11/10/2023 17:42:01, 60.059, 60.06, Pila 7523 sur[Pila 7523 sur], AC mantencion 03-03-2016 ., 83.89848, 92.159, 2.97726, 2.23331, 1155.10064, 2.40685, 92.48004, 2.94512, 1161.18372, 41.78103, 41.67379, 2.51395, 2.63023, 3.4428, 1.43042, 3.33967, 1.49539, 14.3522, 14.39523, 3.68286, 40.25117, 1.4011, 1.77272, 2.48376, 15.67605, 1150.42, 231.1679
